"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"South Boulevard-Park Row Historic","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,110500,103000,120000,115000,119900,115000,106000,116000,119900,138500,134700,134700,134700,130000,139450
"South Natomas","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199250,201400,209500,219000,219500,224600,220000,228900,225000,225000,228250,230000,232000,229500,230000,239400,239894,245000,249000,248000,249000,250000,255000,254500,259950,259950,260000,269950,269900,269950,269900,270000,270000,275000,279475,279900,279900,287000,285000,285000,275000,285000,299000,299900,299000,299000,299000,299000,299000,299000,294500,299000,308837.5,3e+05,299999,3e+05
"Lawndale","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",231,110000,119900,119900,114900,105000,105000,109900,110000,106500,102450,1e+05,104900,104900,104900,106900,104950,104900,99900,99900,99900,99900,99450,94999.5,95000,95000,95000,99900,99900,99900,99900,99900,99700,99700,93700,93700,95000,96000,96000,95000,92500,97500,104800,104900,95000,96500,98750,99900,99900,99900,98950,99450,99900,99000,99000,99900,105000,105000,105000,105000,109900,107950,107000,109700,115000,112000,105000,99900,99000,101800,102600,1e+05,101650,103500,104950,109000,1e+05,112000,110950,111950,110000,109450,110000,110000,110000,114850,114900,119000,115950,118500,117900,115900,118450,115900,119900,119500,119000,116500,124900,124900,124900,127450,129900,129900,127200,125000,125450,129900,127450,129999,133000,141250,139950,135000,134900,127500,129000,129900
"Abbott Loop","Anchorage","AK","Anchorage","Anchorage Borough",232,187000,183950,180000,179000,178950,170000,171400,179900,175000,173200,184900,173950,184900,189925,183950,184900,184900,189000,189000,189000,189000,189000,189900,185380,189500,189500,199700,189900,184900,194950,195000,195000,187500,189450,189000,188450,189000,164000,175000,179000,183000,182000,181500,169900,175000,175000,183850,172425,184000,186950,185000,187450,182900,184900,184900,189450,184900,179000,174500,184900,195000,189900,193450,189900,2e+05,204900,199900,193250,202450,199000,199000,189900,189900,185000,189900,189000,190000,190000,190000,175000,185000,179450,179000,185000,197000,189500,189000,189500,194000,199900,194000,195000,199000,199900,199250,197000,190000,164900,182000,195500,197450,198950,197950,209000,208000,199900,189000,192500,188000,188450,197500,199000,196500,193000,192000,189000,190750
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74950,74950,75428,75000,74096,70625,74950,74500,69000,68000,68250,71396,69900,69450,69900,72000,69000,63900,69000,69250,73250,77000,78420,79900,78450,79950,78450
"Harbor City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,427450,399250,398500,399000,439000,395000,429000,415000,415000,415970.5,435000,447007
"Powellhurst Gilbert","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",235,169700,169900,169900,169900,169900,165900,165900,165000,163950,159950,149000,139900,138250,129900,129950,129900,130000,136900,139450,139995,139900,133425,128200,133450,134950,130000,129550,129900,135000,132450,139000,139000,126250,128000,134900,135000,129900,126900,134950,139000,142750,140500,145000,145000,149900,158000,160000,164950,164450,169500,165000,164450,159975,169000,169000,174900,169000,169450,169925,164179,169450,174900,176950,190000,193750,190000,190000,199900,195000,205000,209949.5,209949.5,212000,219700,219700,224900,229000,235000,233750,234995,230000,235500,239000,242399.5,237500,239661.5,249950,259900,260000,266928.5,259975,260000,260000,250000,259950,281000,279975,289450,279950,279950,279900,279950,280000,279900,275000,269950,270000,274900,269000,275000,284000,297000,289000,289900,289450,286000,270000
"Bethel","Eugene","OR","Eugene","Lane County",236,149000,149900,154000,150000,150000,149900,149900,149900,149000,142400,139900,130000,129900,129900,129000,129900,127500,129900,127000,124950,120000,116500,114900,112500,114950,111900,115000,115000,110000,115000,115000,119950,114000,119000,119000,124900,123000,119000,119500,119000,124900,123000,124900,125000,124900,125000,124950,130000,125000,139900,135000,136750,132500,149900,149900,149900,145000,144000,147000,149500,149900,149900,154900,154850,154400,158000,155900,158000,164900,169900,160000,159949.5,169000,165000,169949.5,174900,174900,174900,179000,181750,184200,189000,179900,176950,179900,179900,179900,188400,185000,195000,195000,196250,199900,198500,204900,204950,2e+05,2e+05,204950,199950,219900,219450,224900,224900,224950,224700,224900,229900,225000,229900,230000,235000,232500,234950,234900,235000,239000
"South Tacoma","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",237,152388.5,150000,150000,150000,150000,150000,145500,149950,142500,139000,139900,138400,129975,129500,125500,119900,119900,119000,116500,116225,119900,119900,115000,115000,122399.5,119900,107500,113700,114950,119900,115000,117925,110000,116900,113100,110999.5,105000,109475,119900,119925,110055.5,114449.5,117500,122500,120000,120800,127750,126500,126500,121000,123000,114999.5,125000,123899,125000,120720,129950,130000,129975,134450,133450,137000,142950,149000,153500,149975,149950,150000,155000,160000,160000,159925,159900,159950,159950,165000,175000,179000,184725,189000,189450,184975,185000,189000,189000,189999,209000,209950,219900,219950,215000,220000,219900,220000,225000,225000,222725,229400,238700,239925,237500,239000,239950,249900,249950,250450,245000,244950,245000,242474.5,246000,249900,249700,254975,259950,254950,254500
"Douglaston-Little Neck","New York","NY","New York-Newark-Jersey City","Queens County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183000,195000,188944,215000,219000,199000,195000,199000,223888,226388,218800,225000,215000,207000,239000,229000,226500,241995,239000,235000,232000,235000,229000,224000,245000,228444,219000,210000,199888,199444,228888,245661,235000,243000,243000,233944,248900,268888,288000,288000,279000,283500,283500,265000,265000,269000,279000,259000,274000,252000,259000,279288,289000,289000,290000,289800,249999,279000
"West End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",239,199950,2e+05,199950,199950,194925,189500,189000,189500,189000,188900,187000,180450,179900,174500,175000,170500,169000,164975,159000,156250,158500,155000,149975,143500,145000,139000,149000,151450,149900,143100,149000,149000,146200,145000,149450,149000,149500,149900,150000,150000,153000,154975,165000,165750,174250,174500,174950,174900,177000,161900,175000,180000,179500,175000,186250,199925,199900,199894.5,195000,189250,189950,189950,198500,217000,218725,222950,224997,224997,222495,214000,213000,225000,227500,225000,230000,230000,235000,243000,242500,247000,249250,249900,247922.5,249450,247000,247000,261495,266870.5,259000,260000,270000,295000,282450,277000,299450,319475,320000,310000,319000,321500,325000,327450,332475,325000,323000,329000,339000,349000,329900,339800,328000,325000,310000,324990,325000,323000,325000
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,80000,79900,78450,79995,84900,75000,70000,69000,74350,75000,79950,76000,79900,80000,80000,81750,84996.5,85000,84997.5,84900,89950,92000,89925,89900,89900,90000,91500,98450,98900,99450,92000,99000,1e+05,99450,106085,109000,109500,111000,109950,115000,109900,105000,104950,116950,120000,120000,124999.5,125000,134999.5,129500,132495,137995,138000,139000,144950,146750,149250,157500,149900,150000,150000,150000,154999,157950
"South Bradenton","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000,85000,85000,95000,87400,84950,89000,89412,89000,89000,89000,98700,99500,1e+05,96500,101700,106950,114500,109500,103900,107450,1e+05,1e+05,109000,114000,104900,114500,116000,115863,114900,99900,115000,110000,114500,122400,134900,132450,132500,134900,125000,126725,125000,124900,112450,109993,107450,110000,119800
"Creston","Grand Rapids","MI","Grand Rapids-Wyoming","Kent County",242,62900,65000,65000,65000,60500,59000,59900,59900,59950,59950,59900,59900,58900,54850,55000,55000,59900,59900,59900,59900,59900,59900,54900,54900,54900,54900,59000,56862,55000,54900,49900,52950,54900,63500,59900,59900,63180,64876,69900,69900,72900,69900,69900,69900,69999,69900,69900,69900,73900,74650,69900,69900,74900,74900,77250,75000,74950,74900,74000,72900,73650,73400,74950,69950,74900,76650,73850,74900,74900,69900,74000,79900,89900,89900,84900,94850,96200,94900,89950,89950,99950,99900,99900,95000,104950,99950,107450,99900,109000,109900,113924.5,110000,113450,114900,112500,119450,111750,119900,120912.5,123725,122700,129900,129900,129900,129950,129900,129900,145000,134900,126400,134900,146000,139900,140000,139950,144400,149900
"Liberty City","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144950,137425.5,135000,137450,139000,149900,157000,150000,157000,149500,150000,149000,150000,139999.5,149000,152167,159000,159900,159000,149000,155000,150000,155000,160000,158840,162499.5
"Acres Home","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92950,95000,93975,87500,98950,90000,86848,98950,91000,93500,99000,98500,99900,98950,110000,109725
"Brooklawn- St. Vincent's","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",245,152400,159900,161350,169950,169246,163250,160000,160000,159450,160000,153500,149000,135000,129900,130400,129900,139900,149000,150000,149900,149900,149900,144500,149000,149000,129900,139000,137000,129000,125000,127392.5,119900,129785,139900,139900,134900,135500,135500,129900,129700,134950,145000,149500,149700,149900,146000,149900,140950,129900,129900,127500,144900,144900,145900,145900,159900,167200,162450,159900,155000,149900,149900,137500,134900,137700,138000,144900,147000,149900,144900,138500,134900,134900,145900,141217.5,149900,138870,146500,141400,142650,139950,145900,141950,144900,142000,141900,150000,149000,157450,177500,194000,179900,180000,182600,185000,185000,177000,179750,174900,162450,165000,164950,160000,169000,155000,169950,177495,175000,169500,156950,179900,189900,189900,172500,199900,184900,189900
"Hazelwood","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",246,159900,163000,159900,161450,164950,155925,157912.5,169900,164450,164750,159000,155900,150528,148250,139950,135000,139000,135000,149000,142000,139000,121326,125000,119952,123831,119952,115000,125000,134500,132000,130000,131000,125000,128450,140199.5,135000,142450,144900,140000,139100,148350,154950,159900,166950,169499.5,169900,170000,167450,169900,169200,172425,174950,175000,179999,179900,188950,179000,174995,177350,179450,179900,179900,179900,190000,190000,192900,182500,185000,195000,207450,219900,212450,205000,209925,217450,220000,229900,229900,237000,235000,246950,249000,249950,239900,225000,239900,249000,249450,249450,249950,257450,274950,275000,269000,272450,275000,272450,279450,272450,269000,275000,284200,284200,289995,289900,289950,284900,289989,287500,279000,289900,279900,287400,275000,289900,289900,289900
"Valley Station","Louisville","KY","Louisville/Jefferson County","Jefferson County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98450,107000,109000,108000,107000,112250,105900,105900,108900,111066.5,114900,112500,109900,114500,114950,115000,114949.5,111000,114900
"Kew Gardens","New York","NY","New York-Newark-Jersey City","Queens County",248,187493,189450,190000,189900,189000,189000,189000,195000,189000,186500,188500,189000,189000,179500,188500,184450,179000,179000,179000,179000,179000,175000,169000,169000,169900,169900,172000,178000,175000,174900,172888,172944,174900,174900,169000,169999,174900,169000,171888,169000,175000,173700,170000,179000,179450,179950,175000,174777,170000,175000,175000,179000,179000,179000,179000,179000,186000,180000,182000,183000,185000,180000,181000,179700,180000,185000,185000,189000,189000,189000,195000,198500,198500,194000,188400,185000,185000,187000,199000,198999.5,196500,189000,210000,219000,217000,220000,220000,225000,237000,249000,249000,249500,247000,247000,239000,239000,239000,245000,239000,239900,239000,245000,240000,248500,249000,242500,250000,259000,249888,249900,248250,259000,245000,248000,247500,249499.5,249000
"North End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,345000,330000,327500,325000,325000,329997.5,325000,329997.5,325000,325000,334995,332000,329999,327334
"Oakland Gardens","New York","NY","New York-Newark-Jersey City","Queens County",250,230000,230000,232000,234834,234834,234834,230000,229000,229900,230000,228200,230000,226000,226000,226200,225000,225000,222500,219000,218500,215734,212758,211000,210000,212854,210000,205000,209990,210000,209999,209499.5,210000,210302,209000,199444,199000,205000,205000,201450,208515,208000,205000,208500,208500,208000,209000,210151,209372.5,210000,210000,209000,209000,205000,194888,194888,199900,209450,209939,210000,210000,210000,210166.5,211285.5,213888,215000,215000,216500,218000,218000,219000,218400,217000,217000,219000,225000,227000,225000,225000,219000,225000,220000,219000,221500,229000,229998,240000,240000,239950,239900,240000,238000,220000,238000,235000,235000,249000,264000,262000,270000,279000,279900,289000,289944,285000,282000,285000,285000,293250,288000,288400,286000,289000,286000,275000,275000,285000,299000
"Logan","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92900,92900,92500,99900,1e+05,99950,99000,97000,85000,89000,89450,94900
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,160000,160000,165000,167000,167450,169000,174000,175000,174500,169815,169999.5,174500,175000,180000,184000,180000,184500,180000,180000,180000,185000,180000,182800,180000,185000,185000,185000,185000,180000,182000,184000,180000,179900
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",253,164750,162000,163000,162000,160000,159900,159900,159900,152000,155000,150000,149900,149900,149950,149900,144200,145000,149500,149700,147900,149500,144950,139900,139900,139900,138449.5,135000,125000,129900,132900,138450,129900,125000,129900,129900,128000,129950,129950,129450,129450,125000,130000,134900,131000,140419.5,143033,149950,148950,143033,129450,129450,135900,135950,139000,129900,139450,135000,144900,139450,143500,135000,134900,134000,132000,132500,134950,136900,135900,139900,143500,146750,150000,150000,149900,135000,132000,131000,132500,137250,139900,134900,149900,160000,159950,157250,158450,159900,153500,160000,159900,160000,160000,164900,169000,165000,165000,164999.5,169900,174900,170000,175000,184900,172250,182400,169900,164950,164950,180000,185000,179500,179500,179900,184900,190000,185000,185000,182400
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",254,149900,147500,145900,142000,139900,139900,132900,132300,135000,131500,125000,125000,124900,124900,125000,124900,124000,119900,116950,116900,110819.5,114500,115900,110500,114900,109450,105000,101250,105000,105000,105000,101750,105000,105000,109950,110000,105000,99999,99999,105000,99250,1e+05,1e+05,1e+05,1e+05,112000,114900,117700,115900,117900,119900,118950,117425,119450,119900,110000,110900,114325,110450,109900,106750,108900,107950,114950,119900,123900,123900,124900,123900,130000,129850,129000,129900,129900,130000,125000,125000,125000,130000,130000,129000,127000,126000,128950,134000,129900,135000,135000,134900,135000,139950,139950,139900,138100,137500,131321,139950,144900,142950,140000,138000,141500,143250,137950,137900,134900,135000,141500,141250,141000,145000,145000,147000,145000,145000,149900,144800
"West Englewood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,50950,54500,51450,49900,49950,49900,52000,55557,52000,52250,55900,53625,56450,57950,61250,66200,64900,59900,65000
"Centennial","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",256,176000,169950,169000,165000,164000,163250,159900,159900,160032,159925,154900,147950,144999,144999,137650,134950,135000,134950,135000,137950,139900,133900,134400,134700,134000,129900,129900,125000,129450,129925,134000,139000,131000,134500,135000,135000,137000,138000,138000,149700,149500,149950,164900,169450,169900,169450,170400,170000,169900,175000,175000,179000,174999,178000,179900,179900,180000,179900,188000,189000,195000,189000,189900,199000,199925,2e+05,199900,209000,212000,214900,218900,217900,224000,224900,225000,235000,239900,239900,240000,248250,243027.5,239900,239950,239950,249900,260000,247300,249925,255000,265450,274950,274900,274950,271000,272000,272000,274750,279450,280000,289900,294900,299000,299900,299900,299900,299900,299900,299900,299900,299974.5,299900,299968,3e+05,3e+05,305000,309000,3e+05
"Upper Kensington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900,45000,44987.5,45000,45000,44900,39900,41550,45000,45450,47800,47000,49900,49000,49900,49000,46000,49900,49900,49400,49900,51000,49900,50000,50000
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,338900,350000,350000,349000,349500,360000,360000,369000,364450,370000,370000,375000,381200,379000,379950,380000,380000,386000,382500,385000,379000,385000,379450,391250,399000,397000,399000,398750,397000,399000,399900,414900,4e+05,420000,415000,415000,409900,419000,447250,435499.5,419000,419000,425000,425000,438250,447000,449000,429000,439000,434500,425000
"Frankford","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",259,74995,74900,74000,75900,75000,78900,79900,79900,79900,79700,74900,74900,74900,69900,69900,69875,69949,69900,69900,73450,69900,59949.5,64950,64997.5,69900,68450,65450,69900,68700,69900,69200,59900,60000,59900,61700,64850,64900,67900,64900,62500,67999.5,64950,64900,64900,59900,59500,57450,57450,56000,59900,59900,59900,59900,68000,59000,62900,69000,69900,69900,68450,65000,65000,65000,61999.5,60000,64900,69900,69900,69900,72500,69900,70949.5,69900,73800,71950,71450,73000,70000,65000,59995,64900,59900,59700,59900,60000,68500,70000,79900,74500,74900,80000,74900,74900,76900,79900,79450,79900,79900,75000,74900,80000,80000,80000,80000,82450,85200,79950,79450,75000,75000,75000,74950,79000,79900,80000,80000,80000
"San Luis Rey","Oceanside","CA","San Diego-Carlsbad","San Diego County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,299000,299000,304900,289000,289000,297000,299000,317000,315000,315000,325000,330000,344500,332450,339000,333000,334900,339900,339900,340000,349000,352250,365000,372499.5,379000,369900,364900,365000,365000,359900,359900,369990,369350,374999.5,374999,356950,349900,359450,372450,360000,370000,365000
"East Toledo","Toledo","OH","Toledo","Lucas County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29250,26700,26500,25450,27750,27750,26500,26000,25450,25900,29950,31900,27900,25450,27700,29400,27900,28900,29800,27950,28700,26900,25900,29527.5,28789
"Central","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",262,179950,174000,174000,170000,165500,165250,165000,164900,159925,159450,155000,149900,145000,139900,145000,139900,139000,136900,135000,135000,129000,124900,119000,119000,123750,123750,118975,115800,123750,119950,125000,124400,123500,121900,130000,129950,135000,133000,144950,139950,147000,152500,150000,148000,153300,149975,149450,136925,144999,144999,145000,144959,149950,149950,159900,151000,149950,158250,149000,149950,155000,169500,169950,170000,165000,174950,174950,179950,184900,177950,175750,175000,175000,179500,182950,199900,199925,209999,218500,219000,215000,212500,210500,219250,216000,224000,224500,229000,229000,236225,239000,239999.5,230000,244950,240000,231500,230000,237450,254975,250000,262495,270000,279975,294000,289900,285000,292000,289000,290000,284900,284925,294000,299000,299999,299970,299999,299900
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",263,149900,155000,152450,150000,155000,155000,155000,155000,149950,146900,146000,147000,144900,139900,138400,134900,137000,138500,134900,134999.5,134450,134900,132950,129500,125000,125000,126450,126450,129900,129925,129900,125750,125000,125000,125000,125000,125450,125900,129700,129900,125100,125000,126200,124900,128900,124900,121900,124000,127500,124500,125000,123900,124950,125000,129900,129950,129250,129000,127500,124700,126700,129750,135000,135000,130000,130000,135000,135000,135450,133950,135000,137900,130000,129950,134900,135000,130000,134950,135450,135000,135000,135000,134900,124700,124500,129800,129900,130000,131000,130000,137000,139900,146950,149000,149000,149000,149900,149400,150000,150000,150000,150000,150000,149000,146700,144998.5,149700,153750,154500,150250,150000,159950,150000,152500,149999.5,150000,150000
"People Active in Community Effort","San Antonio","TX","San Antonio-New Braunfels","Bexar County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,114950,111750,110000,115000,115000,111000,115383.5,117500,120000,120000,120000,115000,119900,116900,115394,122000,119000,117000,125000,135000,139900,139500,138700
"South Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000,99450,98500,104000,109950,100399.5,109900,107449.5,110000,110199.5,118000,102400,104000,110000
"Lake Ridge","Woodbridge","VA","Washington-Arlington-Alexandria","Prince William County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,174900,184975,211500,227000,229000,223400,228690,224900,227450,222450,227500,230000,220000,240000,240000,240000,239900,239900,234950,239900,245000,247450,237000,239500,235000,239938.5,249900,239900,247772,239900,239900,239949.5,249900,249900,249900,249900,249450,254995,239700,237750,245000,250000,254900,255950,267000,269900,269900,259950,270000,274990,273745,275000,272000,272000,275000,279000,270000,269500,270000,289900,292500,286500,286250,287500,285000,273500,275000,274900,275000,282495,275000,295000,277450,280000,279950,275000,272499.5,272499.5
"Sixteen Acres","Springfield","MA","Springfield","Hampden County",267,140000,139900,135000,135550,134900,131950,129900,134500,134500,133900,130000,130000,130000,129900,129900,129950,130000,133000,129900,129900,129900,130000,129900,129900,127950,124900,126450,127700,121450,129500,124900,125450,127200,119200,120000,119700,123400,124900,124950,124900,128900,125000,129700,129900,125000,129000,129000,129000,124900,121800,124900,123900,124900,125000,129000,127900,127900,125000,124900,122400,124200,121900,125950,127000,129900,126450,127500,124900,122450,124900,124900,126200,128900,129450,129450,129000,129900,129900,129900,135000,132000,134950,139900,143000,142450,135750,138500,137852.5,139900,144900,139900,146950,155000,152500,149900,145900,139999,149450,140000,152000,159900,155000,159900,159900,157250,155000,157900,159000,159900,160000,163900,163900,160160,157071,155000,159900,152475
"Weequahic","Newark","NJ","New York-Newark-Jersey City","Essex County",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237500,240000,240000,230000,239000,235000,239000,235000,239900,234500,239000,232500,235000,225000,236000
"Hampden","Denver","CO","Denver-Aurora-Lakewood","Denver County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130500,130000,130000,139900,149900,149950,138900,134900,150000,149000,152000,167300,159900,175000,179000,163450,180950,175000,164950,179900,181450,171400,189997,184950,205000,205000,217400,216950,2e+05,211000,207000,204950,199999,205000,205000,225000,209450,220000,225000,219800,214900,224250
"West Las Vegas","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112900,114450,114900,114000,114900,114000,113900,114350,113894,116000,118500,121449.5,124900,115000,120000,125000,130000,130000,130000,130000,138888,138000,135000,139000,140000,137450,134499.5,135000,149000,159394,160000,163499.5,164999.5,163846,169990,163495,179999.5,178886,188450,189444,198000,189202,195000,199900,195000,194750,194900,198500,199944
"Sand Lake","Anchorage","AK","Anchorage","Anchorage Borough",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,212400,213950,214900,209450,224900,219900,210000,218000,217750,210000,199475,180420,191920,2e+05,209500,2e+05,189450,182500,173500,175000,175000,169550,179000,175000,179250,199900,221250,219450,208950,195000,182400,199900,210000,195000,192500,199272,212900,218000,209900,209950,216689.5
"Eagledale","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",272,57900,58700,54900,54400,52900,49900,46900,45900,40000,42000,44900,37950,37000,35900,37000,38500,39897,40750,41500,42000,42000,42500,39950,46500,49900,46250,44950,41000,41700,41400,39995,36050,35000,35000,36750,38450,37950,39950,41250,47500,49900,49450,46500,45500,44900,47000,49900,49995,50000,51500,53000,53000,52000,52000,53000,49999,49700,49900,49900,52000,52000,51900,55000,55000,54900,53700,57000,55000,53950,50000,51000,53000,54900,54950,53950,49950,52000,50000,50500,52950,55000,55500,52000,52000,49900,54900,50000,45000,45000,47900,47950,55500,55500,51500,56450,58000,58400,63900,64400,64900,63900,57900,60000,60000,57050,64900,65000,65000,65450,68500,66200,67500,69950,72000,65200,63450,68225
