"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Joliet","IL","Chicago-Naperville-Elgin","Will County",258,116445.5,113900,115000,115000,112430,109900,109900,110000,109900,104950,1e+05,99900,96500,93900,98500,94945,95000,94900,89900,92900,93200,89900,89900,87500,84900,83900,84900,83950,84500,82500,79900,79900,79900,79900,79900,75000,74950,74900,74900,74900,76000,77000,75950,77950,78000,79900,79900,77000,74900,74900,74747.5,75000,79800,79900,79999,79999,82500,84250,84250,84000,83900,84900,85000,88000,89900,89900,89900,89900,89900,89900,90000,90000,93950,94900,99500,99900,104900,105000,110000,109900,110000,105000,105500,105000,105500,109900,109900,114900,115143,120000,121500,116903.5,115000,119000,121510,124347,120755,119900,124500,125000,127250,129900,129900,129900,129900,128000,126400,125000,126418.5,129587,128000,129900,130000,135000,139900,139900,139900
"Vallejo","CA","Vallejo-Fairfield","Solano County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198900,199900,199000,210000,199950,201950,2e+05,215000,219450,225000,234194,232250,229900,234950,240000,240000,243000,245000,249000,245000,250000,250000,260000,265000,269925,270000,275000,275000,279000,270000,269972.5,275000,275000,299000,295000,298000,299900,3e+05,3e+05,299000,299999.5,305000,310000,310000,315000,319000,320000,325000,330914,335788,339000,340000,340500,339000,335000,349000,349000,349900,355000,339450,345000,335000,330107
"Santa Clara","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698000,739900,711634,711634,768500,780000,769000,788888,798888,799000,798000,778000,789400,798000,788500,748000,745000,728000,702625,701275,699900
"Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,62000,64900,60000,59900,64900,65000,65000,64900,63450,62500,65000,59900,60000,64900,64400,64800,64900,61000,62450,62675,67550,69900,69900,72900,72450,69999,65000,65000,65950,65000,62750,69500,72750,70000,77800,79900,79700,79900,78250,85000,80000,81000,85950,89200,89900,89000,86450,84900,84850,83000,84200,89000,91500,97500,95450,99000,99950,1e+05,108000,108500,109000,109900,106500,114825,116250,115704,120000,119900,115000,110000,124950,118500,120000,124172,124949.5,121084,127500,120000,123250,130000,129000,132500,132250,131000,136500,132000
"Amherst","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",262,79900,79900,80950,82800,83900,80950,79950,83500,79900,84900,82900,83450,79900,79900,77950,79900,79450,79900,79450,79900,82400,84700,80000,80000,82500,81500,79900,79900,79900,79900,79900,79900,79900,77900,78700,79900,79900,79900,79900,79500,79500,79900,79888,79500,79900,79900,77888,79000,78750,79450,79450,79900,79900,79900,79900,79900,79999.5,78900,79667.5,79900,79999,79900,79900,81000,84900,84900,86250,83500,82500,82700,79974.5,82900,84450,85200,86900,84900,84925,82449.5,83100,84900,84900,84900,82450,84900,86200,85500,87850,88700,87500,85900,89900,89900,89900,89900,92949.5,93500,94900,96500,99700,94900,100950,104650,99500,99950,99000,99450,99500,99900,99900,104900,99900,99900,99900,99900,104900,103624,99919.5
"Athens","GA","Athens-Clarke County","Clarke County",263,89900,89000,89900,89900,88100,86900,85000,85450,85000,80000,79900,79450,79000,74900,75700,76000,74999.5,69900,69900,69500,69900,69900,69900,65000,65000,63000,62500,68500,69889,69900,67900,68000,64900,68000,67500,68250,69900,76500,79900,79000,79900,79000,75000,75000,76950,78600,75050,76250,76500,79900,78400,78800,79900,80500,79950,77500,76121,76242,75000,73900,79000,79900,78000,79900,79000,79900,79950,79900,75000,75000,74950,75500,79900,79900,84900,84900,88400,89900,89450,89000,89000,89000,84900,84900,86900,89000,94900,90027,92000,92000,95950,97375,95000,98250,99900,103900,103000,1e+05,1e+05,96500,99000,1e+05,103400,108984,110000,108900,114999,122000,122400,122900,122000,121000,117500,116000,119900,122000,121600
"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211250,213000,204450,205000,206450,212450,219999,212250,209000,216000,208500,209900,204950,199700,209950,209950,206500,210000,225000,229500,219900,221000,219000,219000,215000,215000,210000,209949.5,215000,210000,219900,224000,228600,229400,232450,224000,225000,225000,224999,228500,230000,229900,240000,230000,239900,252449.5,240000,235000,239900
"Norman","OK","Oklahoma City","Cleveland County",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,71200,69100,69999.5,70000,74700,72500,68000,70000,73500,73875,70000,67300,72000,72500,73500,74900,70000,71718,79900,70000,74983,72500,79900,80000,83700,79900,76700,78000,79000,78000,77450,74000,74900,72000,75500,75000,77450,78000,78950,78950,75000,75000,75000,78000,79500
"Wilmington","DE","Philadelphia-Camden-Wilmington","New Castle County",266,85000,89000,89900,89900,89900,87950,85000,85000,87625,87500,81235,80000,79900,79000,74900,72900,75000,69900,69000,64900,65000,64900,59900,59900,64900,64500,67500,74000,64999,74000,74000,74000,73450,70000,69900,69900,70000,68200,70000,70000,74000,70000,70000,73750,70000,70000,67625,68500,65000,65000,64900,62950,64950,65500,65000,69900,69900,69949.5,70000,70000,70000,70000,70000,72450,69950,70000,73200,79900,76750,75500,75000,74900,70000,70000,74900,75000,74900,74900,73400,70499.5,75000,74900,75000,75000,75000,79900,79900,79900,79900,79900,79900,80000,89000,85250,84900,84000,88500,84500,84900,85000,85000,88500,87500,87000,87900,82995,79900,75411,79900,80000,84950,90000,96950,95000,95000,89000,88500
"Nampa","ID","Boise City","Canyon County",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122990,121900,123000,122900,120000,119998.5,121900,124800,124900,125990,127620,127740,119250,115000,119900,122250,121900,124900,124900,125000,127695,127890,130000,130900,135000,135000,139900,139900,139900,144000,139250,139900,144900,149900,144900,149900,149900,154900,159800,159900,159900,164900,159900,159900,165000,164800,169900,173000,168925,169900,179000,179900,179900,179900,183900,186000,189500,196995,205495,212485.5,215000,218900,215000,215000,215900,220000
"Westminster","CO","Denver-Aurora-Lakewood","Adams County",268,135000,135000,135000,139937.5,135000,135000,139000,139900,134900,135000,136620,134900,130000,127750,129000,129900,125000,125000,125000,125604,129000,125000,122500,120000,129000,130000,128950,128500,124900,120000,132500,135000,134900,145000,142900,144950,135000,134900,135000,145450,149900,149900,152550,159900,160000,165000,159000,156700,149850,139500,153950,150000,157900,152500,152250,149950,150000,152450,159700,167000,179949.5,175000,179900,179900,175000,188500,199500,209900,210000,215950,209950,219900,215000,230500,223750,215000,225000,229900,227450,229450,235000,235000,243250,244900,245000,238500,249900,250000,250000,255000,254911,268250,269000,275000,274900,270450,269000,270450,265000,273000,280000,275000,279999,284950,289900,289900,290000,299000,277000,282500,279500,289250,289700,296750,298250,293450,288999
"Rochester","MN","Rochester","Olmsted County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89400,88900,89200,94900,89500,89400,92400,84900,89900,89900,105000,110000,114900,116900,114735,119900,119900,123400,119900,112000,122000,124900,125000,129900,129900,129900,129900,134900,139500,135000,135000,129875,129900,129900,129900,129900,134900,138850,134900,139900,135000,139900,139900,141500,139900,153200,154900,154900,154900,155000,155500,155250
"Stone Mountain","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,62000,64200,68000,66000,65000,69900,68825,69000,70000,70000,70000,71750,69955.5,73000,71000,69900,70000,72500,71500,73200,74900,74900,75000,78999.5,79850,79900,80000,80000,84000,82400,81150,82450,85000,85000,85000,87000,87300,89900,90000,91000,95950,98000,1e+05,99900,104900,102000,105000,107000,108900,110000,111300,111088.5,115000,115000,119000,115000,115000,115950,120000,124950,125000,125000,125000,126000,127000,125000,125000,129000,127900,127250,129000,127900,129900
"Summerville","SC","Charleston-North Charleston","Dorchester County",271,118350,115000,115000,117900,118000,118000,118000,118900,116000,113500,110000,107500,105000,99900,99900,99000,99900,1e+05,99900,99000,97200,95000,99000,95000,95000,97500,95000,90999,92000,93999.5,88000,89500,85000,89950,90000,94900,89900,88750,89500,87500,94000,94500,92700,99000,99000,99900,1e+05,102000,100800,104992.5,107000,105000,107500,109987.5,114000,112900,110000,108400,106250,109909,110450,112800,114000,115000,115000,115000,118000,118000,118000,115000,115000,115000,119000,124900,125000,126900,128000,125000,129900,130000,130000,133245,134700,129000,138900,138950,139450,140000,140000,142995,145000,149950,149900,150000,153950,155000,154450,158900,159900,165000,163750,162500,160000,164900,162900,165000,169900,165950,169950,172000,170990,174999,175000,174700,174900,172000,172000
"Vista","CA","San Diego-Carlsbad","San Diego County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289975,295000,299950,292450,287688,270000,287500,285000,309400,308000,3e+05,309950,319450,319000,320000,308500,324000,308000,307000,334500,327000,345000,325000,311250,310000,344000,353405.5,345000,337000,350000,360000,369000,372500,370750,355000,375000,379000,399700,399000,395000,392500,395000,399000,4e+05,399000,399999,4e+05,407000,407500,408443.5,415000,404500,419950,415000,416500,418000,428500,427000,429450,409925,399900,425000,401261,399000,410000,405450,411000,423559,439450,439994
"Broken Arrow","OK","Tulsa","Tulsa County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72250,76000,76000,74500,72000,68950,67400,74900,75000,75700,74950,75500,75000,77950,77000,78500,78000,79450,79900,79900,79900,79250,76000,79900,75000,75000,76500,75000
"Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299999,304900,299999,319999,299999.5,299000,307500,295000,295000,295000,318500,320000,322500,349900,358375,350000,365000,369900,390000,375000,369950,360000,367250,379000,380000,395000,395000,399000,399000,399000,399000,375000,374900,369900,365000,380750,399000,399000,4e+05,402500,428000,446000,449000,439000,439900,449000,465000,475000,478000,474000,479000,495000,499000,505000,520000,499450,495000,479800,495000,499000,499000,499000,499000,498500,499000,495000
"Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",275,137750,138000,142900,145000,139900,136000,139000,141900,145000,145000,145500,144900,144175,135000,139900,138750,137000,134900,129900,132000,132111.5,128675,134950,135000,137249.5,137249.5,135000,130000,136000,138400,136000,139900,138000,144900,145000,146150,147650,149970,150000,143500,155000,157500,159900,154950,150000,155000,155000,149950,159900,168000,162500,161250,163000,163000,165000,165000,165000,172000,162500,179900,190000,194900,172500,179900,193750,183450,188900,2e+05,213450,220000,219950,220000,212100,224900,224900,225000,232450,235000,225000,225000,237450,241000,230000,232450,250000,265000,250000,244500,242500,240000,250000,255000,260000,257000,268000,274950,285000,285000,275000,270000,275450,282500,294975,294950,285000,279900,288500,289950,299000,299900,299000,292475,297113.5,300904,305000,309500,305000
"Charlottesville","VA","Charlottesville","Albemarle County",276,154900,155950,159900,154900,149900,149900,149900,154888,149900,149500,143250,144925,144900,139900,144900,145000,142000,139900,140000,142000,140000,134900,129900,125000,129900,129000,125000,129500,139900,129000,129000,125000,115950,124950,113500,128000,129700,127900,134900,133400,138500,134900,134700,136350,139900,129900,129000,129950,125000,124900,125000,135000,139900,134950,129900,132037.5,132037.5,129900,125000,126950,129700,129950,134950,129250,135000,129900,129900,129500,128000,126500,125000,134000,134900,135000,139900,139500,135000,139000,142990,143000,129900,139700,149000,149950,151900,151450,155000,158995,151750,149002,154000,153000,159900,161750,155000,153500,150000,157000,157450,154200,149900,164900,159200,160000,166900,169900,159999,159900,159450,155000,164900,167900,166900,164900,168450,168950,179000
"Independence","MO","Kansas City","Jackson County",277,69900,69975,72500,74250,70000,69900,68000,68000,69900,69600,69000,65000,65000,65000,68000,64900,68997.5,65000,66950,66950,64950,64900,60000,59200,55900,57500,55000,57000,59900,59000,59940,60000,59900,59900,62000,61750,60000,59900,60000,64900,69500,69900,69500,68000,67000,68000,66500,64999,62900,64900,65000,69900,69000,69900,69950,70000,70000,69500,67500,67000,65400,67500,67750,69900,68000,69500,68500,65000,65000,65000,64900,65000,65000,64950,64900,65500,68127.5,69750,69900,69900,69900,69900,69000,71067.5,69900,69250,69950,72500,75000,77220,78250,83200,80000,84900,82950,80000,79999.5,82500,85000,86250,90000,94950,95000,95000,95000,94947.5,92500,90000,90000,92000,99410.5,99900,98000,97000,95000,97750,98000
"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000,74250,75000,84900,84900,84900,84900,80830,76900,76700,74900,74900,71900,72215,75450,79450,72900,69000,65000,65000,65900,67400,75900,72900,77500,76900,79950,84947.5,88000,85000,82200,84700,85000,85000,85500,82500,83700,89000,89900,89900,89900,89000,89900
"Provo","UT","Provo-Orem","Utah County",279,149900,150000,154950,154900,154900,153000,149900,149900,149250,145000,144900,139900,138950,135000,134900,134035,134900,134923,135000,135900,135950,134850,129950,134900,135000,130950,129450,134500,129900,129900,129500,129900,133264,135000,134900,130000,130000,136450,139900,139950,139900,144250,148000,145000,145000,147950,145000,150000,149900,149500,149900,149995,145000,149990,149900,149900,149000,149900,149450,152495,156950,155950,153000,149900,159000,154900,159000,154900,164988.5,168000,175750,169900,175000,175000,175000,174900,174900,174250,179900,182900,182900,187000,189000,189000,189950,193749.5,199250,199000,189900,193500,199500,208000,209900,210000,204000,199900,214400,209950,210000,220000,223600,227750,228900,231000,233750,239900,244900,247900,246450,239700,249800,258137.5,259900,259450,254900,249999.5,255000
"New Port Richey","FL","Tampa-St. Petersburg-Clearwater","Pasco County",280,65000,64900,64900,65000,64500,64000,60000,59900,61500,59900,59900,58900,55000,49900,52000,52000,52500,49900,49900,49900,49000,47500,46900,45000,46900,46250,46000,45900,45900,45900,45000,46900,48900,49900,49000,48500,49700,49900,49395,50000,50900,49999.5,52000,49900,51250,50450,52900,52500,52000,54500,52000,54000,50000,49900,50000,51500,54900,54900,51900,52000,55000,54900,54900,55000,54900,55000,55000,57990,59900,59900,61850,63900,64900,65000,67000,65950,68500,69900,69000,72500,74900,74997.5,79500,79900,79900,79900,79900,79900,80000,85000,89900,89949.5,98750,99900,1e+05,107450,104500,1e+05,102000,105000,105000,109500,110000,109000,109000,110000,110000,110000,119801,115000,114900,110000,115000,116950,116940,118900,119900
"Bellingham","WA","Bellingham","Whatcom County",281,159900,159900,159900,164900,160000,159975,160000,159000,155000,155000,159000,158000,159000,150000,149900,149500,149000,149000,149000,149000,149000,147000,147000,145000,144900,143148.5,139000,137900,139700,140000,150000,150000,150000,150000,154900,150000,150000,149000,149000,149000,150000,150000,150000,159900,159000,159900,160000,159900,160000,160000,153700,155000,150000,150000,154000,159000,155000,155000,155000,154000,150000,165000,169700,169900,169900,172000,169000,172900,168500,165000,159900,159900,165000,169000,175000,180200,185000,185000,179500,179500,188130,199900,199900,205000,212200,218500,214900,214925,225000,225908,225000,225000,225000,229000,229000,235000,235950,235000,249000,246500,249500,249900,250000,249900,255000,255000,255000,258250,268500,269500,279900,280000,282250,280000,284450,275845,275000
"Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000,99450,95900,1e+05,109000,114900,117000,124450,120000,125000,129000,129900,130000,135000,137000,135000,135000,138000,139000,139450,136200,135000,139500,140000,141000,139900,139900,139900,139900,144500,144700
"Costa Mesa","CA","Los Angeles-Long Beach-Anaheim","Orange County",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492400,503800,509500,519900,510000,514000,514000,509950,519000,510000,509500,505000
"Sparks","NV","Reno","Washoe County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,129000,129900,125900,135000,134950,130000,129950,137000,135000,139900,144950,159950,167125,178250,179900,179000,179000,184900,184950,187900,189250,185000,185000,184900,184000,190000,205000,209900,217000,215000,213500,215000,210000,215000,215000,215000,212000,214255.5,220000,224000,223500,229000,234900,239400,239000,234950,239000,244450,249900,255775,259000,249900,252500,255000,259900,257500,259900,266000,268700,269000,269000,268950,268250,274900,268450
"Bend","OR","Bend-Redmond","Deschutes County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,225000,225750,239000,237250,229000,229900,239990,245000,244900,239000,234900,239000,254010,255000,265000,274900,275000,274700,269900,269975,266173.5,269900,279900,290000,293000,295000,297950,290000,294999,299900,299000,299700,299000,3e+05,299900,299000,295000,297000
"El Monte","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",286,264900,259999.5,266250,267500,262500,265000,262500,269994,274900,269900,266750,267450,259900,255000,269999.5,260000,266000,263950,261500,269900,265000,262000,256140,254000,243950,245000,239500,240000,239500,241500,239000,245000,232000,255750,252500,258250,270000,285000,289000,289000,299000,299975,299925,3e+05,330000,335000,331000,324800,329400,335000,337000,350000,350000,346700,343700,345644,350000,349450,342450,338950,350000,355000,359900,378000,375000,375000,372000,360000,365400,369998,369000,373999,368000,373999,379450,380000,385000,378000,389000,396500,395000,399900,420500,402500,423397,422750,428000,425000,430000,429950,439000,435000,437400,445990,445145,449999,446995,472000,475000,469990,475000,482500,473990,463500,468000,470000,469995,450915,448000,449999.5,450000,449500,450500,450000,460000,459000,469000
"College Station","TX","College Station-Bryan","Brazos County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,133750,135000,136900,135000,139000,138000,136250,140900,139900,142000,139900,135000,135700,133950,126450,126750,128000
"Miami Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",288,70000,74900,74900,75000,73950,65000,65000,66900,65000,65000,63450,62700,62500,59000,65241,69875,69000,65000,66900,67500,69000,64950,65000,61000,61000,65000,65000,66500,65750,65000,69900,71950,75000,69900,68000,69000,68000,69000,69000,72000,72830,74080,76000,77322,80000,79900,79900,79900,84900,80000,85000,82000,82100,85000,85000,87400,88950,89900,1e+05,101000,101750,104900,105500,105000,101500,99900,1e+05,105000,109900,1e+05,1e+05,105000,104999,103950,109000,110000,114949.5,110000,115000,113905,110000,110000,119000,125000,127900,128500,130000,130000,130000,127900,135000,135000,129500,135000,137000,139000,145000,149000,149999,149000,154950,150000,150000,150000,164000,165000,165000,165000,165000,165000,155000,159880,160000,150000,150000,155000,162500
"Chico","CA","Chico","Butte County",289,,119500,118650,106995,114900,114900,120000,119975,99900,99000,91950,100400,89910,84900,89000,94700,88000,95000,95000,95000,89000,87450,89950,89900,85000,87250,85000,94000,94950,85000,79500,86900,90000,89700,94900,95000,92450,90000,95000,109900,110000,119500,114900,119950,120000,129000,132475,135000,123900,119900,122450,124950,118750,120250,110000,123500,131500,110000,125000,142900,144950,142000,129900,134500,139000,147900,146000,139000,141700,150000,147499.5,150000,156200,155250,149900,162400,163900,159500,157500,159250,162000,164950,169250,172000,168500,161475,149950,168000,155000,169000,177000,180000,180000,181499.5,181499.5,185000,175500,175000,175000,167475,173000,169950,165000,175000,175000,175000,182500,189000,185000,185000,199000,2e+05,199000,190000,199000,199000,199000
"Downey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",290,269450,282500,279900,292500,295000,287450,289900,290000,285000,280000,275000,275400,275000,269000,274900,267000,269250,265000,259000,259000,260000,264900,249999,259000,259450,249999.5,240000,249999,240000,244950,250000,266500,259900,264000,269900,279250,279950,277300,292500,280000,309900,319900,329000,330444,335000,337000,325000,320900,334700,329950,349900,339000,344500,339000,355000,369000,349450,345000,349450,352450,365000,365000,369900,374500,371316,379950,375000,375000,375000,365000,375000,383500,395000,392500,390250,377000,394900,399900,399900,399988,410000,415850,412500,419550,405000,407000,410000,429000,439999.5,449950,435000,435000,435000,460000,460000,449500,449950,462000,469950,472500,469450,474900,486750,475000,479925,475000,470000,487625,499000,495000,495000,495000,495000,499000,499900,499000,499000
"Ventura","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",291,244900,249500,249000,245950,245500,249999,241850,239900,249000,247450,247000,239500,239500,225000,237500,227450,220000,221900,229450,226250,225000,224950,223000,219000,223000,222900,220000,219900,228450,222450,222450,224950,220000,225000,228000,228000,249000,249900,250000,252500,244500,255900,269000,285900,3e+05,314900,325000,329450,309500,305000,315000,3e+05,309000,292500,317500,309750,299900,324997.5,329500,324997.5,329000,329000,344500,339000,340000,340000,347000,345000,350000,369000,358000,357950,359900,359000,379900,379900,379900,375000,375000,379000,365000,367000,375000,369900,365000,390000,399000,410000,385000,393250,399000,390000,389900,399250,395000,395000,399125,390000,390000,402125,422499.5,415000,415000,415000,415000,402500,411000,419950,405000,419500,424999,425000,439950,449000,439000,424999,420000
"North Charleston","SC","Charleston-North Charleston","Charleston County",292,94500,94500,91700,91900,93875,90750,91950,91500,94900,94900,94900,89900,91999.5,89900,88500,88000,89900,88700,84445,84900,79500,79000,79250,75000,74900,69950,71500,71500,74900,73100,74900,74945,71250,75000,69550,74990,72300,74900,69900,74674,77500,75000,74995,73000,71000,74900,76750,74900,75000,75000,84000,89745,79900,83750,84550,85000,85000,85000,85000,84900,84900,85000,85625,89000,81000,89000,92500,90000,95900,95000,95000,99900,97450,95000,93000,95000,99900,99900,1e+05,96950,110000,107900,118950,110000,115500,114450,115000,119450,119450,124193,127000,132700,134900,132950,132900,129995,125000,124650,125770,124825,125000,125000,129900,126500,129000,135000,145000,145000,146450,148500,148800,147500,149900,150000,154900,155000,154549
"West Covina","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",293,275000,280000,275000,265000,275000,289000,279500,275000,280000,275000,275000,270137.5,270275,268000,269900,270000,275000,268950,260000,265000,265000,265000,269900,275000,267000,260000,262450,260000,265000,258450,260000,260000,265000,265000,269900,279900,269900,285000,277500,299450,299450,311200,313040,323500,310400,310000,319900,329000,334500,322500,320000,335450,334900,329000,350000,345000,368500,368000,359999.5,350000,379000,372000,362449.5,368000,359949.5,379400,380000,384400,385000,385000,379888,385000,379944,375000,379000,379888,375000,379250,390000,395500,379000,382500,399888,399888,388888,407000,419000,436386,439450,425000,429944,429444,450000,450000,430950,443000,449750,454000,459800,449975,468950,454999.5,459999.5,460529,463944,461059,472500,489000,475000,475000,475000,490000,488000,490750,494750,489000,486500
"Rock Hill","SC","Charlotte-Concord-Gastonia","York County",294,74500,69950,73200,74900,69900,69900,67900,69900,66000,67700,66000,65000,64900,59900,60000,59900,59900,59900,59900,59250,60153.5,59900,56900,54900,55000,52000,50000,50400,50000,50000,54500,49900,49900,49900,49900,49900,49900,54900,50000,55000,57900,59250,59500,58000,59900,59900,59700,59900,59900,59900,62000,61950,59000,59700,59500,57800,61000,59900,60500,58750,58000,59900,59900,62900,64900,73450,73400,70000,70000,69900,66874,67000,65887,62900,72900,69000,74900,69900,69900,69900,69900,75000,69900,69900,78000,69900,75000,72122,75250,77500,83140,89000,88200,88700,88700,84950,80000,85000,89900,89949.5,95251,109000,107000,106500,99900,99450,99900,115000,115000,112000,122500,124900,122500,120000,124900,119950,124900
"Yakima","WA","Yakima","Yakima County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000,117500,121000,120900,124200,127700,127900,127200,126900,129900,129900,134900,135000,135000,129900,129900,129900,120000,119000,119000
"Redding","CA","Redding","Shasta County",296,124900,125000,125000,127900,127925,129000,124900,120000,119000,115000,112950,112500,110000,102950,109900,109077.5,105000,102800,98750,99500,98867.5,99000,95000,95000,95000,97500,99500,97000,89900,100100,100050,99900,99000,99975,96500,1e+05,102950,105500,114000,110000,114950,115900,115900,127000,119900,120000,132500,127450,122950,129000,129000,129000,124900,130000,129000,130000,129000,134500,131000,139000,139700,140000,139900,139000,135000,140000,139900,149500,149000,149000,149900,155000,149000,140000,148950,148750,147900,149900,154450,159900,154950,153900,150000,150000,156000,150000,155950,159900,160000,165000,165450,168000,168500,169950,172247.5,167500,169250,169900,179000,179950,179250,184500,180000,179500,180000,179900,184500,184700,183558.5,180928,185000,180000,180000,182000,186000,180000,185000
"Manchester","NH","Manchester-Nashua","Hillsborough County",297,149900,149900,149900,149900,144900,144900,144900,145000,149900,139900,139900,139900,137900,124900,133900,134900,134900,134900,135000,130000,134900,130000,124995,125000,125000,119900,120900,124900,119900,124000,125000,129900,127250,124900,125000,125000,119900,125950,129000,129500,130000,131450,132450,142000,149895,145000,145000,144500,139900,139450,139900,142900,144900,144900,149274,146900,144950,149900,144900,137250,139900,141725,140000,145900,149900,149900,149900,149900,149900,149900,149900,149900,149900,155000,159900,160552.5,161105,160000,161500,159900,164900,160750,161750,161500,160000,160000,160000,165000,169900,171450,168500,171000,169900,169900,177400,169950,179000,170000,169900,177750,179900,180000,182000,185000,189900,189900,191000,179900,179900,184950,190000,189900,189900,194900,197000,195000,189969
"Saint Augustine","FL","Jacksonville","Saint Johns County",298,89450,85000,80450,79900,79000,79000,79000,79000,79000,79900,79000,78000,74500,69000,69900,70000,72000,69900,69900,69900,65950,65950,64800,64850,63950,65000,65000,65000,65000,68400,69900,69000,69000,65000,64900,64900,61900,65000,64900,61950,67888.5,70000,69000,69900,69900,69700,68500,69250,70900,70000,70000,68250,74500,74000,79250,79850,79900,79450,79000,74950,79450,75000,76000,79000,77000,76500,79900,79950,80000,79900,83950,80000,84900,85000,84500,85900,87000,89900,94000,99000,99000,99000,99750,96500,99000,104900,109000,109900,113950,114000,114450,110000,111900,111900,115350,122245,119900,124950,125000,125000,127699.5,129900,129000,129500,129000,129500,132000,134900,138500,139900,135000,137700,136450,138450,139000,134175,139700
