"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Fort Dodge, IA",713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92900,104500,99950,97400,109950,109950,115000,105000,93500,92200,92200,89900,84900,89000,90000,95450,95900,99800,93900,99500,92500,97750,109700,109700,114700,123700,124675,119900,119700,114900,114700,116500,117250,119900,119900,124950,128250,124900,125000,119500,119900,118400,116400
"Stephenville, TX",714,175000,182250,172550,172900,167900,166000,159900,169900,178000,169900,169450,165000,164356,164356,159950,157500,169900,175900,174500,172500,165000,165000,165000,162200,165000,169000,172500,166500,169860,173500,177000,174500,159900,159000,164000,159900,162500,170000,169000,177000,176000,180950,180000,175000,175500,176000,179900,189000,185750,189000,170000,168700,179900,174900,179900,174900,196875,199250,195000,189900,199000,199250,189900,197450,199450,196450,222500,217450,215000,228200,220900,219400,229400,229700,229500,199900,210000,199900,199000,192500,199000,197600,193000,199500,191450,205000,200923.5,220000,235900,240000,249850,245000,215500,235000,239000,234000,230000,217000,232000,225000,240000,233000,225000,232000,235500,239900,249000,234875,235000,227000,235000,225000,213500,215000,232000,271900,269000
"Americus, GA",715,145000,147000,145000,149250,147000,149700,139700,139700,134900,139900,139900,127200,124400,139900,139900,149000,149900,139900,145200,139900,145700,144900,149000,149000,144900,139000,134900,138500,136250,135000,135000,129500,128000,129500,129900,127750,129000,129900,129900,129450,124900,119900,119950,121900,119900,124900,124900,125000,124450,124000,124000,124900,125000,124450,119000,121500,119000,119900,119000,114900,118000,119900,121900,124950,125000,125000,119500,120000,119900,121900,120000,119900,119950,119900,121250,125000,126000,123000,119900,124900,129000,128500,120000,119900,122400,125450,119650,123900,124900,126500,126450,124900,119900,115700,109750,115950,114400,119900,118500,124950,123700,124950,129000,124950,127450,134250,139500,149900,139500,139900,139900,149200,139250,136999.5,129500,129700,135450
"Easton, MD",716,379900,374950,354000,359000,374500,377000,374900,369450,349000,349450,359900,349000,347500,345000,349000,374500,363500,374500,389200,389200,385000,399000,399000,360000,399450,412500,445000,432000,442450,439900,446900,439900,469000,450000,448000,4e+05,395905,399900,389900,399900,409900,399900,395000,375000,394995,389450,379000,397495,395000,399000,399000,399000,397500,389000,399900,395000,399000,374500,380000,389900,359000,358500,359000,379900,364000,379900,395000,389000,389450,375000,395000,374750,365000,365000,389000,422495,439990,425000,414500,399990,434450,442000,445000,431200,427000,447500,429900,439500,449900,462500,469900,479000,489000,485000,470000,468000,469000,429500,459000,495000,477000,472450,474000,479900,475000,479990,489900,499000,495000,495000,479950,479900,484700,466000,460000,465000,467000
"North Platte, NE",717,124000,124500,129900,124775,119900,113500,118500,121950,120900,116000,119500,113500,122000,111900,112900,111400,114900,115000,128250,126250,117950,121250,114900,109450,116000,124700,121000,134900,128000,134950,129000,120000,119950,125000,125000,125000,130000,135000,130000,135000,136900,124950,115000,110000,110000,110000,110000,112000,120000,115000,119500,131700,134950,139900,139900,127450,129900,125000,119000,121950,124000,134949.5,135000,143000,135750,131950,137900,139250,134950,137750,142500,150000,139000,149000,147000,162000,164950,164950,166900,152000,153250,148200,159500,159700,174200,171200,161400,165000,168750,173000,168750,159950,153450,149900,156900,154900,159950,165000,165500,174950,176500,179000,175000,173000,168900,175000,164900,163450,159000,159900,165000,160000,165000,167500,164950,161000,165000
"Ada, OK",718,135000,139900,143950,145000,140000,139900,144900,143000,138000,134000,135000,130000,130000,129000,131250,126000,129000,127500,128950,128900,124000,124000,128500,123000,125950,119900,119500,123000,114950,122000,124900,124900,124900,122000,125000,125000,128450,129000,127700,129000,124900,129900,129900,129900,125000,129000,120000,119500,119900,122900,124450,138000,139900,138500,137000,125000,122500,116900,119500,122450,121000,120000,125000,129950,129900,143900,145000,149900,155950,142500,144900,143500,138950,139900,145900,137500,133700,139900,139900,135950,145000,139000,139900,149250,145000,149950,152250,154250,159900,158250,154500,147900,147900,153700,158000,157450,159500,153500,149950,151000,155500,156250,151500,153000,154500,149900,146250,145000,144000,144950,148200,147250,150000,153999,154450,152500,150000
"Moscow, ID",719,229700,236000,221950,219000,215000,209900,215750,209900,203450,207450,208250,199000,189900,189900,195000,194900,196900,196825,185500,189500,185500,185000,182200,170950,168500,169500,185000,194750,199000,199500,178500,199000,185225,188250,187450,184950,193450,205000,218250,214900,214950,214000,214900,209900,213500,199500,195000,198250,199500,199700,214000,219000,219945,219000,216750,214450,215000,228479,210000,213500,210000,212500,210000,215000,205000,2e+05,199000,199950,209000,209495,204900,219000,189250,191750,215000,222000,229000,234900,212450,207000,208500,198500,184900,189000,199900,186000,215000,239250,236950,239250,236950,230000,241000,229500,250000,242250,242250,253450,245000,247450,245000,252500,245250,250000,239450,235000,246500,245000,262000,290950,287500,282000,285000,289250,283750,271000,269500
"Safford, AZ",720,159950,154999.5,149900,145900,149900,149900,149900,139999.5,139900,135000,135000,134950,135000,137638.5,139700,144900,144900,137777,144900,139950,130000,130000,131250,119950,118950,127324,119900,125000,125250,134900,128500,129000,128500,128500,130000,139900,149450,149900,149900,149900,150000,145750,145000,149900,150000,140850.5,149950,149450,149950,149950,149000,159900,155000,159900,161000,165950,169000,168990,168995,164950,165000,165000,162500,165000,165250,164900,169900,169900,168450,165000,164900,162500,165397.5,164950,165000,159900,159500,159900,163700,159900,155000,155000,154900,155000,157750,165000,165000,169900,168466,169450,169450,165000,165000,169975,168800,165000,165000,165000,166500,175000,176696,184445,187245,179995,178500,168700,170000,170000,170000,178000,186000,188000,189000,187500,190950,189000,192450
"Murray, KY",721,178700,174250,174160.5,177000,174160.5,174950,175000,175450,174500,159900,159000,159000,159900,154950,159921,164950,168000,169900,169900,169900,175000,165960.5,160950,169900,168548,165000,169450,174000,169900,171449.5,169949.5,168000,150000,149900,149500,133950,129900,137500,139900,149000,155000,155450,157400,159000,165450,159000,159000,159900,151500,149900,154500,155000,165000,169000,164900,174900,169900,160950,169900,169900,172500,166000,176900,168500,164950,162000,162400,166674.5,164900,166500,164990,164900,160000,159950,168000,168000,169500,165450,163000,163949.5,165000,165000,159900,159900,160950,167900,175000,169900,179900,183200,199700,182250,184900,179000,177950,182500,182500,179850,170000,171450,170950,170000,179250,179900,179900,186250,179900,186250,177500,177500,175450,187000,185000,187250,186900,189500,189900
"Bennington, VT",722,339000,349450,339000,329900,339000,342450,345900,347450,349250,330000,349000,354450,336950,337500,329000,316950,339500,349000,349000,349000,349000,339000,339000,339500,325000,319000,310000,310000,309000,319000,299000,297250,298500,296000,295000,295000,295000,295000,295000,295000,279999,285000,295000,295000,288500,285000,285500,274749.5,279900,279000,275000,279000,285000,289700,289000,279000,269900,269250,269450,271200,275000,285000,275000,274950,270000,275000,279500,275000,269900,278950,285000,285000,285000,279000,275000,269900,279000,285500,289000,284000,295000,295000,299000,302500,299000,299000,299900,299900,299000,298500,299000,299700,299000,310000,310000,309500,309000,315000,315000,299950,299000,299000,299000,299500,315900,316500,319000,309000,320000,319000,305000,299250,298000,295000,295000,315000,315000
