"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Sacramento, CA",20,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1695,1800,1850,1795,1795,1772.5,1800,1800,1750,1750,1750,1750,1750,1800,1850,1795,1850,1795,1795,1795,1795,1850,1850,1850,1850,1895,1895,1947.5,1945,1972.5,1995,1995,1900,1895,2095,1995,1995,1950,2100,2195,2150,2050,2000,2192.5,2095,2024.5,2095,2150,2195,2170,2195,2295,2100,2225,2100,2200,2350,2200,2295,2295,2200,2350,2400,2395,2370,2370,2350,2295,2295,2295,2400,2495,2450,2500,2572.5,2495,2400,2450,2495,2399,2400,2450,2400,2475,2500,2499,2577.5,2600,2550,2500
"San Antonio, TX",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1850,1900,1995,1995,2000,2000,2000,1995,2000,1995,1995,1995,1995,2097.5,1995,2000,2000,1992.5,1982.5,1992.5,2125,1950,1995,1900,1850,1900,1850,1850,1850,1895,1950,2000,1995,1897.5,1835
"Orlando, FL",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,1995,1950,1912.5,1995,1995,1996.5,2012.5,2100,2075,2050,2000,2000,2000,2100,2097.5,2100,2150,2100,2100,2112.5,2100,2197,2249,2250,2100,2100,2250,2295,2200,2275,2250,2277.5,2296.5,2300,2397.5,2300,2350,2350,2300,2300,2300,2399,2450,2450,2400,2350,2399,2400,2350,2300,2395,2390.5,2400,2500,2595,2500,2500,2499.5,2495
"Cleveland, OH",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,950,1000,1000,1100,1100,1100,1150,1100,1072.5,1100,1000,975,900,985,1100,1200,1100,1095,1050,1095,1000,1062.5,1075,1087.5,1050,1200,1195,1225,1250,1199,1197,1200,1195
"Kansas City, MO",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1150,1075,1050,1199,1150,1050,1050,1000,1000,1150,1099,1060,1199.5,1150,1100,1100,1100,1197,1150,1150,1197.5,1200,1195,1195,1100,1100,1117.5,1100,1150,1175,1200,1200,1235,1235,1250,1250
"Las Vegas, NV",25,,,,,,1925,2198,1995,2200,2100,2147.5,1900,1900,1925,1995,1825,1850,1885,1850,1800,1895,1950,1950,1900,1845,1850,1775,1699,1750,1795,1787.5,1795,1700,1700,1695,1695,1695,1700,1700,1700,1700,1762.5,1775,1800,1797.5,1750,1745,1700,1750,1750,1750,1800,1795,1795,1800,1800,1795,1795,1800,1797.5,1799,1800,1835,1850,1995,1895,1895,1900,1850,1850,1895,1897.5,1900,1947.5,1947.5,1950,2000,1895,1995,1950,1920,1995,1895,1900,1995,2000,2100,2195,2100,2050,2012.5,2000,2000,2025,2065,2095,2095,2195,2295,2250,2250,2200,2200,2200,2200,2200,2200,2300,2199,2200,2395,2495,2498,2400,2337.5,2300
"San Jose, CA",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5800,5897.5,5750,5500,5550,5500,4995,4922.5,4990,4750,4797.5,4800,5200,5900,5950,5700,5590,5195,5200,4995,4900,5000,5100,5500,5500,5500,6000,5500,5100,4950
"Austin, TX",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,3945,3750,3500,3500,3400,3497.5,3500,3495,3295,3400,4000,4000,3800,3700,3795,3795,3800,3750,3800,3600,3700,3900,4500
"Virginia Beach, VA",28,,,,,,,,,,,2195,2100,2050,2195,2175,2200,2172.5,2000,2100,2100,2000,2000,2000,2000,2000,1997.5,2197.5,2185,2195,2195,2047.5,1995,1850,1897.5,1900,1795,1800,1800,1995,2100,2050,2083,1995,1995,1995,1997,1995,1925,1900,1950,1995,2000,2125,2100,2075,2000,2000,2000,2100,1990,1900,1900,1950,2000,2100,2000,1900,1900,1950,1975,1950,1900,1900,1975,1900,2100,2000,2097.5,2000,1995,1997.5,1950,2000,2000,1950,1950,2000,2195,2200,2197.5,2100,1995,1950,1895,1900,1902.5,1950,1950,1950,2145,2200,2150,2037.5,2037.5,2050,2100,1995,2100,1995,2040,2200,2200,2200,2200,2200,2200
"Nashville, TN",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.5,1950,1950,2145,1985,1940,1875,1975,2175,2120,1950,1825,2000,2250,2025,2000,1985,1800,1850,1995,1972.5,2095,1995,2050,1900,1975,1875
