"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Monroe County","NY","Rochester","36","055",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,995,950,975,1100,1112.5,1215,1200,1250,1250,1200,1235,1200,1095,1150,1050,1150,1250,1250,1300,1250,1250,1162.5,1200
"Essex County","MA","Boston-Cambridge-Newton","25","009",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2697.5,2500,2425,2500,2300,2300,2550,2550,2350,2500,2500,2400,2300,2600,2400,2500,2400,2180,2000,2000,2125,2100,2000,2225,2250,2350,2500,2500,2647.5,2500
"Suffolk County","MA","Boston-Cambridge-Newton","25","025",47,,,,,,,,,,,,,,,,,,,,,,,,3800,3600,3750,3900,3900,3850,3800,3800,3900,3800,3800,3900,4200,4000,3900,3900,3900,3900,3900,3750,3800,3900,3975,4050,4200,4150,4150,4150,4000,3900,3800,3800,3900,4000,3900,4200,4300,4275,4200,4000,4000,3900,3800,3800,3800,3650,3950,4200,4500,4500,4350,4200,4200,4000,4000,4000,4000,3950,3900,4200,4500,4500,4500,4400,4400,4300,4250,4250,4200,4000,4400,4700,4800,4800,4600,4500,4500,4400,4300,4250,4200,4100,4500,4850,5000,4900,4750,4630,4595,4500,4450,4300,4300
"Oklahoma County","OK","Oklahoma City","40","109",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1072.5,1072.5,1050,1072.5,962.5,990,975,1000,1050,1075,1150,1097.5,1095,1072.5,1050
"San Mateo County","CA","San Francisco-Oakland-Hayward","06","081",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2972.5,3150,3100,3100,2950,2995,2800,2725,2775,2760,3000,3500,3397.5,3500,2950,3095,3100,2950,3095,3500,3200,3175,3080,3100,3200,3200,3200,3397.5,3600,3447.5,3195,3010,3175,3350,3450,3425,3200,3150
"Snohomish County","WA","Seattle-Tacoma-Bellevue","53","061",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2397.5,2295,2397.5,2600,2785,2595,2525,2499.5,2550,2550,2322.5,2300,2599,2500,2500,2500,2499.5,2500,2500,2645,2500,2595,2695,2647.5,2600,2447,2572.5,2495,2650,2750,2750,2745
"Cobb County","GA","Atlanta-Sandy Springs-Roswell","13","067",51,,,,,,,,,,2297.5,2225,2300,2200,2000,2200,2250,2345,2300,2222.5,2275,2300,2100,2025,2000,1999,2200,2195,2000,2100,2400,2200,2000,1962.5,2000,1900,1900,1950,1900,1925,1950,1900,1950,1950,1900,1900,1812.5,1992.5,2000,1950,1972.5,2000,2197.5,2200,2250,2195,2000,2200,2200,2100,2045,2200,2150,2300,2200,2200,2250,2247.5,2247.5,2300,2250,2199.5,2300,2350,2300,2395,2345,2297.5,2300,2250,2300,2200,2300,2345,2100,2185,2218.5,2269,2210,2200,2370,2300,2392.5,2200,2250,2267.5,2225,2325,2250,2250,2301,2472.5,2382.5,2400,2300,2200,2225,2200,2254.5,2250,2275,2300,2392.5,2392.5,2400,2353,2400
"San Joaquin County","CA","Stockton-Lodi","06","077",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,2000,2275,2350,2195,1950,2200,2325,2297.5,2250,2275,2350,2400,2400,2250,2250,2125,2200,2300,2495,2495,2500,2375,2300,2400,2410,2350,2300,2400,2450,2250,2500,2497.5,2400,2500,2400,2530,2400,2400
"Jackson County","MO","Kansas City","29","095",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,1000,995,1000,997,999,997,1000,1049,999,1002.5,1095,1097.5,1035,1095,1022.5,1100,1097.5
"Norfolk County","MA","Boston-Cambridge-Newton","25","021",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5500,5500,6000,5500,5500,5000,4650,4600,4400,5000,5800,5700,5600,5700,5600,5200,4800,4800,4800,4800
"Denton County","TX","Dallas-Fort Worth-Arlington","48","121",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,2900,2875,2690,2547.5,2787.5,2625,2500,2500,2950,2722.5,2672.5,2600,2674.5,2895,2650,2400,2750,2600,2600,2600,2947.5,3150,2845,2922.5,2995,2695,2675,2900,2650,2595,2600,2775,2800,2780,2790,2825,2800,2800,2800,2800,2700,2600,2600,2750,2600,2700,2612.5,2750,2700,2675,2950,2945,2795,2697.5,2595,2697.5,2900,2900,2900,2950,2772.5,2800,2850
"Hudson County","NJ","New York-Newark-Jersey City","34","017",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.5,2500,2347.5,2350,2200,2200,2200,2300,2395,2625,2900,2600,2500,2499,2500,2499.5,2500,2500,2500,2500,2375,2300,2399,2500,2500,2600,2600,2300,2499
"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin","47","037",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.5,1800,1875,1875,2000,2100,1922.5,1875,2200,2200,2025,1950,1975,1800,1849,1900,1900,1875,1874.5,1995,1850,1799,1750
"Providence County","RI","Providence-Warwick","44","007",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1950,1850,1872.5,1650,1700,1650,1600,1650,1700,1950,2047.5,1800,2112.5,2100,1825,1712.5,1700,1650,1650,1650
"El Paso County","CO","Colorado Springs","08","041",59,,,,,,,,,,,,1650,1695,1995,1825,1725,1800,1700,1625,1675,1600,1695,1700,1650,1500,1700,1950,1800,1750,1650,1650,1650,1675,1650,1650,1695,1650,1695,1795,1700,1675,1600,1650,1697,1625,1650,1650,1625,1650,1650,1695,1795,1785,1795,1800,1795,1750,1697.5,1700,1700,1750,1800,1850,1900,1900,1862.5,1900,1850,1800,1750,1750,1750,1695,1750,1800,1900,1800,1850,1895,1749,1750,1800,1872.5,1950,1950,1972.5,2000,2095,2095,2000,2000,2095,2100,1995,1895,1950,2047.5,2195,2195,2100,2100,2225,2150,2095,2095,1995,2095,2195,2097.5,2147.5,2150,2100,2250,2200,2100,2150
"Fort Bend County","TX","Houston-The Woodlands-Sugar Land","48","157",60,,,,,,,,,,,,,,,,,,,2750,2750,2900,2850,2925,2900,2900,3000,2800,2950,3200,3200,3100,3000,2950,2995,3000,3000,3399,3000,3100,3000,2750,2875,2800,2775,2700,2800,2900,3000,2900,2995,2900,2997.5,3250,3150,3000,2900,2800,2800,2900,2800,2900,3037.5,3197,3100,3225,3399.5,3255,3200,3350,3497.5,3300,3150,3100,3100,3100,2975,3000,3000,3000,3000,2950,2995,2950,2887.5,2800,2800,2750,2800,2800,2800,2850,2800,2800,2800,2800,2750,2699.5,2772.5,2800,2800,2900,2877,2895,2750,2697.5,2800,2800,2750,2700,2850,2825,3000,2900,2900,2900,2950
"Jefferson County","CO","Denver-Aurora-Lakewood","08","059",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2100,2200,2295,2225,2195,1950,2060,2100,2300,2300,2399.5,2400,2400,2250,2295,2300,2200,2147.5,2325,2400,2247.5,2200,2295,2300,2495,2750,2650,2550,2300,2200,2293
"Washington County","OR","Portland-Vancouver-Hillsboro","41","067",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595,2350,2325,2395,2395,2195,2320,2495,2345,2447.5,2595,2595,2197.5,2195,2225,2297.5,2400,2337.5,2375,2495,2497.5,2695,2772.5,2625,2295,2495
"Utah County","UT","Provo-Orem","49","049",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1500,1500,1675,1600,1395,1550,1450,1650,1770,1695
"Ramsey County","MN","Minneapolis-St. Paul-Bloomington","27","123",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1722.5,1650,1800,1900,1712.5,1812.5,1750,1800,1500,1712.5,1777.5,1782.5,1985,1910,1700,2000,1900,1937.5,1765,1750
"Sedgwick County","KS","Wichita","20","173",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1350,1295,1350,1350,1295,1260,1127.5,1250,1095,1250,1212.5,1200,1250,1250,1350,1372.5,1200,1205,1150,1295,1200,1195,1195,1155,1150,1250,1230,1242.5,1350,1272.5,1312.5,1355
"Spokane County","WA","Spokane-Spokane Valley","53","063",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1172.5,1300,1245,1225,1200,1295,1175,1225,1275,1250,1222.5,1155,1295,1475,1500,1585,1585,1495,1350,1337.5,1375,1525,1499.5,1499,1499,1500,1522.5,1550,1450,1450
"Virginia Beach City","VA","Virginia Beach-Norfolk-Newport News","51","810",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395,2200,2225,2100,2200,2050,2050,2200,2197.5,2100,1950,2200,2250,2395,2250,2100,1992.5,2050,2295,2100,1925,2000,2000,2225,2300,2300,2297.5,2147.5,2300,2247.5,2200,2200,2295,2100,2100,2395,2395,2295,2000,2050,2095,2097.5,2100,2100,2200,2200,2472.5,2400,2337.5,2250,2395,2395,2347.5,2297.5,2097.5,2100,2250,2200,2275,2195,2550,2400,2462.5,2337.5,2367.5,2295,2200,2295,2200,2295,2300,2400,2400,2462.5,2495,2400,2300,2395,2395,2497.5,2500,2495,2400,2600,2500,2472.5,2650,2497.5,2395
"Richland County","SC","Columbia","45","079",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1695,1697.5,1700,1737.5,1795,1600,1850,1975,1700,1700,1622.5,1595,1562.5,1562.5,1685
"Davis County","UT","Ogden-Clearfield","49","011",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1775,1850,1695,1650,1750,1695,1695,1722.5,1725,1795,1795,1750,1772.5,1795,1800,1750,1750,1795,1750,1795,1795,1822.5,1850,1895,1872.5,1795,1850
"Albany County","NY","Albany-Schenectady-Troy","36","001",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1372.5,1350,1200,1200,1200,1125,1097.5,1200,1200,1275,1500,1650,1400,1372.5,1300,1200,1220,1220,1300,1500,1600,1537.5,1615,1500,1500,1570,1500,1500,1447.5,1325,1335
"Anchorage Borough","AK","Anchorage","02","020",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1575,1550,1650,1750,1695,1700,1610,1500,1495,1600,1595,1695,1650,1600,1600,1600,1772.5,1800,1862.5,1800,1800,1795,1700,1650,1695,1750,1800,1750,1700,1800,1800,1775
"Osceola County","FL","Orlando-Kissimmee-Sanford","12","097",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2672.5,2324.5,2300,2100,2350,2275,2350,2125,2200,2200,2075,2400,2322.5,2200,2200,2150,2137.5,2250,2350,2350,2400,2375
"Chesapeake City","VA","Virginia Beach-Norfolk-Newport News","51","550",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.5,2497.5,2495,2400,2295,2295,2275,2225,2362.5,2375,2400,2400,2400,2445,2495,2500,2500
"Cherokee County","GA","Atlanta-Sandy Springs-Roswell","13","057",74,,,,,,,,,,,,,,,,,2400,2195,1900,1850,1872.5,1895,1900,1900,1800,2050,2250,2250,2000,2000,1895,1995,1995,1900,1800,1800,1800,1972.5,2100,2050,2000,1895,1950,1895,1895,1900,1900,1750,1750,1750,1750,1800,1800,1750,1750,1799.5,1800,1895,1895,1825,1800,1759,1750,1750,1777,1850,1850,1850,1750,1800,1867,1800,1895,1787.5,1872.5,1895,1875,1885,2000,1975,2000,1815,1875,1800,1824.5,1800,1961,1880,1960,1986,1995,1895,1895,1875,1952.5,1995,1997.5,2025,2000,2000,2000,2000,2050,2000,2000,2080,2010,2000,1940,1915,2000,1997.5,1968,1934,2000,2000
"Henry County","GA","Atlanta-Sandy Springs-Roswell","13","151",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,1575,1595,1680,1700,1700,1675,1700,1667.5,1697.5,1700,1650,1670,1700,1650,1697.5,1750,1715,1700,1723.5,1700,1700,1700,1795,1710,1700,1732.5,1750,1815.5,1750,1750,1797.5,1890
"Union County","NC","Charlotte-Concord-Gastonia","37","179",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,2192,2242.5,2199,2199.5,2250,2295,2245,2245,2195,2200,2100,2125,2192.5,2200,2185,2095,2225,2299.5,2319.5,2295,2299,2200,2214.5,2237.5,2250,2175,2185,2200,2395,2395,2197.5,2072.5
"Saint Johns County","FL","Jacksonville","12","109",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,2612.5,2562,2595,2685,2461,2444.5,2459.5,2497.5,2475,2525,2492.5,2400,2395,2422.5,2647.5,2447.5,2495,2420,2500,2500,2397.5,2322.5,2325,2380
"Forsyth County","GA","Atlanta-Sandy Springs-Roswell","13","117",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2485,2300,2200,2300,2497.5,2400,2350,2225,2250,2250,2200,2500,2800,2595,2500,2400,2300,2200,2200,2200,2295,2500,2425,2500,2495,2425,2400,2437.5,2325,2500,2200,2250,2300,2295,2400,2375,2550,2500,2500,2395,2399,2300,2300,2274,2250,2325,2400,2375,2350,2300,2347.5,2322.5,2445,2272.5,2300,2392.5,2497.5,2512.5,2495,2500,2472.5,2525,2472.5
