"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
263913,"Allendale","Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",844,131300,131500,131700,131900,132100,132300,132600,132800,133100,133500,133900,134300,134600,134900,135300,135700,136200,136700,137300,138000,138800,139800,140700,141700,142700,143700,144900,146100,147400,148700,150000,151500,153100,154800,156600,158100,159800,161500,163300,165100,166900,168700,170500,172300,174200,176200,178200,180000,181800,183500,185200,186800,188400,190000,191500,192900,194300,195700,197100,198300,199500,200600,201700,202700,203700,204700,205700,206600,207500,208600,209600,210600,211600,212500,213400,214300,215200,216200,217100,218200,219300,219900,220200,220500,220800,221000,221100,221000,220700,220400,220100,219700,219300,219200,219300,219600,220000,220300,220400,220400,220400,220600,221100,221800,222600,223500,224200,224800,225400,226000,226800,227900,229300,230700,231900,232800,233400,233600,233200,232400,231200,229900,228400,226900,225600,224400,223500,222900,222600,222600,222600,222600,223000,223600,224400,225200,225700,225700,224900,223400,221900,220700,220000,219800,219900,219800,219400,219100,219100,219600,220100,220800,221700,222600,223100,223300,223100,222500,221600,220700,219900,219300,218400,217500,217200,217500,217900,217200,215100,213800,214000,214500,213800,212300,211600,211800,211400,209900,208400,207800,207500,207100,206700,206800,207400,208600,209900,210800,211100,211700,212400,213300,215000,217200,218500,219200,219300,219100,219100,218300,217600,217400,218000,219200,221100,223000,225100,227400,229800,232000,233900,236100,238400,240000,241500,243000,245500,248700,251400,253100,256100,259300,261800,264100,268200,272200,276300,280600,285200,289800,295100,299900,304200,308800,314200,320400,325800,330700,335100,339000,344400,351300,356800,361300,365700,369600,372700,376000,379300,383200,386600,389500,389800,388500,386500,385200,385500,387500,389800,392400,394600,399000,404700,409600,411800,411500,410900,411600,412200,413200,415600,417200,418000,419800,423000,424400,421500,417000,416100,418100,419400,419700
6158,"New Hempstead","Ramapo","NY","New York-Newark-Jersey City","Rockland County",845,228000,227800,227600,227300,226900,226600,226300,226000,225800,225800,225600,225300,225000,224800,224500,224200,224100,224000,224100,224200,224500,225100,225600,226100,226500,227100,227800,228500,229300,230300,231400,232500,234000,235700,237400,239000,240800,242800,244900,247100,249500,252100,254900,257800,260900,264400,267800,271200,274700,278300,282000,285800,289700,293700,297700,301700,305900,310100,314300,318400,322600,326900,331200,335500,339900,344300,348800,353300,357700,362200,366600,371000,375400,379800,384300,388700,393200,397700,402200,406900,411500,415300,418100,420700,423800,427900,433000,438300,443100,447000,450200,453200,456500,460700,466200,472400,478700,484200,489100,494100,499400,505200,511300,517700,524700,532000,538800,544800,549700,552900,554800,555700,556000,556800,558800,561600,565000,568400,571300,573600,575100,575800,576600,577900,579500,580800,581100,579900,577800,575700,574200,574200,575300,577200,578800,579100,578100,576300,573200,568200,561900,555100,548300,542300,536600,531700,527300,523000,518900,515900,512700,508700,504900,502100,499500,497200,494700,492000,488900,485200,481600,479800,479100,478600,479100,480600,482500,482200,481500,482500,481800,476700,470800,467700,466700,466000,465400,465300,464100,461700,461200,456700,451800,454600,460200,459400,457600,459100,460800,457700,452100,447600,443100,441100,442000,441400,439400,439300,442000,444000,441900,438900,439500,443000,446600,446400,441500,436500,436600,439500,440900,442200,443200,442500,440800,441500,444100,452700,464800,477000,482200,478700,469800,465700,470200,481200,491600,493900,488800,486000,490700,499100,509600,523200,539000,551600,556300,557100,558300,560300,562300,564100,566000,565600,563000,559500,554600,548100,551400,561900,571400,579000,584900,585200,585300,586900,590900,599700,609500,616000,613600,610000,613000,623900,635600,648500,655700,656000,650000,645400,642000,637400,632800,631700,631400,629800,631400,631300,625000,617500,615900,616600
274623,"Mt. Lookout","Cincinnati","OH","Cincinnati","Hamilton County",846,374000,372300,370500,368700,366900,365100,363400,361900,360700,359800,359100,358400,357700,357300,356800,356400,356000,355800,355600,355700,356200,357100,358000,359000,360300,361700,363300,365000,366900,368900,371100,373700,376800,380100,383700,387300,391200,395200,399300,403400,407600,411900,416200,420800,425800,431000,436300,441600,447000,452400,457800,463000,468100,473100,478100,483200,488500,493700,498900,504200,509500,514600,519400,523800,527900,531700,535400,539000,542800,546600,550300,554200,558100,561600,564800,567500,570000,572300,574700,576200,577300,578800,580600,581900,582800,583400,584500,586200,588400,591100,594100,597500,601200,604100,605200,604700,603300,602500,603100,605100,607600,610100,612300,614300,616800,620300,625400,632300,640700,649600,658600,667100,674900,681700,687700,692600,695400,695500,693100,689200,683700,676700,668300,660300,654700,651600,649900,649300,649500,650900,652500,653300,652700,650700,647500,644200,641400,638900,635800,632000,627500,623700,621500,621600,624200,628300,631900,633400,632600,631400,630800,629800,628200,627000,625700,624000,621300,617700,613600,611600,612700,615400,617700,618800,619000,619800,620200,621200,624900,630400,636100,639600,638100,633200,627800,624200,624100,622000,620000,619200,617100,614300,615800,616200,615700,613700,612300,612200,613100,613600,616100,617700,617500,616600,614600,612200,611100,611200,612000,611800,611700,614400,618000,620200,622400,622900,623000,626000,628600,629300,630400,631100,628700,628000,630400,633500,635200,637700,639700,641000,641400,642500,642600,647000,654900,659900,659900,659300,658900,662000,668400,674400,678600,682800,687200,689700,690300,693300,694700,694400,696300,701300,706400,711900,721400,735600,748200,755000,757000,755000,754400,760200,765700,768600,772800,780900,786200,790600,793700,793500,792800,794100,790600,784300,783900,783500,775200,768700,771300,772500,773500,782900,797000,806500,812700,815400,816500,814200,808500,800500,794300,791700
268992,"Girvin","Jacksonville","FL","Jacksonville","Duval County",847,377500,379200,381100,383000,384900,386800,388900,391100,393800,396800,399700,402200,404900,407600,410500,413400,416300,419300,422500,426000,429900,434100,438100,441800,445600,449400,453100,456900,460600,464200,468000,471900,476200,480900,485300,489400,493500,497800,502100,506400,510800,515300,520000,525000,530700,536700,542700,548500,554400,560400,566400,572500,578500,584400,590500,596900,603600,610300,616800,623100,629300,635400,641400,647200,652800,658300,663900,669800,675900,681900,687800,693700,699500,705200,710800,716300,721700,727100,732700,738900,746400,754600,761900,768200,774500,780900,787000,793100,799600,807200,815900,824500,831500,836500,840100,843400,847300,852400,858900,866600,874900,883600,892700,902400,913400,925900,939500,953900,967500,978200,985800,992100,997500,1002700,1007900,1013300,1019600,1027900,1036500,1045400,1055000,1064400,1073300,1082900,1091400,1097300,1099900,1098800,1094400,1089800,1084900,1083100,1086000,1090200,1091500,1091600,1089100,1083900,1077400,1070600,1063700,1057900,1049800,1041700,1035100,1027200,1014100,998400,980400,962000,945200,930100,916600,905300,891700,876300,861300,845100,829700,822000,818600,814300,809300,803500,800400,790800,787100,775100,750000,729700,725800,715700,708700,708800,706200,700500,694400,691500,684300,676800,670700,666500,663800,665600,663200,659000,657000,653300,648800,647000,645900,645200,647200,650100,650700,652000,653100,653000,651400,653400,657900,663200,669200,680300,696100,710600,717700,720200,725100,731100,738800,751600,761000,759800,759400,766300,776700,779900,776100,772400,774400,777300,784100,784800,779400,773200,773700,776900,782600,792100,808200,823200,833000,839400,843900,847000,849900,856500,865800,872100,877000,882800,890100,899700,904600,900600,898800,906200,915600,922900,926100,927500,923700,919900,913400,907700,903800,906700,908300,912700,920500,931600,931000,929000,927600,926300,919500,915500,911900,910600,907400,903200,903400,910200,919800,926400,933000,935000,935000,931000,927000,926500
275099,"Prosperity Church Road","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",848,203900,204800,205700,206500,207300,208100,208900,209500,210200,210800,211500,212000,212400,212900,213300,213600,214000,214400,214700,215000,215300,215600,216000,216400,216700,217100,217400,217700,218200,218700,219100,219500,220000,220600,221200,221800,222400,223100,223700,224400,225200,226000,226800,227600,228300,229000,229800,230500,231100,231600,232100,232500,232900,233200,233600,233800,233900,234100,234300,234500,234700,234900,235000,235100,235300,235600,235900,236100,236200,236400,236800,237100,237500,237900,238300,238800,239300,239900,240400,241600,243100,243800,243700,243600,243700,244000,244300,244500,244600,244600,244800,245100,245600,246400,247300,248300,249300,250200,250800,251100,251200,251200,251500,252000,252800,254000,255100,255800,256100,256400,257100,258300,260100,262000,263700,265100,266200,267300,268600,270000,271600,273500,275300,276500,277100,277500,278000,278500,279000,279300,279800,280400,281400,282500,283800,285300,286900,288200,288700,288400,287500,286500,285400,283900,281600,278600,274900,271300,268800,267000,265300,263500,261700,259900,258200,256000,253700,251200,248600,246700,246000,245800,245500,244900,244200,243800,243500,243600,244100,244200,243500,243600,242400,240100,237900,236500,235900,235800,235000,234100,234300,234600,234500,234200,233800,233600,233400,234000,234000,233000,231900,232000,231800,233200,235400,236600,236800,237000,236500,235800,236100,236700,236800,237100,236100,235100,237000,238800,238900,239400,242100,243800,244600,245100,247100,248200,249300,249300,248400,248200,249700,250800,251400,252000,252700,253400,254800,256700,258200,259100,259500,259600,260200,260900,260600,260400,260600,260700,260600,261700,264900,267300,268200,269800,272400,274400,276700,278600,280600,283200,284600,285200,286000,288800,292500,294800,295100,295700,297000,298900,300500,303300,307600,310400,311300,312400,312700,312800,313600,314600,316100,317800,319400,320900,321600,321100,320500,320400,319500,318200,319400,321900
9545,"Westmere","Guilderland","NY","Albany-Schenectady-Troy","Albany County",849,181900,182100,182100,182000,182000,182000,182100,182300,182800,183300,183700,184000,184200,184400,184500,184600,184700,184800,185000,185400,185900,186400,186800,187100,187200,187200,187000,186600,186200,185900,185600,185400,185300,185200,185000,184600,184100,183500,182700,181900,181100,180400,180000,179800,179900,180300,180700,181200,181800,182500,183200,184000,185000,186300,187800,189600,191800,194000,196200,198300,200500,202400,204000,205400,206700,208100,209700,211400,213400,215300,217100,218700,220200,221200,221900,222300,222800,223500,224500,224900,225100,226500,229100,231700,234400,237800,241600,245600,249500,253100,256900,261300,265800,269800,273000,275800,278500,281700,285600,290000,294200,297700,300500,302600,304600,306300,307500,308600,309600,310800,312400,314700,317500,320500,322900,324000,323600,321900,319800,318900,319800,322200,325400,329000,332200,334500,336600,339200,342600,346300,349600,352300,353900,353700,352300,350300,347800,344800,342300,341100,341300,342000,342600,343500,344400,344300,343000,342100,341800,341600,341500,342300,344000,345600,346600,347400,348100,348300,348000,347600,346900,345500,343900,342800,340700,339200,339800,338800,336100,335300,334300,331300,328100,327600,328500,327200,323500,320800,319200,318900,318000,316700,316900,318100,319700,322400,324200,322800,320400,318500,316600,315300,315100,316100,317900,318300,316700,314800,314000,315000,316900,317100,316000,315500,315100,313300,311700,312200,315500,318000,317400,316200,317100,318400,319100,319500,319900,319900,318700,317700,317400,317700,317700,317200,317900,318900,318100,316400,316100,315900,315700,317000,317200,315700,315500,317100,318500,319700,321300,323300,325400,327300,328300,327000,325600,325100,325000,322900,321400,322900,325700,325800,324900,324300,323700,322400,321200,320000,319900,326700,335200,338700,338900,342300,347000,350900,352200,357100,362500,363800,365400,367300,363700,359300,360700,362400,360500,361300,365000,364600,360900,359500
6460,"Penn Wynne","Wynnewood","PA","Philadelphia-Camden-Wilmington","Montgomery County",850,278700,280400,282000,283500,284800,285900,287000,288100,289900,292000,293800,295300,296700,298000,299000,299900,300500,300900,301100,301400,302300,303700,304800,305500,306200,306900,307500,308000,308300,308500,308600,309100,310200,311900,313400,314700,316100,317400,318800,319900,320900,321700,322600,323700,325600,328200,330700,333100,335500,337900,340300,342500,344400,346100,347700,349600,352200,355300,358500,361700,364800,367700,370500,373100,375300,377100,378900,381000,383800,387500,391300,395200,399000,402500,405600,408300,410500,412100,413500,414500,414600,415200,417500,421500,426600,432400,439100,447300,457100,467600,477800,487000,494900,501500,506400,509800,511800,513000,513800,515300,519000,526300,536500,547000,555500,560900,563300,564600,566600,569500,573300,578100,583400,588400,593700,600700,610300,621600,632500,642500,651400,658100,662900,666400,668200,668400,667700,665200,658800,650200,642400,638700,640500,645700,651300,656200,658300,656200,651300,646300,642500,641100,641100,641400,640800,637700,632000,628600,628600,629400,630100,631200,631000,630700,630800,631500,632600,633700,630900,624700,617700,611600,605800,601000,596200,593300,593900,588600,574800,572000,580600,583400,581400,582100,585100,588300,592300,594700,598200,599300,596000,584800,573000,560800,547700,534800,527800,525200,532800,540400,535600,531600,536400,535200,533500,539600,546000,550800,557400,558000,552100,548300,552500,557900,560200,564500,570600,584500,605300,625100,624800,619600,615400,613300,615100,625200,634600,639300,636600,631200,630400,630200,632300,635800,636100,633300,633900,637900,640300,640700,643300,645000,643200,640800,640700,639600,638000,637000,629400,615700,608000,605400,600100,595400,585100,567600,554800,550100,547100,546800,551300,555700,559500,567100,580300,589600,596400,604700,614500,625300,638000,649500,657200,658300,659200,666000,669800,669000,671500,681900,693100,700100,700800,694700,679400,668000,670800,677600,672100,656300,643900,638800
763672,"Jefferson-Carl Ben","Fargo","ND","Fargo","Cass County",851,308600,308200,307800,307400,307200,307300,307700,308400,309700,311400,313200,314800,316800,319000,321700,324700,328200,332200,336700,342000,348100,354600,361100,367300,373800,380400,386900,393400,400000,406500,413200,420100,427400,434600,441100,447100,452800,458200,463400,468400,473200,478100,483200,488500,494100,499900,505200,509900,514400,518700,522900,527200,531600,536200,541400,547100,553300,559400,565000,570200,575000,579200,583300,587200,591000,595100,599700,604700,609900,614900,619300,623200,626300,629000,631600,634200,637000,640400,644600,649400,655200,661900,669000,676500,684500,692600,701400,711200,721700,733000,744400,755000,765100,775700,787600,801400,817200,834700,853500,872600,890800,907600,923000,936700,949300,960800,971900,983000,993100,1001100,1006900,1010300,1010900,1009200,1006200,1002100,997900,994100,990800,988000,986000,985400,986200,986900,986000,982900,977300,969700,960900,951400,940100,926100,910200,894600,881100,869600,859800,851800,845200,839100,833400,828100,823600,820100,817300,814900,813100,811800,810800,811000,812200,814000,816000,818000,818700,817400,814300,810900,808700,807400,806100,804400,802600,801100,800400,800700,800300,800400,803700,805300,799600,791000,785000,778100,770800,766500,760400,752400,748900,748700,745400,741600,736600,731800,729300,731500,736300,739900,743700,747700,750000,750000,752400,755800,761800,768600,775800,782100,788700,794700,799900,802100,807400,820300,833000,841700,852400,864900,873200,878700,880300,882500,889500,899500,901400,896800,893600,898300,905900,909200,904500,899000,897600,894600,887900,883100,888100,893300,897900,902400,909900,918200,926200,929400,933900,936100,935000,934700,933900,932400,933200,932200,927800,926600,934800,949400,960500,979300,1012500,1045900,1061600,1068500,1079100,1097500,1113700,1123500,1128000,1128200,1126100,1121700,1115600,1118100,1130200,1141800,1142700,1136500,1127500,1125300,1129300,1134700,1137500,1138300,1132500,1124400,1122800,1127700,1127500,1124800,1122900,1122500,1122400,1124900
417111,"Mallard Creek - Withrow Downs","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",852,228600,230100,231400,232500,233500,234400,235200,236000,237000,238200,239300,240200,241100,242000,242600,243200,243600,244000,244300,244600,245200,246000,246800,247500,248100,248800,249500,250100,250600,251200,252000,252900,254200,255900,257600,259400,261400,263400,265500,267400,269300,271200,273100,275100,277400,279900,282500,284800,287200,289300,291200,292700,293800,294800,295700,296500,297500,298500,299600,300800,301800,302600,303100,303200,303000,302700,302400,302200,302200,302500,303000,303800,304700,305500,305900,306000,305900,305700,305600,306200,307800,309100,309200,308200,306700,305900,306600,308700,311800,315300,318500,320900,321900,321800,321500,321100,320700,320100,319300,318500,318100,318300,318700,318800,318700,318800,319200,319800,320700,321600,322300,322900,323800,324900,326400,328200,330200,332200,334000,335600,337100,338600,340300,342200,344000,345000,345600,346100,347100,348400,349400,350300,351500,353000,354900,357000,358500,359100,358900,358200,357600,357400,356800,355700,354400,352900,351400,349300,346000,342400,339300,336200,333500,331200,328400,324600,320000,315200,311100,308500,306800,305600,304600,303700,301700,297500,296900,298400,298500,299200,302100,301600,298200,295700,295000,294300,294200,295500,294300,292200,292800,291300,284800,281500,284000,284800,281800,279300,276900,274100,273000,274100,273900,273500,272900,272300,272300,274000,275000,275700,277000,278600,278900,278100,280100,285200,291800,295200,293700,291100,291500,291900,292400,293600,294100,294500,294600,295200,296500,297900,297800,298400,301000,305500,309400,311800,313800,317100,319200,318600,317800,319500,322600,324200,324000,323700,324100,324000,324300,324800,325800,326200,325100,323900,325900,330200,334700,336700,336800,336600,337800,338900,339800,338800,335900,335000,336300,336600,335600,335200,335300,337400,341000,343200,344600,349400,356500,361900,364500,366800,369000,371100,373500,377600,381500,379800,374800,373000,375800,376500,374300,372700
272796,"Arlington-East Falls","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",853,343900,342200,340400,338400,336400,334400,332400,330000,327700,326500,325900,325000,324200,323800,323300,323000,322700,322700,323000,323100,323700,325400,328000,330600,333700,337100,340700,344400,348100,352000,356000,359500,363200,368000,373500,378800,384300,389800,395200,400100,404800,409200,413300,416400,419200,423000,427300,431000,434700,437900,440700,442800,444500,445700,446800,446900,446900,448100,450900,454000,457700,461700,465900,470200,474600,479200,484100,488300,492500,498300,505900,514100,522800,531500,540000,547900,555500,562600,568000,581100,598800,608200,608300,610500,612900,615900,620700,627800,637100,648800,664000,681400,701000,722800,745100,766100,787500,810000,833700,856700,876400,891300,901300,904300,902900,902000,903100,904200,905100,904700,903300,903100,905300,909800,914900,918200,920300,922700,924000,921600,915800,908500,902700,899600,897500,894800,891000,887200,888500,897300,912600,931700,950500,962100,965100,962700,960900,964100,973000,983700,989300,982500,964900,946900,936200,932600,934100,932800,924400,911100,897100,883600,873900,864600,854500,845200,836800,826400,816100,808900,806700,808500,814000,824400,835400,844200,853100,853000,845200,839800,837000,836100,841000,850200,859600,865900,869000,871400,868900,864200,856600,855800,867900,886600,894100,893700,890200,873600,841300,826200,836100,852400,863600,869200,866000,859900,860100,863900,863600,868100,882100,890100,891600,901200,926700,955200,971800,972800,965800,955100,948800,950100,956700,960700,963700,968700,963400,947700,934800,931800,928800,926500,927400,932300,936100,937400,934600,927700,926700,937200,955500,969600,979100,985700,993400,1002300,1026100,1052000,1057300,1059400,1081200,1107100,1128300,1148200,1172500,1197700,1213300,1216000,1215500,1214500,1219100,1225400,1229200,1226000,1217700,1217900,1233500,1254800,1271400,1284400,1283200,1281600,1293500,1304600,1297400,1285700,1274400,1262300,1254400,1247500,1242900,1243600,1247800,1253200,1262100,1272700,1277900,1277200,1274900,1278100,1282600,1286100
275493,"Southwest","Salem","OR","Salem","Marion County",854,219700,220700,221700,222600,223400,224100,224800,225200,225800,226400,227000,227400,227800,228200,228400,228500,228300,228000,227600,227000,226400,226100,225800,225400,225100,224900,224800,224600,224400,224300,224200,224000,224100,224300,224800,225100,225600,226100,226500,226900,227000,227000,227000,226800,226700,226800,227000,227200,227500,227700,228000,228200,228200,228200,228100,227900,227800,227900,228200,228400,228800,229100,229300,229200,229100,228800,228500,228100,228000,228400,229300,230300,231600,233100,234600,235900,237000,238100,238800,240800,244400,248300,251200,254000,256200,258200,259900,261500,262800,264000,265200,266600,268100,270200,273300,276900,280100,282100,283200,283800,284400,285200,286000,286800,288100,290700,294700,299600,305000,310300,315300,320300,325400,330300,334500,337200,337400,334900,329100,321200,314900,312500,314200,319500,327700,338600,352100,366700,380800,392800,401400,407400,411800,414100,413500,411000,406900,401800,396300,391000,386200,383500,382000,381600,382500,383600,383000,381400,378900,375600,372000,368800,366700,366700,366700,366200,366200,366200,365100,364800,365300,365200,364400,363300,362900,360500,359700,359300,356000,351100,349900,349500,348300,345200,342000,340400,336400,330000,325600,324000,319900,317200,316100,312900,310100,310600,310400,305400,298900,293900,290000,286300,283000,279100,274500,272000,272400,273300,273800,275100,278900,282000,284500,287900,294400,299300,302300,304600,303700,301500,300000,299900,300200,303200,305700,306700,307100,307700,309000,309000,306400,304500,307000,311400,316300,320600,322000,322500,325500,330500,334500,340100,347200,351800,352900,353800,354100,355000,356700,358100,361000,366500,371100,374900,380700,385600,388200,392000,397100,401500,405700,413500,417900,420500,425500,429700,428900,431700,436600,439900,441400,440700,440400,440600,442400,445900,448600,449300,451200,454500,458500,462900,469100,479400,488700,492900,494800,493900,490800,489600,492400,493900
139768,"Old Town","Apple Valley","MN","Minneapolis-St. Paul-Bloomington","Dakota County",855,121400,121500,121700,121700,121800,121900,122000,122100,122400,122900,123200,123400,123700,124000,124200,124500,124700,125000,125400,125800,126400,127100,127800,128400,129100,129800,130500,131300,132100,133000,133900,134900,136200,137600,138900,140100,141400,142700,144100,145400,146700,148100,149500,150900,152600,154400,156100,157700,159200,160700,162300,163900,165400,166900,168400,170100,171900,173600,175300,177000,178700,180200,181600,183000,184400,185700,187000,188500,190000,191600,193100,194600,195900,197200,198400,199500,200600,201700,202800,204000,205300,206900,208700,210400,211900,213300,214800,216500,218500,220800,223200,225300,227100,228400,229500,230700,232000,233300,234700,236300,237900,239400,240700,241600,242500,243500,244700,246100,247800,249500,250900,251700,252000,252200,252300,252500,252700,253000,253400,253700,253900,254200,254800,255400,256000,256500,256900,257100,257100,256900,256400,255600,254500,253300,252200,251200,250300,249400,248100,246200,243600,240500,237700,235100,232900,231300,230200,228500,226000,223700,221600,219500,217200,215000,213200,211400,209100,206500,204200,202600,201600,201500,201900,202300,202500,202700,202900,204000,206100,208000,207900,206300,203600,200500,197800,196900,197600,198300,197800,195400,191900,187500,183700,181800,182200,182300,181200,179800,179100,179200,179500,179400,180500,183200,185600,187300,190000,192400,194200,196400,198700,199300,199500,201100,202300,203500,206100,209400,209700,209400,210900,212600,213300,214200,215100,216200,217500,219000,221000,222700,224100,226500,228500,228700,227400,227100,229000,231500,232900,233500,233000,232800,233400,234200,234800,235600,237300,239200,240500,241100,241300,241300,241900,243300,245400,247600,249500,250500,250600,250800,252300,254100,255800,258000,260500,261000,260400,260600,261200,262300,263600,265000,265900,267600,269400,271100,271900,272800,273700,273600,273800,275600,278400,280600,281700,282400,284400,286800,288500,289900,291500,292900
738000,"Highland Reserve","Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",856,208800,209200,209600,210000,210500,211100,211700,212200,213000,214000,214600,215000,215400,215800,216200,216600,217100,217600,218200,218900,219700,220600,221400,221900,222400,222900,223500,224200,225000,225900,227000,228100,229500,231100,232600,234000,235400,236900,238600,240500,242600,245000,247600,250300,253300,256600,259800,262800,265800,268800,272000,275300,278700,282300,286000,289700,293600,297500,301200,304700,308100,311400,314800,318400,322000,325800,329800,333800,337800,341700,345500,348900,352200,355300,358500,361900,365400,369300,373300,377500,381700,385300,388200,390800,392900,394400,395400,396000,396200,396100,396100,396800,399100,403400,409800,418300,428100,438500,449200,460200,471100,482000,492800,503000,512400,520500,527600,534500,542000,549900,557500,563200,566800,569000,570400,571300,571900,571900,570600,567800,563400,558600,553100,546100,537800,529300,521100,513700,507500,502600,498600,494500,490000,486300,483300,480100,476700,473300,468200,460600,450900,440500,430100,419100,407700,398200,390400,383500,377400,372700,367900,363200,358900,355500,352600,348700,343700,339000,335500,333600,333000,333700,334700,335700,335900,336600,338000,341600,345800,345100,340000,336800,333700,331500,332200,332900,331600,331000,330900,328800,325300,324000,325600,328100,331900,331700,327800,326500,327900,324200,318700,316200,318600,319000,319200,318800,316800,315300,318100,321700,325600,331100,335600,340500,346600,355800,366400,375400,384400,394500,402000,406700,411900,417700,424200,429300,432600,433300,429900,426200,425600,426200,425800,425800,427000,428700,430300,432400,433300,435100,437200,440500,444800,449500,452000,453200,453700,455100,458700,462300,465400,469000,473400,477600,478700,476200,474700,475800,478300,480100,481300,483500,488100,494000,498500,500400,502000,505600,508400,508400,505700,507200,513800,519400,519700,520500,523500,525300,523100,523300,527900,534700,542300,548900,552500,550000,545800,544700,546600,548100,549900,551400
272568,"Broadlands","Broomfield","CO","Denver-Aurora-Lakewood","Broomfield County",857,323400,321300,319200,317200,315100,313200,311300,309500,307800,306600,305700,304800,304000,303500,303000,302700,302400,302200,302000,301800,301600,301700,302000,302200,302400,302700,303100,303600,304200,304900,305900,307100,308800,311000,313900,317200,321100,325600,330600,336200,342100,348400,355100,362200,369700,377700,386000,394400,403000,411400,419700,427600,435200,442100,448500,454300,459500,464500,469200,473700,477800,481600,484900,487800,490200,492300,494100,495500,496700,498200,500100,502200,504400,506600,508900,511100,513200,515100,516700,519700,523000,524500,523400,521800,519400,517200,515400,514400,514200,515200,517300,519800,522200,524500,526300,527100,526900,525700,524200,522900,522200,522200,522600,523400,525200,528500,533400,539400,546000,551900,556600,560000,562200,563100,563200,563000,563300,564400,566200,568600,571700,575600,579800,584000,588400,593300,598200,602200,604500,605400,605600,605900,607000,609800,613900,618900,624000,628400,631500,633200,633300,632100,629600,626200,622100,618000,614400,610000,603600,596200,589200,582500,576100,570000,564300,558400,552000,544900,538100,532900,530400,529700,530000,530800,531700,532200,532500,533600,535400,538500,541600,542500,541700,540300,538600,537400,537400,536100,535200,534600,534000,532100,529300,526600,526400,527900,529500,530500,532200,535600,537500,537500,538200,539000,539200,542200,545900,548400,549900,551200,551400,552800,555500,557000,557900,561100,567000,571000,571100,569600,569200,570100,572000,573700,575200,578100,580700,583400,589100,595700,599400,602800,608900,615500,620100,624600,631700,640000,648000,651900,649800,647900,650400,653800,656500,659800,664300,668800,672200,674800,676200,677600,683600,691600,698200,702100,703700,703200,703400,703900,701100,696300,695600,699900,704200,704800,704400,706300,709600,712000,712300,714300,725000,735900,741200,742700,737100,729900,732300,738000,738000,737900,739700,740600,738900,744000,753500,760400,763400,766300,765500,764000
