"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
394524,"Decatur, IL","Msa","IL",353,6.73,3.55,4.95,7.66,8.97,8.5,7.48,5.7,5.79,5.61,6.26,7.1,8.04,4.86,2.52,0.84,0.37,0.19,0.09,0.28,0.47,1.68,5.05,6.54,7.29,6.36,4.58,2.99,2.15,2.8,3.46,5.98,5.23,4.39,5.33,6.82,7.57,3.93,2.43,1.4,1.5,1.87,2.62,3.27,4.77,4.3,3.83,3.64,5.89,8.6,9.07,8.79,3.74,1.59,0.93,1.31,2.71,5.14,6.45,6.17,5.42,3.08,1.78,1.03,0.56,0.65,0.75,2.34,4.67,7.76,8.13,7.85,6.64,6.92,3.36,2.9,1.12,2.06,4.21,9.44,10,9.35,8.69,7.2,7.01,8.22,7.94,4.49,2.24,1.21,1.96,3.18,7.38,8.88,9.53,9.72,9.81,9.63,9.16,8.32,5.51,4.02,4.11,6.07,8.41,9.25,9.91
394867,"Missoula, MT","Msa","MT",354,0.37,0.19,0.09,0.28,0.47,0.93,0.75,0.65,0.56,0.84,1.12,1.4,1.21,1.03,1.31,1.5,1.68,1.87,1.96,2.15,2.24,3.18,3.27,3.46,2.9,2.8,2.34,2.43,3.08,4.67,5.42,4.58,4.39,3.64,3.93,4.21,4.49,4.77,5.61,6.17,4.11,2.06,1.59,1.78,2.71,3.55,4.95,4.86,3.74,2.99,2.52,2.62,3.83,6.82,8.69,8.32,6.64,5.51,5.23,5.33,5.7,5.14,4.02,3.36,4.3,5.05,5.89,5.79,6.07,5.98,6.26,6.73,7.38,9.35,9.63,9.91,9.81,9.53,9.44,8.88,8.6,8.04,7.76,7.1,7.29,8.97,9.72,10,9.16,7.85,7.48,8.5,8.41,7.94,7.2,7.57,8.22,8.79,7.66,7.01,6.54,6.45,6.36,6.92,8.13,9.07,9.25
753915,"Salem, OH","Msa","OH",355,3.36,3.27,3.46,2.8,1.87,1.31,0.75,1.03,1.5,1.59,2.06,2.34,2.9,2.99,3.08,2.62,2.52,2.43,4.67,5.98,8.5,7.01,5.89,5.42,5.61,5.7,4.3,1.4,0.47,0.37,0.56,0.65,0.93,0.84,1.21,2.71,4.49,7.29,6.07,5.23,1.78,0.28,0.09,0.19,3.18,5.05,4.77,3.64,4.02,3.83,2.24,1.12,1.68,3.74,3.93,4.11,5.14,8.69,9.72,9.44,8.79,9.25,9.07,6.64,4.39,2.15,1.96,3.55,4.86,5.79,6.45,7.2,7.85,8.04,7.48,5.51,4.95,4.21,4.58,5.33,7.66,8.32,8.22,7.76,7.1,7.57,8.6,8.97,9.35,8.13,6.82,6.92,8.41,9.63,9.53,9.16,7.94,7.38,6.36,6.73,6.17,6.26,6.54,8.88,9.81,10,9.91
394369,"Bay City, MI","Msa","MI",356,8.04,8.13,7.48,7.85,7.66,7.76,7.29,7.2,7.1,6.82,6.73,6.54,6.36,6.07,6.45,6.26,6.17,5.89,5.51,5.23,5.14,5.42,5.7,5.98,5.79,5.33,5.05,4.49,3.83,3.64,4.67,4.86,4.95,4.11,3.36,2.9,2.71,2.34,2.52,2.06,2.15,1.12,0.56,0.09,0.19,0.93,1.4,1.96,1.87,2.62,2.24,2.8,1.5,1.68,0.84,1.78,1.21,1.31,0.75,0.65,1.03,0.37,0.47,0.28,1.59,2.43,3.08,2.99,3.18,3.27,3.46,3.55,3.74,4.02,3.93,4.39,4.3,4.58,4.21,4.77,5.61,6.64,6.92,7.01,7.38,7.57,7.94,8.22,8.32,8.41,8.5,8.6,8.69,8.79,8.88,9.16,9.07,9.25,9.63,9.53,9.35,8.97,9.44,9.72,9.91,9.81,10
394788,"Lewiston, ME","Msa","ME",357,2.43,2.24,1.96,2.15,2.06,1.87,1.31,0.19,0.28,0.47,1.21,1.4,1.5,1.59,1.12,0.93,1.68,1.03,0.56,0.09,0.37,0.65,0.75,0.84,1.78,2.34,2.52,2.71,2.62,2.8,2.9,2.99,3.27,3.74,3.64,3.55,3.36,3.18,3.08,3.46,3.83,3.93,4.11,4.21,4.49,4.67,5.33,5.51,5.61,5.98,6.07,4.77,4.39,4.02,4.3,4.58,4.95,5.7,5.79,5.89,5.42,5.14,4.86,5.05,5.23,6.17,6.26,6.36,6.45,6.54,6.64,6.73,6.82,7.01,7.2,7.38,7.48,7.57,7.1,6.92,7.29,7.66,7.85,7.76,7.94,8.04,8.13,8.22,8.41,8.6,9.07,9.63,9.72,9.53,9.35,9.25,9.16,8.88,8.79,8.69,8.32,8.5,8.97,9.44,9.81,9.91,10
395039,"Roseburg, OR","Msa","OR",358,6.17,5.79,4.95,4.3,4.02,4.11,2.9,1.31,0.56,0.28,0.47,0.75,0.65,0.19,0.09,0.37,1.12,2.43,2.8,1.87,1.5,1.68,1.78,0.93,0.84,1.21,2.34,3.08,3.55,5.89,6.26,5.61,3.36,3.27,5.7,7.48,7.85,7.57,6.73,5.98,3.83,2.06,1.03,1.96,3.74,4.49,5.42,4.39,5.05,3.93,2.62,1.59,2.24,3.18,4.86,6.36,7.1,6.82,5.14,2.71,1.4,2.15,3.64,5.23,4.58,2.99,2.52,3.46,5.33,5.51,4.67,4.21,4.77,6.07,6.92,7.38,7.29,6.64,6.54,6.45,7.01,7.2,7.66,7.76,7.94,8.04,8.41,8.22,8.69,9.63,9.91,10,9.81,9.72,9.44,9.35,8.97,9.07,8.79,8.6,8.32,8.5,8.88,9.25,9.53,9.16,8.13
395139,"Sumter, SC","Msa","SC",359,6.92,4.02,1.5,0.56,0.28,0.37,0.09,0.19,0.47,1.4,2.62,4.67,4.86,2.99,1.96,1.12,0.84,0.75,1.59,3.08,5.05,4.58,4.39,4.11,5.98,6.82,6.64,5.23,3.36,3.27,4.95,6.07,5.79,4.77,3.46,2.9,2.8,2.34,2.24,1.31,0.93,0.65,1.03,1.87,2.43,4.3,5.33,5.42,3.64,3.93,5.7,6.26,5.89,3.83,2.15,1.68,1.21,1.78,2.06,5.51,7.29,8.04,7.76,6.73,4.21,2.52,2.71,5.61,7.1,7.66,7.38,6.36,5.14,4.49,3.74,3.55,3.18,6.17,7.57,8.41,8.6,8.79,8.88,8.69,8.32,7.85,7.2,6.54,6.45,7.01,7.48,8.22,9.07,9.44,9.72,9.81,10,9.91,9.53,9.16,8.5,7.94,8.13,8.97,9.25,9.35,9.63
395095,"Show Low, AZ","Msa","AZ",360,0.93,0.56,0.47,0.65,0.84,1.21,1.31,1.5,1.4,1.68,2.24,2.8,2.99,3.18,2.43,1.59,0.28,0.09,0.19,1.03,2.52,3.46,3.64,4.58,5.51,5.61,5.23,5.42,7.1,9.35,9.72,8.79,7.38,6.36,6.82,7.01,6.92,7.2,8.13,8.69,7.94,6.26,6.07,6.54,7.29,6.64,5.89,5.79,4.49,3.36,1.96,1.78,2.62,4.11,4.86,4.39,3.93,4.02,3.27,2.34,1.87,2.06,2.9,3.55,3.83,3.74,4.21,4.67,5.05,4.77,4.95,5.33,5.14,4.3,3.08,2.15,1.12,0.37,0.75,2.71,5.7,7.57,7.48,6.45,5.98,6.17,6.73,7.66,7.76,8.22,8.97,9.07,8.32,7.85,8.04,8.41,9.25,9.63,9.44,9.16,8.6,8.5,8.88,9.53,9.81,10,9.91
394396,"Bluefield, WV","Msa","WV",362,8.22,7.01,6.82,7.94,8.79,9.63,9.91,10,9.81,9.16,8.41,8.13,7.38,6.92,4.21,3.36,3.18,5.33,4.95,2.34,0.56,0.28,1.68,4.39,8.32,8.97,9.44,9.53,9.35,7.57,3.74,0.65,0.09,0.37,0.47,1.12,0.93,1.87,2.8,4.77,4.49,3.27,1.21,1.5,2.43,2.99,2.06,1.4,2.24,3.55,6.17,7.29,6.73,4.58,2.71,3.46,5.61,6.64,6.54,5.42,5.14,3.64,2.52,1.31,2.15,3.93,4.67,2.62,1.03,1.59,4.86,7.1,7.48,5.98,5.23,1.78,0.75,0.19,0.84,1.96,3.08,5.05,4.02,3.83,2.9,4.11,4.3,5.89,5.79,6.26,7.76,9.07,9.72,9.25,8.88,7.66,7.2,6.45,6.07,5.51,5.7,6.36,7.85,8.04,8.5,8.69,8.6
394518,"Danville, VA","Msa","VA",363,6.26,7.29,7.01,8.04,6.07,4.86,5.05,8.41,9.81,10,9.91,9.72,8.32,5.51,3.27,1.68,1.5,1.87,3.36,4.77,4.95,5.79,6.17,6.82,6.45,6.36,5.7,2.43,1.03,0.37,1.12,2.15,4.3,5.14,5.23,3.74,2.24,1.31,0.75,0.47,0.93,1.4,2.34,2.06,2.99,3.08,3.83,3.64,3.46,2.8,2.62,1.21,0.28,0.09,0.19,1.59,7.57,8.88,8.6,6.92,3.55,1.78,0.84,0.56,0.65,4.49,7.94,9.63,8.79,7.1,5.42,4.11,4.58,3.93,3.18,1.96,2.71,4.02,7.38,7.85,8.69,8.5,8.13,7.48,6.64,6.73,7.2,5.98,4.21,2.52,2.9,5.61,8.22,9.35,9.07,9.16,9.53,9.44,7.76,5.89,4.39,4.67,5.33,6.54,7.66,8.97,9.25
394794,"Lima, OH","Msa","OH",364,8.32,7.29,5.89,5.14,5.7,6.54,6.26,5.61,4.11,1.03,0.47,1.96,6.17,7.38,6.07,4.39,3.18,2.34,1.5,0.84,0.93,2.06,2.24,2.71,1.78,3.46,2.52,1.87,2.62,4.21,5.51,5.42,5.33,3.83,2.8,2.15,4.49,6.36,6.64,6.82,6.45,4.02,1.21,0.56,0.75,1.59,2.9,3.64,3.74,4.58,3.93,3.27,0.37,0.19,0.09,0.28,0.65,1.4,3.36,4.67,5.98,4.86,2.99,1.31,1.12,1.68,3.08,4.77,5.23,5.79,7.2,8.5,8.69,7.57,5.05,3.55,2.43,4.3,4.95,6.92,7.94,8.97,9.25,9.07,8.6,8.04,8.22,7.76,7.01,6.73,7.48,8.88,9.44,9.81,9.63,9.35,8.79,8.13,7.85,7.1,7.66,8.41,9.16,9.53,9.72,10,9.91
394495,"Cookeville, TN","Msa","TN",365,2.8,3.46,2.9,1.5,0.47,0.19,0.09,0.28,0.65,1.87,2.52,4.39,3.08,2.24,1.12,0.84,0.75,0.93,1.78,3.36,5.61,5.7,5.05,4.11,3.93,4.95,6.07,6.26,4.67,2.71,1.59,1.03,1.4,2.06,2.99,2.15,1.96,1.68,2.62,4.21,6.45,7.01,6.17,4.77,4.49,4.86,5.14,3.83,3.64,3.27,4.02,2.34,1.21,0.37,0.56,1.31,2.43,3.18,4.3,5.79,6.82,6.54,4.58,3.55,3.74,5.33,7.29,7.38,6.73,5.51,5.89,6.92,7.1,7.2,5.98,6.36,5.23,6.64,5.42,7.48,7.57,8.5,9.35,9.25,9.63,9.44,9.53,8.69,8.41,8.04,8.32,9.07,9.81,9.91,10,9.72,8.88,8.13,7.85,7.76,7.66,7.94,8.22,8.6,9.16,8.79,8.97
753872,"California-Lexington Park, MD","Msa","MD",366,7.85,7.66,6.17,3.46,3.93,6.64,7.57,6.73,4.3,1.68,0.47,0.28,0.09,0.19,1.03,2.9,3.36,2.71,1.21,1.4,2.43,3.64,4.77,5.7,6.54,6.45,6.36,5.79,5.23,4.49,4.67,5.42,5.61,5.51,4.58,4.21,3.27,4.39,5.14,5.98,6.26,4.86,3.08,1.78,0.84,0.75,1.5,2.15,2.34,2.24,2.8,2.62,2.06,1.59,1.96,3.18,4.95,5.89,5.33,3.83,2.99,1.87,1.31,0.93,0.65,0.37,0.56,1.12,2.52,3.55,3.74,4.02,4.11,5.05,6.07,6.82,7.1,7.2,7.01,6.92,7.38,7.29,7.48,7.76,7.94,8.13,9.07,9.25,9.35,9.72,9.44,9.16,8.6,8.5,8.88,8.79,8.69,8.41,8.32,8.04,8.22,8.97,9.53,9.91,10,9.81,9.63
394620,"Gadsden, AL","Msa","AL",367,8.13,8.6,8.97,9.35,9.53,9.07,8.22,7.38,5.79,4.67,4.02,3.64,4.39,5.42,6.92,8.41,9.63,9.81,9.91,8.79,7.29,3.93,2.52,1.87,1.12,1.4,1.78,2.43,2.15,2.06,1.59,1.21,1.31,2.24,3.08,4.77,5.61,5.7,5.89,6.45,6.73,7.01,4.49,5.14,5.23,7.66,6.26,4.58,3.18,3.36,2.99,1.96,0.56,0.09,0.37,0.84,1.03,0.47,0.19,0.28,0.93,2.71,4.21,5.33,4.3,3.46,3.55,4.95,7.1,7.76,8.04,6.36,3.83,1.68,0.75,0.65,1.5,2.62,3.74,3.27,2.8,2.34,2.9,4.86,6.82,6.54,6.07,6.17,7.48,7.2,7.85,7.94,9.16,8.69,9.25,9.44,8.88,8.5,6.64,5.05,4.11,5.51,5.98,7.57,8.32,9.72,10
394513,"Cumberland, MD","Msa","MD",368,7.01,6.45,3.36,2.99,2.34,5.79,5.89,5.7,4.02,4.58,5.42,1.87,1.5,0.93,1.03,0.65,0.47,0.56,0.75,1.59,4.39,7.38,4.95,3.74,2.24,4.3,2.62,2.06,1.12,1.31,1.4,2.8,4.21,3.83,3.55,3.93,3.64,3.08,1.78,2.43,3.27,4.67,5.05,4.11,5.61,6.17,7.1,6.73,7.2,8.13,9.25,9.53,9.07,8.6,7.48,6.07,5.51,6.64,8.79,9.44,8.69,5.98,1.68,0.84,0.37,0.19,0.09,0.28,1.21,4.86,8.5,8.22,7.66,7.76,7.29,6.92,6.36,5.23,2.71,2.9,5.14,8.41,9.16,8.97,7.94,7.85,7.57,6.82,5.33,3.46,2.52,4.49,6.54,8.88,9.35,9.91,10,9.81,8.32,6.26,3.18,2.15,1.96,4.77,8.04,9.72,9.63
394804,"Longview, WA","Msa","WA",369,0.47,1.12,1.59,1.4,1.03,0.28,0.19,0.09,0.37,0.65,0.93,0.84,0.75,0.56,1.21,2.15,3.36,3.83,2.9,2.24,1.78,1.5,1.31,1.68,1.87,1.96,2.06,2.52,3.46,4.3,5.33,5.14,4.58,3.64,3.93,4.21,5.42,4.95,4.11,2.99,3.08,2.71,2.34,2.43,3.27,5.05,4.86,4.39,4.02,3.74,3.55,2.62,2.8,3.18,4.49,4.77,4.67,5.23,5.61,6.36,6.92,7.2,7.29,7.38,6.54,5.7,5.51,5.79,6.17,6.45,6.07,6.26,5.89,5.98,6.64,7.01,6.73,6.82,7.1,7.48,7.57,7.66,8.04,8.13,8.97,8.41,8.22,7.94,7.76,8.79,9.81,10,9.91,9.72,9.35,8.88,8.69,8.5,8.32,9.16,9.44,9.63,9.53,9.25,9.07,8.6,7.85
395222,"Whitewater, WI","Msa","WI",370,0.84,1.03,1.31,1.21,1.96,3.18,4.39,3.46,1.68,1.12,0.28,0.65,0.47,0.19,0.09,0.75,1.5,3.08,2.8,2.9,2.52,2.62,2.43,1.78,1.59,2.06,3.36,4.49,5.42,4.58,3.55,2.99,3.83,5.05,5.79,6.26,5.89,5.51,4.67,4.86,2.34,1.4,0.37,0.56,0.93,1.87,3.27,4.3,6.07,5.7,5.33,2.71,2.15,2.24,4.95,6.45,6.73,6.54,6.17,5.98,5.61,5.14,4.02,3.64,3.93,4.11,4.21,3.74,4.77,5.23,6.36,6.64,6.82,7.1,7.38,7.48,7.2,7.01,6.92,7.29,7.57,7.66,8.22,7.94,7.76,7.85,8.04,8.13,8.32,8.79,9.53,9.81,8.97,8.69,8.6,8.5,8.41,8.88,9.63,10,9.91,9.44,9.16,9.07,9.25,9.35,9.72
394599,"Fond du Lac, WI","Msa","WI",371,1.78,0.93,0.09,0.37,0.84,1.21,0.65,0.19,0.28,0.47,1.12,1.03,0.56,0.75,3.18,5.14,5.51,5.23,6.45,6.73,4.39,2.15,1.5,2.43,4.11,4.3,2.9,1.31,1.68,3.83,5.7,5.98,5.89,6.36,6.54,5.79,4.95,5.61,6.64,7.2,7.29,7.01,3.64,1.4,1.59,3.74,5.42,4.58,3.55,2.99,3.36,3.93,4.49,4.02,3.27,2.52,2.62,2.34,2.06,2.24,3.08,3.46,2.8,1.87,1.96,2.71,4.21,6.17,6.92,6.82,6.07,4.86,4.67,4.77,5.05,5.33,6.26,7.1,7.38,8.13,8.5,8.22,7.94,8.04,8.41,8.79,8.97,8.32,7.76,7.57,7.48,7.66,7.85,8.6,8.88,9.07,9.25,9.53,9.81,9.91,9.44,9.16,8.69,9.35,9.63,9.72,10
394709,"Ithaca, NY","Msa","NY",372,1.78,1.12,0.65,0.19,0.09,0.37,1.68,6.07,2.9,1.87,1.31,2.8,4.21,5.89,3.93,4.02,2.43,1.4,0.75,0.93,1.96,4.39,7.01,6.64,3.83,1.5,1.03,0.84,1.21,2.15,4.11,6.36,7.1,6.54,5.98,5.42,5.33,8.13,9.44,9.72,10,9.91,9.81,9.16,8.5,5.7,5.23,4.95,5.51,7.29,8.97,9.07,4.58,0.56,0.28,0.47,3.36,5.05,5.61,6.45,7.85,7.57,8.04,8.6,7.2,3.74,2.06,1.59,2.24,2.34,3.08,2.71,2.62,2.52,3.55,6.73,9.35,9.63,9.53,8.32,4.77,5.14,4.49,4.67,3.27,3.18,2.99,3.46,4.86,8.88,9.25,8.79,5.79,6.17,6.92,6.26,7.38,8.41,8.69,8.22,7.66,7.76,7.94,7.48,6.82,4.3,3.64
394340,"Ashtabula, OH","Msa","OH",373,3.55,3.27,1.78,2.52,5.61,7.01,7.85,7.66,7.48,6.17,5.33,5.7,6.64,6.36,4.49,1.96,2.15,5.42,5.23,6.07,2.9,5.79,6.45,6.54,5.05,2.43,3.46,4.3,1.4,0.56,0.37,0.65,1.5,2.24,2.99,1.68,3.08,3.93,4.77,4.02,3.74,6.26,6.82,6.92,4.86,4.11,4.21,5.51,4.95,1.59,1.12,1.03,0.75,0.28,0.09,0.19,0.47,3.64,5.89,5.14,3.18,2.06,2.71,2.62,3.36,3.83,7.2,7.38,7.29,5.98,4.58,4.39,2.34,1.31,0.93,0.84,1.21,1.87,2.8,4.67,7.1,8.04,8.6,8.22,7.94,8.69,8.79,8.32,7.57,6.73,7.76,8.88,9.72,9.91,9.81,9.63,9.44,9.16,9.25,9.35,8.97,8.41,8.13,8.5,9.07,9.53,10
394630,"Gettysburg, PA","Msa","PA",374,4.49,6.26,7.85,5.14,2.9,1.12,1.96,1.31,0.65,0.28,0.75,1.5,2.52,2.15,2.24,3.36,2.34,2.8,2.43,1.4,0.84,1.21,1.59,0.93,0.37,0.47,1.68,3.55,4.11,3.93,2.62,3.83,4.58,5.89,5.05,3.46,1.87,2.06,2.71,4.02,4.3,4.95,4.86,6.17,6.82,7.57,6.36,5.98,5.7,4.39,3.74,1.78,0.56,0.19,0.09,1.03,4.77,7.38,7.29,6.54,6.07,5.61,4.21,3.64,3.27,2.99,3.18,3.08,4.67,5.42,6.45,6.64,7.48,7.76,8.22,8.5,8.13,6.73,5.51,5.23,7.2,8.32,9.16,9.07,8.97,8.41,8.04,7.1,7.01,7.94,9.25,9.72,9.91,10,9.81,9.53,8.79,8.6,8.88,8.69,6.92,5.33,5.79,7.66,9.35,9.63,9.44
395168,"Tullahoma, TN","Msa","TN",376,2.62,3.93,2.34,1.59,2.06,2.15,0.93,0.19,0.09,0.28,2.52,1.78,1.12,0.37,1.21,1.96,2.43,0.84,0.56,1.4,2.24,3.83,3.64,3.08,1.5,0.65,0.47,0.75,1.68,2.99,1.87,1.03,1.31,2.71,3.36,3.55,4.39,4.77,4.95,5.05,4.67,4.11,2.8,3.18,4.02,4.21,3.46,3.27,2.9,3.74,4.3,4.49,4.58,4.86,5.14,5.89,6.07,6.17,5.79,5.7,5.33,5.23,5.51,5.42,5.61,5.98,6.73,7.57,7.66,7.01,6.54,6.45,6.92,7.2,7.38,7.29,7.1,6.82,6.36,6.26,6.64,7.48,7.76,8.32,8.41,8.13,7.85,7.94,8.5,9.25,9.81,9.44,8.69,8.04,8.22,8.6,9.63,9.35,9.16,8.79,8.97,9.53,10,9.91,9.72,9.07,8.88
395023,"Richmond, KY","Msa","KY",377,9.53,9.72,10,9.91,9.81,9.63,9.44,9.35,9.25,9.16,9.07,8.97,7.48,5.51,2.99,0.75,0.37,0.19,0.09,0.28,0.47,1.12,1.59,0.93,1.96,2.34,3.64,5.14,5.89,7.1,6.82,5.33,3.27,2.06,1.5,1.78,1.31,1.87,2.15,1.68,0.84,0.56,0.65,1.21,3.08,4.11,3.93,3.46,3.18,2.8,2.71,2.9,4.02,4.95,4.86,3.36,2.62,2.52,3.83,4.21,4.49,4.3,3.55,2.43,1.4,1.03,2.24,3.74,4.77,4.58,4.39,4.67,5.05,5.23,5.42,5.61,6.26,6.17,6.07,5.79,5.7,5.98,6.45,6.92,7.01,6.73,6.36,6.54,6.64,7.2,7.57,7.85,8.13,8.6,8.32,8.04,7.94,8.41,8.88,8.79,8.69,8.5,8.22,7.76,7.66,7.29,7.38
394302,"Adrian, MI","Msa","MI",378,0.65,0.19,0.75,1.5,5.05,4.11,1.96,0.56,0.28,1.21,2.15,3.93,2.71,1.31,0.84,0.47,1.03,2.9,5.51,5.89,5.23,2.62,1.59,1.4,3.55,5.61,6.17,6.73,6.45,6.92,6.07,5.7,3.46,2.24,1.68,3.18,4.86,5.33,3.64,2.34,1.78,2.52,3.08,2.99,3.83,5.14,5.79,5.42,4.67,4.02,3.74,4.49,2.8,1.12,0.09,0.37,2.43,4.58,4.3,3.36,4.21,4.77,4.39,3.27,1.87,0.93,2.06,4.95,5.98,6.26,6.36,6.82,6.64,6.54,7.01,7.1,7.2,8.13,9.72,9.25,7.76,7.29,7.38,7.57,7.48,7.94,8.32,9.07,9.35,8.97,9.81,9.53,10,8.79,8.5,8.22,8.69,9.44,9.63,8.41,8.04,7.66,7.85,8.6,9.16,9.91,8.88
395173,"Twin Falls, ID","Msa","ID",379,8.88,9.07,9.16,9.35,9.63,9.72,9.44,9.81,9.91,10,9.53,9.25,8.97,8.79,8.69,8.6,8.5,7.94,5.05,4.39,3.93,2.62,0.93,0.75,0.56,0.28,0.09,0.37,0.19,0.47,0.65,1.4,2.71,3.18,3.27,2.99,3.08,2.8,2.15,1.59,1.96,1.87,1.5,0.84,1.03,1.12,1.21,1.31,2.06,2.24,2.9,2.34,2.43,1.78,1.68,2.52,3.36,3.46,3.55,3.74,3.64,3.83,4.02,4.11,4.21,4.3,4.49,4.58,4.67,4.77,4.86,4.95,5.14,5.7,5.79,5.98,5.23,5.33,5.61,6.82,6.73,6.45,7.01,6.92,7.1,6.54,6.26,5.51,5.42,5.89,7.29,8.13,8.41,8.32,8.22,8.04,7.85,7.48,7.38,7.66,7.57,7.76,7.2,6.64,6.17,6.07,6.36
394501,"Corning, NY","Msa","NY",380,2.24,3.55,5.61,8.69,9.53,9.63,9.44,9.07,7.57,6.54,6.92,7.76,6.73,5.89,4.95,4.86,5.05,5.79,6.64,9.16,8.97,7.66,5.98,4.77,3.83,4.58,4.21,4.67,3.93,4.11,2.62,1.5,1.21,1.87,3.08,3.74,6.07,6.17,5.7,3.64,1.96,0.75,0.28,0.84,1.78,2.71,1.03,0.37,0.09,0.19,0.56,1.68,2.9,2.43,1.31,0.65,0.47,1.59,3.27,5.23,6.26,6.36,5.51,3.18,1.12,0.93,1.4,2.99,2.34,2.52,2.15,3.36,4.39,5.14,5.33,4.49,4.02,2.8,3.46,2.06,4.3,5.42,8.22,7.2,6.82,6.45,7.01,7.38,7.85,8.04,8.88,8.41,8.13,7.1,7.94,8.32,8.79,8.5,7.48,7.29,8.6,9.35,9.72,10,9.91,9.81,9.25
395080,"Sebring, FL","Msa","FL",381,1.4,1.31,0.28,0.47,0.56,2.34,4.39,8.13,7.76,4.02,1.5,0.19,0.09,0.37,1.87,2.52,2.8,3.55,3.83,3.36,2.71,1.78,1.03,0.65,0.75,1.59,2.06,2.43,2.24,2.15,0.93,1.21,0.84,1.12,1.68,1.96,2.62,3.46,4.49,3.93,3.08,2.9,4.3,6.64,6.17,4.11,3.18,4.21,4.86,7.01,5.51,5.89,5.14,5.98,7.2,7.66,7.48,5.05,4.67,4.77,6.92,5.33,5.79,5.61,7.29,7.85,8.04,7.38,5.42,4.95,6.82,7.57,5.23,3.74,2.99,3.27,3.64,4.58,6.54,8.32,8.79,8.97,8.22,7.1,6.45,5.7,6.26,6.36,6.07,6.73,7.94,8.41,9.35,9.44,9.63,9.72,9.91,10,9.81,9.53,8.88,8.6,8.5,8.69,9.07,9.16,9.25
395166,"Truckee, CA","Msa","CA",382,2.34,2.43,1.68,1.59,1.12,1.31,1.21,0.75,0.28,0.09,0.19,0.56,0.84,0.65,0.93,1.5,1.78,1.4,0.47,0.37,1.03,1.87,2.9,2.71,2.52,1.96,2.06,2.15,2.24,2.62,4.11,5.79,8.04,7.85,6.92,7.38,7.57,7.76,7.01,7.66,8.41,9.25,8.69,6.82,5.14,4.77,4.67,4.49,4.58,3.93,3.36,3.18,4.21,5.23,6.45,5.61,4.86,4.3,4.02,3.64,3.46,3.55,4.39,3.74,3.27,3.83,5.05,7.1,7.48,7.2,6.17,6.54,7.29,8.32,9.35,8.97,8.6,6.07,6.64,8.5,9.81,9.72,9.16,8.22,8.13,8.79,9.63,9.53,8.88,9.07,9.91,10,9.44,7.94,6.36,5.7,5.51,5.98,5.89,6.73,6.26,5.42,3.08,2.8,2.99,4.95,5.33
394953,"Paducah, KY","Msa","KY",383,9.72,9.91,10,9.81,9.63,9.53,9.44,9.35,9.25,9.16,9.07,8.97,8.69,7.94,5.79,4.21,2.8,2.71,3.08,3.83,3.18,2.34,2.15,2.24,1.78,1.68,1.59,3.36,3.64,3.93,2.43,2.52,4.02,4.86,4.3,2.06,0.75,0.09,0.28,1.03,1.96,3.27,2.62,4.95,5.33,7.01,6.54,5.05,3.46,1.5,0.56,0.37,0.84,1.21,0.65,0.93,2.99,6.36,7.1,5.89,6.45,6.26,6.64,4.49,1.31,0.19,1.12,4.11,6.92,6.73,5.23,4.39,3.74,4.67,4.77,4.58,2.9,1.4,0.47,1.87,3.55,6.07,5.7,5.61,5.51,7.2,7.29,5.98,6.17,7.76,8.41,8.88,8.79,8.6,8.32,8.04,7.48,7.66,7.57,7.38,5.42,5.14,6.82,7.85,8.13,8.22,8.5
394637,"Grand Forks, ND","Msa","ND",384,8.6,9.25,8.79,8.41,7.66,8.5,8.04,7.85,7.01,6.82,7.48,7.94,8.97,8.32,9.53,9.35,9.91,8.88,8.69,7.1,7.38,7.57,8.13,9.07,9.16,9.63,9.81,10,9.72,9.44,8.22,7.76,7.2,7.29,6.92,6.26,4.95,3.46,2.9,4.3,5.42,6.17,5.14,5.98,6.07,6.54,5.79,5.51,5.23,5.7,6.36,6.64,6.73,6.45,5.89,5.33,4.77,4.58,4.21,4.49,4.86,5.61,4.67,3.93,3.64,4.02,5.05,4.11,3.74,2.62,2.99,2.71,2.8,1.68,1.59,1.31,1.96,1.78,1.87,2.15,2.34,2.52,3.08,3.27,3.36,3.18,2.06,0.65,0.09,0.47,2.24,3.83,4.39,3.55,2.43,1.5,0.93,1.12,1.4,1.21,0.84,0.56,0.19,0.28,0.37,0.75,1.03
