"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
3942,"Cameron Park","Neighborhood","CA",586,"Sacramento--Roseville--Arden-Arcade",395045,0.56,1.68,1.03,0.47,0.19,0.09,0.28,0.37,0.75,1.5,2.15,1.12,0.84,0.65,1.31,1.96,2.06,1.59,1.4,2.24,2.9,3.64,4.11,4.67,6.17,7.01,8.6,9.35,9.25,9.63,9.53,9.44,8.04,7.57,6.64,7.29,5.05,4.49,3.93,4.77,6.26,5.42,3.55,3.08,2.99,3.74,3.83,3.36,3.18,2.71,2.43,1.78,1.21,0.93,1.87,2.34,2.8,2.52,2.62,4.02,4.86,5.89,4.95,5.33,6.92,5.98,5.79,5.23,6.45,5.61,7.48,8.32,7.85,5.7,5.14,6.07,7.66,8.69,9.07,8.79,8.41,6.54,6.82,6.73,8.22,8.5,7.94,8.88,9.16,10,9.91,9.81,9.72,8.97,8.13,7.1,7.38,7.2,7.76,6.36,5.51,4.58,4.21,3.46,3.27,4.39,4.3
116774,"Mount Washington","Neighborhood","CA",587,"Los Angeles-Long Beach-Anaheim",753899,1.96,1.87,1.5,1.4,1.31,0.65,0.19,0.09,0.37,0.75,1.03,0.93,1.21,0.84,0.47,0.28,0.56,1.12,1.59,1.68,1.78,2.06,2.15,2.43,2.71,4.67,5.98,6.54,5.23,3.74,3.27,3.64,3.18,2.9,3.08,4.58,5.14,4.02,3.46,2.99,4.3,4.49,6.07,4.21,5.61,4.39,5.89,5.51,6.26,5.79,6.36,6.45,4.77,4.86,5.33,8.04,8.69,8.6,8.41,8.5,8.88,8.97,9.07,9.53,9.44,8.22,7.57,7.66,7.1,5.7,2.8,2.34,2.62,3.36,4.95,3.83,3.93,5.05,6.64,6.92,6.82,7.2,7.38,8.13,7.48,7.85,7.29,7.01,7.76,9.35,9.81,9.91,10,9.72,9.63,9.25,9.16,8.79,8.32,7.94,6.73,6.17,5.42,4.11,3.55,2.52,2.24
115122,"Foothill Farms","Neighborhood","CA",588,"Sacramento--Roseville--Arden-Arcade",395045,0.75,0.47,0.19,0.09,0.28,0.65,2.8,3.27,2.52,2.43,1.21,2.62,1.5,2.15,2.06,1.03,1.4,1.31,3.74,2.71,2.99,2.24,3.93,4.49,5.51,6.92,8.22,8.88,8.04,7.66,7.1,5.89,4.86,4.39,5.79,6.17,5.98,5.14,4.67,3.36,1.96,1.59,1.87,3.08,4.21,4.58,3.18,0.93,0.84,1.78,4.3,4.02,1.12,0.56,0.37,1.68,5.23,8.13,6.54,5.05,3.55,3.46,2.34,2.9,3.83,7.2,9.44,9.91,9.35,9.25,8.79,9.53,8.6,7.94,7.01,7.48,8.5,9.63,9.81,10,9.72,8.97,6.73,5.7,5.42,6.45,6.26,5.61,4.95,6.64,8.69,9.16,8.32,7.76,7.29,6.82,6.07,5.33,4.11,3.64,4.77,6.36,7.38,7.57,7.85,8.41,9.07
33683,"Riverside","Neighborhood","RI",589,"Providence-Warwick",395005,2.71,2.43,1.96,2.15,1.78,1.59,1.21,0.93,0.47,0.37,0.09,0.19,0.28,0.84,0.65,0.56,0.75,1.12,1.4,1.68,1.87,2.62,3.46,3.36,3.27,2.8,2.34,2.52,2.24,1.5,1.03,1.31,2.06,2.99,3.18,2.9,3.08,3.64,5.23,5.7,5.89,6.26,7.01,7.57,7.1,6.36,5.98,5.42,4.95,4.02,3.93,4.3,4.49,4.11,3.55,3.83,3.74,4.39,4.67,5.05,5.33,5.61,5.51,5.14,4.77,4.21,4.58,4.86,6.17,6.73,7.29,6.82,6.07,5.79,6.45,6.92,6.64,6.54,7.2,7.76,8.32,8.04,7.85,7.94,8.13,8.22,7.38,7.48,7.66,8.41,8.5,8.6,8.79,8.88,8.97,9.07,9.16,9.25,9.44,9.53,9.72,9.81,9.91,10,9.63,9.35,8.69
228163,"McEwen","Neighborhood","TN",590,"Nashville-Davidson--Murfreesboro--Franklin",394902,0.19,0.47,0.37,0.28,0.09,0.65,1.4,1.96,1.59,1.21,0.84,0.56,0.75,1.12,1.68,1.78,1.5,1.03,0.93,1.31,1.87,2.06,2.24,2.71,2.15,2.34,2.43,3.55,3.08,3.74,4.21,5.42,4.02,3.93,4.3,6.17,5.79,5.14,3.46,2.8,2.52,3.64,6.73,8.13,7.94,7.38,5.61,4.58,4.77,6.07,7.48,4.67,3.83,3.27,5.33,7.1,8.41,9.25,8.79,8.97,9.16,8.69,7.76,5.51,3.36,2.99,2.62,2.9,3.18,4.95,7.85,7.57,6.36,6.45,6.92,9.07,9.91,10,9.81,9.35,9.63,9.72,9.53,6.82,5.98,4.11,4.86,4.49,6.54,7.66,8.6,8.04,8.32,8.5,8.22,7.01,6.64,5.7,5.89,4.39,5.05,5.23,7.29,8.88,9.44,7.2,6.26
268247,"Lake Murray","Neighborhood","CA",591,"San Diego-Carlsbad",395056,1.4,1.5,1.59,0.84,0.19,0.09,0.56,1.31,1.21,1.12,0.47,0.28,0.65,1.03,0.75,0.37,0.93,1.96,6.54,9.81,8.22,5.7,4.21,5.51,5.89,6.36,5.79,4.77,4.3,6.07,8.88,10,9.07,8.04,6.73,6.17,5.98,4.58,4.11,2.71,2.24,2.06,2.43,2.34,3.08,2.8,3.27,2.62,3.18,3.46,2.9,3.93,4.86,8.32,7.1,7.29,6.92,7.94,7.66,7.38,6.45,5.05,3.74,4.02,3.64,4.39,5.61,6.64,7.85,8.79,9.16,9.63,7.76,7.57,7.2,8.6,8.5,8.97,9.25,9.72,9.91,9.53,9.44,8.13,8.41,7.48,5.33,3.83,2.99,5.14,7.01,9.35,8.69,6.82,6.26,4.67,3.55,2.15,1.78,1.68,1.87,2.52,3.36,4.49,4.95,5.23,5.42
343877,"Maplewood","Neighborhood","NY",592,"Rochester",395031,3.36,3.46,4.67,5.61,6.07,6.64,5.98,6.17,5.33,5.51,5.89,6.45,5.14,2.71,1.68,1.03,0.65,0.09,0.19,0.84,3.18,4.3,2.8,1.4,1.31,2.52,4.49,3.64,1.78,0.75,0.47,0.28,0.37,0.56,2.06,3.27,4.77,3.74,3.93,2.43,1.59,1.12,1.96,1.5,1.21,0.93,1.87,3.55,4.02,3.83,3.08,2.34,2.62,4.39,6.36,6.54,5.7,5.42,5.05,4.86,4.95,4.21,4.11,2.9,2.24,2.15,2.99,5.23,6.82,7.2,8.32,8.6,8.69,7.66,7.1,6.73,5.79,4.58,6.26,6.92,7.94,7.85,8.13,7.29,7.38,7.01,8.04,8.5,8.79,8.22,7.57,7.48,7.76,8.88,9.63,8.97,9.25,9.16,9.72,9.07,9.81,9.91,10,9.35,9.53,9.44,8.41
403220,"Prospect Heights","Neighborhood","NY",593,"New York-Newark-Jersey City",394913,0.65,0.37,0.09,0.19,0.28,0.47,0.56,0.75,1.31,1.87,2.34,1.68,1.21,1.03,0.84,0.93,1.12,1.4,1.59,2.43,3.36,3.74,3.18,2.9,2.24,2.15,2.06,2.62,2.71,3.27,3.93,4.67,5.61,4.3,3.46,2.52,3.55,4.49,7.66,9.35,8.88,8.22,4.86,4.39,5.33,8.5,9.07,8.6,7.85,8.41,8.32,8.69,8.13,6.92,6.26,6.73,7.48,7.76,7.38,6.82,6.54,6.07,6.64,7.01,6.45,5.79,5.23,7.1,9.63,9.72,9.53,7.57,5.89,5.05,4.95,5.51,5.7,4.77,4.11,4.02,4.58,6.17,7.29,7.94,8.97,9.44,9.16,7.2,5.42,5.14,8.79,9.91,10,9.81,9.25,5.98,4.21,3.64,3.08,2.99,2.8,1.78,1.5,1.96,3.83,6.36,8.04
269015,"Hollywood Lakes","Neighborhood","FL",594,"Miami-Fort Lauderdale-West Palm Beach",394856,8.13,8.6,7.76,4.86,1.78,3.55,5.23,5.98,1.68,0.56,0.28,0.84,1.96,3.83,5.42,6.26,7.85,8.22,7.48,6.45,7.29,8.5,8.69,8.79,9.16,9.25,9.72,9.44,9.63,9.53,9.81,10,9.91,9.07,8.97,8.41,8.88,8.04,7.66,6.54,4.3,2.8,2.24,2.71,2.15,0.93,0.19,0.37,1.12,0.65,1.03,1.21,4.67,5.7,6.07,7.38,7.57,7.94,6.73,6.17,6.64,8.32,9.35,7.2,4.11,2.34,3.74,5.51,6.92,6.36,4.39,2.99,2.62,3.18,2.52,1.5,1.59,3.93,4.02,3.36,1.4,1.31,2.9,3.27,4.95,5.33,5.79,5.14,4.49,4.21,5.61,7.01,7.1,4.58,2.43,1.87,3.64,5.05,2.06,0.47,0.09,0.75,3.46,6.82,5.89,4.77,3.08
275981,"West Price HIll","Neighborhood","OH",595,"Cincinnati",394466,2.34,0.65,0.56,1.78,4.21,4.95,3.83,0.93,0.75,1.12,3.18,3.64,3.08,1.31,0.28,0.19,0.09,0.37,0.47,1.96,1.87,2.62,2.24,2.06,2.15,3.27,3.74,4.39,4.3,3.93,3.36,1.68,1.21,0.84,1.5,1.4,2.9,3.55,4.67,5.33,5.79,5.05,4.02,2.71,2.43,2.8,3.46,4.77,5.51,5.89,5.42,4.11,2.52,1.59,1.03,2.99,4.49,6.26,6.45,6.73,6.82,7.38,6.92,6.07,5.14,5.98,7.29,8.22,7.66,6.17,4.58,4.86,5.23,5.61,5.7,6.54,7.2,6.36,6.64,7.1,8.13,7.94,7.76,7.48,7.01,7.57,8.32,9.25,9.44,9.72,9.81,9.63,9.35,8.79,8.69,8.6,8.97,8.88,9.07,8.41,8.04,7.85,8.5,9.16,9.53,9.91,10
403537,"Astrodome Area","Neighborhood","TX",596,"Houston-The Woodlands-Sugar Land",394692,0.37,0.93,1.68,3.18,2.71,2.43,1.5,0.75,0.19,0.09,0.65,0.47,0.56,1.12,2.06,3.08,2.99,2.9,2.15,1.31,1.21,1.87,2.52,2.8,3.27,3.55,3.74,4.95,5.05,3.46,1.59,1.4,3.36,4.11,4.67,6.45,7.29,6.64,5.79,3.83,3.93,4.21,6.54,7.94,8.69,8.97,8.88,9.16,9.81,10,9.91,9.63,9.25,9.53,9.44,9.72,9.35,9.07,8.41,7.85,7.48,7.01,7.2,6.73,7.38,7.76,8.32,8.6,8.79,8.5,8.22,7.57,6.82,6.26,5.89,6.92,7.66,8.13,8.04,7.1,6.36,4.49,5.23,5.98,5.33,4.86,4.02,5.7,4.3,5.14,4.58,6.17,5.51,4.77,5.42,5.61,6.07,4.39,3.64,2.62,2.24,1.96,2.34,1.78,1.03,0.84,0.28
121668,"Adams Morgan","Neighborhood","DC",597,"Washington-Arlington-Alexandria",395209,0.09,1.12,3.64,2.99,1.31,0.28,0.19,1.5,2.62,2.71,2.06,1.59,2.52,2.34,2.15,0.84,0.65,1.03,0.75,0.47,0.37,0.56,1.4,1.68,1.87,2.24,2.43,1.78,1.21,0.93,1.96,2.9,4.39,6.26,6.54,6.82,7.38,7.48,7.1,3.83,3.27,3.74,6.07,6.64,4.86,4.58,3.36,2.8,3.18,5.42,8.5,5.98,4.21,4.49,8.13,9.72,9.81,9.53,7.85,6.45,6.36,7.57,7.94,8.97,9.07,8.88,7.29,5.14,4.95,5.79,6.92,7.01,7.76,8.22,7.2,4.77,4.11,5.61,8.04,8.69,6.73,5.7,4.67,5.05,5.89,8.32,8.79,8.6,5.23,5.33,6.17,8.41,9.16,9.44,7.66,4.3,3.08,4.02,3.93,3.55,3.46,5.51,9.25,9.91,10,9.63,9.35
273693,"Fall Creek","Neighborhood","IN",598,"Indianapolis-Carmel-Anderson",394705,0.47,0.75,1.5,2.34,0.84,0.19,0.09,0.28,0.65,1.68,2.06,3.08,4.11,4.39,3.64,2.24,1.4,1.03,0.93,1.12,1.59,2.15,3.55,2.8,3.27,4.02,4.3,3.74,4.21,4.86,5.42,5.51,4.95,4.49,3.83,2.99,2.62,2.71,1.96,1.87,1.78,2.43,3.93,5.33,6.17,6.45,6.07,5.7,4.77,3.46,2.52,1.31,0.56,0.37,1.21,2.9,5.79,6.26,5.98,5.61,5.14,5.23,5.05,4.58,3.36,3.18,4.67,5.89,6.54,7.01,6.82,6.36,6.73,7.2,8.41,9.25,8.88,7.38,7.29,7.57,8.69,8.13,7.76,7.48,7.85,8.22,8.04,7.94,7.66,8.5,9.35,9.91,10,9.81,9.72,9.44,8.97,9.07,8.79,8.32,6.92,6.64,7.1,8.6,9.53,9.63,9.16
270164,"Summit-University","Neighborhood","MN",599,"Minneapolis-St. Paul-Bloomington",394865,1.03,0.93,0.65,0.56,0.75,1.21,1.31,1.4,1.87,1.96,1.5,0.28,0.09,0.37,1.59,2.62,2.34,1.68,1.12,0.19,0.47,0.84,2.24,3.46,5.61,4.58,3.18,3.55,3.08,3.83,5.7,5.79,4.49,3.27,4.86,5.33,4.39,2.99,2.06,2.9,3.64,4.77,2.43,2.52,3.36,6.07,4.67,4.21,5.89,6.92,6.64,5.05,2.71,1.78,2.15,3.93,8.5,8.6,6.82,3.74,2.8,4.11,6.26,5.23,5.14,6.36,7.94,8.32,7.85,7.76,7.48,7.38,6.45,5.42,4.95,6.17,5.98,4.3,4.02,5.51,7.1,8.04,8.13,7.2,7.01,7.66,7.57,6.73,6.54,7.29,8.79,9.16,9.44,9.63,9.35,8.97,8.88,9.25,9.07,8.69,8.22,8.41,9.53,9.91,10,9.81,9.72
273875,"Greater Avenues","Neighborhood","UT",600,"Salt Lake City",395053,1.4,0.84,0.37,0.19,0.09,0.65,1.68,4.11,4.02,3.74,3.64,4.49,4.86,4.77,3.36,1.5,1.12,0.75,0.93,1.59,4.3,7.1,7.76,6.54,6.07,3.93,1.78,1.03,1.21,1.31,0.56,0.28,0.47,2.34,6.73,6.82,7.57,7.66,6.45,4.95,3.83,3.18,2.99,3.27,2.71,2.8,2.52,2.43,2.06,2.15,1.87,2.24,1.96,3.08,5.05,9.07,9.35,8.69,8.5,7.85,7.94,7.38,4.67,3.55,2.9,4.39,5.79,5.98,7.2,6.36,6.17,5.42,5.61,5.14,5.33,4.21,3.46,2.62,4.58,8.32,9.81,9.91,9.53,8.6,8.22,8.79,9.25,8.97,9.44,9.63,10,9.72,9.16,8.88,8.13,7.29,6.64,5.89,5.7,5.23,5.51,7.01,8.04,8.41,7.48,6.92,6.26
154235,"Charlestown","Neighborhood","MA",601,"Boston-Cambridge-Newton",394404,2.15,2.24,2.06,1.59,1.31,0.84,1.21,1.03,1.12,1.4,1.5,0.93,0.65,0.19,0.09,0.28,0.56,0.37,0.47,0.75,1.68,1.78,1.87,1.96,2.62,3.46,4.3,3.74,2.71,2.8,3.27,4.95,4.67,3.83,2.9,3.18,3.08,4.11,2.99,4.86,6.36,9.16,9.72,9.25,8.5,5.51,5.14,7.2,8.79,9.35,9.44,9.91,10,9.81,8.97,8.13,6.92,7.29,6.45,6.07,5.79,6.54,6.73,6.64,8.04,7.85,5.61,4.58,4.02,4.77,5.23,5.42,6.26,7.01,7.48,7.1,7.38,7.76,7.66,5.89,5.98,5.7,6.17,4.21,3.36,3.64,5.33,7.94,8.88,9.63,9.53,9.07,8.32,8.69,8.6,8.22,5.05,4.39,3.55,3.93,2.43,2.34,2.52,4.49,6.82,7.57,8.41
270073,"Warrendale","Neighborhood","MI",602,"Detroit-Warren-Dearborn",394532,6.54,6.26,2.99,2.43,2.24,4.58,3.93,2.71,1.87,2.15,3.64,5.23,4.95,4.11,1.5,1.03,0.93,2.06,4.39,7.85,9.16,9.53,9.44,8.88,5.05,1.21,0.56,0.47,0.65,1.31,2.62,3.83,3.36,2.9,1.78,1.96,2.52,3.18,1.68,0.75,0.28,0.09,0.19,0.37,0.84,3.74,7.48,7.76,1.59,1.12,1.4,5.42,5.79,5.51,7.66,9.25,10,9.63,8.69,5.89,4.21,2.8,3.08,3.46,4.49,6.45,8.6,8.32,6.64,5.98,8.5,9.81,8.97,8.04,6.07,7.29,7.57,6.17,5.33,4.86,6.73,5.7,7.01,5.61,6.92,6.82,7.38,5.14,4.02,4.67,7.2,9.07,8.13,7.94,6.36,8.22,8.79,9.72,9.91,9.35,8.41,7.1,4.77,3.55,2.34,3.27,4.3
207230,"Montavilla","Neighborhood","OR",603,"Portland-Vancouver-Hillsboro",394998,1.03,0.75,0.93,1.78,1.68,0.84,0.19,0.09,0.28,0.65,0.56,0.37,0.47,1.12,2.24,3.08,2.43,1.21,1.4,2.15,3.93,5.33,3.64,2.9,2.62,2.34,2.06,1.5,1.31,1.59,2.99,6.07,7.94,7.2,5.79,5.51,5.05,5.14,5.23,5.98,7.66,8.32,9.35,9.07,8.79,8.13,7.29,6.17,6.45,6.73,6.82,5.61,5.89,7.57,9.25,9.72,10,9.91,9.81,9.63,9.16,8.97,8.41,7.48,6.92,8.04,8.88,9.53,9.44,8.6,7.38,6.54,4.49,3.83,3.46,3.55,4.95,6.64,8.5,8.69,7.85,6.36,4.67,4.77,4.21,4.39,4.11,3.74,5.7,7.1,8.22,7.76,5.42,3.36,3.27,3.18,2.8,2.71,1.96,1.87,2.52,4.86,7.01,6.26,4.58,4.3,4.02
269573,"Avondale","Neighborhood","IL",604,"Chicago-Naperville-Elgin",394463,8.13,8.6,8.41,8.79,8.5,7.66,4.77,3.08,1.59,1.31,0.93,1.4,1.68,1.87,1.96,2.9,3.46,3.83,1.78,1.12,0.65,1.03,1.21,0.84,0.56,0.47,0.37,0.19,0.28,0.09,0.75,1.5,3.74,2.52,3.18,2.99,3.27,3.36,4.67,7.38,9.25,9.72,9.63,9.07,6.73,7.01,8.04,7.48,5.89,4.49,3.55,2.43,4.02,2.15,2.06,2.34,4.86,5.33,5.79,5.42,5.98,6.82,7.57,6.92,5.14,4.39,2.62,2.71,2.24,4.11,5.05,7.76,7.29,5.23,4.95,3.93,3.64,4.21,6.26,8.69,8.97,8.22,6.64,6.17,6.07,6.45,5.7,6.36,9.16,9.91,10,9.81,9.44,8.88,7.1,5.61,7.2,9.35,9.53,7.94,4.58,2.8,4.3,5.51,8.32,7.85,6.54
121754,"Logan Circle","Neighborhood","DC",605,"Washington-Arlington-Alexandria",395209,0.37,0.47,1.03,2.15,1.4,1.31,1.21,1.68,0.93,0.75,0.56,1.12,1.78,1.59,0.65,0.19,0.09,0.28,0.84,1.96,2.34,2.43,2.24,1.87,1.5,2.06,2.52,4.49,7.01,8.79,9.07,8.41,8.22,8.13,7.48,7.66,8.04,8.32,9.16,9.35,9.53,7.76,5.05,3.46,3.64,4.21,5.79,7.57,9.63,9.81,7.94,4.39,3.18,2.8,3.08,3.74,5.14,6.17,6.36,6.73,7.1,6.26,5.98,5.23,6.54,4.86,4.95,3.93,4.3,3.83,5.89,8.88,9.25,8.69,7.85,9.72,10,9.91,9.44,8.6,7.38,8.97,7.2,4.77,3.27,2.9,2.99,2.71,2.62,3.36,3.55,4.67,4.58,5.61,5.7,4.02,4.11,5.42,6.45,5.51,5.33,6.64,8.5,7.29,6.82,6.07,6.92
271178,"Fishtown","Neighborhood","PA",606,"Philadelphia-Camden-Wilmington",394974,5.89,4.39,3.18,1.12,2.62,3.74,3.08,1.03,0.28,0.09,0.19,0.37,0.75,1.78,3.55,2.9,2.34,0.93,0.65,0.47,0.56,0.84,1.4,2.52,1.87,2.71,1.21,1.96,1.5,1.31,1.59,2.8,3.27,4.49,4.77,5.05,5.23,6.54,8.79,9.53,9.16,6.92,6.26,7.01,6.64,5.61,4.21,3.46,2.99,2.24,2.06,2.43,3.64,3.36,2.15,1.68,3.93,6.36,6.73,5.14,4.67,4.86,5.33,5.51,5.98,7.48,8.32,8.04,6.45,5.79,5.7,5.42,4.11,3.83,4.3,7.1,8.69,8.22,7.66,8.13,8.97,7.94,7.2,7.76,8.5,8.41,6.82,4.58,4.02,4.95,7.38,9.35,9.72,9.81,10,9.91,9.63,9.44,9.25,9.07,8.6,7.57,8.88,7.85,7.29,6.07,6.17
403141,"University Village - Little Italy","Neighborhood","IL",607,"Chicago-Naperville-Elgin",394463,2.06,2.15,1.96,1.78,1.68,1.59,1.4,1.03,1.12,1.21,1.31,0.93,0.65,0.37,0.47,0.56,0.75,0.09,0.19,0.28,0.84,1.5,1.87,2.24,2.34,2.43,2.52,2.62,2.71,2.9,3.27,3.93,3.46,3.55,4.02,5.05,4.95,6.36,5.7,6.45,5.33,5.23,5.42,6.26,7.85,8.13,7.66,5.14,6.07,3.18,4.86,3.64,4.11,2.99,2.8,3.74,3.08,4.39,3.36,4.58,4.49,5.79,5.51,6.64,7.48,7.76,8.5,5.89,6.92,5.98,7.94,6.54,6.17,4.67,4.21,3.83,4.3,4.77,5.61,6.73,7.1,8.04,7.29,8.22,8.32,9.53,8.88,8.6,6.82,7.57,7.01,8.69,8.79,9.16,8.41,8.97,9.25,9.35,9.63,9.07,7.38,7.2,9.44,9.91,10,9.81,9.72
269207,"Tampa Palms","Neighborhood","FL",608,"Tampa-St. Petersburg-Clearwater",395148,9.07,8.32,8.04,8.79,9.35,8.69,7.76,6.26,3.36,1.21,0.37,0.28,1.12,3.46,6.92,8.41,7.57,5.23,2.24,3.08,3.83,5.98,2.62,1.87,1.78,4.21,5.51,5.14,4.39,6.45,7.48,5.61,3.64,3.74,6.73,9.16,9.44,8.88,7.85,8.13,8.22,6.64,5.33,4.58,6.17,6.36,4.11,2.52,1.31,1.03,0.75,0.65,0.19,0.09,0.47,1.68,4.86,7.94,9.25,7.66,6.82,3.27,4.49,2.43,2.8,2.9,4.95,7.1,5.79,5.42,5.7,6.07,4.3,4.67,5.89,6.54,5.05,4.02,3.18,2.06,1.5,1.4,2.99,3.93,7.2,7.38,7.01,8.5,9.72,10,9.91,9.81,9.63,9.53,8.97,8.6,7.29,4.77,1.96,0.93,0.56,0.84,1.59,2.15,2.71,2.34,3.55
273842,"Golden Glades - The Woods","Neighborhood","FL",609,"Jacksonville",394714,0.09,0.56,1.03,1.31,0.75,0.19,0.28,0.37,0.65,0.47,0.84,1.12,2.43,3.64,1.68,1.87,3.93,7.94,8.04,6.36,5.14,5.89,7.38,9.07,8.5,6.64,5.7,6.92,8.69,8.97,8.13,7.1,5.61,4.02,1.96,2.34,4.21,5.98,6.17,4.95,2.24,3.36,3.18,5.05,3.27,4.77,3.83,3.46,2.71,3.55,4.39,4.49,3.74,2.62,1.78,2.99,5.51,7.48,8.22,7.66,7.85,6.07,5.33,2.8,2.9,5.23,6.73,8.32,8.6,7.29,6.82,6.45,7.01,7.57,9.16,9.81,10,9.91,9.35,7.76,6.54,5.42,4.11,1.4,1.21,0.93,1.59,1.5,2.06,4.86,8.41,9.44,9.63,9.72,9.25,9.53,8.88,6.26,2.15,2.52,4.67,4.58,4.3,3.08,5.79,7.2,8.79
13692,"San Carlos Park","Neighborhood","FL",610,"Cape Coral-Fort Myers",394440,2.24,2.43,3.08,2.34,2.06,2.15,1.96,1.5,0.56,0.09,1.03,2.8,6.73,7.85,7.29,5.33,2.99,2.62,3.46,4.67,4.3,4.02,4.95,7.38,9.81,10,9.91,9.35,6.82,6.07,5.61,5.98,6.45,6.92,6.64,5.79,5.89,5.14,5.23,5.05,7.48,8.79,9.16,8.41,7.1,7.76,7.2,8.97,9.07,8.04,6.54,6.17,6.26,7.66,8.6,9.44,9.25,8.22,7.94,7.57,8.88,8.69,8.32,5.7,4.11,4.49,6.36,9.53,9.72,9.63,8.5,8.13,7.01,5.51,2.9,1.31,0.28,0.47,1.78,3.83,4.21,3.74,3.18,4.39,4.58,4.86,3.36,3.93,3.64,5.42,4.77,3.55,3.27,1.68,1.87,1.59,2.52,2.71,0.84,0.37,0.19,1.21,0.65,0.93,1.4,1.12,0.75
269595,"Morgan Park","Neighborhood","IL",611,"Chicago-Naperville-Elgin",394463,2.99,2.43,2.06,1.87,2.34,2.8,3.46,3.64,3.74,3.18,1.59,1.68,1.4,1.5,0.28,1.21,1.96,2.9,2.15,2.62,2.52,1.78,1.12,0.75,0.84,0.65,0.93,0.47,0.37,1.03,2.24,4.02,4.67,6.26,5.98,5.7,5.89,7.01,7.66,8.88,9.16,9.91,9.44,9.25,3.55,0.19,0.09,3.08,3.83,2.71,0.56,1.31,3.27,4.21,5.23,5.33,5.14,5.05,5.51,6.07,6.17,6.45,5.42,6.54,6.64,7.38,7.29,7.48,8.13,7.85,8.04,8.22,7.76,7.1,5.61,6.36,7.2,8.97,9.07,9.63,9.81,10,9.72,9.35,8.69,8.32,6.73,4.95,3.93,3.36,4.3,6.92,9.53,8.79,8.5,7.94,8.41,5.79,4.58,4.11,4.49,4.39,4.77,4.86,6.82,7.57,8.6
251473,"Northeast Tacoma","Neighborhood","WA",612,"Seattle-Tacoma-Bellevue",395078,1.4,1.21,0.93,0.75,0.56,0.37,0.19,0.09,0.28,0.84,1.03,0.47,0.65,1.12,1.31,1.5,1.59,1.68,1.96,2.15,1.78,1.87,2.24,2.43,2.52,2.06,2.62,2.71,2.34,2.8,2.9,3.18,3.83,4.11,4.02,4.39,4.58,4.67,3.93,4.21,4.3,4.49,3.46,3.08,2.99,3.27,3.36,3.55,3.64,3.74,4.77,4.86,4.95,5.05,5.14,5.42,5.61,5.98,6.07,6.54,6.92,7.48,7.1,6.64,6.17,6.45,6.82,7.57,7.38,7.2,6.73,6.26,5.89,5.7,5.51,5.23,5.33,5.79,6.36,7.01,7.29,7.66,7.76,7.85,8.04,7.94,8.13,8.22,9.25,9.81,9.91,9.53,9.72,9.07,8.88,8.6,8.32,8.79,8.5,9.16,8.69,8.97,8.41,9.35,9.44,10,9.63
269087,"Metro West","Neighborhood","FL",613,"Orlando-Kissimmee-Sanford",394943,8.13,7.01,6.92,7.94,6.64,4.3,3.46,4.49,6.82,8.22,8.69,8.79,8.41,7.66,5.42,3.08,2.43,2.99,3.18,4.58,3.93,5.7,7.76,9.25,9.81,9.16,7.38,5.51,4.86,4.67,3.83,3.74,4.21,5.33,6.45,6.54,5.79,5.14,4.02,4.11,2.24,1.96,1.59,2.06,2.8,4.39,2.62,2.34,1.87,1.78,1.4,1.68,1.31,0.93,0.47,1.03,1.21,1.12,0.65,0.37,0.84,0.75,0.28,0.09,0.19,0.56,1.5,2.15,3.36,3.27,3.64,2.71,4.77,6.07,7.48,4.95,2.9,2.52,5.05,5.61,6.73,7.1,8.04,6.17,5.23,3.55,6.36,8.6,9.53,9.35,9.72,9.63,9.44,7.85,5.89,5.98,7.29,8.88,9.07,8.5,6.26,7.2,8.97,10,9.91,8.32,7.57
