"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego County",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,5000,5500,5000,4950,4650,4900,4987.5,4997.5,5000,4950,4925,4725,4997.5,4650,5140,5200,5000,4600,5000,5000,5450,5300,5000,5000,5295,5000,5000,5500,5000,5500,5500,5825,5500,5725,5037.5,4950,4800,5450,5800,5750,5995,5950,5991,5550,5500,5500,5750,5440,5995,5500,5000,5500
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.5,1835,1895,1976.5,1950,2013.5,1966.5,2000,1995,2000,1897.5,1950,1950,1995,1982.5,2000,2095,2050,1997.5,2150,2093,2097.5,2042,2150,2150,2150,2125,2135,2195,2195,2195,2195,2195
"Rancho Charleston","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1345,1300,1395,1332.5,1395,1400,1347.5,1390,1350,1300,1300,1350,1335,1312.5
"Hyde Park","Boston","MA","Boston-Cambridge-Newton","Suffolk County",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2350,2375,2450,2400,2400,2450,2500,2449.5,2400,2400,2300,2300,2300,2450,2500,2500,2400,2525,2550,2500
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",179,,,,,1567.5,1597.5,1500,1590,1600,1625,1600,1500,1425,1400,1495,1495,1500,1500,1500,1450,1450,1395,1495,1450,1497.5,1425,1495,1497.5,1495,1495,1512.5,1500,1550,1487.5,1500,1550,1550,1595,1595,1550,1500,1500,1550,1520,1550,1550,1625,1650,1500,1495,1500,1695,1672.5,1775,1650,1600,1600,1562.5,1600,1600,1700,1672.5,1697.5,1772.5,1600,1650,1500,1550,1650,1500,1695,1597.5,1685,1700,1712.5,1725,1800,1700,1750,1700,1697,1700,1772.5,1750,1695,1695,1700,1775,1795,1750,1772.5,1880,1875,1855,1812.5,1850,1900,1995,1800,1897,1950,1925,1900,1895,2050
"Cobbs Creek","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,995,1050,1100,1100,1100,1100,1100,1100,1100,1100,1095,1062.5,1100,1195,1150,1150,1150,1100,1200,1150,1142.5,1142.5,1112.5,1125,1100,1100,1200,1200,1250,1250,1200,1200,1200,1200
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,2800,2780,2785,2787.5,2700,2675,2700,2665,2634,2700,2562,2556,2735,2735,2767.5,3072,2900,3100,2590,2700,2799.5,2987,2800,2650,2700,2990,3112,3197.5,2735,2915,2970,3040
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,8625,8075,8447.5,8500,8750,9000,8872.5,8750,8675,8600,8999,8850,8000,8675,9500,9750,9999,10000,10900,9250,9500,8999,8500,9000,9249.5,8995,8499,8500,8750,8900,8850,8900,8825
"Shelby Forest-Frayser","Memphis","TN","Memphis","Shelby County",183,,,,,,,,,,,,,,,,,,,,,,,,677.5,650,675,695,695,695,695,675,675,675,650,650,650,650,675,675,675,675,675,675,675,675,675,655,665,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,675,675,675,650,650,650,650,650,662.5,675,650,675,675,675,667.5,650,650,650,675,675,675,675,675,675,675,675,695,692.5,695,690,680,697.5,705,705,695,695,705,715,712.5,710,724.5,710
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",184,,,,,,1097.5,1050,1050,1050,1000,975,995,995,995,995,995,995,1000,995,995,995,995,995,995,975,987.5,999,1000,1000,995,1000,1000,1000,995,995,995,1000,995,995,995,1012.5,1000,1000,1050,1050,1040,1000,1050,1050,1021,1050,1025,1033.5,1070,1095,1085,1072.5,1050,1000,1000,1050,1095,1100,1095,1150,1150,1150,1100,1095,1100,1150,1095,1100,1150,1150,1195,1195,1172.5,1195,1200,1200,1210,1215,1250,1250,1250,1250,1271,1275,1250,1257.5,1257.5,1275,1255,1200,1290,1325,1350,1350,1303,1397,1375,1325,1395,1350
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4084,3922.5,4195,4195,4295,4385,4400,4390,4200,4297.5,4500,4325,4300,4295,4292.5,4295,4490,4300,4525,4497.5,4550,4495,4250,4390,4495,4420,4395,4540,4490,4845,4725,4725
"Fort Bend - Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1262.5,1295,1250,1250,1277.5,1250,1295,1300,1295,1300,1345,1300,1300,1335,1347.5,1350,1350,1350,1300,1300,1295,1300,1300,1350,1350,1400,1363.5,1349,1380,1375,1375,1350
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings County",187,,,,,,,,,,,,,,,,,,,,,,3200,2900,3200,3250,3300,3300,3300,3300,3250,3400,3400,3400,3400,3400,3400,3300,3300,3400,3400,3400,3500,3500,3500,3450,3300,3150,3150,3150,3000,3300,3395,3400,3400,3399,3500,3600,3774.5,3500,3598.5,3599.5,3500,3650,3650,3590,3600,3600,3600,3500,3697,3600,3600,3500,3400,3500,3500,3599,3500,3500,3500,3490,3447.5,3280,3200,3200,3449,3600,3640,3500,3575,3575,3582.5,3550,3499,3499,3200,3400,3400,3500,3500,3524.5,3499,3600,3750,3475
"Berclair-Highland Heights","Memphis","TN","Memphis","Shelby County",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,750,750,750,750,750,750,750,750,750,750,745,725,750,750,775,757.5,750,795,785,750,750,725,750,750,795,795,795,775,775,787.5,775,775
"Glendale","New York","NY","New York-Newark-Jersey City","Queens County",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2200,2200,2050,2100,2195,2195,2150,2225,2100,2000,2100,2100,2200,2250,2325,2250,2300,2200,2200,2100,2100,2205,2250,2200,2200,2200,2299.5,2200,2299,2300,2300,2250,2247.5,2200,2300,2300,2300,2300,2300,2250,2300,2350,2350,2400,2350,2200,2250,2272.5,2250,2349,2400,2375,2350,2472.5,2350,2400
"Prospect Lefferts Gardens","New York","NY","New York-Newark-Jersey City","Kings County",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2499,2499,2500,2400,2499,2400,2200,2200,2240,2240,2374.5,2499,2250,2300,2200,2400,2400,2400,2599.5,2699,2800,2600,2600,2800,3000,2774.5,2700,2800,2550,2572.5,2600,2600,2599,2472.5,2455,2512.5,2600,2800,2800,2850,2847.5,2699,2800,2687,2650,2750,2769,2850,2899,2850,2999.5,3000,2900,2795,2724.5,2696,2650,2795,2895,2872.5,3000,2933,2900,2950,2999.5,3000,2999,2875,2850,2850,2825,2999,2975,2950,3095,3000
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6975,6500,7350,7090,6997.5,6947.5,6697.5,6997.5,7997.5,7400,7200,7397.5,7700,7700,7200,7450,7500,7200,6990,6998,7150,6995,6925,6995,6900,6999.5,7347.5,7322.5,6972.5,6950,6950,6950,7500,6800,6750
"Mears Corner","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.5,1415,1450,1425,1462.5,1495,1460,1495,1425,1400,1412.5,1447.5,1450,1400,1425,1455,1482.5,1500,1500,1400,1460,1450,1550,1550,1500,1495,1495,1512.5,1535,1550,1550,1595,1550,1530
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,5250,5250,5900,5425,5324.5,4985,4995,5250,5600,5800,5900,5999,5297,5999,5899.5,5947.5,5995,6560,6095,6195,6550,6500,6500,6047.5,5500,5800,5575,5800,5945,5895,5895,6595
"West Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2700,2700,2600,2575,2495,2400,2495,2700,2795,2795,2750,2625,2600,2500
"Spring Branch West","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1900,1800,1850,1800,1800,1800,1800,1850,1750,1900,1800,1800,1750,1795,1725,2000,2000,1900,1837.5,1775,1800,1950,1982.5,1985,1950,1900,1850,1850,1850,1950,1950,1850
"Middle Village","New York","NY","New York-Newark-Jersey City","Queens County",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2300,2325,2325,2300,2250,2250,2200,2250,2300,2499.5,2300,2300,2300,2400,2350,2300,2400,2400,2325,2350,2375,2350,2300,2300,2300,2300,2300,2400,2374.5,2300,2400,2300,2400,2400,2400
"Ocean Hill","New York","NY","New York-Newark-Jersey City","Kings County",197,,,,,,,,,,,,,,,,,,1687.5,1700,1700,1700,1832,2000,1825,1750,1750,1750,1700,1700,1850,1995.5,1900,2000,2095,2000,2000,1990,1991.5,1991,1992,2000,2100,2095,2197,2200,2125,2100,2200,2097,2099,2100,2099,2225,2200,2295,2272.5,2250,2300,2222.5,2250,2222.5,2300,2400,2400,2300,2375,2300,2199.5,2372.5,2400,2350,2399,2300,2295,2299,2400,2449,2400,2395,2450,2425,2395,2312.5,2300,2399,2350,2282.5,2450,2499.5,2424.5,2400,2400,2499,2399.5,2350,2400,2399,2375,2300,2397,2499,2499,2500,2538,2500
"Pacific Beach","San Diego","CA","San Diego-Carlsbad","San Diego County",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,3400,3447.5,3600,3622.5,3500,3600,3600,3795,3750,3672.5,3850
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3225,3100,3200,3300,2850,3050,3000,3100,2950,3200,3225,3250,3500,3350,3350,3250,2850,2900,2800,3175,3200,3200,3300,3395,2850,2975,3250,2875,3200,2700,3000,3000,3050,3000,3150,3195,3200,3000,3200,3097,3000,3000,3000,2900,3000,3200,3200,3200,3200,3200,3100,2995,2900,2900,2975,2975,2900,2962.5,3000,2945,3087.5,3200,3225
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,3600,3600,3700,3650,3636.5,3630,4090,4325,4262.5,4200,4495,4245,4022.5,4200,4437.5,4491.5,4595,4563,4793,4795,4995,4900,4995,5000,4800,4695,5000,4895,4735,4895
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",201,,,,,,,,,,,,,2850,3100,3272.5,3100,3200,3200,3200,3750,3417.5,3450,3450,3200,3200,3250,3300,3500,3450,3750,3775,3800,3703.5,3237.5,3707,3450,3600,3500,3500,3575,3500,3595,3600,3500,3500,3500,3500,3500,3500,3800,3850,3900,3950,3900,4000,3900,3900,3800,3900,3775,3825,4000,4000,3975,3900,3800,3950,3800,3812.5,4200,3600,3600,3997.5,4000,4100,4100,4050,4100,4000,3900,3900,3900,3900,3950,4000,4000,4112.5,4175,4200,4200,4200,4112.5,4150,4250,4200,4300,4050,4000,4150,4200,4300,4350,4374.5,4350,4400
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1550,1500,1545,1400,1400,1400,1437.5,1500,1500,1600,1650,1572.5,1535,1650,1525,1550,1500,1600,1575,1500,1602.5,1525,1500,1500,1500,1550,1600,1575,1515,1550,1575,1600,1625,1712.5,1650,1700,1600,1695
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",203,,,,,,,,,2250,2300,2275,2300,2325,2400,2400,2500,2502.5,2600,2700,2697.5,2554,2520,2500,2500,2600,2685,2768.5,2750,2800,2850,2825,2850,2900,2850,2850,2850,2725,2805,2900,2995,3000,3125,3000,3100,3125,2995,2995,2995,3000,3000,2950,2950,3000,3000,3095,3000,2995,2900,2900,2970,2900,2939.5,2900,2950,2897,2900,2850,2900,2899,2750,2700,2700,2750,2800,2749,2700,2750,2750,2700,2700,2750,2700,2700,2772.5,2800,2800,2700,2700,2800,2800,2800,2850,2850,2800,2800,2800,2800,2799.5,2850,2808.5,2817,2850,2850,2850,2850
"Alexandria West","Alexandria","VA","Washington-Arlington-Alexandria","Alexandria City",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1930,1970,1978,1981,1985,2032,2079.5,2027,1970.5,2040,1968,1930,2220,2017,2012.5,2020,2072.5,2117.5,2230,2195.5,2070,2074,2125,2115
"Roslindale","Boston","MA","Boston-Cambridge-Newton","Suffolk County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2200,2409,2450,2475,2450,2495,2400,2400,2394.5,2350,2350,2395,2395,2558.5,2567,2500,2500,2450,2400,2500,2450,2425,2400,2500,2555,2559,2600,2600,2600,2600,2500,2495,2425
"Eagle River","Anchorage","AK","Anchorage","Anchorage Borough",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790,1750,1800,1850,1900,1930,1992.5,1850,1795,1795,1750,1750,1775,1785,1795,1925,1897.5,1950,1950,1900,1900,1800,1850,1900,1925,1895,1850,1825,1850,1900,1900,2000,1950
"Capitol Hill","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3322,3200,3489.5,3375,3387.5,3250,3500,3400,3550,3650,3925,3950,3800,3600,3600,3800,3950,3975,3600,3800,4050,4000,3995,3750,3800,4301,4225,3972.5,3850,3950,3870
"Financial District","New York","NY","New York-Newark-Jersey City","New York County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.5,5952,5800,5492.5,5318,5325,5500,5555,5312,5648,5625,5284,5000,5295,5150,5835,5595,5500,5566,5500,5297.5,5221.5,5525,5500,5232.5,5130,5094,5041,4872.5,4795
"Southeast Boise","Boise","ID","Boise City","Ada County",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1300,1395,1375,1337.5,1395,1400,1350,1350,1385,1395,1395,1400,1400,1395,1395,1425,1475,1500,1455,1450,1495,1450,1512.5,1425,1535,1595,1550,1500,1550,1562.5,1500,1512.5
"Paradise Hills","Albuquerque","NM","Albuquerque","Bernalillo County",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268,1225,1200,1250,1237.5,1225,1250,1295,1295,1300,1268,1268,1268,1268,1268,1268,1250,1250,1300,1300,1325,1350,1350,1300,1300,1300,1354.5,1359,1360,1350,1360,1337.5,1350,1395,1400
"Las Tierras","El Paso","TX","El Paso","El Paso County",211,,,,,,,,,,,,,,,,1200,1100,1197.5,1200,1162.5,1100,1075,1025,1000,997.5,995,995,997,1000,1100,1100,1100,1162.5,1100,1100,1100,1090,1000,1000,1050,1100,1100,1125,1125,1100,1050,1050,1050,1090,1100,1099.5,1087.5,1095,1050,1095,1092.5,1050,1050,1050,1100,1095,1100,1082.5,1095,1025,1095,1100,1050,995,995,1000,1000,1000,1072.5,1100,1095,1025,1050,1037.5,1050,1050,1050,1000,1000,1000,1000,1095,1100,1050,1095,1050,1095,1050,997.5,1050,1077.5,1050,1097.5,1095,1100,1080,1050,1100,1100,1095
"Near Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,750,700,725,712.5,700,750,720,720,725,750,775,750,725,747.5,762.5,750,725,750,725,737,750,750,737.5,740,725,750,750,795,750,767.5,750,750
"The Lakes","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1450,1500,1495,1450,1450,1450,1450,1500,1472.5,1397.5,1445,1440,1497.5,1500,1540,1500,1600,1575.5,1572,1595,1600,1495,1545,1540,1428,1600,1700,1600,1495,1507,1495,1480
"South Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1350,1347.5,1300,1295,1299,1350,1350,1395,1395,1395,1417.5,1387,1350,1350
"Otay Ranch","Chula Vista","CA","San Diego-Carlsbad","San Diego County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.5,2400,2395,2490,2500,2585,2608,2692,2765,2770,2766,2765,2600,2590,2605,2757.5,2700,2595,2735,2726,2695,2695,2800,2750,2675,2750,2700,2750,2800,2830,2797.5,2793,2802
"Northeast","Anchorage","AK","Anchorage","Anchorage Borough",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1650,1600,1650,1650,1680,1650,1650,1650,1650,1599.5,1549.5,1500,1625,1600,1675,1797.5,1700,1650,1695,1685,1675,1650,1640,1632.5,1650,1700,1600,1600,1612.5,1650,1750,1795
"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295,3200,3275,3225,3587.5,3500,3350,3400,3375,3375,3350,3275,3300,3295,3300,3250,3250,3400,3350,3175,3150,3325,3325,3400,3400,3200
"Auburndale","New York","NY","New York-Newark-Jersey City","Queens County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2350,2400,2400,2400,2400,2400,2450,2500,2550,2500,2400,2400,2400,2400,2400,2400,2400,2425,2450,2500,2400,2300,2375,2500,2450,2350,2350,2500,2500,2500,2500,2500
"North Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk County",219,,,,,,,,,,,,,,,,1750,1800,1800,1800,2100,2000,1875,1900,1800,1737.5,1825,2025,2025,2200,2300,2300,2375,2300,2100,2100,2100,2150,2187.5,2250,2275,2250,2300,2200,2200,2100,2100,2100,2000,2000,2200,2300,2400,2400,2400,2325,2400,2275,2225,2250,2250,2475,2500,2485,2400,2500,2400,2500,2400,2400,2400,2400,2400,2500,2500,2500,2550,2550,2550,2550,2550,2500,2500,2500,2500,2500,2695,2700,2700,2700,2700,2695,2500,2425,2500,2450,2550,2600,2775,2775,2800,2700,2700,2700,2700,2700
"Fort Hamilton","New York","NY","New York-Newark-Jersey City","Kings County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2400,2500,2500,2500,2600,2600,2550,2500,2425,2500,2450,2400,2500,2600,2300,2400,2400,2400,2575,2600,2500,2500,2600
"Richmond","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1150,1200,1162.5,1125,1100,1100,1150,1100,1075,1075,1050,1150,1170,1100,1132.5,1197.5,1025,1200,1200,1100,1095,1100,1100,1100,1125,1200,1200,1200,1200,1100,1150
"Journal Square","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.5,2287.5,2200,2125,2222.5,2200,2095,2000,2150,2300,2247,2175,2250,2150,2100,2050,2300,2400,2400,2400,2300,2300,2400,2200,2200,2195,2299,2324.5,2349
"College Point","New York","NY","New York-Newark-Jersey City","Queens County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,2200,2225,2200,2200,2100,2200,2300,2300,2250,2300,2300,2300,2300,2300,2300,2300,2300,2250,2300,2300,2250,2300,2300,2300,2300,2300,2300,2300,2400,2300,2300,2400,2350,2300,2300
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6275,5500,5487.5,5595,5795,5645,5500,5690,5600,5900,5600,5547.5,5572.5,5550,5500,5500,5500,5487.5,5847.5,5747.5,5550,5437.5,5275,5500,5047.5,5500,5000,4925,5500,5995,5647,5537.5,5950,5700,5745,5695,6100,6050,6200,5542.5,6300,6200,5500,5500,5825,5697.5,5695,6200,5500,5297.5,5250,5095,5047.5,5247.5,5325,5450,5975,6200,6025,5990,5512.5
"Southwest Ada County","Boise","ID","Boise City","Ada County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1395,1495,1422.5,1395,1485,1475,1397.5,1500,1450,1495,1495,1450,1425,1537.5,1500,1550,1550,1495
"Rosedale","New York","NY","New York-Newark-Jersey City","Queens County",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2400,2300,2300,2300,2300,2300,2300,2300,2350,2350,2350,2300,2325,2375
"South Chicago","Chicago","IL","Chicago-Naperville-Elgin","Cook County",227,,,,,,,,,,,,,,,,,,,,,1150,1000,990,1000,990,1000,1070,1050,1062.5,1100,1100,1100,1100,1100,1100,1000,1100,1100,1000,1000,1000,997.5,1000,1000,1050,1100,1100,1025,1037.5,1100,1050,1100,1100,1100,1100,1100,1100,1100,1100,1095,1100,1125,1100,1100,1100,1150,1150,1150,1150,1150,1100,1080,1150,1150,1150,1100,1100,1100,1125,1100,1100,1100,1100,1150,1150,1150,1150,1150,1125,1100,1100,1100,1100,1100,1100,1100,1100,1100,1150,1175,1150,1150,1100,1150,1100
"Clinton Hill","New York","NY","New York-Newark-Jersey City","Kings County",228,,,,,,,,,,,,,3000,2950,2975,3100,3099,3100,3200,3200,3095,3125,3300,3495,3100,3295,3525,3424.5,3450,3495,3495,3497.5,3500,3400,3500,3597.5,3497.5,3400,3400,3500,3497,3600,3800,3847.5,3850,3700,3700,3725,3725,3597,3500,3500,3600,3549.5,3500,3600,3600,3650,3500,3500,3695,3700,3700,3700,4152.5,3921.5,3600,3600,3700,3600,3600,3900,3797.5,3750,3874.5,3600,3800,3799.5,3900,4036.5,3950,3700,3690,3859,3937,3589,3771,3876,3700,3500,3875,4000,3900,3795,3950,4250,4200,4190,3827,4098,4237.5,4246,4250,4250,4300
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1419,1437.5,1450,1425,1400,1495,1518,1550,1500,1495,1500,1500,1555,1550,1597.5,1595,1595,1625,1620,1645,1612.5,1647.5,1675,1700,1700,1645,1650,1650,1650,1699,1752.5,1712.5,1675
"Pelham Bay","New York","NY","New York-Newark-Jersey City","Bronx County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2200,2200,2200,2200,2100,2100,2100,2200,2200,2200,2100,2100,2000,2200,2200,2300,2200,2200,2200,2200,2200,2200,2299,2350,2300,2300,2300,2300,2300,2350,2300,2300,2350
