"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"California",1,,,,,,,,,,,,,2450,2400,2480,2495,2450,2400,2400,2300,2300,2200,2200,2200,2200,2200,2119,2150,2195,2195,2150,2100,2050,2000,1999,2000,2000,1999,2000,1995,2000,2100,2000,2100,2100,2000,2100,2100,2039,2050,2095,2200,2295,2300,2300,2300,2295,2275,2295,2300,2300,2362.5,2400,2450,2500,2500,2500,2500,2500,2500,2500,2500,2550,2650,2600,2600,2700,2695,2675,2600,2600,2695,2500,2650,2700,2800,2900,2990,3000,3000,3000,2995,2900,2895,2895,2900,2950,2950,2995,3053,3150,3195,3100,3095,3000,3000,3000,3000,3050,3100,3200,3250,3250,3295,3250,3200
"Texas",2,1500,1495,1650,1800,1850,1700,1695,1650,1650,1675,1700,1650,1595,1595,1595,1595,1595,1595,1550,1525,1500,1500,1500,1500,1550,1600,1550,1550,1595,1595,1550,1500,1500,1500,1500,1500,1500,1550,1550,1595,1595,1600,1600,1600,1595,1550,1595,1595,1550,1550,1595,1650,1700,1700,1750,1700,1695,1699,1700,1700,1700,1750,1760,1799,1800,1800,1800,1800,1795,1800,1795,1795,1795,1800,1842,1800,1800,1800,1800,1800,1775,1795,1750,1799,1800,1800,1850,1850,1850,1850,1850,1850,1800,1800,1800,1800,1800,1850,1875,1875,1895,1895,1885,1850,1850,1850,1850,1850,1850,1850,1895,1900,1900,1925,1900,1900
"Florida",3,,,,,,,,,,,,,1900,1900,1950,1990,2000,2000,2000,2000,1950,1900,1850,1850,1900,2000,1950,1950,1995,1950,1900,1900,1900,1900,1850,1800,1897,1900,1950,1900,1895,1995,1900,2000,2000,2100,2100,2000,2000,1975,1995,2000,2000,2100,1995,2000,1999,1950,1900,1900,1950,1900,1900,1950,1950,1975,1995,1950,1950,1995,1995,2000,2000,2050,2000,2000,2000,1950,1995,1995,2000,2000,1904.5,1990,2000,2000,2100,2100,2100,2150,2150,2150,2170,2195,2190,2195,2199,2200,2200,2220,2200,2200,2200,2200,2200,2200,2200,2200,2200,2295,2300,2300,2275,2200,2200,2200
"Illinois",4,2500,2300,2300,2300,2150,2300,2300,2100,2300,2250,2400,2075,2100,2150,2200,2385,2400,2325,2242.5,2200,2100,2000,2000,2000,2000,2100,2050,2100,2160,2150,2086,1950,1900,1800,1834,1800,1800,1999,1900,2000,2022,2100,1977.5,1899,1850,1800,1900,1800,1799,1800,1900,2100,2150,2160,2200,2100,2000,2000,2024,1970,1970,2000,2000,2200,2250,2200,2145,1995,1925,1950,1850,1850,1850,1950,2000,2100,2200,2200,2100,1950,1800,1767,1770,1750,1800,1900,2000,2200,2249,2255,2150,1975,1895,1850,1895,1895,1925,2100,2225,2400,2500,2400,2250,2125,2000,2010,1999,2000,1995,2100,2425,2695,2800,2600,2400,2300
"Pennsylvania",5,,,,,,,,,,,,,1600,1650,1800,1725,1750,1650,1700,1700,1600,1679.5,1795,1762.5,1775,1800,1800,1800,1800,1820,1800,1700,1700,1650,1600,1600,1750,1800,1850,1975,1950,1895,1800,1700,1650,1650,1700,1750,1725,1750,1800,1890,1897,1850,1800,1750,1700,1800,1775,1800,1800,1875,1900,1900,1900,1900,1800,1800,1750,1800,1700,1725,1795,1800,1850,1850,1850,1800,1795,1750,1600,1795,1695,1600,1700,1800,1800,1850,1850,1800,1725,1650,1650,1775,1700,1750,1795,1800,1800,1800,1800,1750,1725,1700,1775,1800,1800,1795,1800,1800,1850,1800,1875,1850,1795,1700
"Ohio",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1495,1475,1450,1450,1450,1425,1400,1475,1495,1495,1500,1499,1450,1500,1495,1475,1500,1425,1450,1500,1600,1600,1600,1650,1650,1595,1500,1400,1350,1300,1400,1400,1425,1500,1500,1450,1425,1399,1430,1450,1444.5,1430,1400,1450,1500,1500,1450,1430,1400,1440,1450,1500,1450,1400,1400,1400,1400,1492.5,1500,1490,1440,1400,1450
"Michigan",7,,,,,,,,,,,,,,,,,,,,,,1395,1497.5,1425,1400,1485,1500,1550,1500,1500,1450,1400,1500,1555,1396,1200,1396,1396,1300,1396,1400,1500,1650,1700,1700,1650,1600,1600,1550,1500,1500,1700,1700,1750,1800,1850,1800,1800,1800,1750,1775,1800,1800,1800,1800,1850,1850,1895,1800,1800,1800,1800,1750,1800,1800,1800,1750,1800,1900,1900,1850,1925,1799,1700,1750,1700,1795,1800,1750,1800,1800,1800,1800,1695,1650,1550,1550,1600,1700,1800,1800,1800,1799.5,1875,1900,1800,1750,1730,1750,1600,1600,1650,1612.5,1700,1712.5,1796
"Georgia",8,,1475,1500,1500,1500,1500,1500,1500,1500,1495,1500,1400,1400,1395,1400,1450,1450,1400,1395,1395,1375,1350,1300,1300,1300,1300,1300,1300,1350,1350,1300,1300,1295,1295,1295,1255,1299.5,1300,1300,1300,1300,1350,1300,1320,1315,1300,1300,1300,1295,1295,1300,1350,1374,1374,1375,1374,1370,1375,1395,1395,1395,1400,1400,1450,1450,1450,1450,1425,1400,1425,1450,1450,1450,1450,1475,1500,1500,1500,1500,1500,1500,1500,1495,1500,1500,1550,1579,1600,1600,1606,1595,1595,1590,1575,1575.5,1590,1595,1600,1650,1650,1650,1650,1650,1645,1645,1630,1645,1650,1650,1675,1695,1700,1750,1716,1715,1700
"North Carolina",9,,1500,1500,1550,1500,1499,1500,1585,1500,1495,1497.5,1400,1395,1395,1400,1395,1400,1395,1375,1395,1350,1349.5,1300,1325,1350,1350,1375,1395,1400,1399,1375,1350,1350,1350,1300,1300,1300,1350,1350,1395,1395,1395,1395,1350,1350,1350,1300,1300,1300,1345,1350,1395,1395,1395,1395,1395,1377.5,1392,1395,1395,1375,1400,1450,1425,1415,1400,1400,1400,1400,1400,1400,1400,1445,1450,1495,1495,1450,1495,1495,1450,1450,1489,1449,1500,1525,1575,1600,1595,1595,1600,1595,1580,1595,1595,1595,1595,1595,1600,1635,1647,1600,1600,1600,1600,1620,1600,1625,1645,1675,1695,1700,1700,1700,1700,1695,1695
"New Jersey",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2575,2500,2500,2325,2500,2500,2600,2600,2600,2800,2800,2600,2650,2550,2500,2500,2500,2500,2600,2700,2700,2750,2600,2700,2600,2500,2500,2450,2500,2450,2600,2700,2600,2800,2800,2650,2500,2500,2500,2500,2400,2500,2599,2600,2800,2800,2850,2600,2500,2400,2400,2400,2400,2400,2500,2600,2650,2700,2700,2600,2500,2500,2400,2495,2500,2500,2500,2600,2700,2700,2600,2500,2500,2400
"Virginia",11,,1650,1797,1800,1850,1950,1800,1795,1795,1800,1800,1750,1750,1795,1800,1895,1895,1850,1850,1800,1800,1799,1795,1750,1750,1795,1800,1800,1850,1850,1800,1800,1795,1795,1750,1795,1777.5,1800,1850,1875,1895,1950,1900,1895,1899,1850,1850,1800,1795,1800,1800,1950,1995,1997.5,1980,1950,1900,1900,1875,1875,1895,1900,1950,2000,2000,2000,2000,1975,1900,1900,1900,1880,1850,1895,1900,1950,1995,2012.5,2000,1950,1900,1950,1895,1900,1900,1900,1995,2000,2000,2100,2000,1995,1987.5,1975,1995,1900,1900,1945,1995,2100,2100,2100,2075,2000,2000,2000,1995,1950,1995,1996,2095,2195,2200,2200,2150,2100
"Washington",12,,1795,1800,1800,1800,1900,1895,1850,1895,1850,1700,1650,1650,1700,1750,1795,1750,1750,1750,1700,1695,1695,1647,1650,1650,1695,1700,1695,1695,1750,1700,1695,1695,1650,1600,1600,1600,1650,1695,1695,1699,1700,1725,1750,1700,1727.5,1699,1675,1665,1650,1695,1750,1750,1795,1800,1795,1795,1750,1750,1750,1770,1795,1807,1850,1895,1900,1950,1895,1895,1876,1895,1895,1895,1921.5,1995,1995,1995,2100,2100,2050,2050,2000,2000,2100,2100,2175,2250,2325,2400,2450,2400,2400,2350,2295,2295,2295,2295,2300,2395,2460,2495,2495,2495,2400,2345,2300,2300,2345,2295,2375,2400,2495,2495,2500,2450,2379.5
"Massachusetts",13,,,,,,,,,,,,,,,,,2600,2600,2595,2500,2395,2400,2600,2800,2850,2950,3000,3000,2900,2800,2800,2800,2800,2800,2950,3200,3200,3200,3150,3200,3200,3100,3000,3000,2975,2950,3000,3200,3250,3299,3300,3300,3250,3200,3200,3200,3000,3000,3200,3500,3500,3400,3400,3380,3300,3250,3200,3200,3200,3200,3400,3600,3600,3600,3500,3500,3400,3400,3395,3300,3200,3200,3400,3700,3700,3650,3600,3600,3600,3500,3500,3400,3300,3500,3699,3800,3800,3800,3850,3800,3750,3600,3600,3500,3500,3600,3800,3995,3900,3800,3800,3700,3700,3600,3600,3600
"Indiana",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,1095,1050,1050,1137.5,1200,1250,1275,1250,1250,1200,1250,1250,1200,1200,1200,1295,1275,1295,1300,1295,1275,1250,1235,1250,1250,1275,1275,1275,1250,1225,1200,1250,1275,1250,1245,1245,1250,1295,1300,1295,1250,1287.5,1295,1339,1275,1314,1275,1300,1300,1350,1350,1395,1375,1375,1350,1390,1395,1350,1320,1335,1375,1440,1440,1445,1405,1400,1390,1495,1482.5,1479,1449.5,1400,1425,1452.5,1495,1500,1500,1465,1450,1500
"Arizona",15,,,,,,,,,,,1250,1172.5,1200,1175,1272.5,1180,1125,1162.5,1150,1162.5,1150,1100,1150,1150,1199,1200,1300,1200,1250,1200,1195,1200,1200,1195,1150,1165,1150,1197,1199,1195,1195,1179,1125,1150,1150,1175,1150,1100,1100,1100,1100,1200,1200,1230,1200,1195,1195,1200,1200,1200,1242.5,1300,1350,1300,1300,1300,1295,1300,1250,1255,1299.5,1299,1295,1300,1295,1295,1200,1295,1275,1250,1250,1200,1250,1300,1350,1450,1500,1495,1450,1450,1424,1395,1395,1400,1400,1400,1452,1499,1550,1575,1500,1550,1550,1500,1500,1550,1525,1625,1612.5,1650,1600,1653,1625,1600,1595,1570
