"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Lower East Side","New York","NY","New York-Newark-Jersey City","New York County",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3125,3100,3199,3199,3150,3000,3100,3100,3250,3250,3400,3300,3400,3300,3200,2997.5,2850,3200,3195,3300,3150,2850,2800,2900,3200,3187.5,3200,2900,2900,2750,2900,2850,2800,2700,2700,2700,2900,3400,3300,3275,3285,3200,3237.5,2990,2700,2800,2700,2900,3050,3100,3300,3250,3297.5,3300,3162.5,3300,3225,3200,3200,3200,2925,2950,2800,2875,3300,3300,3247.5,3300,3200
"Flushing","New York","NY","New York-Newark-Jersey City","Queens County",32,,,,,,,,,,,,,,,,,,,,,,1362.5,1387.5,1350,1400,1535,1535,1637.5,1737.5,1450,1450,1500,1500,1500,1550,1550,1580,1550,1600,1600,1572.5,1625,1600,1650,1825,1850,1915,2100,2200,2150,2100,2100,2100,2100,2200,2200,2000,2100,2200,2100,2200,2100,2200,2100,2000,2100,2400,2450,2450,2350,2400,2400,2450,2400,2200,2200,2125,2100,2300,2100,2300,2000,2200,2250,2400,2425,2500,2500,2500,2600,2500,2500,2500,2500,2500,2400,2400,2500,2400,2400,2400,2325,2300,2400,2325,2300,2300,2300,2300,2300,2400,2400,2500,2300,2300,2400
"Ahwatukee Foothills","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1050,1087,1037.5,1095,1115,1180,1077,1077,1190,1165,1180,1165,1200,1225,1195,1197,1195,1150,1150,1180,1170,1187.5,1137.5,1295,1210,1202.5,1230,1210,1200,1147.5,1180,1355,1325,1350
"Sharpstown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1180,1150,1150,1100,1100,1150,1100,1150,1025,1050,1100,1100,1087.5,1050,1000,975,1000,1000,900,1050,1000,1025,1100,1050,1087.5,1137.5,1100,1050,1025,1047.5
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,2739,2753,2895,2995,2995,2791.5,2645,2700,2700,2974,2835
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.5,1995,2000,2195,2100,2000,2190,2200,2100,2250,2250,2200,2200,2100,2200,2175,2150,2250,2325,2300,2300,2300,2200,2200,2200,2250,2200,2350,2387.5,2400,2300,2350,2400
"North Valley","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847.5,2875,2995,2925,2800,2550,3000,2950,2975,2975,2799.5,2725,2900,2700,2900,2900,2950,3195,3172.5,3000,2975,3200,3200,3200,3145,3100,3150,3185,3100,3200,3175,3125,3125,3225
"Koreatown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630,2760,2732.5,2732.5,2610,2560,2610,2577.5,2550,2577.5,2575,2560,2572.5,2560,2392,2374,2419,2419,2675,2700,2800
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225,2250,2450,2399,2450,2237.5,2375,2500,2500,2362.5,2387.5,2460,2492.5,2492.5,2400,2400,2350,2400,2495,2500,2622.5,2750,2672.5,2650,2650,2595,2575,2585,2575,2650,2690,2800,2667.5
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.5,2500,2647.5,2500,2500,2650,2750,2750,2700,2750,2825,2787.5,2650,2695,2772.5,2825,2750,2795,2775,2750,2770,2897.5,2992.5,2992.5,2997.5,2850,2797.5,2800,2897.5,2925,2875,2725,2795,2875,2785
"Murray Hill","New York","NY","New York-Newark-Jersey City","Queens County",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1772.5,1750,1750,1750,1825,1750,2000,1950,1850,1875,1800,1850,1800,1850,1875,1895,1900,1857.5,1825,1900,1924.5,1850,1859.5,1877,1887,1850,1850,1812.5
"Mira Mesa","San Diego","CA","San Diego-Carlsbad","San Diego County",42,,,,,,,,,,,,,,,,,,,,,,,,,1425,1399.5,1400,1475,1499.5,1497.5,1475,1495,1437,1500,1500,1475,1500,1500,1500,1540,1495,1450,1500,1612.5,1525,1500,1485,1575,1500,1495,1500,1500,1550,1580,1575,1650,1662.5,1550,1495,1600,1595,1550,1550,1650,1647.5,1695,1695,1650,1687.5,1700,1650,1650,1700,1675,1675,1650,1795,1687.5,1800,1695,1750,1800,1697.5,1750,1800,1800,1900,1895,1850,1800,1900,1890,1900,1850,1897.5,1900,1895,1900,1900,1950,1962.5,1995,1981.5,2000,1900,2000,1950,1950,1950,1950,1962.5,1985,2050,2000,1995,1997
"Forest Hills","New York","NY","New York-Newark-Jersey City","Queens County",43,,,,,,,,,,,,,,,,,1495,1500,1550,1700,1699.5,1450,1497.5,1650,1600,1500,1650,1700,1700,1700,1700,1700,1725,1650,1725,1750,1700,1650,1650,1812.5,1800,1875,1900,1925,1800,1850,1800,1800,1800,1790,1775,1777.5,1795,1850,1885,1850,1850,1800,1850,1850,1850,1850,1800,1800,1850,1895,1900,1950,1897.5,1875,1900,1885,1862.5,1850,1895,1895,1900,1900,1950,1950,1895,1950,1950,1895,1900,1895,1900,1950,1972.5,1900,1900,1897.5,1872.5,1850,1800,1800,1850,1897.5,1900,1900,1900,1862.5,1950,1950,1900,1900,1895,1900,1950,1950,1925,1950,1899,1950,2000,2000
"Cordova-Appling","Memphis","TN","Memphis","Shelby County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1120,1200,1195,1172.5,1195,1195,1195,1200,1195,1197.5,1195,1195,1200,1197.5,1245,1250,1250,1265,1250,1265,1250,1295,1295,1277.5,1247.5,1235,1270,1275,1295,1335,1297,1250,1349,1337,1350,1299
"Valencia","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",45,,,,,,,,,,,,,,,,,,,,2000,1950,2025,1772.5,1695,1722.5,1747.5,1800,1975,1995,1872.5,2000,2099.5,2072.5,1995,2097.5,2017.5,1999.5,2055,1937,2012.5,2000,2075,1866.5,2100,2100,2075,2150,2272.5,2197.5,2175,2100,2100,2100,2050,1995,2025,2100,2100,2300,2200,2250,2295,2100,2200,2272.5,2297.5,2100,2147.5,2297.5,2300,2285,2200,2075,2150,2300,2400,2400,2350,2075,2200,2400,2350,2372.5,2350,2295,2295,2400,2372.5,2450,2400,2425,2495,2397.5,2300,2300,2375,2450,2400,2400,2450,2450,2700,2600,2550,2450,2499,2600,2500,2500,2400,2500,2597.5,2500,2595,2450,2472.5
"Clear Lake","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,999.5,995,995,999,990,962.5,962,950,1000,1000,1000,1050,1000,950
"West Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",47,,,,,,,,,,,,,,,,,,,1097.5,1150,1150,1207.5,1175,1150,1100,1097.5,1100,1100,1100,1145,1100,1095,1000,1075,1035,1075,1097.5,1195,1200,1195,1195,1175,1150,1100,1175,1125,1170,1199.5,1295,1250,1250,1250,1200,1230,1250,1199.5,1150,1172.5,1150,1200,1200,1200,1200,1225,1300,1295,1250,1250,1250,1250,1237.5,1250,1250,1262.5,1200,1237.5,1250,1245,1150,1150,1350,1300,1150,1250,1250,1285,1250,1250,1252.5,1250,1250,1250,1250,1250,1250,1250,1300,1300,1250,1250,1275,1275,1295,1280,1250,1200,1250,1250,1250,1300,1297.5,1250,1250,1250,1250,1250
"East Village","New York","NY","New York-Newark-Jersey City","New York County",48,,,,,,,,,,,,,,2600,2500,2597.5,2600,2800,2950,2900,2950,2895,2995,3000,2999,2900,2850,2950,3150,3100,3100,3150,3200,3150,3000,3000,3100,3050,3050,3175,3108.5,3095,3200,3300,3370,3400,3400,3400,3400,3400,3400,3400,3390,3422.5,3450,3445,3400,3400,3390,3400,3400,3400,3422.5,3422.5,3450,3450,3450,3475,3485,3450,3400,3450,3400,3400,3400,3400,3450,3447.5,3445,3400,3400,3400,3400,3422.5,3400,3495,3500,3500,3500,3500,3495,3485,3450,3450,3480,3462.5,3397.5,3400,3400,3400,3400,3400,3447.5,3495,3495,3397.5,3400,3400,3400,3400,3450,3475,3495,3495,3475,3422.5
"South Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk County",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.5,1862.5,1950,2000,2100,2200,2250,2200,2075,2000,2100,2200,2250,2250,2200,2200,2100,2100,2200,2200,2200,2200,2200,2200,2100,2125,2200,2200,2200,2250,2500,2600,2400,2400
"Park Slope","New York","NY","New York-Newark-Jersey City","Kings County",50,,,,,,,,,,,,,,,,,,,,,,2600,2500,2450,2500,2500,2550,2700,2700,2700,2800,2800,2800,2800,2740,2600,2600,2600,2700,2800,2600,2500,2600,2613,2750,2700,2800,2895,2850,2700,2800,2997.5,3000,2925,3000,3025,3000,2975,2850,2850,2900,3000,2997.5,3200,3200,3200,3200,3100,3071,3200,3200,3200,3000,2850,2800,2925,2799,3000,2995,2800,2550,2824.5,3100,2950,2997.5,2950,3000,3200,3355.5,3200,3100,3200,2997.5,2990,2800,2992.5,2800,2700,2850,3195,3125,3050,3200,3200,2995,3000,2970,2950,2970,3200,3050,3125,3137.5,2995,3200,2995
"Flagami","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",51,,,,,,,,,,,,,1100,1200,1150,1100,1100,1100,1175,1200,1250,1250,1250,1250,1200,1200,1200,1200,1200,1249,1250,1250,1200,1250,1300,1250,1300,1290,1300,1250,1300,1300,1300,1350,1300,1300,1300,1297.5,1300,1297.5,1300,1350,1300,1324.5,1300,1350,1400,1375,1300,1400,1450,1337.5,1300,1350,1450,1350,1450,1300,1400,1337.5,1374.5,1450,1500,1500,1600,1500,1675,1512.5,1540,1600,1525,1450,1425,1600,1535,1575,1599,1575,1450,1545,1450,1525,1550,1500,1550,1600,1600,1450,1450,1535,1525,1500,1500,1550,1525,1500,1475,1500,1450,1425,1450,1550,1440,1525,1495,1500
"Little Havana","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",52,,,,,,,,,,,,1200,1250,1262.5,1250,1250,1250,1325,1300,1300,1300,1400,1400,1350,1395,1400,1395,1390,1390,1400,1375,1400,1375,1250,1350,1250,1300,1250,1300,1400,1350,1500,1450,1442.5,1400,1400,1400,1400,1435,1412.5,1400,1400,1375,1350,1400,1400,1400,1400,1400,1450,1500,1400,1300,1500,1492.5,1690,1625,1600,1600,1495,1537.5,1525,1525,1512.5,1400,1500,1500,1600,1600,1595,1612.5,1500,1475,1400,1450,1500,1600,1504,1512,1650,1580,1575,1600,1550,1500,1550,1500,1587.5,1475,1500,1470,1612.5,1600,1649.5,1500,1562.5,1500,1550,1625,1700,1700,1695,1650,1700,1800,1750
"Gramercy","New York","NY","New York-Newark-Jersey City","New York County",53,,,,,,,,,,,,2800,2697.5,2700,2747.5,2795,2850,2950,3000,2950,2900,2900,2900,2895,2950,3000,3000,3095,3150,3195,3200,3195,3200,3200,3200,3176,3195,3200,3200,3323,3295,3284,3275,3200,3200,3200,3300,3350,3372.5,3340,3295,3225,3200,3200,3262.5,3300,3307,3300,3300,3300,3395,3395,3400,3400,3314,3300,3350,3400,3400,3397.5,3400,3400,3400,3340,3330,3307,3300,3350,3350,3300,3300,3300,3300,3300,3314,3350,3300,3297.5,3272.5,3300,3300,3300,3300,3300,3375,3300,3300,3395,3330,3375,3300,3307,3300,3297.5,3272.5,3300,3272.5,3300,3300,3397.5,3372.5,3350,3307,3395,3400,3350
"Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2700,2800,2800,2600,2500,2500,2600,2600,2600,2600,2625,2600,2700,2700,2650,2697.5,2650,2650,2650,2500,2575,2749,2796.5,2850,2875,2795,2800,2800,2747.5,2650,2575
"Central City","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1300,1295,1350,1410,1425,1450,1399,1450,1550,1699,1507,1557,1650,1650,1662.5,1787.5,1795,1748.5,1750,1796,1650,1690,1595,1650,1595,1687.5,1895,1700,1700,1758,1768,1773.5,1675
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5,1200,1200,1225,1150,1150,1200,1265,1282.5,1200,1265,1300,1350,1300,1250,1275,1295,1297,1300,1300,1295,1280,1250,1250,1300,1350,1350,1300,1300,1300,1300,1300,1300,1290,1350,1300,1350,1375,1350,1300,1300,1350,1325,1300,1350,1300,1300,1350,1300,1300,1375,1400,1400,1400,1395,1350,1300,1285,1275,1300,1325,1375,1425,1400,1300,1350,1350,1325,1300,1382.5,1375,1300,1387.5,1395,1337.5,1350,1350,1350,1400
"Encanto","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1063,1095,1056.5,1056.5,950,1095,1056.5,1075,1085,1130,1300,1177.5,1225,1150,1237.5,1275,1325,1200,1249,1295,1150,1150,1177.5,1225,1125,1200,1400,1350,1275,1245,1200,1197.5,1115,1160,1250,1297,1307,1282.5,1280,1350
"Uptown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",58,,,,,,,,,,,,1400,1450,1327.5,1297.5,1300,1300,1300,1395,1500,1300,1397.5,1395,1395,1450,1450,1450,1375,1305,1400,1500,1500,1445,1500,1400,1350,1375,1369,1325,1367.5,1350,1300,1350,1400,1400,1400,1425,1450,1450,1395,1450,1600,1667.5,1700,1650,1550,1545,1550,1500,1500,1547.5,1500,1450,1550,1650,1690,1695,1600,1500,1450,1450,1550,1600,1600,1500,1500,1600,1562.5,1500,1545,1550,1547.5,1550,1600,1587.5,1600,1575,1600,1637,1600,1599,1599,1550,1600,1600,1562.5,1500,1500,1500,1600,1600,1595,1550,1500,1500,1500,1450,1500,1500,1500,1450,1495,1500,1450,1505,1550
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808.5,3925,3950,4000,4300,4000,3997.5,3750,3867,3725,3797.5,4125,4075,4462.5,4388,4344,4500,4500,3950,4100,4391.5,4391.5,4324,4395,4388,4000,4000,4200,4020,3985,3700,3775,4000,3499.5,3675,4000,3695,4200,3833.5,3800,3883.5,3883.5,4200,4000,3997.5,3950,3975,4195,4437.5,4450,4375,4100,4350,4000,3938,4000,3900,3895,4125,4125,4575,4650,4500,4197.5,4180,4165,4125,4100,4200,4195,4195,4600
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1225,1200,1200,1200,1200,1200,1200,1200,1300,1345,1300,1300,1272.5,1247.5,1200,1200,1200,1225,1295,1372.5,1275,1395,1397.5,1362.5,1297.5,1375,1295,1272.5,1285,1275,1275,1295,1224.5,1300,1325,1300,1350,1272.5,1250,1250,1287.5,1200,1250,1335,1300,1300,1250,1195,1225,1200,1200,1250,1272.5,1250,1295,1250,1300,1337.5,1365,1350,1400,1450,1287.5,1250,1197.5,1200,1250,1350,1325,1300,1325,1400,1260
"Lake View","Chicago","IL","Chicago-Naperville-Elgin","Cook County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2000,2037.5,2075,2150,2100,2100,2150,2100,2200,2200,2197.5,2200,2100,2100,2150,2100,2100,2225,2195,2150,2100,2000,1995,2000,2000,2150,2150,2195,2100,1995,2000,2100,2100,2200,2000,1995,2000,2000,1985,2000,2000,2100,2197.5,2208,2200,2100,2000,1900,1950,1950,1950,1992.5,1950,2000,2050,2000,1950,1900,1800,1800,1850,1895,1850,2012.5,2000,2035,2100,2000,2037.5,2000
"Fairgrounds","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.5,2750,2800,2797.5,2875,2850,2800,2772.5,2750,2890,2950,2912.5,2795,2850,2850,2900,2795,2900,2850,2850,2795,2800,2850,2950,2800,2849.5,2899.5,2800
"Rogers Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1275,1300,1262.5,1285,1295,1300,1300,1350,1300,1285,1275,1250,1300,1300,1300,1275,1297.5,1275,1300,1350,1350,1325,1300,1262.5,1312.5,1350,1300,1350,1350,1350,1350,1395,1400,1395,1325,1375,1350,1380,1350,1395,1362.5,1385,1400,1400,1425,1395,1350,1350,1350,1350,1399,1400,1400,1412.5,1495,1400,1400,1350,1350,1295,1300,1350,1375,1350,1400,1400,1400,1405,1400,1397.5
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.5,1585.5,1825,1850,1700,1398,1500,1531,1450,1484,1480,1600,1600,1699,1665,1675,1670,1657.5,1500,1709.5,1719,1685,1503,1595,1650,1597.5,1595,1625,1550,1575,1600,1550,1595,1501.5,1595,1550,1500,1600,1600,1600,1600,1600,1650,1600,1590,1650,1675,1503,1526.5,1662.5,1595,1595,1595,1550,1526.5,1503,1495,1500,1600,1572.5,1495,1495,1495,1501.5,1595,1600,1600,1595,1600,1592.5,1500,1500,1495,1500,1497.5,1489.5,1500,1450,1550,1500,1500,1550,1500
"University City","San Diego","CA","San Diego-Carlsbad","San Diego County",65,,,,,,,,,,,,,1700,1700,1690,1695,1700,1750,1750,1700,1750,1825,1720,1650,1637.5,1650,1695,1745,1792.5,1800,1850,1750,1750,1725,1875,1795,1850,1887.5,1800,1785,1897.5,1899.5,1895,1962.5,1895,1850,1795,1800,1895,1865,1895,1900,1900,1900,1900,1975,2000,1950,1925,1900,1875,1900,1997.5,1897.5,1972.5,2000,1995,1998,1950,1900,1995,2095,2000,1950,1900,1950,2100,2097.5,2050,2050,1995,1862.5,1912.5,1995,2000,2200,2192.5,2200,2200,2200,2250,2200,2195,2150,2099,2100,2100,2099,2295,2300,2350,2395,2395,2300,2300,2372.5,2300,2300,2300,2272.5,2270,2400,2400,2495,2450,2400
"Hamilton Heights","New York","NY","New York-Newark-Jersey City","New York County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2050,2100,1994,2097.5,2000,2100,2095,2195,2250,2250,2100,2400,2400,2425,2450,2425,2425,2450,2400,2400,2400,2425,2450,2487.5,2462.5,2475,2487.5,2487.5,2475,2487.5,2500,2600,2550,2550,2487.5,2575,2575,2672.5,2575,2575,2672.5,2672.5,2672.5,2695,2650,2575,2450,2462.5,2450,2575,2487.5,2475,2550,2500,2462.5,2550,2600,2600,2600,2487.5,2487.5,2512.5,2450,2462.5,2450,2475,2462.5,2475,2695,2695,2672.5,2625,2487.5,2487.5,2550,2462.5,2462.5,2450,2450,2500,2650,2625,2672.5,2500,2650
"Alameda - West Flagler","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",67,,,,,,,,,,,,,,,,,,,,1350,1350,1325,1374.5,1399.5,1350,1365,1390,1350,1375,1375,1500,1550,1500,1600,1545,1550,1600,1550,1550,1600,1550,1550,1550,1550,1550,1500,1500,1500,1600,1550,1550,1500,1500,1550,1550,1675,1700,1650,1600,1500,1547.5,1500,1500,1695,1700,1625,1750,1650,1700,1750,1780,1662.5,1650,1625,1600,1700,1662.5,1775,1650,1600,1798,1690,1600,1650,1600,1597.5,1550,1540,1600,1600,1589,1565,1582,1600,1595,1600,1600,1600,1637.5,1600,1600,1662.5,1650,1675,1612.5,1652.5,1655,1652.5,1600,1600,1670,1700,1700,1700,1600,1600
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1250,1225,1200,1200,1250,1200,1227.5,1250,1250,1200,1200,1197.5,1175,1115,1200,1100,1100,1250,1132.5,1175,1200,1200,1150,1108,1150,1150,1150,1200,1200,1220,1250,1200,1250,1280,1200,1200,1200,1200,1175,1217.5,1250,1200,1200,1212.5,1200,1250,1250,1200,1200,1200,1250,1250
"Summerlin North","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",69,,,,,,,,,,,,,,,,,,,,,1050,962.5,925,925,900,900,950,975.5,995,1050,975,1072.5,950,950,950,937.5,975,1095,1075,1100,1050,1137.5,1195,1099.5,1000,1000,995,1000,1050,1050,1050,1095,1100,1050,1097,1150,1100,995,1095,1100,1200,1095,1095,1099,1237.5,1150,1072.5,1125,1100,1150,1195,1150,1100,1150,1250,1250,1262.5,1275,1250,1200,1392.5,1450,1312.5,1400,1425,1498.5,1400,1400,1337.5,1382.5,1337.5,1295,1295,1295,1295,1330,1295,1295,1350,1437.5,1400,1400,1522.5,1545,1550,1525,1500,1387.5,1450,1497.5,1545,1500,1500,1450,1500,1500
"Downtown","Memphis","TN","Memphis","Shelby County",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1350,1550,1622.5,1597.5,1650,1585,1645,1472.5,1575,1300,1447.5,1495,1575,1577.5,1595,1725,1770,1795,1750,1695,1695,1600,1575,1500,1612.5,1797.5,1712.5,1685,1725,1775,1700
"Memorial","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5,1750,1750,1795,1675,1625,1585,1587.5,1500,1650,1595,1850,1825,1720,1720,1750,1545,1450,1450,1500,1600,1500,1500,1500,1500,1520,1550,1562.5,1625,1650,1550,1600,1600,1650,1650,1600,1650,1675,1700,1750,1750,1700,1700,1700,1650,1625,1600,1600,1600,1570,1540,1550,1600,1600
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,2125,2200,2200,2100,2100,2150,2250,2247.5,2200,2200,2250,2200,2300,2200,2300,2300,2325,2275,2300,2350,2199,2200,2200,2200,2200,2150,2200,2095,2097.5,2200,2200,2097.5
"Chelsea","New York","NY","New York-Newark-Jersey City","New York County",73,,,,,,,,,,,,,,3095,3200,3200,3250,3195,3100,3100,3200,3200,3175,3125,3385,3350,3400,3421,3400,3392.5,3350,3449.5,3395,3449.5,3400,3300,3395,3395,3495,3500,3495,3495,3595,3600,3672.5,3700,3625,3700,3700,3750,3800,3800,4000,3900,3900,3812.5,3750,3700,3750,3897.5,3855,3900,3900,3900,3900,3995,3992.5,3995,3900,3900,3900,3900,3900,3825,3800,3700,3700,3600,3750,3600,3700,3700,3500,3750,3700,3905,3880,3850,3700,3700,3700,3775,3995,3860,3700,3750,3695,3700,3600,3650,3600,3600,3695,3700,3700,3600,3600,3600,3650,3600,3855,3900,3700,3600,3700,3700
"Mid City West","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850,3895,3825,3725,3725,3600,3725,3650,3895,3845,3650,3800,3795,3797.5,3995,3900,3849.5,3990,3845,3795,4000,3972.5,3800,3472.5,3700,3695,3797.5,4295,4300,3900,4150,4047.5,4225
"Sunnyside","New York","NY","New York-Newark-Jersey City","Queens County",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1850,1900,1985,1937.5,1900,1950,1900,1995,1900,1900,2100,1875,1937.5,1950,1900,1900,1937.5,1900,1912.5,1962.5
