SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
646,3126,Saint Croix County,County,WI,0.9533160429788811,0.8946875453095549,0.9276452039155768,0.9118754846571397,0.9046448338635236,0.9379668352959789,0.936,0.9476512228049274,0.9144667920528828,0.9285203716940672,0.9014728288471305,0.9012016021361816,0.8890379746835443,0.8939556111328946,0.8323603002502085,0.9071504802561366,0.8969072164948454,0.916537207654146,0.922041842571903,0.910320168194616,0.8842789244743341,0.8935721812434141,0.9096422073984233,0.9514254299850782,0.9013830259487315,0.9311273566756445,0.9483117965819091,0.9493589743589743,0.9523809523809523,0.9417304296645085,0.951240100041684,0.9490445859872612,0.9433063363506432,0.9302896064513875,0.9333333333333333,0.9403704654244078,0.9080374475115303,0.9391588403429971,0.9309143708568995,0.9426013691416535,0.9543045471275137,0.9542754085732246,0.9640745793542519,0.9614420180369561,0.9646589195346202,0.9607399018497547,0.9523809523809523,0.9461752940491583,0.9078830823737821,0.9616548803350925,0.9442251502287888,0.954213158907272,0.9716754964927339,0.9665093279388627,0.9704187860714151,0.954524783992724,0.9509068167604753,0.9641476595982903,0.9699930216329379,0.9563153219190385,0.9344978165938864,0.9702778440922711,0.9650104968509448,0.973683284158317,0.9870967741935484,0.983166626006343,0.9754385964912281,0.9668170812238609,0.9777654252362423,0.9593596320767621,0.9754877438719359,0.9489993544222078,0.9672040022234575,0.9579563597658329,0.9732217573221758,0.9854654716512621,0.9815333363936232,0.9823082942097027,0.9845976126299576,0.9790305514147774,0.9794690196989048,0.975609756097561,0.9702127659574468,0.9587324406473343,0.964824120603015,0.9575946134105373,0.9650787269681742,0.9820224719101124,0.9872775080906149,0.9934613852616347,0.9906918140960694,0.9811860940695296,0.980980980980981,0.992,0.9763802355723317,0.9711511789181693,0.9722924281984334,0.9658335370807076,0.9884186256062333,0.9883720930232558,1,1,1,0.9877469367341836,0.9877469367341836,0.9792349248120366,0.99375,0.9732360097323601,0.9774173175676097,0.9692137131161522,0.976376306620209,0.9670643328029098,1,1,1,0.9892327672327672
647,1469,Walton County,County,GA,,,,,,,,,,,,,,,,,0.9054527263631816,0.9106508875739645,0.8987288846937191,0.8941196397587374,0.8245496997998666,0.8692933083176986,0.9117002433090025,0.834326579261025,0.8695652173913043,0.9024390243902439,0.8924103419516264,0.8928571428571429,0.9047916666666667,0.9188753533279863,0.9525,0.9315235042735043,0.936129822710405,0.9201800854920752,0.9368421052631579,0.9676343009676343,0.9212290502793297,0.9452690166975881,0.9248029108550637,0.930838567555736,0.943140494971218,0.950945906530341,0.9297297297297298,0.9513086837969803,0.9499749874937469,0.9498680738786279,0.9777777777777777,0.9111878838637633,0.9308493790640198,0.9462303784067767,0.9351254300194338,0.9615173172072567,0.9442379182156134,0.9346504559270516,0.9567099567099566,0.9531715623669647,0.9525904761904762,0.9147212958551691,0.9482191780821918,0.9449123989218329,0.9506337558372249,0.9453289252591496,0.9649122807017544,0.9653407769248662,0.9629948835809461,0.9620689655172414,0.9572490706319703,0.9560867148415787,0.9505280711506392,0.9651387992253067,0.943126607602172,0.9339571052617378,0.939981807155852,0.9514934289127838,0.9490691956445381,0.9622364122364122,0.9655650259276067,0.9688888888888889,0.966451215758695,0.9681534090909091,0.970323441147049,0.9555169569575328,0.9577441255100605,0.9548095545513234,0.9659090909090909,0.964147365092464,0.9698996655518395,0.9701492537313433,0.9843711843711844,0.9802770727580372,0.9767441860465116,0.9804924242424242,0.9719444444444445,0.9709056284384256,0.967675038660481,0.9727626459143969,0.9721733004579077,0.9646302250803859,0.9778304078434024,0.9845762752899212,0.9795748228428511,0.9854285714285714,0.9857142857142858,0.9830836085774074,0.9666666666666667,0.9590539026677782,0.9789512882244049,0.9577352472089313,0.9703881552621049,0.9763802355723317,0.9740740740740741,0.9748848890749268,0.9826923076923076,0.985434439178515,0.981683279528264,0.9784714497589915
648,2756,Jefferson County,County,WI,,,,,,,,,,,,,,,0.8910801604881515,0.8867667121418826,0.8717704354403815,0.8437042459736457,0.8680884493634327,0.8780487804878049,0.8823529411764706,0.8918746561296453,0.892215111753347,0.847457627118644,0.9166799384190689,0.8426966292134831,0.8803521408563425,0.9225639125602075,0.903312497862958,0.9094216078574027,0.9090909090909091,0.8923076923076924,0.9263351749539595,0.8914493632504549,0.8807045636509208,0.8746081504702194,0.9134197372083692,0.9212084948677408,0.9406703208429369,0.9466444351813256,0.9675986509633696,0.9404388714733543,0.9472362345938108,0.9276366435719784,0.9336445481827276,0.9155485398579322,0.9448853753877602,0.9167204648160103,0.9361450274371788,0.8875739644970414,0.92110237816672,0.9424757854949208,0.9454288961961597,0.9386351458113977,0.9379310344827586,0.9462542013908151,0.9242424242424242,0.948509485094851,0.9050148859499247,0.9141546753696286,0.9276100400145507,0.9480748095323348,0.9149789029535864,0.9349112426035503,0.948408057179987,0.9473450205265577,0.9497548888175485,0.9535972754363559,0.9559804357492219,0.9333333333333333,0.9228706407936309,0.9482384823848239,0.9453086950293654,0.9475296964145251,0.931226404428051,0.9604709762288551,0.9374609130706691,0.965997149279523,0.9683181583169689,0.9618908024917552,0.9632647456626365,0.9519461404793534,0.9649749821300929,0.9582262230822202,0.9393939393939394,0.9256611865618298,0.9690627843494085,0.9603132988136593,0.979296066252588,0.9671378895475087,0.9760452749554068,0.9593023255813954,0.9741969457609269,0.9694285714285714,0.9452964202281243,0.9587264150943396,0.9610321221695629,0.9733155436957972,0.9666666666666667,0.9663697822440653,0.9866577718478986,0.9866495110601684,0.9913349386141797,0.9809560959182815,0.9806949806949807,0.975609756097561,0.96255223408475,0.9585121602288984,0.9687742032060502,0.9709066266035742,0.9727626459143969,0.9718211536713095,0.9841534612176814,0.9673335021524436,0.9833240689271817,0.989241849309861
649,1929,Midland County,County,MI,,0.8771086368527197,0.9582444364075602,0.9354864433811803,0.9428571428571428,0.9411764705882353,0.9469026548672567,0.926227385446061,0.9127963379376807,0.8838028169014085,0.9554140127388535,0.9202453987730062,0.9206444597069596,0.9191919191919192,0.9101667563206024,0.9193076537274371,0.937625754527163,0.9216216216216216,0.9341117597998332,0.9053634379721336,0.9006004002668445,0.901718270999387,0.9187834508537932,0.8848484848484849,0.8695652173913043,0.8941899441340783,0.9302984486440123,0.9175898519805892,0.8921027479091995,0.9318918918918919,0.9368258859784283,0.9233607259030988,0.8888065233506302,0.9037037037037037,0.9174311926605505,0.91567784286842,0.8857142857142857,0.8757976653696498,0.9111111111111111,0.9322799097065463,0.9327846364883402,0.9275053304904051,0.9426934097421203,0.948051948051948,0.9362318840579711,0.9439252336448598,0.9176152942513927,0.9297520661157025,0.9025964745116722,0.930997886633301,0.9285203716940672,0.9294566253574833,0.9462275948311797,0.9563333333333333,0.9515342960288808,0.9293506493506494,0.9125840305653625,0.9126190476190477,0.9136363636363637,0.9016949152542373,0.933678756476684,0.8876471159105748,0.9142857142857143,0.8980891719745223,0.9359375,0.9535020600353149,0.9493333333333334,0.9478672985781991,0.9395973154362416,0.9313093179447094,0.9158050221565731,0.9169435215946844,0.9153846153846154,0.9136420525657072,0.9192419121197489,0.928337674480732,0.9492753623188406,0.9625505237977399,0.9599866577718479,0.9360535117056856,0.9451878886185455,0.9292035398230089,0.9377186843946816,0.9190924361444592,0.9333333333333333,0.8918918918918919,0.942031883998653,0.9424483248570688,0.967741935483871,0.9673333333333334,0.967741935483871,0.967741935483871,0.96,0.9563308123932667,0.9418729817007535,0.9356993056828131,0.918918918918919,0.9325036075036075,0.969743987587277,0.9620334620334621,0.9743589743589743,0.9746088740702744,0.9623853211009175,0.9718913768461171,0.9712230215827338,0.9539473684210527,0.9510567296996663,0.9507667473769168,0.9473684210526315,0.9590909090909091,0.9625271645888139,0.9686609686609686,0.9828642429043329,0.9797435897435898,0.985,0.9757785467128027
650,3121,Saint Clair County,County,AL,0.9146757679180887,0.9282934963868816,0.9258984809188588,0.9342612730172539,0.9252191988913466,0.9133528111641794,0.9051348999129678,0.9593878752207181,0.9149016167439529,0.8955223880597015,0.9,0.8991841969814218,0.8701917423965879,0.8757460406974011,0.8953819001862928,0.8993333333333333,0.931961120640366,0.9169054441260746,0.9336093947029191,0.9345171185638113,0.89278055754110075,0.8805137676721277,0.9003601440576231,0.8757297748123436,0.9449694274596998,0.9322419281491587,0.8882655446470313,0.9377777777777778,0.9435057798886256,0.9530201342281879,0.9273296625737952,0.9141291258079579,0.9495264816778604,0.9403761504601841,0.9277860217132949,0.8836712847707452,0.93,0.9218934683484337,0.9179502196193265,0.9464043913163757,0.9515340151178302,0.950792326939116,0.948207939927872,0.9460469226980289,0.9490940465918896,0.9306204136090727,0.9213724088634739,0.9295113965083561,0.938996138996139,0.9299587992937022,0.9400348776638126,0.9578270192994996,0.9284444444444444,0.9537101651546871,0.9637652868302805,0.9202063594997908,0.9440323668240054,0.9340659340659341,0.9424460431654677,0.9580080169030714,0.9386561701903584,0.947621133499562,0.9473240730745734,0.9497041420118343,0.9664848012470771,0.9532803561456962,0.9505941213258287,0.9591326105087573,0.962536023054755,0.9565028273162245,0.9586830213040671,0.9482464394952381,0.9420591913297207,0.9640287769784173,0.967741935483871,0.9597081815809478,0.9698996655518395,0.9659226254926588,0.9727626459143969,0.9702850212249848,0.9594940777448897,0.9731696225557072,0.9619109102646869,0.9550173010380623,0.9621608484654698,0.9562841530054644,0.9736428841072102,0.9636650868878357,0.9611037714600751,0.9734162610420047,0.969865469217736,0.9671884108516935,0.9666666666666667,0.9672897196261683,0.9745604754047135,0.9609921450240693,0.957357943177271,0.9767814251401121,0.9692079879171418,0.9866310160427807,0.9693558474046279,0.9838799332962757,0.9803921568627451,0.973833432814859,0.9677108060135583,0.9711595055915244,0.9633197480548351,0.9698492462311558,0.9713886901067964,0.966859227728793,0.9685863874345549,0.9729864932466233,0.9851662025450316,0.9817495280050346,0.9848623016596754,0.9803043650832066
651,3187,Saint Landry Parish,County,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9367088607594937,0.9273182957393483,0.9354838709677419,0.9289108864714868,0.8846153846153846,0.9119170984455959,0.8717948717948718,0.9118788819875776,0.9637683275390598,0.9206521890411086,0.9537210756722951,0.9178999319264807,0.8862876254180602,0.961430967020682
652,2163,Caldwell County,County,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9410993422889475,0.8829926054806437,0.8852335914358468,0.9425026398763432,0.8699648553663152,0.9019277956411282,0.8837209302325582,0.9225741578682756,0.9511522114503677,0.9564596716630978,0.9363300036083665,0.9506593795034941,0.9409751924721984,0.9272290144388388,0.9383192205080617,0.9290658871614454,0.9345408029770038,0.9210526315789473,0.9091016042780748,0.9411496682948166,0.9378378378378378,0.9380863039399625,0.9588477366255144,0.9368421052631579,0.9576901086335049,0.9317805315276126,0.9237875288683602,0.9617594929910307,0.9316664931968107,0.9460635058721183,0.9486510008703221,0.9340974212034384,0.9261727108931329,0.954246998194993,0.9707222634082546,0.9691516709511568,0.9649749821300929,0.95298783641285,0.9457364341085271,0.9449694274596998,0.944513044038289,0.9609854289360293,0.9317734130546751,0.9481481481481482,0.9727626459143969,0.9573853128744232,0.9753693569749176,0.9830451000339098,0.9687010954616588,0.9431585072861093,0.9639759839893263,0.9573717748899049,0.9404537908135031,0.9438567941415785,0.9517207516189792,0.9772375810521174,0.9800175175175175,0.9865771812080537,0.9746724193032918,0.9836065573770492,0.9618999940874475
653,1902,Madison County,County,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454026529455211,0.9402985074626866,0.9458975827914946,0.9435897435897436,0.9393117080856046,0.9428571428571428,0.9355883411299029,0.9285714285714286,0.9304652326163082,0.9266811050119794,0.9353348729792148,0.9323880597014925,0.9055464905464905,0.9227963525835866,0.916076088267568,0.9413038038038037,0.9516239531614819,0.9590163934426229,0.9573820395738204,0.9421601416486327,0.922509225092251,0.9497305360822965,0.9072715143428952,0.9149569469543957,0.9183673469387755,0.9546875,0.9333333333333333,0.9427609427609428,0.9537185660781167,0.9425287356321839,0.9605734767025089,0.9458998870194097,0.9434782608695652,0.9451037723093564,0.9436107321509777,0.9333333333333333,0.9375804375804375,0.9310344827586207,0.9433962264150944,0.9566184649610678,0.9657788789098792,0.9596464435050209,0.9698846822786584,0.9599733155436958,0.9601081812035159,0.952,0.9506790564689064,0.9623369395238646,0.9615354286358004,0.9433962264150944,0.9453843131395304,0.9712918660287081,0.9685489635453896,0.967741935483871,0.9733333333333334,0.967741935483871,0.9702613397416642,0.962550502513292,0.948034973859744,0.9586771105308964,0.9509433962264151,0.965386695511087,0.9615236629472874,0.9592531003585523,0.9745984728804634,0.9714285714285714,0.9803793328973185,0.970201123927832,0.9781021897810219,0.974937343358396,0.9657011324352647,0.9615883080113251,0.9417304296645085,0.9668959939773629,0.9628716085568609,0.9764567392583873,0.966637715397443,0.9784372236958443,0.9784142309438411,0.9740032347852253
654,85,Lee County,County,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9748224661071659,1.0113388338641882,0.9693514070891515,0.9984355444305382,0.9852941176470589,0.992,1.0023780888030889,1.00576,1.0074324069478908,0.9986383647798742,1.011474074074074,0.9972067039106145,0.9791666666666666,0.9801639344262295,0.9474960316649295,0.9953875492957747,0.9444782576813082,0.9549795361527967,0.9567567567567568,0.9505464004889701,0.9516951334473003,0.9549795361527967,0.9419363376251788,0.970970970970971,0.9194035898059236,0.9749303621169917,0.9556826304503216,0.9559347140682757,0.9810126582278481,0.9498062015503876,0.9628004807692307,0.9384615384615385,0.9573440830321565,0.9554599604600577,0.9401459854014598,0.9438218171595236,0.9487308302485458,0.9266123054114158,0.9745575999062464,0.9496124031007752,0.959559748427673,0.963197318466327,0.9513205839624663,0.9623307828134197
655,1945,Newport County,County,RI,0.8361204013377926,0.8566576086956521,0.9147528221097704,0.890282131661442,0.9213586617349346,0.8992753623188405,0.8815397565397565,0.9194236620540179,0.874532402101758,0.89086859688196,0.857551214864221,0.8414239482200647,0.8973856209150326,0.8630393996247655,0.8216432865731463,0.901250539025442,0.8943410852713178,0.8914728682170543,0.8998302207130731,0.9310712493074094,0.8704740574841359,0.837391304347826,0.8525888046753721,0.8751823676531889,0.8033135454690707,0.8765441326891907,0.9084840393251608,0.9076923076923077,0.8968481375358166,0.908012658227848,0.9117456197274496,0.906060606060606,0.9333333333333333,0.9079716835949523,0.9016819156324547,0.84,0.904053814834484,0.8903981859829556,0.9168704601365416,0.9040348964013086,0.9165944108033677,0.9418837675350702,0.944206008583691,0.9350742811473352,0.9218436873747495,0.9213085764809903,0.9264705882352942,0.889967637540453,0.896515413756793,0.8994708994708994,0.9047619047619048,0.9154929577464789,0.9064587973273942,0.9464882943143813,0.9398496240601504,0.9375,0.9130434782608695,0.9320112562387173,0.9185205003344546,0.9164556962025316,0.9062575443001304,0.8934169278996865,0.9085545722713865,0.9312320916905444,0.9453846153846154,0.9498714652956298,0.9349312897676727,0.938457589036082,0.9393622416634969,0.9473684210526315,0.943126607602172,0.9,0.896551724137931,0.9338375757575758,0.9259489872468116,0.9398797595190381,0.9538461538461539,0.9576719576719577,0.9615174794032509,0.9503901895206243,0.9325216468990538,0.95,0.9565701559020044,0.9373252688172042,0.919732441471572,0.9563172958975058,0.9289344892853196,0.9516129032258065,0.9502262443438914,0.9666080843585237,0.9546596619460941,0.9690601286016904,0.9567296056549048,0.9370529327610873,0.9435889277760101,0.9418973611785657,0.9318766066838047,0.9435173299101413,0.9649122807017544,0.943579766536965,0.9549795361527967,0.9707241910631741,0.9539213994803185,0.9570661896243292,0.9521093828873215,0.9573760221577421,0.9419806602200733,0.9247401627703555,0.9323076923076923,0.9220371791613233,0.9236363636363636,0.9500015833386111,0.9559151943462898,0.9610619469026549,0.9599198396793587,0.9562841530054644
656,2780,Limestone County,County,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9631632308212233,0.9486033519553073,0.9499749874937469,0.9495434053866605,0.9522817253594499,0.9740360761888744,0.9633208878597612,0.9544580363870843,0.92,0.9740740740740741,0.9683172240692222,0.9684221438938421,0.9768009768009768,0.9709821428571429,0.9650393137955683,0.9698996655518395,0.9749687108886108,0.967339299911615,0.9585365853658536,0.9621621621621622,0.9743589743589743,0.9727209172008329,0.9771398220782174,0.962468195339004,0.9766628990580724,0.9842987405420757,0.9795504955404708,0.9892086330935251,0.977271949926463,0.9786590765338394,0.9696969696969697,0.9791579824927052,0.9616453585325181,0.9765975570800566,0.9588928473554399,0.981561919061919,0.9789132224923899,0.9915693155065961,0.9880303252829052,0.9853687667960586,0.9970811424708999,0.9864396093921743
657,1100,Howard County,County,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8892917500829765,0.952,0.9468822170900693,0.9649749821300929,0.978729573563971,0.9666666666666667,0.9767780958777256,0.9531546476951801,0.9211234982912628,0.9569230769230769,0.933452704321311,0.9581589958158996,0.9172328597899938,0.9375,0.9649749821300929,0.9554140127388535,0.9726775956284153,0.9597091998946963,0.9459985260257168,0.9555555555555556,0.9387798006979775,0.9372114721808915,0.9566053037061065,0.9490445859872612,0.9724770642201835,0.932415519399249,0.9928225649158595,0.9615384615384616,0.9848514994013631,0.9637305699481865,0.9687836383207751,0.9329017068864037,0.9489899172418779,0.9077269317329333,0.9690772930195819,0.9599122457120064,0.9694235442444558,0.9782125389061805,0.9693986823956754,1,0.9947027663331371,0.9682580336473849,0.976349302607641,0.9652936419889218,0.9795180722891567,0.9592811638415853,0.9398496240601504,0.9819477416160884,0.9340252038547072,0.9622317749270609,0.9522372428238731,0.963471673235099,0.9638118214716526,1,0.9822646657571623
658,2760,Josephine County,County,OR,0.847936687394008,0.862934362934363,0.856098499422855,0.8474463200083359,0.8571428571428571,0.9016949152542373,0.9069743282572613,0.9078331840350353,0.8733624454148472,0.9061812362472494,0.8382909680908599,0.8877877752259411,0.9127789046653144,0.8373205741626795,0.8862876254180602,0.8863408876883092,0.9245111103630941,0.918918918918919,0.9003215434083601,0.8941798941798942,0.8767123287671232,0.8776119402985074,0.890068886337543,0.9240506329113924,0.9172320217096337,0.9571428571428572,0.8699434536755111,0.9172581934452437,0.9298035202498662,0.9079716835949523,0.9462866074224754,0.9105357142857142,0.9064930415295378,0.9403788451407499,0.8870955019529492,0.9196787148594378,0.9285714285714286,0.9328652148322543,0.9619377162629758,0.959018747859518,0.9629629629629629,0.9717409544197244,0.9573643410852714,0.9591836734693877,0.9534883720930233,0.9435709128946455,0.9556475990861437,0.9215376513954713,0.9570200573065902,0.9558823529411765,0.9557679484329851,0.9586570477247502,0.9786628733997156,0.9622641509433962,0.9565857247976454,0.9549243839848519,0.9338374291115312,0.95,0.9383033419023136,0.917097502545662,0.9496921884331622,0.9417128553549079,0.9645752895752896,0.967741935483871,0.9649122807017544,0.9682539682539683,0.9777777777777777,0.9655172413793104,0.9741969457609269,0.9590435541495077,0.9596249170249235,0.9545454545454546,0.9524017467248909,0.9550561797752809,0.9685511275872722,0.977586984176019,0.9787234042553191,0.979746835443038,0.9743712001531907,0.9834100430444467,0.975,0.9812333152998146,0.9762127710046133,0.9695652173913043,0.9659090909090909,0.9582324283982933,0.9671848013816926,0.9734213519260249,0.9855188059423796,0.9771241830065359,0.9792909792909793,0.9757274379164143,0.9674603174603175,0.9762339242266249,0.9616453585325181,0.9599332220367279,0.9702523541351824,0.96,0.9698416649116426,0.98,0.9671328671328672,0.9839909091704577,0.9721033470938885,0.9607426182088954,0.958559292447341,0.9588732167487188,0.9542413793103448,0.9552859042553192,0.9475187796949237,0.9574468085106383,0.9544296139448709,0.9690265486725663,0.9683794466403162,0.9766284673405417,0.9685367836815498,0.9655459849958322
659,1630,Clinton County,County,NY,,,,,,,,,,,,,,0.9028708133971292,0.8849557522123894,0.8775981524249422,0.9127233799253068,0.9117865085248332,0.9237973605789698,0.9085365853658537,0.9261598816430341,0.9292596944770858,0.8728813559322034,0.9170305676855895,0.88,0.9104829926451548,0.8934953538241601,0.9433962264150944,0.9106145251396648,0.9210342417889588,0.9285714285714286,0.8910616958866182,0.9453472126071469,0.9160864785635764,0.9316502771321294,0.8942574803316581,0.8612257661038148,0.9107806691449815,0.8903225806451613,0.936,0.9252173913043478,0.9079497907949791,0.9215376513954713,0.9322033898305084,0.9311666992378347,0.923298899370684,0.9038461538461539,0.9163056206088993,0.8920159193454044,0.889351978554259,0.9235087719298246,0.9131329210010222,0.9125523359449488,0.934825543120474,0.9222889155662265,0.9314461457743659,0.9245283018867925,0.9233268146347946,0.9159336764754262,0.9479658530078698,0.8913281075027996,0.9217391304347826,0.91324200913242,0.9495653996664142,0.924812030075188,0.9300810393441441,0.9329344456147284,0.9576837416481069,0.9192001427096618,0.937251787132645,0.8810891857662295,0.9279837418979363,0.9076796870070045,0.8958137984211332,0.8743523316062176,0.9151572926596759,0.9301819174094961,0.9056037358238825,0.9370582136910559,0.939183987682833,0.94,0.932409545804465,0.9275798811609355,0.9387096774193548,0.9250013276869656,0.9046153846153846,0.9285149637330474,0.94,0.9286218272659662,0.9316743069198865,0.9273182957393483,0.9584023423636578,0.9663865546218487,0.9307692307692308,0.9420289855072463,0.94,0.8835978835978836,0.9099354455378037,0.9061624649859944,0.9409527513124636,0.9670111765139431,0.950950950950951,0.9591326105087573,0.9797297297297297,0.975609756097561,0.9549071618037135,0.9442379182156134,0.9226120857699804,0.9254627313656828,0.947734570604152,0.9182658353564335,0.9383412322274881,0.9611612397018439,0.9777777777777777,0.9467834277578087,0.9684534244536884
660,1291,Orange County,County,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9966654316413487,0.9931235380116958,1.0048574287143572,0.9664381402679275,0.9194594594594595,0.9791233733138527,0.9565208416106687,0.976939236086469,0.9538461538461539,0.9839893262174784,1.0037779278341241,1,1
661,2902,Clearfield County,County,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9198396793587175,0.9217391304347826,0.9218461538461539,0.9447943763906421,0.952,0.9233610341643582,0.959547903450145,0.9107468123861566,0.8869822485207101,0.9392584866770965,0.9142857142857143,0.9181969949916527,0.927536231884058,0.9399477806788512,0.9232857025700305,0.9191478595758038
662,2783,Manitowoc County,County,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9272816007808687,0.9283788133849085,0.9404791914510335,0.932950044111813,0.9052183173588925,0.9227650463562656,0.9198471242249304,0.9230769230769231,0.8921623123957755,0.8978475714074807,0.9052007899934167,0.9402529699342951,0.9259259259259259,0.9217969859374284,0.9341117597998332,0.9417052071969638,0.9260869565217391,0.9143657462985194,0.9139343369425503,0.9271794871794872,0.8755472170106317,0.9003348935027231,0.8909090909090909,0.9036144578313253,0.9143407122232916,0.9399018114101914,0.9322394909261827,0.9485714285714286,0.9306781334672721,0.9282742148221028,0.9290113735783028,0.8712905452035886,0.9097872340425532,0.9297297297297298,0.9148629148629148,0.9409751924721984,0.9511112616885757,0.9623188405797102,0.9695817490494296,0.9560867148415787,0.9275624818667882,0.925728878484784,0.9517608517608518,0.933926095113794,0.9504918032786885,0.8915837354242059,0.9492047203694202,0.9612490773212696,0.9400851288957291,0.9576837416481069,0.9580193756727664,0.9515463969240108,0.9380774863533484,0.9414441399058757,0.9537847079560093,0.935025588172578,0.9230769230769231,0.9475827803896468,0.9545883046103991,0.9509803921568627,0.9488790977590255,0.9663228155339806,0.9811465948441709,0.9637923991767607,0.9791062694530903,0.9650061056831242,0.9463630344076756,0.9550561797752809,0.9471842650103519,0.945329612626399,0.9399130346850035,0.9574468085106383,0.9840852130325815,0.9746107530600122,0.970134172646956,1
663,1602,Cascade County,County,MT,,,,,,,,,,,,,,,1.0085936689154125,1.0799358974358975,1.0399318958958959,1.0481939786585366,1.038041379310345,1.0735418869839881,1.0591082715902638,1.0275616565844579,1.041812840977356,1.0284651497537487,1.0317777777777777,1.0470042971147944,1.0416560447705878,1.0418374368304022,1.0347655632265298,1.0586077190213907,0.9967110619097521,1.0208166533226581,1.0294637719918667,1.018237960634384,0.9884910955568941,1.0119038336582196,1.0203908794788275,1.032549157752436,1.0144200385356454,1.0518614211179629,1.0508482801751096,1.0581488204220237,1.0076328214896457,1.001076056338028,0.9808109339407745,1.057233663820179,0.985740057400574,1.0084321503131524,1.0253422318422318,1.0485476520449932,1.0106059655939745,1.0174273858921161,1.0471619148170366,1.0129339599927603,1.0389333114997243,1.0268067226890756,1.041809458533242,1.0008279139569785,1.00958,1,1.0933590219897948,1.0736393753881643,1.0333078281341965,1.0294602076124568,1.0099901639344262,1.098805821222272,1.05120245398773,1.0216278553089655,1.027470332264906,1.0353106382978723,1.0096672504378283,1.035041689827682,1,1.0348806774441879,1.0365382014874915,1,1.0062203491872366,1.015779685264664,1.0343185392571366,1.05135993518858,1,1.0779712671838846,1.0470500641848524,1.0358383838383838,1.0210272420443587,1.0449559647718174,1.015648429720651,1.0316964061185292,1.0516818092177767,1.0705625,1.0728763524315172,1.0845220125786164,1.0258883720930232,1.0279529337321676,1.059558762886598,0.9965397923875432,1.0321526986052152,1.0624127832303405,1.0427556084487508,1.0607085427135678,1.0254254242861118,1.0792325581395348,1.0570216661224872,1.0199674796747968,1.020128087831656,1.0146806436564884,1.022480835521969,1,1,1.025577484493141,1.0165874949288103,1.0162364980102332,1.0282183406113536,1.0215903106898367,1.0653507558405864,1.0418091949288435
