"RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Las Vegas, NV",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,0.645934065934066,0.679163270850312,0.669723567810762,0.661817604739738,0.678082191780822,0.711678832116788,0.719424460431655,0.719246031746032,0.714715934962161,0.716142424525754,0.707503390451957,0.70856438693777,0.708842816579332,0.707964601769911,0.710227272727273,0.719152157456472,0.721153846153846,0.726321905868681,0.725265207566789,0.721494480817902,0.708352426612006,0.707681365576102,0.718032786885246,0.70856438693777,0.721221180780004,0.731339057204123,0.741775294847921,0.743689747433735,0.76214461200278,0.767215480541205,0.762803234501348,0.758098223615465,0.745738636363636,0.753424657534247,0.767543859649123,0.776332354175409,0.776378896882494,0.774846263973474,0.78125,0.79188332952555,0.806241927096439,0.778485491861288,0.783062645011601,0.778251599147121,0.773451386420192,0.776147238633674,0.790598290598291,0.803341902313625,0.8125,0.81125,0.81125,0.813304721030043,0.812635266497927,0.826622313021968,0.838156090054528,0.819851333624836,0.833076290355747,0.878425860857344,0.899779974588614,0.926230506822612,0.864502470007057,0.88245277744499,0.871428571428571,0.862068965517241,0.872065701010377,0.854700854700855,0.847893114080164,0.881018239751116,0.891635981062599,0.898766492919939,0.898766492919939,0.961538461538462,0.941676792223572,0.952121871599565,0.967013888888889,0.937721160651097,0.979325353645267,0.961580983969044,0.947368421052632,0.979325353645267
"Columbus, OH",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952941176470588,1.02300566832682,0.96547619047619,0.96,0.922800925925926,0.896658649398705,0.856517094017094,0.918785832366079,0.95047619047619,0.952422492042909,0.927536231884058,0.950886026541764,0.939721998928189,0.913714285714286,0.91374269005848,0.950819672131147,0.904564315352697,0.914634146341463,0.950819672131147,1.05,1.06178585817889,0.961538461538462,0.975322729368372,1.02459016393443,1.01822079314041,1.00864553314121,1.03283567355377,0.992587754555198,0.998263888888889,0.91406429391504,0.936674528301887,0.995
"Indianapolis, IN",33,,,,,,,,,,,,,,,,,,,,0.658859391881463,0.660524499654934,0.642508666964885,0.585095829111787,0.6,0.603234275210912,0.608766233766234,0.608766233766234,0.600961538461538,0.618681808060566,0.632440476190476,0.61875,0.63144385164345,0.665983606557377,0.680970149253731,0.65909505564678,0.668857996785212,0.728539156626506,0.738445698596705,0.739140667025282,0.73359375,0.671054694422859,0.692363758690289,0.704676778620441,0.705905227568881,0.714285714285714,0.708663174811023,0.694805194805195,0.679421768707483,0.670606141226794,0.657476139978791,0.646861052384308,0.663245614035088,0.669642857142857,0.669371196754564,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.715116279069767,0.729166666666667,0.721574344023324,0.701438848920863,0.692307692307692,0.682100157906609,0.675245098039216,0.681044267877412,0.708215297450425,0.711159737417943,0.716479017400205,0.740708967432507,0.724747474747475,0.709197359478258,0.762607626076261,0.698324022346369,0.655644241733181,0.715859030837004,0.74875,0.78125,0.78125,0.769907627644264,0.756818181818182,0.885416666666667,0.839356538983405,0.750917767988253,0.76219512195122,0.76219512195122,0.76530612244898,0.736904761904762,0.763714580038594,0.78125,0.785714285714286,0.789408866995074,0.822368421052632,0.785714285714286,0.785714285714286,0.785714285714286,0.786764705882353,0.814771395076202,0.8125,0.819852941176471,0.818249758919961,0.816912573610302,0.82995216014107,0.833333333333333,0.818249758919961,0.817610062893082,0.807379464274074,0.823489010989011
"San Jose, CA",34,,,,,,,,,,,,,,,,,,,,,,,1.61875,1.57670454545455,1.5625,1.75,1.80311942959002,1.89285714285714,1.96875,1.91466346153846,1.90533088235294,2.09677419354839,2.135,2.2094298245614,2.21318922305764,2.2,2.14937883467752,2.08333333333333,2.08636363636364,2.13636363636364,2.03224449899982,2.04252859064918,2.10817083218896,2.14615384615385,2.21860465116279,2.26801907442151,2.35849056603774,2.5,2.41224358974359,2.5,2.5,2.4390243902439,2.55714285714286,2.65833333333333,2.81596918085969,2.78571428571429,3.00268817204301,3.04379310344828,2.91,3.195,2.69732142857143,2.66333333333333,2.82423850043162,2.88235294117647,3.1,3.17734604105572,3.20665742024965,3.08022670788628,3.19542947202522,3.05294117647059,3.08267426033383,2.85,2.87826086956522,2.65962962962963,2.65729166666667,2.73953367875648,2.75,2.76153846153846,2.90842894969109,2.92142857142857,2.98697028068244,2.99166666666667,2.91923076923077,2.90637639029323,2.86875,2.92666666666667,2.91816082892218,2.79730841121495,2.82916666666667,2.84615384615385,2.86474501108647,2.74074074074074,2.72727272727273,2.78303006329114,2.73287671232877,2.68660714285714,2.62631578947368,2.60570304818092,2.68,2.74074074074074,2.76923076923077,2.76696832579186,2.74375,2.82324446386946,2.90547839506173,2.77951388888889,2.74725274725275,2.59090909090909,2.64285714285714
"Austin, TX",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17117117117117,1.17408906882591,1.165371809101,1.19444444444444,1.13076923076923,1.08892921960073,1.10716871832006,1.2578125,1.38888888888889,1.25350140056022,1.0934393638171,1.07346299340652,1.10215053763441,1.08381502890173,1.09379107708962,1.14389233954451,1.08967391304348,1.08132262474368,1.06666666666667,1.08632781734753,1.17741935483871,1.10414052697616,1.12773203380537,1.14490642816889,1.13636363636364,1.15,1.13714285714286,1.12636778409311,1.113074204947,1.12529620853081,1.09924623115578,1.14031172116207,1.12852211233439,1.13600096711799,1.19047619047619,1.18285714285714,1.17260787992495,1.18181818181818,1.16185897435897,1.19865900383142,1.23252688172043,1.19225037257824,1.1875,1.21827411167513,1.2621359223301,1.25,1.22654055753511,1.22040816326531,1.21753246753247,1.21428571428571,1.20817786069652,1.25874276484049,1.29251994073593,1.26107899807322,1.33810969641034,1.34603343017136,1.32916666666667,1.29304152099995,1.24460431654676,1.26319493314567,1.30769230769231,1.30057803468208,1.30967741935484,1.374,1.37335526315789,1.3778061651868,1.42191142191142,1.41692546583851,1.40776565498614,1.41538461538462,1.44775845378376,1.45833333333333,1.43722943722944,1.4576802507837
"Virginia Beach, VA",36,,,,,,,,0.782967032967033,0.8125,0.811615566037736,0.8,0.80390625,0.81648166023166,0.833333333333333,0.851219870664315,0.84375,0.861793611793612,0.86875,0.863636363636364,0.872093023255814,0.86875,0.833333333333333,0.826293234223301,0.868055555555556,0.875961538461538,0.872872755659641,0.86875,0.865625,0.875,0.875,0.875,0.881818181818182,0.886931818181818,0.882843137254902,0.889328063241107,0.90962441314554,0.93359375,0.942803640845738,0.962912087912088,0.952380952380952,0.953125,0.941858732766396,0.945,0.957890070921986,0.962116656644618,0.940438985567731,0.94020496403775,0.934163701067616,0.928074245939675,0.928571428571429,0.916666666666667,0.918304668304668,0.908613445378151,0.909842845326716,0.941818181818182,0.947368421052632,0.948451806807856,0.963541666666667,0.965589887640449,0.944444444444444,0.958994708994709,0.944444444444444,0.888888888888889,0.895889458272328,0.9,0.87375,0.873219969199179,0.882843137254902,0.923076923076923,0.844594594594595,0.844594594594595,0.844594594594595,0.844594594594595,0.881652661064426,0.898717948717949,0.899470899470899,0.933734939759036,0.892857142857143,0.892261904761905,0.941176470588235,0.909868796349116,0.910175212378641,0.908792189399974,0.916666666666667,0.9,0.90469696969697,0.898665059924602,0.903786816269285,0.9125,0.916666666666667,0.925925925925926,0.932017543859649,0.932017543859649,0.944444444444444,0.926296296296296,0.939597315436242,0.932699341623994,0.914583333333333,0.925186194368756,0.960144927536232,0.95,0.940842245989305,0.977811565214878,0.972096994535519,0.99375,0.992261904761905,0.973123262279889,0.99388379204893,1.00085861476817
"Nashville, TN",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03578838174274,1.00408559445538,0.961538461538462,1.02588888888889,0.947855464159812,1.012,1.15615968208092,1.18927125506073,1.26666666666667,1.22222222222222,1.25247851949769,1.2646991095267,1.1875,1.16666666666667,1.1225,1.09838613235858,1.09322916666667,1.07769886363636,1.01349674274385,1.02429508196721,1.04166666666667,1.03438864628821,1.04545454545455,1.04166666666667,1.0368167214154,1.03359173126615,1.06547619047619,1.07916666666667,1.09354838709677,1.09161764705882,1.07916666666667,1.09332594235033,1.10062893081761,1.0290404040404,1.05,1.08649789029536,1.03790017376678,1.03211784039221
"Providence, RI",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972893772893773,0.977455561926605,0.999600159936026,1.05294117647059,1.03125,1.05769230769231,1.06609808102345,1.09375,1.11779879621668,1.07142857142857,1.15833333333333,1.125,1.10555555555556,1.10714285714286,1.0836082312284,1.07757369434988,1.08695652173913,1.05147058823529,1.03137477817214,1.05131578947368,1.11394061684576,1.11111111111111,1.15942028985507,1.15942028985507,1.11875,1.13333333333333,1.14285714285714,1.13816482359136,1.08333333333333,1.09232954545455,1.11878907535373,1.11303514717102,1.10055055055055
"Milwaukee, WI",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944722222222222,0.946428571428571,0.920207612456747,0.992752100840336,0.959677419354839,0.917857142857143,0.856,0.884259259259259,0.872222222222222,0.86875,0.912977346278317,0.889473684210526,0.860576923076923,0.869565217391304,0.874670474516696,0.9125,0.904195804195804,0.904545454545455,0.875,0.884848484848485,0.886363636363636,0.860883424408015,0.890096618357488,0.888888888888889,0.877427184466019,0.86875,0.875,0.891410737310983,0.884213380046713,0.908333333333333,0.868852459016393
"Jacksonville, FL",40,,,,,0.761217948717949,0.800970873786408,0.854879740980574,0.872031122031122,0.836358136721113,0.833333333333333,0.817383263985206,0.8125,0.817757009345794,0.800970873786408,0.794010889292196,0.765027322404372,0.78125,0.831015299026426,0.885901162790698,0.939949127449127,0.934430284781573,0.861293769521618,0.803711243344817,0.806451612903226,0.814138204924543,0.8277289187791,0.844277673545966,0.828447792722883,0.821428571428571,0.821428571428571,0.851457840819543,0.844444444444444,0.848137535816619,0.85,0.85,0.863186600303997,0.852413793103448,0.866666666666667,0.815217391304348,0.842609182530795,0.851063829787234,0.851063829787234,0.826715709206587,0.83989501312336,0.899843505477308,0.887590428491931,0.891975308641975,0.884955752212389,0.831659946236559,0.833333333333333,0.879310344827586,0.877659574468085,0.875,0.869654088050315,0.870354692095179,0.854545454545454,0.867199480948449,0.892105263157895,0.868238304093567,0.842696629213483,0.838001867413632,0.836872455902307,0.810684161199625,0.800904605263158,0.820992272862137,0.876440092165899,0.890873015873016,0.84493041749503,0.907142857142857,0.878607898712064,0.941526263627354,0.91991341991342,0.8984375,0.87560636833547,0.896336710833983,0.88,0.881484011441745,0.903240740740741,0.944444444444444,0.968391289202459,0.958333333333333,0.974945533769063,0.97245217071376,0.928677563150074,0.958871463714637,0.922213311948677,0.935504469987229,0.9,0.944444444444444,0.861220472440945,0.892857142857143,0.894596926845563,0.87375,0.87797619047619,0.891632373113855,0.893796992481203,0.879189189189189,0.85,0.863636363636364,0.882352941176471,0.90329538781226,0.947307634446892,0.967849571331763,0.960859147275332,0.941176470588235,0.941176470588235,0.942737430167598,0.935374149659864,0.882664233576642
"Memphis, TN",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612244897959184,0.612244897959184,0.612244897959184,0.612244897959184,0.571884984025559,0.535714285714286,0.551233495482974,0.59375,0.586319218241042,0.520833333333333,0.566971173862996,0.57068110658955,0.588235294117647,0.618508214096449,0.570032573289902,0.479539641943734
"Oklahoma City, OK",42,,,,,,,,,,,,,,,,,,,,,,,,,0.668421052631579,0.670598504511185,0.664507745874754,0.62962962962963,0.663544106167057,0.644122383252818,0.659210526315789,0.65,0.674570727718724,0.7,0.689473684210526,0.658823529411765,0.67,0.671284755512943,0.686567164179104,0.68941504178273,0.708333333333333,0.713470319634703,0.713470319634703,0.727370689655172,0.733333333333333,0.733333333333333,0.713470319634703,0.706806282722513,0.696436774376239,0.69790628115653,0.713153724247227,0.715695952615992,0.713470319634703,0.713470319634703,0.722222222222222,0.713470319634703,0.708333333333333,0.7,0.7,0.708333333333333,0.708333333333333,0.704976303317536,0.7,0.688336321614964,0.71157495256167,0.708896396396396,0.686813186813187,0.711887744837859,0.7,0.715460526315789,0.682565789473684,0.713961038961039,0.704585401157982,0.713513513513514,0.698321192239246,0.720974392361111,0.683453237410072,0.705272906175841,0.730769230769231,0.754060324825986,0.743801652892562,0.740131578947368,0.742694805194805,0.754304863746574,0.74468085106383,0.736499451754386,0.733854166666667,0.725446428571429,0.736979166666667,0.740259915494695,0.762602028196883,0.748697916666667,0.754325259515571,0.754593175853018,0.758495145631068,0.767459708365311,0.774881296200059,0.776627218934911,0.778816199376947,0.775656324582339,0.770138186720593,0.768181818181818,0.779082100676528,0.787904599659284,0.801282051282051,0.800904605263158,0.8,0.803105355039,0.784682988072819
"Louisville-Jefferson County, KY",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853571428571429,0.708333333333333,0.706521739130435,0.706521739130435,0.706521739130435,0.706521739130435,0.738104395604396,0.736923076923077,0.736923076923077,0.721212121212121,0.721212121212121,0.722222222222222,0.722222222222222,0.71875,0.721212121212121,0.706576862123613,0.715951862123613,0.666666666666667,0.697857142857143,0.73953488372093,0.799411764705882,0.715778474399164,0.741642441860465,0.805235602094241,0.744767441860465,0.726136363636364,0.736923076923077,0.778571428571429,0.71468253968254,0.789772727272727,0.795,0.81451048951049,0.813380281690141,0.896551724137931,0.90625,0.85,0.833333333333333,0.845454545454545,0.857142857142857,0.846153846153846,0.844951923076923,0.85,0.833333333333333,0.843531468531469,0.880769230769231,0.906458333333333,0.893300248138958,0.880952380952381,0.858333333333333,0.866666666666667,0.85,0.813253012048193,0.829411764705882,0.833333333333333,0.830069625761532,0.848341232227488,0.875,0.904829545454545,0.888888888888889,0.884615384615385,0.890873015873016,0.883333333333333
"Hartford, CT",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0060945998446,1.0060945998446,0.979519954099197,0.966666666666667,0.98314606741573,0.953288846520496,0.817120622568093,0.821974361845051,0.900360144057623,0.902061855670103,0.904317386231039,0.892985409652076,0.875,0.89608636977058,0.911862527716186,0.846153846153846,0.746621621621622,0.775791517323775,0.777949438202247,0.811965811965812,0.819672131147541,0.875354884501226,0.890909090909091,0.789473684210526,0.839482117423643,0.85,0.910529715762274,0.903264630251724,0.871080139372822,0.80952380952381,0.895430333613681,0.90221187427241,0.88422174390141,0.900520652855268,0.810744810744811,0.871080139372822,0.904317386231039,0.9,0.833333333333333,0.851863972680706,0.858670006464124,0.87962962962963,0.9,0.896809571286142,0.85,0.770032051282051,0.827107790821772,0.81383519837233,0.762787723785166,0.741457124435848,0.812215724496426,0.818195774336125,0.9,0.935704022988506,0.977272727272727,0.839976141451776,0.889570552147239,0.890909090909091,0.904255319148936,0.811870100783875,0.753348214285714,0.794295592048401,0.812232905982906
"Richmond, VA",45,,,,,,,,,,,,,,,,0.877926421404682,0.880855855855856,0.884433962264151,0.892813620071685,0.915290880503145,0.9,0.897849462365591,0.87375,0.838709677419355,0.803742602317246,0.769230769230769,0.846153846153846,0.87765413080246,0.908119658119658,0.93167701863354,0.958073498028942,0.95,0.982587064676617,0.972222222222222,0.97887323943662,0.95,1,1,0.993319118692253,0.992592592592593,0.947222222222222,0.946315789473684,0.943695479777954,0.944444444444444,0.928571428571429,0.953805294322536,0.981359649122807,1.04166666666667,1,0.998333333333333,0.996041666666667,0.990049504950495,0.972710253456221,0.967741935483871,0.931264041231664,0.964285714285714,1,1.03333333333333,1.06927133269415,1.02117666730849,0.998333333333333,0.977777777777778,1.02857142857143,1.04761904761905,1.01011122345804,1.08067375886525,1.10555555555556,1.11111111111111,1.07367549668874,1.08166666666667,1.11363636363636,1.06818181818182,1.08465909090909,1.00346249136916,1.07367549668874,1.08173076923077,1.11037037037037,1.09456168831169,1.15142857142857,1.17212610048674,1.1745406824147,1.2270979020979,1.20053981106613,1.16948382406398,1.1297798377752,1.12537764350453,1.13647058823529,1.16145833333333,1.09647986577181,1.15684210526316,1.20053981106613,1.2,1.24761904761905,1.18866883116883,1.17777777777778,1.17529411764706,1.2,1.20053981106613,1.20107962213225,1.21242792295424,1.19279907084785,1.14142857142857,1.24194072629495,1.26217596229379,1.23333333333333,1.21428571428571,1.18047337278107,1.13636363636364,1.13571428571429
"New Orleans, LA",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06666666666667,1.10243828409551,1.1340206185567,1.10526315789474,1.20833333333333,1.25547685290332,1.27627627627628,1.25661375661376,1.25,1.22413194444444,1.19375573921028,1.17647058823529,1.17327573998017,1.15833333333333,1.15384615384615,1.15384615384615,1.09090909090909,1.0625,1.0625,1.06666666666667,1.07407407407407,1.08,1.05662393162393,1.05036231884058,1.04511533242877,1.05,1.03571428571429,1.03571428571429,1.05,1.04705882352941,1.05555555555556,1.02899159663866,1.01634997790544,1,1.03668261562998
"Buffalo, NY",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351801973175135,0.375,0.41045910611128,0.425142121455324,0.405844155844156,0.379182156133829,0.383468257349808,0.393569614609605,0.39915932746197,0.372340425531915,0.405844155844156,0.384480997688545,0.39484126984127,0.371900086009174,0.383461868037703,0.383770040164103,0.356142598147542,0.360576923076923,0.36628717157778,0.37034436173699,0.368271954674221,0.368430849131982,0.361553006295686,0.369623655913978,0.352443609022556,0.36575123707737,0.36575123707737,0.375282612124717,0.377643504531722,0.381018062921048,0.373134328358209,0.422077922077922,0.416171224732461,0.413135593220339,0.416666666666667,0.424993807325246,0.399450365911579,0.37033881677458,0.386391401824785,0.384615384615385,0.381873727087576,0.3903125,0.395017993702204,0.407130845856171,0.424097664543524,0.420489296636086,0.416666666666667,0.416666666666667,0.428571428571429,0.426136363636364,0.418526785714286,0.413223140495868,0.417439703153989,0.429452624873287,0.426706827309237,0.431344579508807,0.432962320865908,0.427734375,0.437470386164416,0.43731778425656,0.436277224067922,0.436046511627907,0.423154126998119,0.418414440600906,0.424010750375502,0.427350427350427,0.442206152433425,0.434858249372182,0.442493112947658,0.447043486816214,0.445473984319316,0.441257584114727,0.434954527481218,0.44251078632383
"Raleigh, NC",48,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727840199750312,0.747176001082251,0.709183673469388,0.706963871690999,0.699789686573828,0.644599303135889,0.696465709411076,0.646914662962442,0.711538461538462,0.737745098039216,0.850018024513338,0.850036049026676,0.834806201550388,0.75,0.739773716275022,0.747863247863248,0.746738641475484,0.762913146583667,0.758575197889182,0.787128712871287,0.851515151515152,0.875,0.83500498446423,0.805687203791469,0.845853658536585,0.841320521148684,0.857519788918206,0.852261342493202,0.881889763779528,0.895450145208132,0.885297184567258,0.877340823970037,0.869101695335964,0.808189655172414,0.884244372990354,0.816196542311192,0.804347826086957,0.811426374697134,0.798515412412176,0.885297184567258,0.902766135792121,0.896174863387978,0.885297184567258,0.834511639648639,0.866336633663366,0.861101568762166,0.883027801179444,0.818994784470791,0.848056537102474,0.772727272727273,0.862369337979094,0.855713795950352,0.908814832574123,0.895268585354705,0.909061782571132,0.909331729888862,0.966773847802787,0.957482993197279,0.937775735294118,0.998493975903614,1,0.973290598290598,1.00076452599388,0.997320471596999,0.884245562130177,0.92272216638089,0.8984375,0.904761904761905,0.908467908902691,0.848251817379931,0.736434108527132,0.736207708469173,0.8671875,0.829808029713506,0.800442149287319,0.800457404230989,0.813008130081301,0.921725123695802,0.932510025519504,0.887658689006825,0.813568670711528,0.776668784206411,0.746987951807229
"Birmingham, AL",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835485547930963,0.778571428571429,0.883152173913043,0.927333333333333,0.872222222222222,0.859691897137312,0.847161572052402,0.857621726132342,0.768250289687138,0.710108604845447,0.725,0.766233766233766,0.850607813053228,0.836527777777778,0.813574515886655,0.795454545454545,0.75,0.778893192009784,0.824025974025974,0.833333333333333,0.823745173745174,0.821675095377517,0.8125,0.818181818181818,0.813068181818182,0.817074592074592,0.814102564102564,0.79415082292849,0.794551645856981,0.81453634085213,0.816229763598185,0.75186996547756,0.774693274205469
"Salt Lake City, UT",50,,,,,,,,,,,,,,,,,,,,,,,,,,0.812645348837209,0.794318181818182,0.801282051282051,0.794318181818182,0.814871481028152,0.836842105263158,0.861329418849744,0.86875,0.878378378378378,0.886885685551458,0.858024691358025,0.848177083333333,0.861379310344828,0.887777777777778,0.891267026905325,0.875,0.863484848484849,0.859139784946237,0.876893939393939,0.899940051989846,0.898203858982839,0.895061728395062,0.868421052631579,0.845679012345679,0.860996240601504,0.862962962962963,0.868421052631579,0.887777777777778,0.892857142857143,0.915608974358974,0.930952380952381,0.937219730941704,0.944444444444444,0.925308641975309,0.925,0.929166666666667,0.942445887445887,0.924285714285714,0.875686813186813,0.8975,0.961111111111111,0.958333333333333,0.961111111111111,0.928571428571429,1,0.994444444444444,0.957142857142857,0.946898496240602,0.961111111111111,0.994444444444444,0.994444444444444,1.07142857142857,1.0625,1.07142857142857,1.09433962264151,1.06476745771959,1.0625,1.11122881355932,1.125,1.109375,1.09953703703704,1.121875,1.05294117647059,1.05294117647059,1.04767184035477,1.06083579881657,1.08247422680412,1.09834905660377,1.07,1.06339285714286,1.07916666666667,1.05555555555556,1.08974358974359,1.10736889692586,1.11792763157895,1.095,1.12115640004086,1.12096237096237,1.13571428571429,1.10833333333333,1.12701612903226,1.11607142857143,1.08084173949122,1.08823529411765
"Rochester, NY",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.491481207124223,0.539043583535109,0.529585798816568,0.529767911200807,0.541235725059254,0.563463819691578,0.539361548861848,0.532687651331719,0.495799072974291,0.547406502537117,0.635639254633401,0.572519083969466,0.532191069574247,0.519230769230769,0.546757164404223
"Grand Rapids, MI",52,,,,,,,,,,,,,,0.681372549019608,0.668627450980392,0.613636363636364,0.631578947368421,0.644308001235712,0.661111111111111,0.666666666666667,0.689655172413793,0.689707104279186,0.694444444444444,0.662777777777778,0.682291666666667,0.727777777777778,0.694444444444444,0.692003648525388,0.694722222222222,0.694444444444444,0.723611111111111,0.748387096774194,0.764705882352941,0.75,0.748076923076923,0.807,0.855042016806723,0.848076923076923,0.846153846153846,0.852941176470588,0.86046511627907,0.857142857142857,0.846153846153846,0.84375,0.868421052631579,0.84375,0.790392156862745,0.815397923875433,0.89921875,0.9,0.872222222222222,0.843765067502411,0.864671361502347,0.866666666666667,0.882352941176471,0.866666666666667,0.892857142857143,0.9375,0.947368421052632,0.9375,0.935294117647059,0.882352941176471,0.867708333333333,0.882843137254902,0.909090909090909,0.866666666666667,0.916666666666667,0.916666666666667,0.966517857142857,1,0.985690680766689,0.954592363261094,0.919355680868839,0.995,0.9375,0.96547619047619,0.9375,1,1.02905994933859,1.08888888888889,1.07142857142857,1.07142857142857,1.08484848484848,1,1.02777777777778,1,0.979245283018868,0.994444444444444,0.860795454545455,0.994097222222222,1.04736842105263,1.04375,1.04375,1.05857843137255,1.04285714285714,1.00133689839572,1.02991071428571,1.04736842105263,1.06277492668622,1.09882664647994,1.07142857142857,1.05677552552553,1.07142857142857,1.07334869431644,1.07529761904762,1.04736842105263,1,1.00632911392405,1.03846153846154
"Tucson, AZ",53,,,,,,,,,,,,,0.75,0.747126436781609,0.740679234629194,0.742708333333333,0.751674107142857,0.791503267973856,0.818181818181818,0.825,0.801810344827586,0.752314814814815,0.753768844221106,0.75,0.743348982785602,0.75,0.75,0.769070912462434,0.78,0.76,0.770979020979021,0.775,0.777777777777778,0.766666666666667,0.772727272727273,0.759219088937093,0.763052208835341,0.776821866952985,0.777363184079602,0.785714285714286,0.793117113490256,0.790238095238095,0.79415501905972,0.831666666666667,0.818643292682927,0.808139534883721,0.781710914454277,0.793539603960396,0.807692307692308,0.807692307692308,0.764705882352941,0.753348214285714,0.760944397482859,0.774404761904762,0.78125,0.8,0.792079207920792,0.79722079258878,0.806996175139042,0.786334056399132,0.78101539039039,0.778470136126221,0.775229357798165,0.776255707762557,0.775636942675159,0.776273885350318,0.79582875960483,0.841121495327103,0.837765957446808,0.791666666666667,0.845771144278607,0.856271425690663,0.805555555555556,0.825921219822109,0.871875,0.798269503546099,0.835227272727273,0.833333333333333,0.909090909090909,0.944010416666667,0.9375,0.9375,0.903990024937656,0.891634050880626,0.882843137254902,0.869157608695652,0.889830508474576,0.889830508474576,0.897606382978723,0.921153846153846,0.99,0.99812030075188,0.994444444444444,1,0.983095238095238,0.923076923076923,0.920398351648352,0.917217327459618,0.922131147540984,0.953846153846154,1.02150537634409,1.02425876010782,1.02122419301983,1.05588235294118,1.04166666666667,1.05861424634782,1.05932203389831,1.02730222013759,1
"Urban Honolulu, HI",54,,,,,,,,,,,,,,,,,,1.84049079754601,1.83691206543967,1.83436104503151,1.83436104503151,1.78759398496241,1.87254901960784,2.02777777777778,1.90555095277548,2.06906392694064,2.08333333333333,2.18370967741935,2.1781479390175,2.15384615384615,2.14285714285714,2.15889464594128,2.19244823386114,2.23097112860892,2.2360248447205,2.20734829840654,2.16666666666667,2.14124293785311,2.29289940828402,2.245,2.16182828906733,2.08868472121714,2.08926875593542,2.10997442455243,2.28728270814273,2.25265017667845,2.21549462638572,2.36067977915804,2.38818610634648,2.19298245614035,2.3,2.38461538461538,2.481801219384,2.29027777777778,2.40384615384615,2.47318654599487,2.45257313248676,2.44897959183673,2.39921363040629,2.4,2.37004266076789,2.37004266076789,2.32903865213082,2.30230905861456,2.25563909774436,2.25,2.26642857142857,2.3,2.39905889496053,2.33620218579235,2.64154704944179,2.35063663075416,2.39904076738609,2.36931818181818,2.37628466162498,2.46666666666667,2.3653019813798,2.3785046728972,2.36439734026395,2.42718446601942,2.41666666666667,2.4294670846395,2.5,2.45454545454545,2.41666666666667,2.3728813559322,2.36920912322275,2.375,2.33333333333333,2.4232633279483,2.43159388453737,2.44974874371859,2.49375,2.49237029501526,2.48314673039194,2.42424242424242,2.44318181818182,2.4390243902439,2.45454545454545,2.48615635179153,2.5,2.48794905720232,2.49260355029586,2.49260355029586,2.44728915662651,2.4390243902439,2.48496509754788,2.5,2.46007814490784
