"RegionName","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60349264705882,2.64642857142857,2.5,2.7,2.66550522648084,2.6875,2.63157894736842,2.69615384615385,2.65711645101664,2.63320099818512,2.63194444444444,2.56862573099415,2.66666666666667,2.69444444444444,2.80333828757941,2.72222222222222,2.61111111111111,2.56175595238095,2.6625,2.63157894736842,2.63447079236553
"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.1,1.125,1.1875,1.21875,1.18181818181818,1.14879807692308,1.125,1.28823529411765,1.25,1.1875,1.11,1.14718614718615,1.26315789473684,1.21261669182179,1.2125468164794,1.23205128205128,1.24791666666667,1.22361111111111,1.22001654259719,1.22451612903226,1.12159090909091,1.09427419354839,1.17257599053935,1.16729160107241,1.13833910295003,1.13066825775656,1.1125097656576,1.15646258503401,1.15635629251701,1.20643939393939,1.15625,1.07837837837838,1.10972222222222
"Honolulu","HI","Urban Honolulu","Honolulu County",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51736680327869,2.55627394636015,2.5,2.5,2.54545454545455,2.58823529411765,2.7,2.73214285714286,2.71130952380952,2.625,2.60815658140986,2.57936507936508,2.57273075119109,2.6,2.66666666666667,2.62298387096774,2.69779750164366,2.69209900785449,2.66666666666667,2.64622213047069,2.66666666666667,2.64336043360434,2.70873786407767,2.63157894736842,2.75919732441472,2.76857983811626,2.64608599779493,2.5949306551889,2.60162601626016,2.57753094749955,2.60162601626016,2.63636363636364,2.61889880952381
"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509846352054206,0.578703703703704,0.586558621776227,0.674019607843137,0.666666666666667,0.584795321637427,0.58641975308642,0.588195127280673,0.61813939549619,0.570588235294118,0.614754098360656,0.603207238419718,0.611111111111111,0.65,0.632966041740361,0.611399078504342,0.714990138067061,0.653010033444816,0.625,0.614754098360656,0.591949486977111,0.631681243926142,0.638888888888889,0.658639545056868,0.645833333333333,0.637996941896025,0.689941889218595,0.717703349282297,0.676364365971108,0.653206650831354,0.612745098039216,0.591240290171407,0.574712643678161
"New Orleans","LA","New Orleans-Metairie","Orleans Parish",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1731843575419,1.20714285714286,1.2,1.3,1.36528592375367,1.38663967611336,1.33333333333333,1.33333333333333,1.3125,1.26633434438864,1.25186567164179,1.27272727272727,1.24375,1.225,1.22222222222222,1.11111111111111,1.0625,1.08636363636364,1.09090909090909,1.11111111111111,1.10896817743491,1.08302656272557,1.08302656272557,1.08333333333333,1.1,1.06842105263158,1.06,1.08144963144963,1.05555555555556,1.05782085561497,1.01641340911727,1.03244837758112,1.01931330472103,1.04545454545455
"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",49,,,,,0.69834581772784,0.662042875157629,0.710206995003569,0.688461538461538,0.705732146360929,0.694472315124489,0.657391304347826,0.685425685425685,0.651714214214214,0.721265841962131,0.734501347708895,0.758426966292135,0.720011410050766,0.767154973014649,0.744580584354383,0.717703349282297,0.695222222222222,0.694375069375069,0.694634190436429,0.705128205128205,0.762527233115468,0.740225242776646,0.740318906605923,0.75130735321688,0.736263203798818,0.763535567430315,0.774735708692248,0.796277145811789,0.829736005089059,0.805409053156146,0.820674445076836,0.777777777777778,0.773483147410299,0.794797687861272,0.810449405501686,0.822072072072072,0.80040430841151,0.794797687861272,0.820079522862823,0.807071483474251,0.810345272502064,0.823982464607465,0.83041958041958,0.825082508250825,0.833333333333333,0.810185185185185,0.784682988072819,0.819582733060693,0.823510599415205,0.84750566893424,0.838712539932052,0.839587242026266,0.830078125,0.854761904761905,0.804097408523937,0.821995464852608,0.823944160997732,0.862068965517241,0.833333333333333,0.841423948220065,0.857142857142857,0.857142857142857,0.831031307550645,0.84750566893424,0.839093701996928,0.876206428970248,0.902692817789307,0.848068107400131,0.857142857142857,0.857142857142857,0.8634941089838,0.842786593933383,0.870843309390795,0.975416336241078,0.940162776202998,0.904761904761905,0.911016949152542,0.922977117244633,0.93200468933177,0.964187327823691,0.93200468933177,0.932203389830508,0.928571428571429,0.910966681892002,0.934375,0.922144224633057,0.97743336328242,0.919447898337539,0.873266078184111,0.873266078184111,0.928505106778087,0.97856477166822,0.998785764348827,0.976387413403558,0.98343685300207,0.934375,0.934375,0.981404958677686,0.975416336241078,0.979477611940298
"Knoxville","TN","Knoxville","Knox County",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723180076628352,0.714285714285714,0.8,0.757575757575758,0.725316828765105,0.737545018007203,0.714285714285714,0.827504472271914,0.816666666666667,0.917558528428094,0.917677207999789,0.812316715542522,0.882352941176471,0.913978494623656,0.905707196029777,0.838709677419355,0.795652173913043,0.842105263157895,0.816275418660287,0.823529411764706,0.868421052631579,0.852913533834586,0.857518796992481,0.881481481481482,0.917703533026114,0.889473684210526,0.903417818740399,0.88339222614841,0.882407407407407,0.852941176470588,0.859492481203007,0.827517162471396,0.821052631578947,0.791666666666667,0.875
"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865217391304348,0.9,0.767338183959288,0.772727272727273,0.75,0.75,0.7975,0.793333333333333,0.784722222222222,0.848330197554092,0.833777958748122,0.882400648824006,0.939338235294118,0.912200684150513,0.898824451410658,0.904545454545455,0.904545454545455,0.865384615384615,0.846153846153846,0.875787730321735,0.882338303404566,0.816326530612245,0.881612090680101,0.9,0.911356466876972,0.899880952380952,0.919689800210305,0.902559300873908
"Wichita","KS","Wichita","Sedgwick County",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712619889779323,0.782513005942007,0.735294117647059,0.708259325044405,0.598958333333333,0.588848899812734,0.582239672977625,0.583874458874459,0.600762910798122,0.614144736842105,0.610997963340122,0.658114035087719,0.673076923076923,0.63910991857883,0.626043405676127,0.658350658350658,0.600637840221174,0.592097823013854,0.596495956873315,0.590602879211217,0.604448742746615,0.621301775147929,0.615384615384615,0.592991913746631,0.592991913746631,0.626208897485493,0.650584795321637,0.633333333333333,0.625,0.606423777564717
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10197368421053,1.27951388888889,1.23319615912209,1.23877314814815,1.1982117288957,1.2303664921466,1.27272727272727,1.338199513382,1.30692307692308,1.27222055838408,1.27777777777778,1.27289377289377,1.27289377289377,1.21344339622642,1.23529411764706,1.22222222222222,1.22778534642336,1.25868055555556,1.22649572649573,1.23319615912209,1.26963202104445,1.27039714190761,1.3265306122449,1.34461538461538,1.25714285714286,1.30494505494505,1.24375,1.19354838709677,1.34327543424318,1.374375,1.375,1.33333333333333,1.22598048129963,1.16666666666667,1.1889880952381,1.16279069767442
"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18067978533095,1.33003291389562,1.31875,1.33333333333333,1.38461538461538,1.37692307692308,1.40793706293706,1.43798076923077,1.4465034965035,1.40793706293706,1.39230769230769,1.40909090909091,1.42460317460317,1.40545144804089,1.37692307692308,1.37692307692308,1.39655172413793,1.38461538461538,1.37692307692308,1.45412350491472,1.46942110177404,1.46489621489621,1.42711667151586,1.42338356404416,1.44874899112187,1.44302109181141,1.43998859460144,1.46825396825397,1.53698955365622,1.49375,1.4367816091954,1.5075240872211,1.52413793103448,1.52307692307692
"Bakersfield","CA","Bakersfield","Kern County",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89541547277937,0.879963898916967,0.894498722860792,0.873925146069893,0.863636363636364,0.857142857142857,0.851470588235294,0.878787878787879,0.877367424242424,0.878787878787879,0.880831383936974,0.914634146341463,0.9,0.922316054735379,0.90625,0.958549222797927,0.938888888888889,0.9328125,0.964285714285714,0.933625508130081,0.929041717384088,0.972222222222222,0.975213544844417,1.00568181818182,0.984706109822119,0.935294117647059,0.97021484375
