"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Effingham County","GA","Savannah",946,1160,0.003272,0.018497,0.019354,24140
2019-09-30,"Somerset County","ME",,947,1126,-0.002521,-0.013558,-0.045326,12545
2019-09-30,"Pender County","NC","Wilmington",948,1297,0.013145,0.028271,0.043457,21080
2019-09-30,"Eagle County","CO","Edwards",949,3344,-0.001234,-0.008711,0.043952,33424
2019-09-30,"Saint Martin Parish","LA","Lafayette",950,938,0.008011,-0.026867,-0.199556,15151
2019-09-30,"Lyon County","NV","Fernley",951,1487,0.012544,0.029285,0.054794,17756
2019-09-30,"Taney County","MO","Branson",952,930,-0.008754,-0.003918,0.060848,25055
2019-09-30,"Franklin County","NY","Malone",953,1520,0.002083,0.015259,0.002861,15647
2019-09-30,"Winona County","MN","Winona",954,895,0.013031,0.003527,-0.016477,17030
2019-09-30,"Worcester County","MD","Salisbury",955,1449,-0.007899,0.024428,0.014374,58313
2019-09-30,"Jefferson County","TN","Morristown",956,1038,0.001428,0.011978,0.077526,20548
2019-09-30,"La Plata County","CO","Durango",957,1673,0.0022,0.009981,-0.000292,25036
2019-09-30,"Grant County","WI","Platteville",958,916,-0.052053,-0.014196,0.040283,1794
2019-09-30,"Hood County","TX","Dallas-Fort Worth-Arlington",959,1434,0.006003,0.013214,0.028408,22950
2019-09-30,"Washington County","MS","Greenville",960,943,-0.013478,0.003393,-0.035269,355
2019-09-30,"Tioga County","NY","Binghamton",961,995,0.003784,-0.09403,-0.186892,17632
2019-09-30,"Watauga County","NC","Boone",962,1396,0.023481,0.06662,0.114359,30573
2019-09-30,"Washington County","OK","Bartlesville",963,859,0.011088,0.035781,0.063896,19927
2019-09-30,"Crittenden County","AR","Memphis",964,756,-0.023254,-0.087858,-0.048606,15504
2019-09-30,"Cherokee County","TX","Jacksonville",965,1246,0.004819,0.041714,0.172708,8523
2019-09-30,"Camden County","GA","St. Marys",966,1121,0.004068,0.033957,0.071833,22609
2019-09-30,"Henry County","IL","Davenport-Moline-Rock Island",967,1041,0.007025,0.013613,0.062629,19688
2019-09-30,"Chenango County","NY",,968,1158,0.09202,0.071041,-0.211905,16579
2019-09-30,"LeFlore County","OK","Fort Smith",969,611,-0.0187,-0.075107,-0.125978,14216
2019-09-30,"Dale County","AL","Ozark",970,812,-0.006106,-0.026448,-0.086245,15742
2019-09-30,"Montgomery County","NY","Amsterdam",971,856,-0.005645,-0.012305,-0.228547,16922
2019-09-30,"Grundy County","IL","Chicago-Naperville-Elgin",972,1196,0.002362,0.003201,-0.02337,16626
2019-09-30,"Dearborn County","IN","Cincinnati",973,1028,0.010411,0.033026,0.07282,18567
2019-09-30,"Box Elder County","UT","Ogden-Clearfield",974,1130,0.023225,-0.016,-0.077189,12407
2019-09-30,"Coffee County","AL","Enterprise",975,926,0.015195,0.035972,0.016473,20817
2019-09-30,"Bristol County","RI","Providence-Warwick",976,1712,0.011743,0.026296,-0.014542,18264
2019-09-30,"Lamar County","TX","Paris",977,857,0.002357,0.030878,-0.362271,8459
2019-09-30,"Bedford County","PA",,978,1058,0.001945,0.020842,0.044801,23334
2019-09-30,"Jackson County","FL",,979,822,-0.050801,-0.199722,-0.024796,11251
2019-09-30,"Gibson County","TN",,980,810,-0.018358,-0.032024,-0.069321,18769
2019-09-30,"Dickson County","TN","Nashville-Davidson--Murfreesboro--Franklin",981,1098,0.00018,0.002744,-0.015007,19045
2019-09-30,"Kerr County","TX","Kerrville",982,1314,0.011924,0.029202,-0.019851,13568
2019-09-30,"Boyd County","KY","Huntington-Ashland",983,865,-0.002389,-0.019534,-0.047233,13312
2019-09-30,"Henry County","IN","New Castle",984,705,-0.010026,-0.012281,-0.03884,18922
2019-09-30,"Shelby County","OH","Sidney",985,897,0.002006,-0.001916,-0.01275,14251
2019-09-30,"Columbia County","OR","Portland-Vancouver-Hillsboro",986,1488,-0.006302,-0.008374,0.01798,17556
2019-09-30,"Cortland County","NY","Cortland",987,1043,-0.003528,-0.012338,-0.11765,14683
2019-09-30,"Franklin County","KY","Frankfort",988,795,-0.009035,-0.025648,-0.072167,11683
2019-09-30,"Greene County","NY",,989,1393,0.014409,0.032598,0.006821,27830
2019-09-30,"Clinton County","IA","Clinton",990,707,0.023558,0.018206,-0.229941,9142
2019-09-30,"Calumet County","WI","Appleton",991,777,-0.028214,-0.105558,-0.124932,1991
2019-09-30,"Allegany County","NY",,992,1352,0.003912,0.028073,0.035026,17410
2019-09-30,"Harrisonburg City","VA","Harrisonburg",993,1093,0.007731,0.02552,0.012719,11591
2019-09-30,"Val Verde County","TX","Del Rio",994,1130,0.011333,0.026979,0.04333,11774
2019-09-30,"Elko County","NV","Elko",995,1239,0.003798,0.005304,0.044556,12146
2019-09-30,"Warren County","MS","Vicksburg",996,892,-0.011105,-0.054221,-0.053735,16994
2019-09-30,"Jessamine County","KY","Lexington-Fayette",997,1065,0.006231,0.017146,0.056588,11618
2019-09-30,"Loudon County","TN","Knoxville",998,1431,0.017653,0.0624,0.156898,20904
2019-09-30,"Newaygo County","MI",,999,940,0.001431,0.003999,0.051995,2182
2019-09-30,"Laurens County","GA","Dublin",1000,962,-0.006428,0.026347,0.073842,15094
2019-09-30,"Curry County","NM","Clovis",1001,868,-0.01166,-0.023823,-0.067749,4809
2019-09-30,"Delaware County","NY",,1002,1582,0.013518,0.063564,0.155178,21249
2019-09-30,"Carroll County","NH",,1003,1509,0.010059,0.027739,0.020156,39495
2019-09-30,"Queen Annes County","MD","Baltimore-Columbia-Towson",1004,1822,0.004984,0.012553,-0.000087,19838
2019-09-30,"Macoupin County","IL","St. Louis",1005,907,0.004705,0.017466,0.067194,1090
2019-09-30,"Beaufort County","NC","Washington",1006,1068,-0.001622,-0.000209,-0.013657,19128
2019-09-30,"Franklin County","VT","Burlington-South Burlington",1007,1544,0.005141,0.004937,0.017498,9909
2019-09-30,"Navarro County","TX","Corsicana",1008,1038,0.015469,0.039904,-0.022712,15020
2019-09-30,"Stephenson County","IL","Freeport",1009,616,-0.011181,-0.07007,-0.276202,12559
2019-09-30,"Oktibbeha County","MS","Starkville",1010,918,-0.003035,-0.01072,-0.013183,2578
2019-09-30,"Carter County","OK","Ardmore",1011,841,-0.013367,-0.018341,-0.017293,17205
2019-09-30,"Noble County","IN","Kendallville",1012,938,0.003278,0.012291,0.034367,16236
2019-09-30,"Osage County","OK","Tulsa",1013,925,-0.000084,0.00113,0.002589,15324
2019-09-30,"Santa Cruz County","AZ","Nogales",1014,900,-0.058149,-0.182903,-0.175521,14781
2019-09-30,"Stokes County","NC","Winston-Salem",1015,1151,0.005198,0.016338,0.052829,14318
2019-09-30,"Lafayette County","MS","Oxford",1016,1255,-0.010318,-0.00795,-0.030676,7006
2019-09-30,"Scott County","KY","Lexington-Fayette",1017,1098,0.005372,0.017728,-0.00869,13128
2019-09-30,"Washington Parish","LA","Bogalusa",1018,1175,-0.006584,-0.011254,0.034426,642
2019-09-30,"Marshall County","IN","Plymouth",1019,1053,0.001024,0.016492,0.070646,17674
2019-09-30,"Douglas County","NV","Gardnerville Ranchos",1020,1859,0.012889,0.031364,0.03594,23456
2019-09-30,"Cherokee County","OK","Tahlequah",1021,778,-0.010935,-0.012011,-0.045602,14204
2019-09-30,"Hoke County","NC","Fayetteville",1022,1096,0.006544,0.02653,0.066074,18772
2019-09-30,"Hopkins County","KY","Madisonville",1023,784,-0.001262,0.001091,-0.010023,15243
2019-09-30,"Fremont County","CO","Cañon City",1024,1179,0.018086,0.054865,0.04221,29246
2019-09-30,"Lincoln Parish","LA","Ruston",1025,973,-0.000851,0.003442,-0.01898,12572
2019-09-30,"Chesterfield County","SC",,1026,965,-0.002778,-0.005456,-0.08009,9939
2019-09-30,"Culpeper County","VA","Washington-Arlington-Alexandria",1027,1364,-0.000479,-0.001121,-0.012237,19210
2019-09-30,"Hillsdale County","MI","Hillsdale",1028,820,-0.011654,-0.018336,-0.257496,12174
2019-09-30,"Mifflin County","PA","Lewistown",1029,974,0.001383,0.027445,0.140197,11228
2019-09-30,"Richmond County","NC","Rockingham",1030,923,0.000734,0.01819,0.024398,15276
2019-09-30,"Kay County","OK","Ponca City",1031,692,-0.034858,-0.072585,-0.124067,16462
2019-09-30,"Mississippi County","AR","Blytheville",1032,821,-0.000567,0.003402,0.011524,810
2019-09-30,"Gadsden County","FL","Tallahassee",1033,1219,0.005948,0.020175,0.09843,12593
2019-09-30,"Henderson County","KY","Evansville",1034,822,-0.000571,0.010601,-0.003334,14283
2019-09-30,"Warren County","IA","Des Moines-West Des Moines",1035,1077,0.017209,-0.018234,-0.100776,19805
2019-09-30,"Goodhue County","MN","Red Wing",1036,1098,-0.021262,-0.050552,-0.153513,2852
2019-09-30,"Iron County","UT","Cedar City",1037,1049,0.007641,0.011804,0.041958,5675
2019-09-30,"Lawrence County","IN","Bedford",1038,952,0.00071,0.021274,0.088448,18229
2019-09-30,"Campbell County","WY","Gillette",1039,1069,0.018188,0.001924,-0.02067,13023
2019-09-30,"Buffalo County","NE","Kearney",1040,1146,-0.027504,-0.029987,-0.038773,15696
2019-09-30,"Fayette County","WV","Beckley",1041,751,0.003652,0.012777,0.013497,17900
2019-09-30,"Lincoln County","OR","Newport",1042,1478,0.007296,0.011441,0.035443,26987
2019-09-30,"Medina County","TX","San Antonio-New Braunfels",1043,1266,0.003983,-0.000554,-0.012074,12429
2019-09-30,"Perry County","PA","Harrisburg-Carlisle",1044,971,-0.028391,-0.028379,-0.009621,15984
2019-09-30,"Auglaize County","OH","Wapakoneta",1045,958,0.000894,0.008035,0.063919,15951
2019-09-30,"Saint John the Baptist Parish","LA","New Orleans-Metairie",1046,1078,0.000769,0.013175,-0.038253,586
2019-09-30,"Huntingdon County","PA","Huntingdon",1047,948,-0.001446,0.008106,0.003524,13457
2019-09-30,"Barron County","WI",,1048,960,-0.000433,-0.011006,0.033054,3420
2019-09-30,"Logan County","OH","Bellefontaine",1049,925,-0.000301,0.004188,0.025036,17844
2019-09-30,"Pittsburg County","OK","McAlester",1050,821,0.002929,0.01456,0.068755,16137
2019-09-30,"Baldwin County","GA","Milledgeville",1051,867,0.003287,0.007944,0.00974,15245
2019-09-30,"Bingham County","ID","Blackfoot",1052,809,0.006291,0.011457,-0.05418,2726
2019-09-30,"Calaveras County","CA",,1053,1536,0.015253,0.026052,-0.01039,25331
2019-09-30,"Colquitt County","GA","Moultrie",1054,999,-0.00618,-0.010227,0.005197,6717
2019-09-30,"Vance County","NC","Henderson",1055,786,-0.001765,-0.000284,-0.029804,13165
2019-09-30,"Polk County","TX",,1056,1096,-0.023309,-0.059874,-0.055251,20294
2019-09-30,"Branch County","MI","Coldwater",1057,911,-0.002666,0.010082,0.041909,1156
2019-09-30,"Jefferson County","PA",,1058,893,0.000237,0.008089,-0.037816,14229
2019-09-30,"Phelps County","MO","Rolla",1059,711,0.002451,0.008024,-0.044823,15969
2019-09-30,"Tazewell County","VA","Bluefield",1060,1126,0.002727,0.017815,0.050728,14675
2019-09-30,"Bedford County","TN","Shelbyville",1061,1104,0.009122,0.030696,0.053837,16828
2019-09-30,"Itasca County","MN","Grand Rapids",1062,1110,-0.02863,-0.015294,-0.025342,13661
2019-09-30,"Stephens County","OK","Duncan",1063,642,0.000578,0.005022,-0.038602,16954
2019-09-30,"McDowell County","NC","Marion",1064,1125,0.000228,0.010333,0.020021,15697
2019-09-30,"Union County","PA","Lewisburg",1065,1143,0.019513,0.054055,-0.078145,13689
2019-09-30,"Atascosa County","TX","San Antonio-New Braunfels",1066,1132,-0.010869,0.008733,0.003304,9755
2019-09-30,"Siskiyou County","CA",,1067,1254,0.001921,0.022234,-0.315622,14334
2019-09-30,"Brown County","OH","Cincinnati",1068,967,0.005204,0.024467,0.069314,9421
2019-09-30,"Lincoln County","SD","Sioux Falls",1069,1162,0.007271,0.018932,0.030146,8043
2019-09-30,"Whitman County","WA","Pullman",1070,1232,0.005537,0.000221,-0.109593,11787
2019-09-30,"Thomas County","GA","Thomasville",1071,971,0.024008,0.004982,-0.015672,15719
2019-09-30,"Monroe County","WI",,1072,889,-0.010933,-0.007422,0.03063,1491
2019-09-30,"Monroe County","TN",,1073,1058,0.006171,0.036129,0.084378,14736
2019-09-30,"Windham County","VT",,1074,1658,0.001326,0.000942,-0.067701,6585
2019-09-30,"Ohio County","WV","Wheeling",1075,914,-0.017522,-0.04996,-0.043947,16516
2019-09-30,"Beltrami County","MN","Bemidji",1076,1099,-0.034436,-0.047527,-0.103914,16388
2019-09-30,"Shelby County","IN","Indianapolis-Carmel-Anderson",1077,943,-0.008916,0.018059,-0.017623,17358
2019-09-30,"Callaway County","MO","Jefferson City",1078,751,0.002887,-0.009244,-0.057975,17027
2019-09-30,"Polk County","WI",,1079,1025,0.009299,0.007035,0.030771,3978
2019-09-30,"Douglas County","WI","Duluth",1080,992,0.012063,0.049081,0.086238,2276
2019-09-30,"Cerro Gordo County","IA","Mason City",1081,779,0.010138,0.054245,0.079927,15899
2019-09-30,"Camden County","MO",,1082,971,-0.007289,0.003817,0.036153,44720
2019-09-30,"Nye County","NV","Pahrump",1083,1129,0.003643,-0.003013,-0.045657,11559
2019-09-30,"Hancock County","MS","Gulfport-Biloxi-Pascagoula",1084,1023,-0.002635,0.000568,0.006427,19456
2019-09-30,"Dunn County","WI","Menomonie",1085,985,-0.023789,-0.056552,-0.003751,2034
2019-09-30,"Dallas County","AL","Selma",1086,780,0.007793,0.033895,-0.021334,12440
2019-09-30,"Sweetwater County","WY","Rock Springs",1087,934,0.02182,0.048378,0.00934,12213
2019-09-30,"Crawford County","OH","Bucyrus",1088,799,-0.00022,0.005075,0.029496,16472
2019-09-30,"Sullivan County","NH","Claremont-Lebanon",1089,1393,0.027307,0.058455,0.026068,20206
2019-09-30,"Chilton County","AL","Birmingham-Hoover",1090,949,0.005542,0.017139,0.027002,12737
2019-09-30,"Highland County","OH",,1091,936,0.004006,0.017939,0.042111,14416
2019-09-30,"Stevens County","WA","Spokane-Spokane Valley",1092,1274,-0.060712,-0.051297,-0.022297,21231
2019-09-30,"Charlottesville City","VA","Charlottesville",1093,1517,0.000682,-0.007122,0.054063,14996
2019-09-30,"Miller County","AR","Texarkana",1094,761,-0.000573,-0.04738,-0.032167,13909
2019-09-30,"McKean County","PA","Bradford",1095,908,-0.002639,-0.004129,0.022173,13661
2019-09-30,"Nelson County","KY","Bardstown",1096,906,0.004029,0.010163,-0.026924,16625
2019-09-30,"Madison County","OH","Columbus",1097,1087,0.007951,0.025852,0.090001,12135
2019-09-30,"Susquehanna County","PA",,1098,1117,-0.005321,0.007818,0.004184,3013
2019-09-30,"Waller County","TX","Houston-The Woodlands-Sugar Land",1099,1300,-0.007693,-0.008284,-0.010735,11366
2019-09-30,"Sanilac County","MI",,1100,863,0.001772,0.008198,0.010334,3705
2019-09-30,"Danville City","VA","Danville",1101,679,-0.009297,-0.018545,-0.073148,13409
2019-09-30,"Habersham County","GA","Cornelia",1102,1297,0.005889,0.027219,0.068175,14641
2019-09-30,"Wilson County","TX","San Antonio-New Braunfels",1103,1334,0.017676,0.027309,-0.021314,11252
2019-09-30,"Orleans County","NY","Rochester",1104,1343,0.001418,0.019656,0.036265,14105
2019-09-30,"Mecosta County","MI","Big Rapids",1105,887,-0.007104,0.003792,-0.011676,4485
2019-09-30,"Butler County","MO","Poplar Bluff",1106,766,-0.002492,0.018192,0.011135,15515
2019-09-30,"Burnet County","TX",,1107,1235,0.007474,0.006969,-0.03308,20018
2019-09-30,"Muscatine County","IA","Muscatine",1108,756,-0.008642,-0.02555,-0.104485,15341
2019-09-30,"Fulton County","OH","Toledo",1109,993,0.002094,0.013418,0.053036,12272
2019-09-30,"Wayne County","WV","Huntington-Ashland",1110,787,0.005329,0.015741,-0.037596,14207
2019-09-30,"Gratiot County","MI","Alma",1111,833,0.007586,0.027229,0.026916,1348
2019-09-30,"Bryan County","OK","Durant",1112,876,0.004039,0.008617,-0.039833,10700
2019-09-30,"Sequoyah County","OK","Fort Smith",1113,808,-0.001707,0.006971,0.000036,11169
2019-09-30,"Jackson County","IN","Seymour",1114,1006,0.003746,0.017273,0.079401,15071
2019-09-30,"Holmes County","OH",,1115,983,-0.004143,-0.006096,0.03528,11645
2019-09-30,"Coffee County","GA","Douglas",1116,975,0.001422,0.019536,0.054358,9748
2019-09-30,"Preble County","OH",,1117,1024,0.003106,0.017452,0.095735,14534
2019-09-30,"Kandiyohi County","MN","Willmar",1118,982,-0.023186,-0.035229,-0.167773,16157
2019-09-30,"De Kalb County","IN","Auburn",1119,894,0.004303,0.02124,0.059901,14837
2019-09-30,"Pettis County","MO","Sedalia",1120,797,0.013353,0.058617,0.027537,17806
2019-09-30,"Barren County","KY","Glasgow",1121,843,0.000794,0.014876,0.001886,9006
2019-09-30,"Wyoming County","NY",,1122,1421,0.002978,0.021572,0.049358,14443
2019-09-30,"Greene County","AR","Paragould",1123,728,-0.006957,0.00127,-0.081359,6982
2019-09-30,"Shelby County","KY","Louisville/Jefferson County",1124,1074,0.014196,0.039364,0.003041,8649
2019-09-30,"Avoyelles Parish","LA",,1125,993,-0.00548,-0.010404,-0.022613,349
2019-09-30,"Clinton County","OH","Wilmington",1126,963,0.002034,0.009819,0.030706,12471
2019-09-30,"Shenandoah County","VA",,1127,932,0.005226,-0.007991,-0.146325,19724
2019-09-30,"Tioga County","PA",,1128,1060,-0.002818,0.012354,0.143014,16530
2019-09-30,"Wood County","TX",,1129,1285,-0.005329,0.024705,0.031106,11554
2019-09-30,"Shawano County","WI","Shawano",1130,985,0.005252,0.017452,0.069108,2642
2019-09-30,"Dubois County","IN","Jasper",1131,858,-0.014156,-0.034288,-0.036527,16375
2019-09-30,"Lawrence County","TN","Lawrenceburg",1132,980,0.009754,0.032644,0.04347,14525
2019-09-30,"Logan County","OK","Oklahoma City",1133,990,0.014926,0.029945,0.032583,15792
2019-09-30,"Warren County","PA","Warren",1134,885,0.001381,0.003409,0.056615,14729
2019-09-30,"Marinette County","WI","Marinette",1135,873,-0.002667,-0.001096,0.011809,1749
2019-09-30,"Union County","AR","El Dorado",1136,775,0.00635,0.019437,0.026063,13110
2019-09-30,"Tallapoosa County","AL","Alexander City",1137,936,-0.000609,0.007334,-0.009005,19164
2019-09-30,"Suwannee County","FL",,1138,1297,0.001295,0.006488,0.033401,9001
2019-09-30,"Baxter County","AR","Mountain Home",1139,893,0.024726,0.054296,-0.036647,4793
2019-09-30,"Delaware County","OK",,1140,894,0.001853,0.003896,-0.017471,15403
2019-09-30,"Polk County","GA","Cedartown",1141,1167,0.009377,0.039694,0.065168,14521
2019-09-30,"Wise County","VA","Big Stone Gap",1142,1032,0.000037,0.007363,0.022735,6884
2019-09-30,"Ottawa County","OH","Port Clinton",1143,1163,0.00486,0.021049,0.039818,23877
2019-09-30,"Wharton County","TX","El Campo",1144,1195,-0.012779,-0.020192,0.013041,12801
2019-09-30,"Montrose County","CO","Montrose",1145,1252,0.000833,0.022572,0.030739,15888
2019-09-30,"Mayes County","OK",,1146,902,0.004199,0.014935,-0.033136,10738
2019-09-30,"Davie County","NC","Winston-Salem",1147,1256,0.004726,0.016391,0.028433,14629
2019-09-30,"Okanogan County","WA",,1148,1404,0.0025,0.009354,0.04395,14612
2019-09-30,"Franklin County","TN","Tullahoma-Manchester",1149,998,0.004271,0.027758,0.102375,16635
2019-09-30,"Pierce County","WI","Minneapolis-St. Paul-Bloomington",1150,1084,0.009196,-0.004604,0.020573,2586
2019-09-30,"Kittitas County","WA","Ellensburg",1151,1456,-0.008794,0.001414,0.028612,18003
2019-09-30,"Bonner County","ID","Sandpoint",1152,1446,-0.001071,0.045596,0.157796,24049
2019-09-30,"Jim Wells County","TX","Alice",1153,1347,0.003043,0.015703,0.014695,844
2019-09-30,"Mercer County","OH","Celina",1154,1040,-0.004031,-0.008449,0.011934,14264
2019-09-30,"Levy County","FL",,1155,1290,0.001294,0.005679,0.033628,9565
2019-09-30,"Campbell County","TN","Knoxville",1156,990,0.002224,0.017948,0.10504,15168
2019-09-30,"Pasquotank County","NC","Elizabeth City",1157,912,-0.001529,-0.00074,0.003244,16460
