"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Red Ridge South","MO","Kansas City","Jackson County","Kansas City",6207,1266,0.013468,0.002422,-0.000423,504
2019-09-30,"Dawson","TX","Austin-Round Rock","Travis County","Austin",6208,1589,0.006027,0.026228,-0.016195,1518
2019-09-30,"North of Grand","IA","Des Moines-West Des Moines","Polk County","Des Moines",6209,1189,0.001766,0.001998,-0.005281,915
2019-09-30,"Medical District","CO","Denver-Aurora-Lakewood","Arapahoe County","Englewood",6210,1534,0.006765,0.012914,0.019662,434
2019-09-30,"Downtown","WA","Olympia-Tumwater","Thurston County","Olympia",6211,1522,0.025386,0.080348,0.086545,319
2019-09-30,"Federal Hill","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6212,1605,-0.005712,0.010923,0.033032,1363
2019-09-30,"Gold Coast","CA","San Francisco-Oakland-Hayward","Alameda County","Alameda",6213,2974,0.000153,0.013198,0.085238,748
2019-09-30,"Bressi Ranch","CA","San Diego-Carlsbad","San Diego County","Carlsbad",6214,2374,-0.000939,0.007549,0.035841,654
2019-09-30,"Harriet Creek Ranch","TX","Dallas-Fort Worth-Arlington","Denton County","Justin",6215,1634,0.003792,0.012884,0.025908,1572
2019-09-30,"Clifton","NY","New York-Newark-Jersey City","Richmond County","New York",6216,2196,0.005746,0.014583,0.031368,630
2019-09-30,"Cedmont","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6217,1340,-0.008184,-0.01038,-0.033369,1023
2019-09-30,"Old Burien","WA","Seattle-Tacoma-Bellevue","King County","Burien",6218,1944,0.006535,0.018697,-0.015488,1056
2019-09-30,"Wells","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Ventura",6219,2585,0.007674,0.028448,-0.00022,1139
2019-09-30,"Town Hall","MO","Kansas City","Jackson County","Independence",6220,773,0.002617,0.013662,0.008053,632
2019-09-30,"Stocker","WI","Chicago-Naperville-Elgin","Kenosha County","Kenosha",6221,1270,0.008954,0.020819,-0.046059,813
2019-09-30,"Paces","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6222,1909,0.001721,0.024235,0.038498,1173
2019-09-30,"SBIC","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6223,1728,-0.0038,0.019385,0.076453,1935
2019-09-30,"Country Meadows","TN","Memphis","Shelby County","Bartlett",6224,1680,0.005373,0.013492,0.046278,268
2019-09-30,"Whispering Palms","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Lake Worth",6225,1511,0.001797,0.01214,0.030576,668
2019-09-30,"Ott-Chrisman","MO","Kansas City","Jackson County","Independence",6226,843,0.001609,0.015581,0.024898,1282
2019-09-30,"Green Hills Neighborhood Association","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",6227,3112,-0.006628,0.005197,0.010985,1067
2019-09-30,"Presidential Estates","NJ","New York-Newark-Jersey City","Essex County","East Orange",6228,1620,-0.000843,-0.003136,0.001043,501
2019-09-30,"Lower Highlands","MA","Providence-Warwick","Bristol County","Fall River",6229,1270,0.019476,0.04081,0.058757,529
2019-09-30,"Roebuck Springs","AL","Birmingham-Hoover","Jefferson County","Birmingham",6230,858,-0.010674,-0.075137,-0.106757,1305
2019-09-30,"Knollwood","NC","Durham-Chapel Hill","Durham County","Durham",6231,1790,0.006842,0.008204,0.009235,54
2019-09-30,"Kern City","CA","Bakersfield","Kern County","Bakersfield",6232,1337,0.016951,0.027187,-0.004753,1511
2019-09-30,"Willowstone","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",6233,1470,0.004111,0.009274,0.006995,991
2019-09-30,"Charter Point","FL","Jacksonville","Duval County","Jacksonville",6234,1156,0.004444,0.01554,0.03066,1046
2019-09-30,"Saint Elizabeths","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",6235,1676,-0.008465,-0.019132,0.045339,29
2019-09-30,"Bloomfield","NY","New York-Newark-Jersey City","Richmond County","New York",6236,2212,-0.000665,0.001646,0.087092,30
2019-09-30,"West Morgan Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6237,1343,0.001493,-0.000855,-0.085918,884
2019-09-30,"Downtown","RI","Providence-Warwick","Providence County","Pawtucket",6238,1218,0.005473,0.015853,0.047383,378
2019-09-30,"Far West","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",6239,845,0.005615,0.01485,0.048275,1201
2019-09-30,"Brookhaven","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6240,2285,0.007468,0.03499,0.004064,969
2019-09-30,"Bonita Long Canyon","CA","San Diego-Carlsbad","San Diego County","Chula Vista",6241,2617,0.011709,-0.022761,-0.137319,728
2019-09-30,"Putnam Heights","WI","Eau Claire","Eau Claire County","Eau Claire",6242,1173,-0.009999,0.022647,0.083749,1085
2019-09-30,"Brown Farm","CO","Fort Collins","Larimer County","Fort Collins",6243,1756,-0.000689,0.008446,0.056363,1068
2019-09-30,"College Park","PA","Lancaster","Lancaster County","Lancaster Township",6244,1545,-0.004273,-0.031969,-0.008849,718
2019-09-30,"Kimberline","AL","Mobile","Mobile County","Mobile",6245,985,-0.003218,0.033193,0.005138,809
2019-09-30,"Quail Creek","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6246,1446,0.003864,0.017898,0.045905,122
2019-09-30,"The Crossing at Quail Creek","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6247,1344,0.001313,0.005574,0.035604,188
2019-09-30,"Fairways Forest","FL","Jacksonville","Duval County","Jacksonville",6248,1318,0.002879,0.012877,0.051263,995
2019-09-30,"Campus Highlands","WA","Seattle-Tacoma-Bellevue","King County","Federal Way",6249,1910,0.005445,0.011604,0.024221,435
2019-09-30,"Candlewood","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",6250,1250,0.000306,0.002215,0.01745,1224
2019-09-30,"West Mountain","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Scranton",6251,1052,0.005271,-0.030257,-0.048238,57
2019-09-30,"Bartram Village","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6252,1112,0.009647,0.033626,0.009627,631
2019-09-30,"Fremont North","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",6253,2567,0.004462,0.020024,0.022331,727
2019-09-30,"Wellington Oaks","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",6254,944,-0.005695,-0.017153,0.00456,733
2019-09-30,"Diamond Heights","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",6255,3756,-0.002217,-0.003018,0.007284,1740
2019-09-30,"East Mountain","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Scranton",6256,1068,0.034932,0.126836,0.085936,48
2019-09-30,"Mt. Paran Pkwy","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6257,7200,-0.012004,-0.02556,0.08172,73
2019-09-30,"Chintimini","OR","Corvallis","Benton County","Corvallis",6258,1461,0.016947,0.035466,0.04402,315
2019-09-30,"East Campbell","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Campbell",6259,3438,0.003699,0.018455,0.03819,1065
2019-09-30,"Brightwood Park","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",6260,1936,-0.000066,0.010773,0.027309,880
2019-09-30,"Colonial Heights","AL","Mobile","Mobile County","Mobile",6261,986,0.003262,0.034513,0.039526,1336
2019-09-30,"East Community Team South","MO","Kansas City","Jackson County","Kansas City",6262,719,-0.00279,-0.003619,0.005092,1809
2019-09-30,"Swope Parkway","MO","Kansas City","Jackson County","Kansas City",6263,802,0.004667,0.019931,0.024236,1094
2019-09-30,"Belmont Terrace","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6264,1619,0.013121,0.042397,0.015108,954
2019-09-30,"Goldcrest","WA","Olympia-Tumwater","Thurston County","Olympia",6265,1813,0.005455,0.02974,0.046391,198
2019-09-30,"Lamyville","LA","Monroe","Ouachita Parish","Monroe",6266,689,-0.014456,-0.049206,0.04456,157
2019-09-30,"Waterville","CT","New Haven-Milford","New Haven County","Waterbury",6267,1026,-0.00786,-0.019739,-0.033635,564
2019-09-30,"Walnut Hills","OH","Columbus","Franklin County","Columbus",6268,984,-0.018305,-0.109078,-0.135942,303
2019-09-30,"Monta Loma","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",6269,4288,0.006653,0.016554,-0.036586,959
2019-09-30,"Indian Creek","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",6270,1691,-0.000943,0.003504,0.032987,1009
2019-09-30,"La Costa Ridge","CA","San Diego-Carlsbad","San Diego County","Carlsbad",6271,3344,0.017943,0.046389,0.033596,714
2019-09-30,"Petosky-Otsego","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",6272,781,-0.004995,-0.00468,0.009447,1303
2019-09-30,"Sunset","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",6273,1337,0.004622,0.021543,0.054416,1062
2019-09-30,"Magnolia Glen","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6274,1678,0.000526,0.004027,-0.014276,778
2019-09-30,"Kent","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",6275,3411,-0.017469,-0.03797,-0.08328,906
2019-09-30,"Golden Hills","TX","El Paso","El Paso County","El Paso",6276,931,0.016789,0.004901,0.027141,738
2019-09-30,"Cortez","CA","San Francisco-Oakland-Hayward","Contra Costa County","Richmond",6277,2554,0.011155,0.034116,0.003776,1219
2019-09-30,"City Center","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",6278,2106,-0.00112,0.001165,0.015121,3680
2019-09-30,"Four Seasons","NJ","New York-Newark-Jersey City","Middlesex County","Dayton",6279,2374,0.007184,0.023653,0.048999,275
2019-09-30,"Waverly","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6280,1241,0.002006,0.000542,0.002632,1172
2019-09-30,"Waterman","VA","Harrisonburg","Harrisonburg City","Harrisonburg",6281,1107,0.008515,0.022119,-0.010519,767
2019-09-30,"Cream Ridge","NJ","New York-Newark-Jersey City","Monmouth County","Upper Freehold Township",6282,2208,-0.000305,0.002606,-0.024936,1034
2019-09-30,"Highland","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6283,2637,0.003415,-0.00128,-0.030869,671
2019-09-30,"Gilpin","VA","Richmond","Richmond City","Richmond",6284,1051,-0.027648,-0.016962,-0.106346,26
2019-09-30,"Tiger Hole-Secret Woods","FL","Jacksonville","Duval County","Jacksonville",6285,1247,0.005023,0.029298,0.06007,1366
2019-09-30,"Fernwood","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6286,1115,-0.000612,0.005981,0.040963,1177
2019-09-30,"Las Palmas","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",6287,2679,0.001537,-0.001667,0.02165,758
2019-09-30,"St. Louis Place","MO","St. Louis","Saint Louis City","Saint Louis",6288,854,-0.0077,0.00299,-0.021745,690
2019-09-30,"Woodmere","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6289,1198,0.00001,-0.001133,-0.026977,721
2019-09-30,"Munsey Park","NY","New York-Newark-Jersey City","Nassau County","Manhasset",6290,4397,-0.019495,-0.000484,-0.109142,968
2019-09-30,"Meadowood","WI","Madison","Dane County","Madison",6291,1074,0.027188,0.005728,0.003741,1081
2019-09-30,"Ocean Avenue","ME","Portland-South Portland","Cumberland County","Portland",6292,1758,-0.006019,0.009406,0.034369,1452
2019-09-30,"Northridge Estates","OH","Dayton","Montgomery County","Dayton",6293,787,0.009295,0.024911,-0.012938,635
2019-09-30,"Southgate","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6294,921,0.031023,0.055811,0.087058,502
2019-09-30,"Briarwood","OK","Tulsa","Tulsa County","Tulsa",6295,1016,0.000107,0.017556,0.060974,874
2019-09-30,"Noyes and Foster","IL","Chicago-Naperville-Elgin","Cook County","Evanston",6296,1885,0.00596,0.033406,0.016478,722
2019-09-30,"Eastover","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6297,3021,0.000872,0.021612,0.061979,1167
2019-09-30,"Ardmore Village","NC","Winston-Salem","Forsyth County","Winston-Salem",6298,1044,0.000621,0.025268,0.095506,100
2019-09-30,"Medical Center Area","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",6299,1863,0.005118,0.036008,0.10789,1694
2019-09-30,"Canterbury Green","IN","Fort Wayne","Allen County","Fort Wayne",6300,884,-0.003776,-0.032814,-0.086893,40
2019-09-30,"Quail Valley","CA","Riverside-San Bernardino-Ontario","Riverside County","Menifee",6301,1601,0.003883,0.023499,0.030264,723
2019-09-30,"Riverside","MI","Ann Arbor","Washtenaw County","Ypsilanti",6302,1097,-0.012683,-0.014348,-0.010509,409
2019-09-30,"North Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6303,1347,0.003418,0.01245,0.013422,2905
2019-09-30,"North Pointe","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6304,1753,0.005823,0.03009,0.043939,600
2019-09-30,"Cadwalader & Hillcrest","NJ","Trenton","Mercer County","Trenton",6305,1390,0.011069,0.014612,0.024445,873
2019-09-30,"Shrub Oak","NY","New York-Newark-Jersey City","Westchester County","Town Of Yorktown",6306,2389,-0.015464,-0.040651,-0.054307,593
2019-09-30,"Clermont","MO","Kansas City","Jackson County","Independence",6307,1077,0.003994,0.020195,0.126071,1057
2019-09-30,"South Beach","CA","San Diego-Carlsbad","San Diego County","Carlsbad",6308,3479,0.00198,0.00217,0.038746,1508
2019-09-30,"Poppleton","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6309,1125,-0.000564,0.002438,-0.052629,373
2019-09-30,"Southwood Sunray","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",6310,2798,0.006356,0.014707,0.065576,367
2019-09-30,"Highland","MI","Detroit-Warren-Dearborn","Wayne County","Dearborn",6311,1307,0.010159,0.03598,0.02543,1945
2019-09-30,"Kaser","NY","New York-Newark-Jersey City","Rockland County","Ramapo",6312,2839,0.013576,0.014563,0.058586,318
2019-09-30,"Bakersville","NH","Manchester-Nashua","Hillsborough County","Manchester",6313,1444,0.005869,0.013123,0.037159,975
2019-09-30,"Citizens on Alert","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6314,975,-0.03036,-0.119424,-0.134138,1031
2019-09-30,"Tyler Park","KY","Louisville/Jefferson County","Jefferson County","Louisville",6315,1123,-0.003799,0.002765,-0.041097,1027
2019-09-30,"Carino Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6316,1807,0.007342,0.025307,0.054942,874
2019-09-30,"Prospect","AR","Jonesboro","Craighead County","Jonesboro",6317,1117,0.037875,0.06959,0.149213,553
2019-09-30,"Sunset","ID","Boise City","Ada County","Boise",6318,1430,0.010026,0.022143,0.086107,1276
2019-09-30,"Diamond Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",6319,2225,0.005329,0.02371,0.032814,1383
2019-09-30,"Greenway","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6320,1215,0.002622,0.016187,0.01917,208
2019-09-30,"Rock Island - Samuels","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6321,1376,0.003826,0.013296,0.06548,436
2019-09-30,"Harborview","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Norwalk",6322,3424,0.017182,0.065995,0.067918,214
2019-09-30,"Winding Wood","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Clearwater",6323,1378,0.006281,0.01317,0.03711,387
2019-09-30,"Cypress Bend","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Clearwater",6324,2028,0.006382,0.011034,0.063179,132
2019-09-30,"Hillsboro","IA","Des Moines-West Des Moines","Polk County","Des Moines",6325,1101,-0.000095,-0.012301,-0.074134,134
2019-09-30,"Magnolia","CA","Stockton-Lodi","San Joaquin County","Stockton",6326,1421,0.000445,0.030861,0.015573,328
2019-09-30,"South Titusville","AL","Birmingham-Hoover","Jefferson County","Birmingham",6327,728,-0.003545,-0.004505,-0.068816,1275
2019-09-30,"North Central","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",6328,1502,-0.021621,0.001374,0.077165,1526
2019-09-30,"Arlington Forest","VA","Washington-Arlington-Alexandria","Arlington County","Arlington",6329,2500,-0.007309,0.002053,0.043258,862
2019-09-30,"South 39th Street","MT","Missoula","Missoula County","Missoula",6330,1341,0.073443,0.094471,0.039965,938
2019-09-30,"Crystal Ranch","CA","Bakersfield","Kern County","Bakersfield",6331,1667,0.011877,0.017769,-0.003015,951
2019-09-30,"Washington Hill","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6332,1565,0.00551,0.047237,0.020701,606
2019-09-30,"Founders","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",6333,1656,-0.002583,-0.006481,0.002565,1122
2019-09-30,"McDonogh","LA","New Orleans-Metairie","Orleans Parish","New Orleans",6334,1248,-0.014307,-0.019772,-0.022889,130
2019-09-30,"Baker Street","CA","Bakersfield","Kern County","Bakersfield",6335,999,0.003633,0.008806,0.030674,813
2019-09-30,"Von Uhlit Ranch","CA","Napa","Napa County","Napa",6336,2644,0.004921,0.009439,0.02948,724
2019-09-30,"Hamilton Heights","MO","St. Louis","Saint Louis City","Saint Louis",6337,742,-0.003612,0.009094,-0.020238,1065
2019-09-30,"Embudo Canyon","NM","Albuquerque","Bernalillo County","Albuquerque",6338,1290,0.001373,0.006421,-0.009644,1289
2019-09-30,"Aquila","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Saint Louis Park",6339,1579,0.013329,0.050882,0.048355,795
2019-09-30,"Carver-Kemp","TX","College Station-Bryan","Brazos County","Bryan",6340,1068,0.008663,0.019305,-0.015502,965
2019-09-30,"Parkland Estates","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",6341,2864,-0.001818,0.011475,0.047513,546
2019-09-30,"East Allentown","PA","Allentown-Bethlehem-Easton","Lehigh County","Allentown",6342,1171,0.014192,0.038678,0.045562,1071
2019-09-30,"North End","RI","Providence-Warwick","Providence County","Woonsocket",6343,1205,0.007771,0.040552,0.03988,747
2019-09-30,"Tuttle West","OH","Columbus","Franklin County","Dublin",6344,1399,0.009111,0.046604,0.033242,2886
2019-09-30,"Bellevue","VA","Richmond","Richmond City","Richmond",6345,1219,0.014024,-0.011419,-0.008575,1225
2019-09-30,"East Westwood","OH","Cincinnati","Hamilton County","Cincinnati",6346,824,-0.023472,-0.011886,-0.011056,425
2019-09-30,"Cottage Grove","OH","Youngstown-Warren-Boardman","Mahoning County","Youngstown",6347,622,0.011631,0.055779,0.094325,1241
2019-09-30,"Foxcroft","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6348,2090,-0.005466,0.006331,0.009909,1523
2019-09-30,"Park Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",6349,2326,0.002396,0.009968,-0.034159,1189
2019-09-30,"Rancho Perdido Estates","AZ","Tucson","Pima County","Tucson",6350,1993,0.006526,0.013303,0.083336,45
2019-09-30,"East Winston","NC","Winston-Salem","Forsyth County","Winston-Salem",6351,855,0.021716,0.050069,-0.014775,702
2019-09-30,"North Lakeville","MA","Boston-Cambridge-Newton","Plymouth County","Lakeville",6352,1988,0.041148,0.066038,0.126872,804
2019-09-30,"Middle East","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6353,1140,-0.001735,0.002625,-0.04688,1590
2019-09-30,"Prairie Hills","WI","Madison","Dane County","Madison",6354,1377,-0.00093,0.014531,0.011886,998
2019-09-30,"Blanco-Culver Crest","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Culver City",6355,3934,0.005346,0.017096,0.033906,988
2019-09-30,"Village","CA","San Diego-Carlsbad","San Diego County","Carlsbad",6356,2833,-0.00077,0.00769,0.06031,1294
2019-09-30,"Washington","ND","Fargo","Cass County","Fargo",6357,1134,-0.002333,-0.017975,0.039574,1107
2019-09-30,"Fairway 164th","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",6358,1616,0.008519,0.024161,-0.031933,953
2019-09-30,"Colonialtown North","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",6359,1685,0.003438,0.016598,0.033983,1825
2019-09-30,"Eastern Avenue","NY","Albany-Schenectady-Troy","Schenectady County","Schenectady",6360,1058,0.001829,0.005295,0.010245,778
2019-09-30,"Poinsettia","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Ventura",6361,2920,0.006267,0.019305,0.004593,1296
2019-09-30,"Biscayne Terrace","FL","Jacksonville","Duval County","Jacksonville",6362,1178,0.010337,0.026892,-0.000316,1283
2019-09-30,"Fairburn Mays","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",6363,1228,0.004563,0.022028,0.023623,1058
2019-09-30,"Bradford Park","MO","Springfield","Greene County","Springfield",6364,796,0.01767,0.058288,0.042337,463
2019-09-30,"Vassar Park","OH","Canton-Massillon","Stark County","Canton",6365,669,-0.000008,0.009409,-0.019474,1046
2019-09-30,"Ampere","NJ","New York-Newark-Jersey City","Essex County","East Orange",6366,1561,0.004173,0.009074,0.025052,665
2019-09-30,"North End West","SD","Sioux Falls","Minnehaha County","Sioux Falls",6367,835,0.007393,0.005989,-0.005676,989
2019-09-30,"West Bayside","ME","Portland-South Portland","Cumberland County","Portland",6368,1991,-0.015667,-0.012959,0.036022,508
2019-09-30,"Colonial Village","MI","Lansing-East Lansing","Ingham County","Lansing",6369,931,0.013256,0.037454,-0.058879,1354
2019-09-30,"Vernon","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",6370,1741,0.010252,0.016619,0.007357,1174
2019-09-30,"Strawberry Manor","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6371,1507,0.00607,0.016787,0.034836,752
2019-09-30,"Bridgeview - Greenlawn","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6372,1097,-0.000263,-0.006712,-0.056637,676
2019-09-30,"Metcalfe Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6373,799,0.021819,0.072898,0.017144,558
2019-09-30,"Homestead Hills","IN","Fort Wayne","Allen County","Fort Wayne",6374,2580,0.025115,0.08825,0.070022,20
2019-09-30,"Coves at West lakes","IN","Fort Wayne","Allen County","Fort Wayne",6375,2047,0.037617,0.120206,0.136182,104
2019-09-30,"Aspen Village","IN","Fort Wayne","Allen County","Fort Wayne",6376,1400,0.002892,0.019613,0.054163,124
2019-09-30,"West Lakes","IN","Fort Wayne","Allen County","Fort Wayne",6377,1526,0.002228,0.005275,0.08291,208
2019-09-30,"Upper East","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Barbara",6378,4263,0.001716,0.009897,0.068239,853
2019-09-30,"Washington-Rosedale","PA","Philadelphia-Camden-Wilmington","Montgomery County","Pottstown",6379,1311,0.006873,0.027446,0.007297,1305
2019-09-30,"Princess Jeanne","NM","Albuquerque","Bernalillo County","Albuquerque",6380,1142,0.003259,0.014796,0.012601,907
2019-09-30,"McIntosh","CO","Boulder","Boulder County","Longmont",6381,1822,0.010175,0.001559,0.001994,1782
2019-09-30,"Llanfair","AL","Mobile","Mobile County","Mobile",6382,1593,0.006079,0.010004,-0.022079,401
2019-09-30,"Edison","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6383,1146,-0.003778,-0.003751,0.001954,901
2019-09-30,"Spring Glen","FL","Jacksonville","Duval County","Jacksonville",6384,1145,-0.001104,0.000293,0.035293,506
2019-09-30,"Madison Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6385,1225,-0.003334,-0.003349,-0.02755,414
2019-09-30,"The Hill","MO","St. Louis","Saint Louis City","Saint Louis",6386,963,0.00917,0.053525,0.071859,1275
2019-09-30,"Graceland West","IL","Chicago-Naperville-Elgin","Cook County","Chicago",6387,1778,0.001061,0.019688,-0.007166,1109
2019-09-30,"Horace Mann","ND","Fargo","Cass County","Fargo",6388,768,-0.036362,-0.15973,-0.399599,1049
2019-09-30,"Bolton","OR","Portland-Vancouver-Hillsboro","Clackamas County","West Linn",6389,1676,0.008978,0.016151,0.03418,1281
2019-09-30,"Houghton","AZ","Tucson","Pima County","Tucson",6390,1458,0.005749,0.022544,0.069024,1511
2019-09-30,"Cathedral Park","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",6391,1674,0.01703,0.040723,0.002001,1586
2019-09-30,"South Broadway Heights","CO","Denver-Aurora-Lakewood","Arapahoe County","Englewood",6392,1870,-0.007934,0.002503,-0.021694,934
2019-09-30,"Armistead Gardens","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6393,1021,-0.001448,-0.014366,-0.148587,55
2019-09-30,"North Harford Road","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6394,1346,-0.008437,-0.011837,-0.024163,1175
2019-09-30,"Tam O'Shanter","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",6395,2543,0.006726,0.03074,0.058896,1283
2019-09-30,"Meadowview","NJ","New York-Newark-Jersey City","Hudson County","North Bergen Township",6396,2088,0.002885,0.020079,0.062407,616
2019-09-30,"Laurelwood","NM","Albuquerque","Bernalillo County","Albuquerque",6397,1266,0.004086,0.009427,0.012771,849
2019-09-30,"Ashley Park","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6398,1266,0.003648,0.024691,0.083599,1488
2019-09-30,"Huntley","WI","Appleton","Outagamie County","Appleton",6399,1086,0.002694,-0.011011,0.021867,940
2019-09-30,"San Marco","FL","Jacksonville","Duval County","Jacksonville",6400,1229,0.001383,0.011314,0.046029,1538
2019-09-30,"Westover","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Stamford",6401,2725,-0.011168,-0.010508,-0.163573,1811
2019-09-30,"Vista del Norte","NM","Albuquerque","Bernalillo County","Albuquerque",6402,1123,0.000818,0.00353,-0.001184,1813
2019-09-30,"East Downtown","FL","Pensacola-Ferry Pass-Brent","Escambia County","Pensacola",6403,894,0.002973,0.011363,0.008453,1448
2019-09-30,"Morningside","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6404,1222,0.000246,0.025368,0.035213,1040
2019-09-30,"Vilas","WI","Madison","Dane County","Madison",6405,1586,-0.016447,-0.035952,-0.135438,533
2019-09-30,"Golden Hills","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6406,1432,0.016439,0.03956,0.069826,2647
2019-09-30,"Victory Hills","NM","Albuquerque","Bernalillo County","Albuquerque",6407,916,0.005736,0.010156,-0.244997,1129
2019-09-30,"Estabrook","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",6408,1220,0.000392,0.00187,0.021877,1194
2019-09-30,"East Hampton","TN","Memphis","Shelby County","Bartlett",6409,1048,0.018473,0.077583,0.014734,865
2019-09-30,"Mabury Park","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",6410,2693,0.004854,0.015171,0.053444,540
2019-09-30,"Sunset","OR","Portland-Vancouver-Hillsboro","Clackamas County","West Linn",6411,1680,0.003816,-0.00816,-0.01741,934
2019-09-30,"Jefferson","MI","Detroit-Warren-Dearborn","Wayne County","Redford",6412,1126,0.006362,0.042715,0.119839,1337
2019-09-30,"Barrio Hollywood","AZ","Tucson","Pima County","Tucson",6413,1113,0.001364,0.020972,0.055873,967
2019-09-30,"Williamsburg","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",6414,743,0.021492,0.032615,-0.001603,628
