"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Kingsley Township","PA",,"Forest County",24791,872,0.001851,0.003897,-0.060236,41
2019-09-30,"Stanton","ND",,"Mercer County",24792,1048,-0.018642,-0.060293,-0.110515,9
2019-09-30,"Council Hill","OK",,"McIntosh County",24793,896,-0.001191,0.00281,0.004196,151
2019-09-30,"Everest","KS",,"Brown County",24794,824,-0.004896,-0.000576,0.02642,245
2019-09-30,"Lorraine","KS",,"Ellsworth County",24795,876,0.009804,0.044225,0.097476,112
2019-09-30,"Blachly","OR","Eugene","Lane County",24796,1568,0.01186,0.04146,0.077801,221
2019-09-30,"West Green","GA","Douglas","Coffee County",24797,1050,0.002301,0.002469,0.016138,155
2019-09-30,"Brady Lake","OH","Akron","Portage County",24798,995,-0.012702,-0.013195,0.032028,410
2019-09-30,"Long Island","KS",,"Phillips County",24799,708,-0.00363,-0.010117,-0.000084,127
2019-09-30,"Herrick","SD",,"Gregory County",24800,820,0.013491,0.05119,0,115
2019-09-30,"Cloverdale","VA","Roanoke","Botetourt County",24801,1140,0.032927,0.044291,0.080702,230
2019-09-30,"Bartlett","NE",,"Wheeler County",24802,774,-0.022309,-0.076499,-0.147073,72
2019-09-30,"Brownstown","PA","Johnstown","Cambria County",24803,640,0.003315,0.024238,0.16635,113
2019-09-30,"Tryon","NE","North Platte","McPherson County",24804,843,0.000287,0.008631,-0.036552,74
2019-09-30,"Big Bay","MI","Marquette","Marquette County",24805,1087,-0.034108,-0.075471,0.01362,54
2019-09-30,"Jamaica","IA","Des Moines-West Des Moines","Guthrie County",24806,838,-0.001471,0.010848,0.031457,171
2019-09-30,"Howe","ID","Idaho Falls","Butte County",24807,994,0.027784,0.043128,0.097794,14
2019-09-30,"Arnegard","ND",,"McKenzie County",24808,1568,-0.00018,0.041792,0.277253,66
2019-09-30,"Edgerton","MN",,"Pipestone County",24809,1171,0.002202,-0.00349,0.054166,14
2019-09-30,"Lake Bronson","MN",,"Kittson County",24810,986,-0.011236,-0.047878,-0.122633,7
2019-09-30,"Westhoff","TX",,"De Witt County",24811,1288,-0.004977,-0.000263,0.045529,74
2019-09-30,"Brinktown","MO",,"Maries County",24812,824,0.000695,0.001484,0.050217,97
2019-09-30,"Monticello","MO","Quincy","Lewis County",24813,786,0.010806,0.009589,-0.055144,66
2019-09-30,"Carmichaels","PA",,"Greene County",24814,1058,0.004694,0.041557,0.175505,22
2019-09-30,"Agness","OR","Brookings","Curry County",24815,1431,0.002357,-0.000423,-0.040202,85
2019-09-30,"Lakeport","TX","Longview","Gregg County",24816,812,-0.006979,-0.016509,0.043333,686
2019-09-30,"Grenola","KS",,"Elk County",24817,729,-0.004389,-0.001578,0.009965,210
2019-09-30,"Powhattan","KS",,"Brown County",24818,827,-0.01195,-0.022007,0.003852,88
2019-09-30,"Francis","UT","Summit Park","Summit County",24819,2384,-0.057302,-0.135724,0.005654,603
2019-09-30,"Moffit","ND","Bismarck","Burleigh County",24820,1237,-0.019211,-0.180494,-0.11622,54
2019-09-30,"Duke","MO","Fort Leonard Wood","Pulaski County",24821,777,-0.004838,-0.003445,0.034979,65
2019-09-30,"Okoboji","IA","Spirit Lake","Dickinson County",24822,1276,-0.016096,-0.047104,-0.028725,1008
2019-09-30,"Jeffersonville","OH","Washington Court House","Fayette County",24823,811,-0.003192,-0.016588,-0.029614,421
2019-09-30,"Douglas","AL","Albertville","Marshall County",24824,882,0.014329,0.054838,-0.004807,185
2019-09-30,"Beverly Beach","FL","Deltona-Daytona Beach-Ormond Beach","Flagler County",24825,1712,0.020876,0.033631,0.055453,369
2019-09-30,"Du Bois","NE",,"Pawnee County",24826,1022,0.007591,0.036566,0.038393,153
2019-09-30,"Chippewa Lake","OH","Cleveland-Elyria","Medina County",24827,1216,-0.004301,0.028937,0.075401,441
2019-09-30,"Bath","IN",,"Franklin County",24828,1018,0.01415,0.030761,0.129635,138
2019-09-30,"Mount Auburn","IA","Cedar Rapids","Benton County",24829,882,0.003222,0.007004,-0.043568,168
2019-09-30,"Benton City","MO","Mexico","Audrain County",24830,861,0.006244,0.017547,-0.011418,105
2019-09-30,"Rices Landing","PA",,"Greene County",24831,999,-0.000653,0.003768,0.062115,20
2019-09-30,"Laytonsville","MD","Washington-Arlington-Alexandria","Montgomery County",24832,2492,0.000254,0.012783,0.030311,163
2019-09-30,"Mineral","WA","Centralia","Lewis County",24833,1144,-0.017004,-0.013936,0.017942,215
2019-09-30,"Spragueville","IA",,"Jackson County",24834,1068,-0.008725,-0.005257,-0.00943,113
2019-09-30,"Porter","MN",,"Yellow Medicine County",24835,962,-0.012,-0.031976,-0.116019,105
2019-09-30,"Union Pier","MI","Niles-Benton Harbor","Berrien County",24836,1576,0.083665,0.128423,0.216514,1175
2019-09-30,"Deweese","NE",,"Clay County",24837,994,0.002345,-0.00112,-0.174381,117
2019-09-30,"Center Junction","IA","Cedar Rapids","Jones County",24838,897,-0.010414,-0.017909,-0.111315,111
2019-09-30,"Magnolia","MN",,"Rock County",24839,1023,0.005167,-0.004877,-0.028299,27
2019-09-30,"Loving","TX",,"Young County",24840,1223,-0.00388,-0.002985,0.03301,82
2019-09-30,"Bayard","IA","Des Moines-West Des Moines","Guthrie County",24841,765,-0.003383,0.003529,0.059105,306
2019-09-30,"Esbon","KS",,"Jewell County",24842,724,-0.008602,-0.018036,-0.028941,158
2019-09-30,"Taylorsville","CA",,"Plumas County",24843,1719,-0.00578,0.003947,0.077465,257
2019-09-30,"Tendoy","ID",,"Lemhi County",24844,1275,0.017502,0.033561,-0.002039,93
2019-09-30,"Riverton","IA",,"Fremont County",24845,784,-0.0073,-0.011508,-0.020757,191
2019-09-30,"Ambia","IN","Lafayette-West Lafayette","Benton County",24846,972,0.005601,0.025425,0.06272,214
2019-09-30,"Pahala","HI","Hilo","Hawaii County",24847,1477,0.004472,-0.024558,0.014473,446
2019-09-30,"Weinert","TX",,"Haskell County",24848,1071,0.000297,0.009875,0.071079,72
2019-09-30,"Green Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",24849,2198,0.006285,0.028637,0.037413,524
2019-09-30,"Cylinder","IA",,"Palo Alto County",24850,835,0.010356,0.028582,0.056651,196
2019-09-30,"Garrison","MO","Springfield","Christian County",24851,924,-0.012259,0.022645,0.095334,47
2019-09-30,"Port Trevorton","PA","Selinsgrove","Snyder County",24852,702,-0.03019,-0.115669,-0.214891,7
2019-09-30,"Hanston","KS",,"Hodgeman County",24853,721,-0.002201,0.000405,0.002012,187
2019-09-30,"Rangerville","TX","Brownsville-Harlingen","Cameron County",24854,1015,-0.002763,0.000391,0.049066,82
2019-09-30,"Rock","KS","Arkansas City-Winfield","Cowley County",24855,922,-0.019617,-0.064921,-0.099219,109
2019-09-30,"Luzerne","IA","Cedar Rapids","Benton County",24856,1059,-0.009143,-0.015302,-0.039106,138
2019-09-30,"New Cuyama","CA","Santa Maria-Santa Barbara","Santa Barbara County",24857,2990,-0.049862,-0.088339,0.062969,252
2019-09-30,"Ramona","SD",,"Lake County",24858,862,-0.017538,-0.07039,-0.111316,11
2019-09-30,"Elk Creek","CA",,"Glenn County",24859,1856,-0.001947,0.012047,0.034826,91
2019-09-30,"Phillips","ME",,"Franklin County",24860,1223,-0.005899,0.008595,0.051343,156
2019-09-30,"Essex","MT","Kalispell","Flathead County",24861,1277,-0.000991,0.015456,0.090221,283
2019-09-30,"Mendon","MO",,"Chariton County",24862,733,-0.010069,-0.002916,-0.014427,8
2019-09-30,"Keno","OR","Klamath Falls","Klamath County",24863,1082,0.004934,0.004,0.06384,148
2019-09-30,"New Ashford","MA","Pittsfield","Berkshire County",24864,1149,-0.004802,0.007463,-0.010341,88
2019-09-30,"Batchtown","IL","St. Louis","Calhoun County",24865,894,0.008447,0.006639,0.141907,18
2019-09-30,"Great Cacapon","WV",,"Morgan County",24866,864,-0.006021,-0.007969,-0.038509,302
2019-09-30,"Sprott","AL",,"Perry County",24867,899,0.005175,0.016669,-0.082732,118
2019-09-30,"Era","TX","Gainesville","Cooke County",24868,1386,-0.007028,-0.017913,-0.010946,80
2019-09-30,"Maxwell","NM",,"Colfax County",24869,1049,-0.014564,0.016581,0.003974,15
2019-09-30,"Avon","AL","Dothan","Houston County",24870,921,0.018476,0.049012,0.096419,127
2019-09-30,"Redford","MO",,"Reynolds County",24871,796,0.015515,0.033726,0.111042,50
2019-09-30,"Montreat","NC","Asheville","Buncombe County",24872,1780,-0.043306,-0.037141,0.023749,362
2019-09-30,"Brayton","IA",,"Audubon County",24873,901,0.001298,0.017565,0.036078,154
2019-09-30,"Norcross","MN",,"Grant County",24874,1037,0.0041,-0.018283,-0.000644,79
2019-09-30,"Myton","UT",,"Duchesne County",24875,1026,-0.00897,-0.01216,0.057529,157
2019-09-30,"Dorothy","WV","Beckley","Raleigh County",24876,736,-0.007196,0.030707,0.045697,135
2019-09-30,"Keyes","OK",,"Cimarron County",24877,749,0.015441,0.039491,0.053866,155
2019-09-30,"Derma","MS",,"Calhoun County",24878,784,-0.005385,-0.017636,-0.040717,387
2019-09-30,"Hewlett Neck","NY","New York-Newark-Jersey City","Nassau County",24879,4437,0.006495,0.053367,0.162338,219
2019-09-30,"Lamont","OK",,"Grant County",24880,859,0.011724,0.029048,0.07734,108
2019-09-30,"Cross Roads","PA","York-Hanover","York County",24881,1241,0.00183,0.006369,0.041282,167
2019-09-30,"Greenwood","IL","Chicago-Naperville-Elgin","McHenry County",24882,1727,-0.000871,0.020358,0.02694,63
2019-09-30,"Hoolehua","HI","Kahului-Wailuku-Lahaina","Maui County",24883,3004,-0.040713,-0.15021,-0.396653,165
2019-09-30,"Rockland","WI","La Crosse-Onalaska","La Crosse County",24884,1199,0.02496,0.046676,0.066289,21
2019-09-30,"Alton","KS",,"Osborne County",24885,767,0.001008,-0.001059,0.023909,878
2019-09-30,"Merriman","NE",,"Cherry County",24886,776,0.0041,-0.024524,-0.053401,75
2019-09-30,"Bethesda","OH","Wheeling","Belmont County",24887,1161,0.008322,-0.027118,0.059909,237
2019-09-30,"Dimondale","MI","Lansing-East Lansing","Eaton County",24888,905,0.016478,0.031182,-0.026295,81
2019-09-30,"Henderson","LA","Lafayette","Saint Martin Parish",24889,901,0.009159,-0.014908,-0.169901,317
2019-09-30,"Fenton","IL","Sterling","Whiteside County",24890,1221,0.015015,0.067388,-0.218643,8
2019-09-30,"Burna","KY","Paducah","Livingston County",24891,779,0.000387,-0.002081,0.000902,95
2019-09-30,"Rosman","NC","Brevard","Transylvania County",24892,1245,0.005365,0.021321,0.040132,327
2019-09-30,"Strasburg","ND",,"Emmons County",24893,955,0.041322,-0.017308,-0.059158,16
2019-09-30,"Chevy Chase Heights","PA","Indiana","Indiana County",24894,732,-0.010979,-0.026942,-0.168951,387
2019-09-30,"Lost City","WV",,"Hardy County",24895,872,-0.01115,-0.016652,-0.069787,625
2019-09-30,"Saint Xavier","MT",,"Big Horn County",24896,1095,-0.017951,0.015712,0.104833,62
2019-09-30,"Osco","IL","Davenport-Moline-Rock Island","Henry County",24897,1290,-0.012132,-0.009242,0.10257,126
2019-09-30,"Harper","IA",,"Keokuk County",24898,853,-0.007264,0.002533,0.025692,96
2019-09-30,"Lane","KS","Ottawa","Franklin County",24899,1024,-0.012613,-0.034773,-0.049591,224
2019-09-30,"Leggett","CA","Ukiah","Mendocino County",24900,1721,0.005343,0.008149,0.075618,13
2019-09-30,"Glengary","WV","Hagerstown-Martinsburg","Berkeley County",24901,1237,0.005623,0.009781,0.01519,70
2019-09-30,"Export","PA","Pittsburgh","Westmoreland County",24902,740,0.00493,0.010787,0.011723,82
2019-09-30,"Tulare","SD",,"Spink County",24903,920,-0.016002,-0.037392,-0.086826,189
2019-09-30,"Fishers Island","NY","New York-Newark-Jersey City","Suffolk County",24904,24392,-0.027047,-0.044114,-0.073811,26
2019-09-30,"South Pekin","IL","Peoria","Tazewell County",24905,734,0.013238,0.046671,-0.002414,432
2019-09-30,"Richfield","ID","Hailey","Lincoln County",24906,963,0.011587,0.028995,0.148226,48
2019-09-30,"Mimbres","NM","Silver City","Grant County",24907,786,-0.009366,-0.057887,-0.056285,41
2019-09-30,"Stanton","AL","Birmingham-Hoover","Chilton County",24908,997,0.011032,0.029805,0.088303,85
2019-09-30,"Triumph Township","PA","Warren","Warren County",24909,884,-0.003254,-0.007885,0.020488,226
2019-09-30,"Tremont","ME",,"Hancock County",24910,1321,-0.00785,0.027972,0.119955,226
2019-09-30,"Fay","OK",,"Blaine County",24911,823,0.004965,0.008833,0.063363,87
2019-09-30,"Wolverton","MN","Wahpeton","Wilkin County",24912,999,0.00173,-0.005793,-0.010769,67
2019-09-30,"Jonesboro","ME",,"Washington County",24913,1175,-0.008768,-0.017553,0.006433,294
2019-09-30,"Alamo","NV",,"Lincoln County",24914,1338,0.003587,0.017577,0.039025,217
2019-09-30,"Dagmar","MT",,"Sheridan County",24915,1101,0.002988,0.06593,0.147467,58
2019-09-30,"Paterson","WA","Kennewick-Richland","Benton County",24916,1421,0.019192,0.08155,0.095759,27
2019-09-30,"Paeonian Springs","VA","Washington-Arlington-Alexandria","Loudoun County",24917,1962,0.010741,0.018908,0.027977,99
2019-09-30,"Woodruff","AZ","Show Low","Navajo County",24918,967,-0.006915,-0.06648,-0.12763,18
2019-09-30,"Curtis","MI",,"Mackinac County",24919,953,0.001512,-0.001819,0.033522,136
2019-09-30,"Ames","TX","Houston-The Woodlands-Sugar Land","Liberty County",24920,1157,0.003353,0.007045,-0.037777,341
2019-09-30,"South Padre Island","TX","Brownsville-Harlingen","Cameron County",24921,1728,-0.01744,-0.034353,0.059995,9787
2019-09-30,"Hickory Township","PA",,"Forest County",24922,874,-0.000115,0.001189,-0.0098,53
2019-09-30,"Husser","LA","Hammond","Tangipahoa Parish",24923,1211,0.013493,0.038412,0.050439,134
2019-09-30,"Lakeview","TX",,"Hall County",24924,1102,0.001822,0.017163,0.126051,56
2019-09-30,"Farnhamville","IA",,"Calhoun County",24925,816,0.003103,0.009321,0.00431,244
2019-09-30,"Porterville","MS","Meridian","Kemper County",24926,855,0.003508,0.037093,0.000715,84
2019-09-30,"Rosie","AR","Batesville","Independence County",24927,742,0.01316,0.026015,-0.054635,83
2019-09-30,"Driscoll","ND","Bismarck","Burleigh County",24928,1234,0.004672,-0.06719,-0.027753,78
2019-09-30,"Stevenson","WA","Portland-Vancouver-Hillsboro","Skamania County",24929,1683,0.009435,0.025836,0.049204,490
2019-09-30,"Fair Grove","MO","Springfield","Greene County",24930,752,0.020622,0.057182,0.082558,579
2019-09-30,"Sperry","OK","Tulsa","Tulsa County",24931,848,0.022681,0.045065,0.029845,399
2019-09-30,"Lake Meade","PA","Gettysburg","Adams County",24932,1446,-0.00475,0.013406,0.051924,924
2019-09-30,"Cashtown-Mcknightstown","PA","Gettysburg","Adams County",24933,1244,-0.010994,-0.000414,0.018332,339
2019-09-30,"North Dansville","NY","Rochester","Livingston County",24934,1387,0.001997,0.024243,0.077506,332
2019-09-30,"Marathon","IA","Storm Lake","Buena Vista County",24935,753,0.001782,-0.004811,-0.038003,396
2019-09-30,"Piru","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",24936,2389,0.003182,0.007469,0.032529,165
2019-09-30,"Windom","TX","Bonham","Fannin County",24937,1260,0.007166,0.024473,0.010021,150
2019-09-30,"Colquitt","GA",,"Miller County",24938,968,-0.002297,0.020891,0.072824,626
2019-09-30,"Beaver","WA","Port Angeles","Clallam County",24939,1471,0.006467,0.022929,0.066979,163
2019-09-30,"Deer Park","AL",,"Washington County",24940,895,0.014561,0.034926,-0.019378,63
2019-09-30,"Rector","AR",,"Clay County",24941,825,0.005113,0.018932,0.04873,104
2019-09-30,"Shippen Township","PA",,"Tioga County",24942,1114,-0.002335,0.01354,0.165321,253
2019-09-30,"Cortez","FL","North Port-Sarasota-Bradenton","Manatee County",24943,2428,-0.029894,-0.076175,-0.122853,527
2019-09-30,"Paradise","KS",,"Russell County",24944,838,-0.012457,-0.025065,0.036449,102
2019-09-30,"Bouton","IA","Des Moines-West Des Moines","Dallas County",24945,1357,0.010118,0.052734,0.050049,141
2019-09-30,"Utica","KS",,"Ness County",24946,770,-0.003175,0.010579,0.028536,172
2019-09-30,"Salvo","NC","Kill Devil Hills","Dare County",24947,1477,0.029633,0.057701,0.118832,1034
2019-09-30,"Elk River","ID",,"Clearwater County",24948,1031,0.020156,0.050452,-0.03313,143
2019-09-30,"Staplehurst","NE","Lincoln","Seward County",24949,1127,-0.002415,0.003712,-0.058741,165
2019-09-30,"Hanover","OH","Columbus","Licking County",24950,972,0.00006,0.013288,-0.103686,393
2019-09-30,"South Heart","ND","Dickinson","Stark County",24951,1285,-0.019746,-0.03396,-0.030383,172
2019-09-30,"West Glacier","MT","Kalispell","Flathead County",24952,1811,0.03466,0.106596,0.240059,60
2019-09-30,"Blythe","GA","Augusta-Richmond County","Richmond County",24953,923,0.007109,0.028644,0.119867,179
2019-09-30,"Norcatur","KS",,"Decatur County",24954,776,-0.005059,0.003116,0.075975,190
2019-09-30,"Gays Creek","KY",,"Perry County",24955,717,0.006781,0.018366,0.182782,7
2019-09-30,"Ackerly","TX","Midland","Martin County",24956,1476,0.004926,0.027052,0.189762,60
2019-09-30,"Gaines Township","PA",,"Tioga County",24957,1055,-0.000918,0.013625,0.157097,409
2019-09-30,"Taylor","NE",,"Loup County",24958,785,0.00556,0.02665,-0.006833,133
2019-09-30,"Swan","IA","Pella","Marion County",24959,1075,0.002893,-0.036245,-0.127872,143
2019-09-30,"Skull Valley","AZ","Prescott","Yavapai County",24960,1692,-0.024143,-0.037956,0.128182,133
2019-09-30,"Schram City","IL",,"Montgomery County",24961,838,0.000989,0.010345,0.047145,21
2019-09-30,"Porter Township","PA","New York-Newark-Jersey City","Pike County",24962,1312,0.006158,0.019746,0.004395,545
2019-09-30,"Caputa","SD","Rapid City","Pennington County",24963,1263,-0.001657,-0.010007,-0.028646,49
2019-09-30,"Randolph","NH","Berlin","Coos County",24964,1520,-0.018246,-0.009274,-0.054692,272
2019-09-30,"Clemons","IA","Marshalltown","Marshall County",24965,867,0.00163,0.003915,0.070671,139
2019-09-30,"Terra Ceia","FL","North Port-Sarasota-Bradenton","Manatee County",24966,1790,0.002285,0.013324,0.057268,298
2019-09-30,"Onaka","SD",,"Faulk County",24967,719,-0.000582,-0.000582,-0.000582,16
2019-09-30,"Candor","NC",,"Montgomery County",24968,963,0.010231,0.03637,0.095078,282
2019-09-30,"Coburg","OR","Eugene","Lane County",24969,1557,0.002802,-0.004054,0.038173,411
2019-09-30,"Cheyney","PA","Philadelphia-Camden-Wilmington","Delaware County",24970,2146,-0.010339,0.007233,-0.062706,48
2019-09-30,"Rock River","WY","Laramie","Albany County",24971,930,0.023265,0.023168,0.039346,194
2019-09-30,"Williamsport","KY",,"Johnson County",24972,804,-0.012374,-0.025757,-0.075595,25
2019-09-30,"New Boston","MO",,"Linn County",24973,822,-0.001222,-0.02428,-0.056436,119
2019-09-30,"Byron","NE",,"Thayer County",24974,872,-0.002296,0.004977,-0.02748,97
2019-09-30,"Highland Township","PA","St. Marys","Elk County",24975,831,-0.001187,0.002125,-0.059447,8
2019-09-30,"Melvin","KY",,"Floyd County",24976,722,0.002249,-0.005553,-0.077464,27
2019-09-30,"Lockport","KY","Louisville/Jefferson County","Henry County",24977,956,-0.000717,-0.010449,-0.027279,38
2019-09-30,"Beaver City","NE",,"Furnas County",24978,733,-0.002925,-0.016994,-0.12798,348
2019-09-30,"Nubieber","CA","Susanville","Lassen County",24979,1303,-0.076466,-0.181278,-0.026415,39
2019-09-30,"Hammondville","AL","Fort Payne","De Kalb County",24980,867,0.007993,0.025665,-0.046459,143
2019-09-30,"Mark Center","OH","Defiance","Defiance County",24981,995,0.00547,0.027496,0.095491,136
2019-09-30,"New Salem","IL",,"Pike County",24982,1033,0.036362,0.033169,-0.065351,99
2019-09-30,"Eleanor","WV","Huntington-Ashland","Putnam County",24983,1137,0.009614,0.043359,0.029252,423
2019-09-30,"Burdick","KS",,"Morris County",24984,813,-0.007147,-0.008833,0.019897,123
2019-09-30,"McDonald","KS",,"Rawlins County",24985,768,-0.007659,-0.00555,0.046729,174
2019-09-30,"Glenaire","MO","Kansas City","Clay County",24986,1236,-0.00048,-0.001765,-0.000994,264
2019-09-30,"West Haven","VT","Rutland","Rutland County",24987,1616,0.015979,0.071652,0.155975,12
2019-09-30,"Rosa","AL","Birmingham-Hoover","Blount County",24988,1024,0.006889,0.032924,0.054945,107
2019-09-30,"Blue","AZ",,"Greenlee County",24989,1298,-0.000664,0.00566,0.025334,30
2019-09-30,"Earlington","KY","Madisonville","Hopkins County",24990,737,0.000815,0.005037,-0.031481,561
2019-09-30,"East Vandergrift","PA","Pittsburgh","Westmoreland County",24991,699,-0.004685,-0.003501,-0.002052,120
2019-09-30,"Hildreth","NE",,"Franklin County",24992,845,-0.00168,-0.011577,-0.11541,243
2019-09-30,"Wahkiacus","WA",,"Klickitat County",24993,1485,0.012724,0.050041,0.054491,23
2019-09-30,"Midkiff","TX",,"Upton County",24994,2488,-0.016328,-0.050067,0.175381,9
2019-09-30,"Green Valley Farms","TX","Brownsville-Harlingen","Cameron County",24995,824,0.006069,0.003845,0.055517,174
2019-09-30,"Timberlane","IL","Rockford","Boone County",24996,1842,-0.026608,0.036752,-0.02354,321
2019-09-30,"South Shaftsbury","VT","Bennington","Bennington County",24997,1284,0.021688,0.052091,0.010518,18
2019-09-30,"Lineville","IA",,"Wayne County",24998,790,-0.006737,-0.018026,-0.037121,158
2019-09-30,"Loyal","OK",,"Kingfisher County",24999,920,-0.006613,-0.009667,-0.058773,99
2019-09-30,"Tatum","TX","Longview","Rusk County",25000,1246,-0.006534,0.007155,0.044112,321
2019-09-30,"Olive Branch","IL","Cape Girardeau","Alexander County",25001,963,0.00275,0.018494,-0.058522,32
2019-09-30,"Salina","OK",,"Mayes County",25002,842,-0.000819,0.010294,0.005113,593
2019-09-30,"Hereford Township","PA","Reading","Berks County",25003,1243,-0.00746,-0.022636,-0.053556,105
2019-09-30,"Eau Galle","WI","Menomonie","Dunn County",25004,984,0.015453,0.013102,-0.026601,31
2019-09-30,"Hatch","UT",,"Garfield County",25005,1200,0.004599,0.01513,0.110118,156
2019-09-30,"Elberon","IA",,"Tama County",25006,896,-0.001562,0.006684,0.000337,210
2019-09-30,"Jacob","IL","Carbondale-Marion","Jackson County",25007,747,-0.015083,-0.034306,-0.09548,65
2019-09-30,"Caswell Plantation","ME",,"Aroostook County",25008,973,-0.000082,0.112638,0.275666,13
2019-09-30,"Lawrence","NE",,"Nuckolls County",25009,923,-0.002029,0.007537,-0.029328,205
2019-09-30,"Naturita","CO","Montrose","Montrose County",25010,1148,0.010581,0.048576,-0.006425,188
2019-09-30,"Alexander","IA",,"Franklin County",25011,821,0.007636,0.015564,0.016834,190
2019-09-30,"San Gregorio","CA","San Francisco-Oakland-Hayward","San Mateo County",25012,4321,0.017048,-0.000129,-0.081409,11
2019-09-30,"Denton","KS","St. Joseph","Doniphan County",25013,841,-0.007927,-0.015149,0.024899,141
2019-09-30,"Grant City","MO",,"Worth County",25014,886,0.004215,0.005914,0.044512,23
2019-09-30,"Dauphin Island","AL","Mobile","Mobile County",25015,1150,0.001583,-0.002792,0.027723,2369
2019-09-30,"Lovejoy","IL","St. Louis","Saint Clair County",25016,727,0.001467,-0.001089,0.060143,54
2019-09-30,"Fredericksburg","PA","Lebanon","Lebanon County",25017,928,-0.006674,0.006311,-0.046787,479
2019-09-30,"Lemoyne","NE",,"Keith County",25018,940,-0.004248,0.000171,-0.032467,199
2019-09-30,"Greenbackville","VA",,"Accomack County",25019,1011,-0.06034,-0.075385,-0.070839,396
2019-09-30,"Prairie City","SD",,"Harding County",25020,848,-0.01469,-0.039557,-0.07885,107
2019-09-30,"Sherwood","WI","Appleton","Calumet County",25021,954,-0.037095,-0.153465,-0.178565,44
2019-09-30,"Saunemin","IL","Pontiac","Livingston County",25022,1099,-0.020952,-0.110172,-0.149644,226
2019-09-30,"Bena","MN","Brainerd","Cass County",25023,1096,-0.000216,0.004303,0.013652,79
2019-09-30,"Mizpah","MN",,"Koochiching County",25024,1114,0.001974,0.009599,0.01554,102
2019-09-30,"Quinault","WA","Aberdeen","Grays Harbor County",25025,1174,0.028392,0.080033,0.232724,83
2019-09-30,"Lacassine","LA","Jennings","Jefferson Davis Parish",25026,1118,0.043561,0.07882,-0.076892,30
2019-09-30,"Rippey","IA",,"Greene County",25027,864,0.001776,0.007214,0.039636,208
2019-09-30,"Polebridge","MT","Kalispell","Flathead County",25028,1364,0.00151,0.022915,0.054499,348
2019-09-30,"Chester","NE",,"Thayer County",25029,873,-0.004208,0.003973,-0.050712,180
2019-09-30,"Arbovale","WV",,"Pocahontas County",25030,817,0.00108,-0.003811,-0.036789,368
2019-09-30,"Duncan Falls","OH","Zanesville","Muskingum County",25031,817,-0.004292,0.005067,-0.001058,459
2019-09-30,"Helvetia","WV","Elkins","Randolph County",25032,925,0.011865,0.058599,0.089165,116
2019-09-30,"Greenfield","MO",,"Dade County",25033,702,0.002675,0.003894,-0.017166,436
2019-09-30,"Goodland","MN","Grand Rapids","Itasca County",25034,1100,-0.019186,0.002739,-0.038132,94
2019-09-30,"Mendota","MN","Minneapolis-St. Paul-Bloomington","Dakota County",25035,1580,-0.010375,-0.038892,-0.169733,80
2019-09-30,"Zahl","ND","Williston","Williams County",25036,1468,0.009428,-0.000207,0.095386,19
2019-09-30,"Minnetonka Beach","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",25037,3790,-0.016861,-0.044446,-0.106099,277
2019-09-30,"Lincolnville","KS",,"Marion County",25038,853,-0.008349,-0.005173,-0.050427,183
2019-09-30,"McCallsburg","IA","Ames","Story County",25039,917,-0.005951,-0.027894,-0.112726,218
2019-09-30,"Gallatin","TX","Jacksonville","Cherokee County",25040,1166,-0.006841,0.003512,0.160969,36
2019-09-30,"Whitneyville","ME",,"Washington County",25041,1238,-0.007963,0.013791,0.039728,19
2019-09-30,"Merna","NE",,"Custer County",25042,898,0.047387,0.092445,-0.008945,200
2019-09-30,"Chilcoot","CA",,"Plumas County",25043,1564,-0.013609,-0.012023,0.070295,253
2019-09-30,"Shelburne","NH","Berlin","Coos County",25044,1488,0.002179,0.0331,0.076461,211
2019-09-30,"Heartwell","NE","Kearney","Kearney County",25045,988,0.000068,0.000012,-0.033117,116
2019-09-30,"El Indio","TX","Eagle Pass","Maverick County",25046,937,0.035077,0.071547,0.036966,70
2019-09-30,"Big Laurel","KY",,"Leslie County",25047,765,0.001268,0.001801,0.010604,40
2019-09-30,"Dickens","TX",,"Dickens County",25048,1090,-0.000968,-0.00531,0.020444,44
2019-09-30,"Valleyview","OH","Columbus","Franklin County",25049,1157,0.008254,0.03188,0.072842,260
2019-09-30,"Eddyville","NE","Lexington","Dawson County",25050,1030,0.020034,0.012849,-0.120798,83
2019-09-30,"Rhine","GA",,"Dodge County",25051,912,-0.001963,-0.000401,-0.009888,132
2019-09-30,"University Park","IA","Oskaloosa","Mahaska County",25052,863,-0.001025,0.003201,0.009998,145
2019-09-30,"Savonburg","KS",,"Allen County",25053,876,-0.006514,0.010822,0.013652,99
2019-09-30,"Gateway","AR","Fayetteville-Springdale-Rogers","Benton County",25054,1178,0.001012,0.017167,0.053558,57
2019-09-30,"Junction","UT",,"Piute County",25055,1119,-0.006226,-0.027854,0.118182,89
2019-09-30,"Big Bar","CA",,"Trinity County",25056,1948,0.003601,0.015961,0.034591,41
2019-09-30,"Verner","WV",,"Mingo County",25057,715,-0.006982,0.017559,-0.082734,15
2019-09-30,"Amma","WV",,"Roane County",25058,846,-0.006181,0.002316,0.031152,93
