"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"75074","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",980,1444,0.001993,0.001607,-0.006951,17083
2019-09-30,"93277","CA","Visalia-Porterville","Tulare County","Visalia",981,1249,0.000883,0.010526,0.032241,14913
2019-09-30,"80229","CO","Denver-Aurora-Lakewood","Adams County","Thornton",982,1661,0.000894,0.004984,0.028185,15646
2019-09-30,"43207","OH","Columbus","Franklin County","Columbus",983,1001,-0.004342,-0.011527,0.019186,16711
2019-09-30,"74055","OK","Tulsa","Tulsa County","Owasso",984,882,0.001424,0.015824,0.009513,17401
2019-09-30,"76010","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",985,1191,0.000256,0.001809,-0.013593,11082
2019-09-30,"13760","NY","Binghamton","Broome County","Union",986,890,0.006686,0.02711,-0.019293,15428
2019-09-30,"37221","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",987,1626,0.001954,0.010771,0.010996,17748
2019-09-30,"35215","AL","Birmingham-Hoover","Jefferson County","Birmingham",988,843,-0.001933,0.002135,0.004223,14683
2019-09-30,"10010","NY","New York-Newark-Jersey City","New York County","New York",989,3605,0.004541,0.000783,-0.027235,13768
2019-09-30,"85375","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Sun City West",990,1366,0.002823,0.005978,0.037657,20687
2019-09-30,"29073","SC","Columbia","Lexington County","Lexington",991,1127,0.006854,0.021361,0.079136,15266
2019-09-30,"43232","OH","Columbus","Franklin County","Columbus",992,1061,0.000994,0.008251,0.027886,11696
2019-09-30,"33615","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Town 'n' Country",993,1314,0.000179,0.001495,0.004941,17219
2019-09-30,"78247","TX","San Antonio-New Braunfels","Bexar County","San Antonio",994,1208,0.000599,0.003103,-0.003743,18080
2019-09-30,"80526","CO","Fort Collins","Larimer County","Fort Collins",995,1698,-0.001392,0.002063,0.017464,15405
2019-09-30,"32216","FL","Jacksonville","Duval County","Jacksonville",996,1192,0.00407,0.016189,0.036134,13861
2019-09-30,"80211","CO","Denver-Aurora-Lakewood","Denver County","Denver",997,1956,0.002288,0.013531,0.025934,17633
2019-09-30,"48307","MI","Detroit-Warren-Dearborn","Oakland County","Rochester Hills",998,1522,0.002252,0.015321,0.01214,15060
2019-09-30,"12866","NY","Albany-Schenectady-Troy","Saratoga County","Saratoga Springs",999,1794,-0.000943,0.01196,-0.043444,15391
2019-09-30,"30236","GA","Atlanta-Sandy Springs-Roswell","Clayton County","Jonesboro",1000,1151,0.019577,0.06181,0.131161,15057
2019-09-30,"27612","NC","Raleigh","Wake County","Raleigh",1001,1312,0.004278,0.018215,0.010262,14524
2019-09-30,"28110","NC","Charlotte-Concord-Gastonia","Union County","Monroe",1002,1365,0.00855,0.021763,0.028814,18385
2019-09-30,"87507","NM","Santa Fe","Santa Fe County","Santa Fe",1003,1616,0.008856,0.016841,0.027031,12674
2019-09-30,"93720","CA","Fresno","Fresno County","Fresno",1004,1533,0.006833,0.01564,0.032555,16481
2019-09-30,"91402","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1005,2538,0.006796,0.011955,0.016292,9986
2019-09-30,"32940","FL","Palm Bay-Melbourne-Titusville","Brevard County","Melbourne",1006,1495,-0.002579,-0.003519,0.040581,19899
2019-09-30,"80537","CO","Fort Collins","Larimer County","Loveland",1007,1582,-0.001346,-0.000125,0.015632,16173
2019-09-30,"64118","MO","Kansas City","Clay County","Gladstone",1008,982,-0.005331,-0.03406,-0.053628,13280
2019-09-30,"44102","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",1009,943,-0.000422,0.006606,0.041704,13849
2019-09-30,"63136","MO","St. Louis","Saint Louis County","Jennings",1010,807,-0.002886,0.002728,0.002406,18237
2019-09-30,"27604","NC","Raleigh","Wake County","Raleigh",1011,1231,0.00488,0.017883,-0.002839,14893
2019-09-30,"96744","HI","Urban Honolulu","Honolulu County","Kaneohe",1012,2567,0.000971,0.010108,0.021464,18567
2019-09-30,"21401","MD","Baltimore-Columbia-Towson","Anne Arundel County","Annapolis",1013,2103,0.001345,0.018886,0.033445,15930
2019-09-30,"94117","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",1014,4542,-0.000054,0.001895,0.001647,5512
2019-09-30,"30309","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",1015,1995,-0.00078,0.011906,0.054365,19881
2019-09-30,"60411","IL","Chicago-Naperville-Elgin","Cook County","Chicago Heights",1016,1254,0.000624,0.002057,0.005332,17362
2019-09-30,"53081","WI","Sheboygan","Sheboygan County","Sheboygan",1017,1001,-0.010778,0.0451,-0.052893,12097
2019-09-30,"76542","TX","Killeen-Temple","Bell County","Killeen",1018,933,0.005513,0.02269,0.016565,17142
2019-09-30,"87105","NM","Albuquerque","Bernalillo County","South Valley",1019,1028,0.002865,0.021894,-0.058627,14954
2019-09-30,"08053","NJ","Philadelphia-Camden-Wilmington","Burlington County","Evesham Township",1020,1765,-0.003376,0.00232,0.028492,17053
2019-09-30,"77396","TX","Houston-The Woodlands-Sugar Land","Harris County","Atascocita",1021,1244,0.002801,0.003668,-0.037173,15371
2019-09-30,"33617","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Temple Terrace",1022,1273,0.004859,0.016638,0.027328,14404
2019-09-30,"78233","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1023,1085,-0.002459,-0.014851,-0.00559,16742
2019-09-30,"06492","CT","New Haven-Milford","New Haven County","Wallingford",1024,1322,0.009163,0.013642,-0.018171,16813
2019-09-30,"91977","CA","San Diego-Carlsbad","San Diego County","Spring Valley",1025,2283,0.001598,0.015606,0.042431,15601
2019-09-30,"48219","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",1026,799,0.002082,0.006973,0.009472,19714
2019-09-30,"55104","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Saint Paul",1027,1375,0.001053,0.012167,0.032249,12673
2019-09-30,"92507","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",1028,2041,0.007499,0.028784,0.082051,11343
2019-09-30,"14150","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Tonawanda",1029,972,0.005037,0.018103,0.005759,15973
2019-09-30,"30032","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Candler-Mcafee",1030,1238,0.017403,0.036301,0.072693,17228
2019-09-30,"98105","WA","Seattle-Tacoma-Bellevue","King County","Seattle",1031,2288,0.006331,0.027715,0.008358,10527
2019-09-30,"55113","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","Roseville",1032,1365,-0.000128,0.003353,0.018616,13432
2019-09-30,"85283","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",1033,1415,0.007189,0.02695,0.067187,15300
2019-09-30,"33142","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",1034,1665,-0.001073,0.006582,0.049474,11079
2019-09-30,"33062","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",1035,2220,0.003756,0.003464,0.032278,26828
2019-09-30,"92037","CA","San Diego-Carlsbad","San Diego County","San Diego",1036,3973,-0.000779,0.005109,0.031364,19143
2019-09-30,"91367","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1037,2958,0.001925,0.002277,0.004003,14774
2019-09-30,"18103","PA","Allentown-Bethlehem-Easton","Lehigh County","Allentown",1038,1226,0.007242,0.012942,0.000866,16211
2019-09-30,"23608","VA","Virginia Beach-Norfolk-Newport News","Newport News City","Newport News",1039,1110,-0.000657,-0.006683,0.014906,13680
2019-09-30,"94102","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",1040,3746,0.004901,0.013041,0.033522,3587
2019-09-30,"17701","PA","Williamsport","Lycoming County","Williamsport",1041,853,-0.000371,0.028596,0.023819,13234
2019-09-30,"92346","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Highland",1042,1827,0.003306,0.012962,0.0444,15764
2019-09-30,"33612","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",1043,1225,0.00515,0.01449,0.035899,13980
2019-09-30,"32259","FL","Jacksonville","Saint Johns County","Fruit Cove",1044,1911,0.000035,0.009414,0.02464,21052
2019-09-30,"95207","CA","Stockton-Lodi","San Joaquin County","Stockton",1045,1572,0.006823,0.019396,0.047804,12083
2019-09-30,"19103","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1046,1986,-0.003903,0.001561,0.023557,11661
2019-09-30,"47201","IN","Columbus","Bartholomew County","Columbus",1047,1119,0.008266,0.015868,-0.027264,16300
2019-09-30,"98270","WA","Seattle-Tacoma-Bellevue","Snohomish County","Marysville",1048,1706,-0.001999,0.005258,0.02659,16794
2019-09-30,"00953","LA","Baton Rouge","East Feliciana Parish","Ethel",1049,906,0.001014,-0.018225,0.005817,20
2019-09-30,"95831","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",1050,1816,0.001506,-0.005243,0.035629,14087
2019-09-30,"24502","VA","Lynchburg","Lynchburg City","Lynchburg",1051,941,0.001921,0.033069,0.016216,14374
2019-09-30,"96003","CA","Redding","Shasta County","Redding",1052,1491,0.003659,0.015167,0.144294,12183
2019-09-30,"42301","KY","Owensboro","Daviess County","Owensboro",1053,761,-0.000153,-0.016928,-0.094624,16124
2019-09-30,"65201","MO","Columbia","Boone County","Columbia",1054,944,0.002198,0.024721,0.003078,9688
2019-09-30,"32725","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Deltona",1055,1168,-0.001859,0.009176,0.050943,20601
2019-09-30,"93436","CA","Santa Maria-Santa Barbara","Santa Barbara County","Lompoc",1056,1743,0.010869,0.020071,0.039731,13097
2019-09-30,"83642","ID","Boise City","Ada County","Meridian",1057,1428,0.012911,0.041352,0.084007,18499
2019-09-30,"27107","NC","Winston-Salem","Forsyth County","Winston-Salem",1058,826,0.011762,0.007121,-0.000745,16769
2019-09-30,"77008","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1059,1490,0.003829,0.02185,0.021607,18244
2019-09-30,"97330","OR","Corvallis","Benton County","Corvallis",1060,1673,0.006683,0.030805,0.067729,11733
2019-09-30,"94121","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",1061,4128,0.008593,0.018741,-0.009192,7971
2019-09-30,"35405","AL","Tuscaloosa","Tuscaloosa County","Tuscaloosa",1062,1089,-0.022076,-0.03641,0.059982,9734
2019-09-30,"37660","TN","Kingsport-Bristol-Bristol","Sullivan County","Kingsport",1063,939,-0.001466,0.007421,0.029198,15544
2019-09-30,"78155","TX","San Antonio-New Braunfels","Guadalupe County","Seguin",1064,1362,-0.001795,0.006299,-0.005914,13928
2019-09-30,"19139","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1065,1211,0.000933,0.014974,0.027699,14949
2019-09-30,"32703","FL","Orlando-Kissimmee-Sanford","Orange County","Apopka",1066,1335,0.001168,0.013739,0.035121,17240
2019-09-30,"37209","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",1067,1611,0.004311,0.018951,0.028455,15092
2019-09-30,"68516","NE","Lincoln","Lancaster County","Lincoln",1068,1177,-0.001967,-0.002369,-0.009503,16513
2019-09-30,"40509","KY","Lexington-Fayette","Fayette County","Lexington",1069,984,0.00406,0.022231,0.044431,15262
2019-09-30,"10469","NY","New York-Newark-Jersey City","Bronx County","New York",1070,2010,0.006134,0.010923,0.025532,15678
2019-09-30,"95828","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Florin",1071,1614,0.004192,0.014948,0.030322,16432
2019-09-30,"95616","CA","Sacramento--Roseville--Arden-Arcade","Yolo County","Davis",1072,2371,0.002964,0.014633,0.037809,9042
2019-09-30,"91406","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1073,2560,0.003807,0.006607,-0.017586,11921
2019-09-30,"98004","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",1074,2686,0.006567,0.026703,0.056048,16854
2019-09-30,"93291","CA","Visalia-Porterville","Tulare County","Visalia",1075,1185,0.006016,0.023717,0.043952,16016
2019-09-30,"30809","GA","Augusta-Richmond County","Columbia County","Evans",1076,1379,0.003455,0.014791,0.012946,21046
2019-09-30,"10312","NY","New York-Newark-Jersey City","Richmond County","New York",1077,2018,-0.005521,-0.015626,0.041639,21754
2019-09-30,"48235","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",1078,793,0.00032,0.002168,0.020981,18802
2019-09-30,"90049","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1079,4613,0.010091,0.021579,0.041114,13340
2019-09-30,"53215","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",1080,881,0.034728,0.06721,0.078273,12572
2019-09-30,"16001","PA","Pittsburgh","Butler County","Butler Township",1081,841,0.010806,0.035119,-0.032859,1204
2019-09-30,"44691","OH","Wooster","Wayne County","Wooster",1082,873,0.031814,0.066012,-0.000973,14097
2019-09-30,"91766","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Pomona",1083,2111,0.003591,0.011387,-0.00098,14798
2019-09-30,"48183","MI","Detroit-Warren-Dearborn","Wayne County","Trenton",1084,1093,0.008274,0.027756,0.032024,15100
2019-09-30,"08540","NJ","Trenton","Mercer County","Princeton",1085,2731,0.003233,0.014764,0.017607,15577
2019-09-30,"91706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Baldwin Park",1086,2222,0.008405,0.017846,-0.003157,15072
2019-09-30,"21229","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",1087,1258,-0.000287,0.001182,-0.037871,15759
2019-09-30,"21044","MD","Baltimore-Columbia-Towson","Howard County","Columbia",1088,1837,-0.000264,0.002607,0.01603,15560
2019-09-30,"92260","CA","Riverside-San Bernardino-Ontario","Riverside County","Palm Desert",1089,2496,-0.024175,-0.077603,-0.034454,16356
2019-09-30,"60804","IL","Chicago-Naperville-Elgin","Cook County","Cicero",1090,1454,0.002287,0.015816,0.031892,11070
2019-09-30,"37343","TN","Chattanooga","Hamilton County","Chattanooga",1091,1143,-0.004489,-0.005103,0.03579,16526
2019-09-30,"90020","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1092,2558,0.003746,0.01216,0.039875,3903
2019-09-30,"29576","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County","Murrells Inlet",1093,1333,0.006178,0.01522,-0.001023,20603
2019-09-30,"30064","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Marietta",1094,1429,0.004211,0.014052,0.033577,20121
2019-09-30,"30328","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",1095,1780,-0.00378,-0.004527,0.02769,18330
2019-09-30,"39401","MS","Hattiesburg","Forrest County","Hattiesburg",1096,817,-0.002223,0.006119,0.034724,11351
2019-09-30,"85365","AZ","Yuma","Yuma County","Yuma",1097,993,0.011019,0.030311,0.078556,12336
2019-09-30,"91744","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","La Puente",1098,2288,0.006013,0.015114,0.005342,16251
2019-09-30,"43224","OH","Columbus","Franklin County","Columbus",1099,1009,-0.000412,0.002566,0.050132,12654
2019-09-30,"30093","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Norcross",1100,1296,0.003007,0.007445,0.013382,12991
2019-09-30,"30518","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Sugar Hill",1101,1526,0.00249,0.010924,0.025859,20126
2019-09-30,"08401","NJ","Atlantic City-Hammonton","Atlantic County","Atlantic City",1102,1268,-0.002943,0.009241,0.030111,12194
2019-09-30,"85711","AZ","Tucson","Pima County","Tucson",1103,1069,0.000842,0.00885,0.032447,13345
2019-09-30,"19403","PA","Philadelphia-Camden-Wilmington","Montgomery County","West Norriton",1104,1477,-0.000404,0.005379,0.020807,16611
2019-09-30,"75023","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",1105,1581,0.001784,0.003649,-0.007249,15365
2019-09-30,"33442","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Deerfield Beach",1106,1560,0.004109,0.010521,0.005286,23242
2019-09-30,"28403","NC","Wilmington","New Hanover County","Wilmington",1107,1363,-0.000082,-0.000472,0.078107,12488
2019-09-30,"34746","FL","Orlando-Kissimmee-Sanford","Osceola County","Kissimmee",1108,1495,0.005272,0.020139,0.037335,22008
2019-09-30,"48111","MI","Detroit-Warren-Dearborn","Wayne County","Van Buren",1109,1107,0.01035,0.037217,0.032419,14239
2019-09-30,"52404","IA","Cedar Rapids","Linn County","Cedar Rapids",1110,826,-0.003095,0.007761,0.025946,16807
2019-09-30,"48858","MI","Mount Pleasant","Isabella County","Mount Pleasant",1111,757,-0.014155,-0.030291,-0.039087,5788
2019-09-30,"55112","MN","Minneapolis-St. Paul-Bloomington","Ramsey County","New Brighton",1112,1401,0.008455,0.020554,0.019325,13390
2019-09-30,"97202","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",1113,1856,0.008843,0.022133,0.000423,14746
2019-09-30,"70810","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1114,1282,-0.011842,-0.007544,0.001402,12428
2019-09-30,"92801","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",1115,2430,0.001069,0.003684,-0.004293,8728
2019-09-30,"33415","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Greenacres",1116,1500,0.002679,0.011178,0.021245,17426
2019-09-30,"54703","WI","Eau Claire","Eau Claire County","Eau Claire",1117,1031,0.003987,0.014341,0.094037,12617
2019-09-30,"60623","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1118,1375,0.000222,0.008395,-0.030005,7088
2019-09-30,"77072","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1119,1244,0.000657,0.003119,0.005681,13462
2019-09-30,"33180","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Aventura",1120,2280,0.002706,0.010629,0.02675,32287
2019-09-30,"48170","MI","Detroit-Warren-Dearborn","Wayne County","Plymouth",1121,1459,0.004401,0.025722,0.048508,16057
2019-09-30,"98118","WA","Seattle-Tacoma-Bellevue","King County","Seattle",1122,2142,0.002824,0.019651,0.011626,14395
2019-09-30,"98501","WA","Olympia-Tumwater","Thurston County","Olympia",1123,1619,0.010977,0.049386,0.055092,15110
2019-09-30,"90277","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Redondo Beach",1124,3540,0.002928,0.006832,0.011718,12592
2019-09-30,"97006","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",1125,1603,-0.001348,0.002323,-0.013881,11212
2019-09-30,"11706","NY","New York-Newark-Jersey City","Suffolk County","Town of Islip",1126,2618,0.011122,0.018463,0.042815,3013
2019-09-30,"26505","WV","Morgantown","Monongalia County","Morgantown",1127,1141,0.001201,-0.00138,0.008238,9482
2019-09-30,"92780","CA","Los Angeles-Long Beach-Anaheim","Orange County","Tustin",1128,2539,-0.000093,0.001246,-0.017402,11939
2019-09-30,"94611","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",1129,3182,-0.000582,0.009507,0.039907,13825
2019-09-30,"92407","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",1130,1682,0.003057,0.005758,0.014239,17807
2019-09-30,"92404","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",1131,1591,0.005231,0.015079,0.05221,14402
2019-09-30,"87123","NM","Albuquerque","Bernalillo County","Albuquerque",1132,1075,0.006201,0.025164,-0.013252,12887
2019-09-30,"20148","VA","Washington-Arlington-Alexandria","Loudoun County","Ashburn",1133,2253,0.003309,0.021356,0.019259,20495
2019-09-30,"48843","MI","Detroit-Warren-Dearborn","Livingston County","Howell",1134,1576,0.001576,0.003007,0.060583,18445
2019-09-30,"49424","MI","Grand Rapids-Wyoming","Ottawa County","Holland",1135,1291,-0.004177,-0.001032,-0.019386,14314
2019-09-30,"53703","WI","Madison","Dane County","Madison",1136,1523,-0.007603,-0.01204,-0.021132,5097
2019-09-30,"85209","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",1137,1454,0.007496,0.024854,0.060483,16069
2019-09-30,"37920","TN","Knoxville","Knox County","Knoxville",1138,1235,-0.000443,0.007432,0.099275,15893
2019-09-30,"44212","OH","Cleveland-Elyria","Medina County","Brunswick",1139,1246,0.00639,0.023537,0.058109,16801
2019-09-30,"15108","PA","Pittsburgh","Allegheny County","Moon Township",1140,1068,0.001172,0.007734,0.050982,15971
2019-09-30,"01970","MA","Boston-Cambridge-Newton","Essex County","Salem",1141,1990,0.002119,0.007216,0.035477,14140
2019-09-30,"60632","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1142,1453,0.001372,0.015574,0.016284,11677
2019-09-30,"73034","OK","Oklahoma City","Oklahoma County","Edmond",1143,1026,-0.001818,-0.000555,-0.006489,15760
2019-09-30,"87108","NM","Albuquerque","Bernalillo County","Albuquerque",1144,891,0.00214,0.008125,-0.141234,9144
2019-09-30,"29687","SC","Greenville-Anderson-Mauldin","Greenville County","Taylors",1145,1089,0.0041,0.003803,0.006981,11861
2019-09-30,"60435","IL","Chicago-Naperville-Elgin","Will County","Joliet",1146,1423,0.011995,0.024406,0.019314,10479
2019-09-30,"91762","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Ontario",1147,2046,0.003094,0.008558,0.016176,14380
2019-09-30,"32708","FL","Orlando-Kissimmee-Sanford","Seminole County","Winter Springs",1148,1377,0.000456,-0.001246,0.020043,17908
2019-09-30,"52001","IA","Dubuque","Dubuque County","Dubuque",1149,917,-0.017981,-0.036546,-0.01864,14234
2019-09-30,"65803","MO","Springfield","Greene County","Springfield",1150,657,0.00237,-0.000156,0.015966,14885
2019-09-30,"30721","GA","Dalton","Whitfield County","Dalton",1151,984,0.051151,0.160507,-0.144056,13870
2019-09-30,"87110","NM","Albuquerque","Bernalillo County","Albuquerque",1152,1104,0.008748,0.016511,-0.060067,14552
2019-09-30,"11758","NY","New York-Newark-Jersey City","Nassau County","Massapequa",1153,2705,0.004055,0.012789,0.002438,20000
2019-09-30,"77089","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1154,1352,0.001109,0.004831,-0.003826,16334
2019-09-30,"83686","ID","Boise City","Canyon County","Nampa",1155,1243,0.015657,0.051318,0.077468,18242
2019-09-30,"39402","MS","Hattiesburg","Forrest County","Hattiesburg",1156,1024,-0.008265,-0.033741,0.007909,14756
2019-09-30,"77469","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Richmond",1157,1638,0.002635,0.003702,0.008889,17707
2019-09-30,"95628","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Fair Oaks",1158,1844,0.00334,0.01707,0.040044,15586
2019-09-30,"95060","CA","Santa Cruz-Watsonville","Santa Cruz County","Santa Cruz",1159,3337,0.005341,0.024839,0.032783,13294
2019-09-30,"29615","SC","Greenville-Anderson-Mauldin","Greenville County","Greenville",1160,1216,-0.000799,0.007033,0.019325,11404
2019-09-30,"44870","OH","Sandusky","Erie County","Sandusky",1161,874,0.00684,0.020422,0.019674,13833
2019-09-30,"46226","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1162,896,-0.015848,-0.011379,-0.027267,13536
2019-09-30,"77511","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Alvin",1163,1376,-0.007192,-0.016039,-0.021392,12760
2019-09-30,"94550","CA","San Francisco-Oakland-Hayward","Alameda County","Livermore",1164,2958,0.001894,0.012498,0.020858,16412
2019-09-30,"30324","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",1165,1787,0.001574,0.005132,0.032173,15644
2019-09-30,"10461","NY","New York-Newark-Jersey City","Bronx County","New York",1166,1845,0.0044,0.01919,0.018132,11196
2019-09-30,"14450","NY","Rochester","Monroe County","Town Of Perinton",1167,1324,-0.006054,-0.008677,0.029436,15895
2019-09-30,"33130","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",1168,1839,0.000262,0.003685,0.037576,19082
2019-09-30,"29412","SC","Charleston-North Charleston","Charleston County","Charleston",1169,1672,0.004082,0.002283,0.027891,17719
2019-09-30,"37076","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",1170,1389,0.002998,0.015791,0.012921,14885
2019-09-30,"75006","TX","Dallas-Fort Worth-Arlington","Denton County","Carrollton",1171,1416,0.005429,0.008471,-0.020614,13473
2019-09-30,"53202","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",1172,1346,0.003947,0.027776,0.067578,6479
2019-09-30,"85018","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",1173,1851,0.004092,0.024004,0.114471,16339
2019-09-30,"32746","FL","Orlando-Kissimmee-Sanford","Seminole County","Lake Mary",1174,1434,0.003166,0.015144,0.032839,16234
2019-09-30,"71111","LA","Shreveport-Bossier City","Bossier Parish","Bossier City",1175,1025,-0.000056,-0.005829,0.008028,15162
2019-09-30,"70508","LA","Lafayette","Lafayette Parish","Lafayette",1176,1210,-0.002468,-0.00465,0.045151,1657
2019-09-30,"10022","NY","New York-Newark-Jersey City","New York County","New York",1177,3879,0.008803,0.0106,0.020517,27812
2019-09-30,"75227","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",1178,1229,0.000188,0.01554,0.047506,14205
2019-09-30,"77015","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1179,1217,0.002973,0.002435,-0.035051,11880
2019-09-30,"11106","NY","New York-Newark-Jersey City","New York County","New York",1180,2130,0.006088,0.006143,0.012964,7210
2019-09-30,"91405","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1181,2505,0.006556,0.009966,-0.010982,7784
2019-09-30,"32514","FL","Pensacola-Ferry Pass-Brent","Escambia County","Pensacola",1182,1002,0.015142,0.043313,0.052744,13054
2019-09-30,"54935","WI","Fond du Lac","Fond du Lac County","Fond du Lac",1183,840,-0.005143,0.010288,0.153447,12555
2019-09-30,"85382","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Peoria",1184,1438,0.006498,0.022511,0.053627,16939
2019-09-30,"11222","NY","New York-Newark-Jersey City","Kings County","New York",1185,2976,0.010076,0.042778,0.081743,7594
2019-09-30,"97007","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",1186,1546,-0.00084,-0.008163,-0.038883,15161
2019-09-30,"26554","WV","Fairmont","Marion County","Fairmont",1187,825,-0.00655,-0.006768,-0.056863,16751
2019-09-30,"08854","NJ","New York-Newark-Jersey City","Middlesex County","Piscataway",1188,1911,-0.000553,0.001018,-0.001,15935
2019-09-30,"02860","RI","Providence-Warwick","Providence County","Pawtucket",1189,1240,0.002893,0.011475,0.042341,16472
2019-09-30,"85260","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",1190,2099,-0.000058,0.0059,0.081248,19015
2019-09-30,"92078","CA","San Diego-Carlsbad","San Diego County","San Marcos",1191,2516,0.000812,0.010349,0.025359,14335
2019-09-30,"95610","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Citrus Heights",1192,1753,0.005113,0.018034,0.03807,12844
2019-09-30,"92324","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Colton",1193,1688,-0.001496,0.001732,0.050235,12647
2019-09-30,"90813","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",1194,2024,0.010908,0.013018,0.001014,6549
2019-09-30,"08081","NJ","Philadelphia-Camden-Wilmington","Camden County","Sicklerville",1195,1315,-0.002312,-0.01613,-0.013354,18078
